ORF,RNA_Prints,Ribo_Prints
YDR436W,696,507
YDR437W,124,370
YDR438W,369,5
YDR439W,508,347
YDR440W,866,665
YDR441C,683,830
YDR443C,1183,679
YDR444W,988,489
YDR447C,18634,30284
YDR448W,720,870
YDR449C,2669,2320
YDR450W,46478,41868
YDR451C,545,1908
YDR452W,3512,2413
YDR453C,221,801
YDR454C,5078,11904
YDR456W,1404,2488
YDR457W,7452,8060
YDR458C,1594,1395
YDR459C,401,190
YDR460W,987,735
YDR461C-A,176,496
YDR461W,3046,5366
YDR462W,1032,1429
YDR463W,1892,3006
YDR464W,4478,1460
YDR465C,5726,1963
YDR466W,1571,798
YDR468C,1418,1262
YDR469W,1189,916
YDR470C,388,1192
YDR471W,18185,27256
YDR472W,2368,1222
YDR473C,1348,607
YDR475C,743,520
YDR476C,1048,1713
YDR477W,2960,3554
YDR478W,453,467
YDR479C,779,594
YDR480W,443,531
YDR481C,3094,2217
YDR482C,425,374
YDR483W,7511,9387
YDR484W,871,978
YDR485C,2312,980
YDR486C,2277,1700
YDR487C,6155,4372
YDR488C,538,246
YDR489W,255,599
YDR490C,743,1001
YDR492W,1025,1708
YDR493W,574,726
YDR494W,1185,1302
YDR495C,1235,866
YDR496C,6966,6924
YDR497C,5544,6050
YDR498C,1299,672
YDR499W,622,526
YDR500C,16882,29185
YDR501W,155,554
YDR502C,2408,7229
YDR503C,459,600
YDR504C,242,12
YDR505C,1061,2485
YDR506C,275,575
YDR507C,3037,4558
YDR508C,7372,8329
YDR510W,8140,8789
YDR511W,266,699
YDR512C,143,822
YDR513W,1224,3695
YDR514C,746,840
YDR515W,891,1422
YDR516C,1117,2877
YDR517W,1648,2059
YDR518W,932,4532
YDR519W,1524,2391
YDR520C,497,652
YDR522C,2,0
YDR523C,64,9
YDR524C,931,856
YDR524C-B,26332,79622
YDR524W-C,5,0
YDR525W-A,148,1115
YDR527W,2406,1447
YDR528W,540,1335
YDR529C,2820,1461
YDR530C,601,403
YDR531W,2131,2204
YDR532C,471,326
YDR533C,260,946
YDR534C,313,6416
YDR538W,530,561
YDR539W,1138,1679
YDR540C,134,46
YDR541C,412,296
YEL001C,2629,6486
YEL002C,5701,10121
YEL003W,2646,2114
YEL004W,282,523
YEL005C,367,216
YEL006W,900,640
YEL007W,3107,3631
YEL009C,25818,1097
YEL011W,410,577
YEL012W,654,816
YEL013W,2673,5184
YEL015W,2061,2700
YEL016C,660,411
YEL017C-A,1409,12511
YEL017W,1208,2000
YEL018W,1063,598
YEL019C,284,265
YEL020C,398,340
YEL020W-A,699,1382
YEL022W,3596,4384
YEL023C,454,9
YEL024W,427,796
YEL025C,1273,584
YEL026W,8134,14141
YEL027W,15458,30599
YEL029C,765,761
YEL030W,316,84
YEL031W,6602,21676
YEL032W,2467,2824
YEL033W,2231,12
YEL034W,24078,54997
YEL035C,1,0
YEL036C,3104,2193
YEL037C,6280,7716
YEL038W,1416,1602
YEL039C,30,63
YEL040W,8422,12714
YEL041W,104,256
YEL042W,5051,7551
YEL043W,3459,1344
YEL044W,961,861
YEL046C,4943,17921
YEL047C,3918,7413
YEL048C,279,625
YEL050C,988,1445
YEL051W,11244,9759
YEL052W,1037,1015
YEL053C,1686,926
YEL054C,30707,43907
YEL055C,6424,6621
YEL056W,1265,1262
YEL057C,53,50
YEL058W,2485,3434
YEL059C-A,171,188
YEL060C,3534,8584
YEL061C,1738,1298
YEL062W,346,451
YEL063C,1217,3196
YEL064C,297,595
YEL065W,1699,16182
YEL066W,228,871
YEL067C,24,30
YEL068C,290,410
YEL070W,5,4
YEL071W,3210,13535
YEL072W,231,58
YEL073C,36,21
YEL077C,194,0
YER001W,1673,2195
YER002W,6193,3096
YER003C,4451,13467
YER004W,1587,2621
YER005W,1008,749
YER006W,7033,9725
YER007C-A,1747,4361
YER007W,394,314
YER008C,3452,2091
YER009W,7717,18341
YER010C,921,832
YER011W,2921,34543
YER012W,3734,5355
YER013W,912,922
YER014W,656,920
YER015W,310,180
YER016W,1464,1207
YER017C,1903,1585
YER018C,404,631
YER019C-A,3387,4947
YER019W,1013,1330
YER020W,1813,802
YER021W,4859,8498
YER022W,1455,1437
YER023W,4850,10612
YER024W,274,69
YER025W,12002,21680
YER026C,1972,6194
YER027C,2396,3497
YER028C,294,288
YER029C,1101,850
YER030W,4101,1994
YER031C,4889,4009
YER032W,1396,1131
YER033C,447,423
YER034W,880,1190
YER035W,1102,1319
YER036C,11645,21246
YER037W,131,264
YER038C,316,239
YER039C,8,0
YER039C-A,11,52
YER040W,1316,991
YER041W,551,222
YER042W,934,2129
YER043C,15979,55354
YER044C,841,1803
YER044C-A,56,7
YER045C,529,338
YER046W,723,232
YER047C,1029,749
YER048C,5101,4971
YER048W-A,867,2192
YER049W,2988,5697
YER050C,1062,1519
YER051W,534,371
YER052C,2433,5627
YER053C,975,357
YER053C-A,4,8
YER054C,145,74
YER055C,12107,8375
YER056C,5460,7617
YER056C-A,18065,25590
YER057C,1378,4473
YER058W,147,358
YER059W,869,950
YER060W,473,545
YER060W-A,48,36
YER061C,833,527
YER062C,619,2391
YER063W,3192,3339
YER064C,2026,4155
YER065C,368,28
YER067W,1693,474
YER068W,1910,2453
YER069W,608,905
YER070W,3728,20475
YER071C,592,654
YER072W,7598,4583
YER073W,8005,4518
YER074W,20736,34362
YER074W-A,929,1565
YER075C,954,1101
YER076C,346,130
YER077C,854,629
YER078C,807,1027
YER078W-A,14,2
YER079W,733,540
YER080W,2396,4544
YER081W,1108,399
YER082C,3375,2862
YER083C,1376,2798
YER084W,22,40
YER085C,10,0
YER086W,4984,10078
YER087C-B,2127,4225
YER087W,698,744
YER088C,5750,3012
YER089C,3823,3645
YER090W,3304,8996
YER091C,6218,24594
YER092W,996,1130
YER093C,1532,813
YER093C-A,192,293
YER094C,3645,4628
YER095W,552,1244
YER096W,58,69
YER098W,443,217
YER099C,1202,1726
YER100W,2919,3452
YER101C,218,534
YER102W,16100,25259
YER103W,1087,1162
YER104W,535,353
YER105C,3659,4100
YER106W,21,5
YER107C,1202,2125
YER110C,10302,38812
YER111C,1392,1746
YER112W,1881,2714
YER113C,1407,1134
YER114C,2782,2995
YER115C,655,214
YER116C,374,431
YER117W,12393,41769
YER118C,1705,1989
YER119C,524,1086
YER120W,8417,11995
YER121W,33,31
YER122C,6094,7669
YER123W,1410,1592
YER124C,4611,9124
YER125W,3534,9020
YER126C,3563,4226
YER127W,2521,2311
YER128W,318,337
YER129W,3756,991
YER130C,1603,1175
YER131W,29725,21816
YER132C,1630,876
YER133W,7591,10114
YER134C,1213,1068
YER136W,3190,7629
YER137C,185,157
YER138W-A,2195,63
YER139C,375,513
YER140W,832,475
YER141W,1402,2011
YER142C,256,402
YER143W,1260,1874
YER144C,1153,514
YER145C,2808,10602
YER146W,536,2536
YER147C,519,452
YER148W,2396,3498
YER149C,1024,1090
YER150W,544,200
YER151C,2821,3704
YER152C,1241,1205
YER153C,174,121
YER154W,1501,1790
YER155C,8163,6275
YER156C,4200,3910
YER157W,1140,1325
YER158C,419,480
YER159C,2285,1280
YER161C,2210,832
YER162C,721,470
YER163C,901,870
YER164W,3889,3824
YER165W,28332,65699
YER166W,4327,4324
YER167W,1857,1685
YER168C,1568,2255
YER169W,1423,1219
YER170W,422,685
YER171W,1866,1436
YER172C,2938,3012
YER173W,672,265
YER174C,493,768
YER175C,394,654
YER175W-A,18,18
YER176W,3887,2134
YER177W,19049,32386
YER178W,11713,29945
YER179W,41,42
YER180C,490,4
YER180C-A,158,239
YER182W,368,543
YER183C,815,1029
YER184C,471,58
YER185W,43,23
YER186C,709,6
YER187W,195,3
YER188C-A,19,3
YER190W,18,0
YFL001W,1086,955
YFL002C,3270,1631
YFL003C,114,62
YFL004W,5913,7302
YFL005W,6171,5708
YFL007W,5331,5542
YFL008W,2953,2468
YFL009W,1700,1806
YFL010C,2416,6030
YFL011W,9,25
YFL012W,12,11
YFL013C,1789,1805
YFL014W,100,164
YFL016C,1625,2391
YFL017C,862,1316
YFL017W-A,496,1242
YFL018C,5002,11280
YFL020C,20,1594
YFL021W,1233,649
YFL022C,8220,15607
YFL023W,2806,1455
YFL024C,1547,893
YFL025C,761,1137
YFL026W,8172,14593
YFL027C,1252,519
YFL028C,929,1254
YFL029C,401,661
YFL030W,57,41
YFL031W,21405,385
YFL033C,1678,1380
YFL034C-A,2127,5319
YFL034C-B,1253,1286
YFL034W,1409,1257
YFL036W,1838,2602
YFL037W,12256,15704
YFL038C,11071,9477
YFL039C,41933,116163
YFL040W,6,11
YFL041W,1021,4057
YFL042C,592,1091
YFL044C,911,1648
YFL045C,8579,24363
YFL046W,649,730
YFL047W,1518,1246
YFL048C,2370,4994
YFL049W,1264,937
YFL050C,589,0
YFL051C,10,0
YFL052W,41,19
YFL053W,9,9
YFL054C,145,132
YFL055W,80,51
YFL059W,19,17
YFL060C,17,0
YFR001W,4310,2080
YFR002W,2827,3476
YFR003C,1090,1211
YFR004W,4105,4512
YFR005C,1065,1177
YFR006W,2106,5316
YFR007W,354,696
YFR008W,199,363
YFR009W,8415,7725
YFR010W,3092,6476
YFR011C,1248,1592
YFR012W,11,2
YFR013W,2404,1644
YFR014C,677,1072
YFR015C,1222,474
YFR016C,4425,2212
YFR017C,297,174
YFR018C,1010,908
YFR019W,2616,1357
YFR020W,378,202
YFR021W,633,847
YFR022W,361,155
YFR023W,10,4
YFR024C-A,2502,6421
YFR025C,865,1154
YFR026C,65,2
YFR027W,138,352
YFR028C,1271,1791
YFR029W,628,509
YFR030W,865,1042
YFR031C,2010,788
YFR031C-A,37660,43234
YFR032C,38,28
YFR032C-A,15916,45292
YFR032C-B,119,38
YFR033C,2706,336
YFR034C,952,1389
YFR035C,3,6
YFR036W,269,562
YFR037C,4522,4341
YFR038W,2292,1293
YFR039C,1759,947
YFR040W,4673,2545
YFR041C,2098,1568
YFR042W,394,832
YFR043C,408,391
YFR044C,4141,16967
YFR045W,453,505
YFR046C,362,304
YFR047C,2210,1849
YFR048W,957,944
YFR049W,376,1051
YFR050C,2949,6962
YFR051C,3682,7190
YFR052W,4169,7005
YFR053C,453,2144
YFR055W,1785,3054
YGL001C,2128,4059
YGL002W,720,884
YGL003C,874,670
YGL004C,484,598
YGL005C,1698,544
YGL006W,2353,1654
YGL006W-A,4,26
YGL007C-A,41,2
YGL008C,49843,306961
YGL009C,24988,19323
YGL010W,85,704
YGL011C,5607,6517
YGL012W,3925,12718
YGL013C,1840,1665
YGL014W,3600,4377
YGL015C,6,5
YGL016W,1926,3741
YGL017W,646,646
YGL018C,352,620
YGL019W,2614,1834
YGL020C,2992,2151
YGL021W,1769,1775
YGL022W,5962,8956
YGL023C,2514,1265
YGL025C,1114,860
YGL026C,5410,21832
YGL027C,2392,4841
YGL028C,3229,8289
YGL029W,3055,845
YGL030W,35116,61937
YGL031C,45322,49507
YGL032C,848,1540
YGL033W,60,23
YGL035C,511,2249
YGL036W,1833,1023
YGL037C,4235,4161
YGL038C,1270,2874
YGL039W,1723,4651
YGL040C,2435,5832
YGL041C-B,5,0
YGL041W-A,1448,569
YGL043W,4739,3702
YGL044C,1081,1096
YGL045W,439,335
YGL047W,321,626
YGL048C,6178,7592
YGL049C,3758,5378
YGL050W,1203,947
YGL051W,6,1
YGL053W,280,200
YGL054C,2900,5706
YGL055W,11544,16549
YGL056C,1797,2041
YGL057C,133,532
YGL058W,1829,2387
YGL059W,332,304
YGL060W,871,1300
YGL061C,735,828
YGL062W,1216,3981
YGL063W,475,79
YGL064C,437,682
YGL065C,902,2050
YGL066W,1565,1185
YGL067W,1007,1709
YGL068W,2012,4499
YGL070C,946,1943
YGL071W,1843,1636
YGL073W,1556,1442
YGL075C,273,365
YGL076C,42278,51438
YGL077C,2498,3882
YGL078C,7437,5537
YGL079W,396,589
YGL080W,1493,1412
YGL081W,70,78
YGL082W,1313,1865
YGL083W,951,1074
YGL084C,956,3164
YGL085W,483,193
YGL086W,3332,1475
YGL087C,940,1870
YGL090W,508,106
YGL091C,924,1143
YGL092W,3558,6670
YGL093W,1307,1169
YGL094C,768,1113
YGL095C,1672,1237
YGL096W,232,75
YGL097W,2364,5092
YGL098W,812,766
YGL099W,3814,5200
YGL100W,2755,2671
YGL101W,1432,1672
YGL103W,46389,111540
YGL104C,130,325
YGL105W,11455,27036
YGL106W,4292,5485
YGL107C,873,1340
YGL108C,705,479
YGL110C,1214,914
YGL111W,4917,2655
YGL112C,2953,2370
YGL113W,802,221
YGL114W,703,1111
YGL115W,1616,2648
YGL116W,1255,1381
YGL117W,216,156
YGL119W,1075,954
YGL120C,7199,8156
YGL121C,48,179
YGL122C,4703,4290
YGL123W,84169,117445
YGL124C,900,587
YGL125W,527,622
YGL126W,1606,855
YGL127C,297,859
YGL128C,447,454
YGL129C,1238,2261
YGL130W,1316,1587
YGL131C,1430,303
YGL133W,1911,1056
YGL134W,533,303
YGL135W,33048,25738
YGL136C,685,186
YGL137W,6666,16664
YGL139W,1313,2671
YGL140C,1971,2037
YGL141W,1231,1208
YGL142C,484,919
YGL143C,789,580
YGL144C,526,331
YGL145W,1566,1456
YGL146C,39,105
YGL147C,38863,64839
YGL148W,8338,12641
YGL150C,4950,1950
YGL151W,2007,2212
YGL153W,851,968
YGL154C,211,187
YGL155W,1213,683
YGL156W,121,1727
YGL157W,1746,5200
YGL158W,19,11
YGL159W,861,932
YGL160W,873,1133
YGL161C,1270,2098
YGL162W,350,490
YGL163C,996,724
YGL164C,1417,752
YGL166W,811,572
YGL167C,3355,6324
YGL168W,25,0
YGL169W,1254,1241
YGL170C,17,9
YGL171W,3194,2823
YGL172W,1766,2933
YGL173C,9247,23703
YGL174W,715,433
YGL175C,141,168
YGL176C,469,325
YGL178W,2700,1841
YGL179C,325,381
YGL180W,567,769
YGL181W,1454,2269
YGL183C,61,2
YGL184C,74,157
YGL185C,476,603
YGL186C,1471,2874
YGL187C,1153,1121
YGL189C,101373,64264
YGL190C,2809,2177
YGL191W,1214,2231
YGL193C,127,0
YGL194C,642,1188
YGL194C-A,110,519
YGL195W,9396,25817
YGL196W,817,1272
YGL197W,2748,1941
YGL198W,857,1711
YGL200C,4180,7586
YGL201C,2574,2809
YGL202W,5574,16493
YGL203C,3525,3284
YGL204C,211,363
YGL205W,9,26
YGL206C,4597,36610
YGL207W,8757,14674
YGL208W,354,529
YGL209W,826,1670
YGL210W,1155,1107
YGL211W,1517,797
YGL212W,385,694
YGL213C,1155,2617
YGL215W,4925,2490
YGL216W,925,1044
YGL219C,1037,1064
YGL220W,196,294
YGL221C,4362,3347
YGL222C,969,1467
YGL223C,1250,1152
YGL224C,1099,721
YGL225W,5591,16680
YGL226C-A,1860,3520
YGL226W,367,491
YGL227W,986,881
YGL228W,2063,4045
YGL229C,336,354
YGL230C,10,37
YGL231C,2788,3219
YGL232W,5392,2577
YGL233W,1831,1967
YGL234W,13169,22450
YGL236C,292,383
YGL237C,269,481
YGL238W,4522,6316
YGL240W,146,207
YGL241W,885,1998
YGL242C,1097,2549
YGL243W,1068,414
YGL244W,3957,3842
YGL245W,23202,50660
YGL246C,2111,1355
YGL247W,219,246
YGL248W,744,558
YGL249W,61,18
YGL250W,187,198
YGL251C,606,73
YGL252C,1820,2255
YGL253W,23034,74513
YGL254W,382,634
YGL255W,624,535
YGL256W,1370,405
YGL257C,2055,928
YGL258W,32,4
YGL259W,13,9
YGL261C,5,26
YGL263W,262,307
YGR001C,2157,3489
YGR002C,1243,1007
YGR003W,868,1065
YGR004W,835,757
YGR005C,2217,1954
YGR006W,387,412
YGR007W,1714,1788
YGR008C,968,861
YGR009C,2520,2559
YGR010W,642,953
YGR012W,1047,1123
YGR013W,1640,724
YGR014W,3070,8494
YGR015C,411,215
YGR016W,150,397
YGR017W,2857,1583
YGR019W,359,2028
YGR020C,5838,6807
YGR021W,442,593
YGR023W,512,360
YGR024C,1611,735
YGR026W,3114,4545
YGR027C,36040,68812
YGR028W,632,743
YGR029W,1280,1056
YGR030C,817,602
YGR031W,744,344
YGR032W,1933,4518
YGR033C,2294,1643
YGR034W,20610,44901
YGR035C,1236,1350
YGR036C,249,770
YGR037C,4624,12314
YGR038W,1118,2713
YGR040W,840,581
YGR041W,853,1045
YGR042W,360,355
YGR043C,136,170
YGR044C,1713,1489
YGR046W,637,509
YGR047C,830,1069
YGR048W,1174,1340
YGR049W,410,653
YGR050C,60,166
YGR052W,29,87
YGR053C,65,45
YGR054W,4522,9780
YGR055W,1124,6915
YGR056W,1329,1774
YGR057C,739,370
YGR058W,505,711
YGR059W,28,24
YGR060W,8093,23632
YGR061C,13132,24762
YGR062C,411,221
YGR063C,365,1376
YGR065C,343,1392
YGR066C,10,2
YGR067C,39,87
YGR068C,750,439
YGR070W,557,210
YGR071C,922,872
YGR072W,2047,644
YGR074W,594,1285
YGR075C,129,369
YGR076C,472,1021
YGR077C,705,607
YGR078C,2365,2404
YGR079W,1258,1923
YGR080W,953,2139
YGR081C,2577,1657
YGR082W,2683,3777
YGR083C,6044,5717
YGR084C,740,1178
YGR085C,6666,19965
YGR086C,15463,19807
YGR087C,5,132
YGR088W,346,97
YGR089W,2396,1390
YGR090W,3845,5981
YGR091W,826,578
YGR092W,1419,1399
YGR093W,1614,1205
YGR094W,19543,39644
YGR095C,964,1215
YGR096W,174,213
YGR097W,1715,1321
YGR098C,1467,1113
YGR099W,643,632
YGR100W,1246,1285
YGR101W,323,903
YGR102C,668,471
YGR103W,23686,12571
YGR104C,911,750
YGR105W,1698,2102
YGR106C,8852,10380
YGR108W,1376,1232
YGR109C,167,911
YGR110W,40,53
YGR111W,1315,1497
YGR112W,405,386
YGR113W,1383,768
YGR116W,12627,12728
YGR117C,1835,1426
YGR118W,20116,29193
YGR119C,4036,3372
YGR120C,699,823
YGR121C,190,164
YGR121W-A,10,0
YGR122W,600,560
YGR123C,3272,5294
YGR124W,11279,28616
YGR125W,1401,1869
YGR126W,180,397
YGR127W,247,282
YGR128C,4233,4985
YGR129W,499,373
YGR130C,3305,4226
YGR131W,101,156
YGR132C,1952,3807
YGR133W,404,291
YGR134W,911,754
YGR135W,8002,6424
YGR136W,2021,4084
YGR138C,188,181
YGR140W,764,902
YGR141W,636,1202
YGR142W,3767,1184
YGR143W,1122,1476
YGR144W,29,52
YGR145W,9003,4174
YGR146C,1239,1177
YGR146C-A,27,13
YGR147C,1384,1234
YGR148C,31705,34986
YGR149W,413,625
YGR150C,1256,542
YGR152C,2109,1664
YGR153W,164,69
YGR154C,305,10
YGR155W,16680,31205
YGR156W,1294,1301
YGR157W,6674,7995
YGR158C,1456,1564
YGR159C,17476,22391
YGR161C,1147,1219
YGR161W-C,68,283
YGR162W,18615,21021
YGR163W,888,1240
YGR165W,1454,1552
YGR166W,1568,666
YGR167W,7186,7856
YGR168C,584,199
YGR169C,1091,366
YGR169C-A,1889,1272
YGR170W,2704,816
YGR171C,591,505
YGR172C,1161,3910
YGR173W,2284,4176
YGR174C,335,257
YGR174W-A,16,0
YGR175C,5202,18642
YGR177C,933,2416
YGR178C,3729,7209
YGR179C,896,604
YGR180C,18662,32128
YGR181W,1466,2311
YGR183C,1092,764
YGR184C,3993,4543
YGR185C,8515,14816
YGR186W,4985,3874
YGR187C,2554,3868
YGR188C,423,282
YGR189C,6409,11620
YGR191W,2680,5333
YGR192C,275228,580442
YGR193C,2456,3598
YGR194C,455,868
YGR195W,1761,2193
YGR196C,1078,1484
YGR197C,221,1430
YGR198W,2010,2170
YGR199W,1114,2467
YGR200C,3927,4173
YGR201C,141,159
YGR202C,1862,1510
YGR203W,397,528
YGR204W,9238,21778
YGR205W,521,1200
YGR206W,180,599
YGR207C,2257,3072
YGR208W,4321,3494
YGR209C,1891,18362
YGR210C,3159,2340
YGR211W,6663,7657
YGR212W,197,306
YGR213C,33,130
YGR214W,27570,57910
YGR215W,821,1789
YGR216C,932,632
YGR217W,1115,1222
YGR218W,5095,11281
YGR220C,819,1638
YGR221C,415,223
YGR222W,610,503
YGR223C,660,699
YGR225W,25,16
YGR227W,1037,1697
YGR229C,6516,3792
YGR230W,314,250
YGR231C,2523,4369
YGR232W,1112,2360
YGR233C,2562,970
YGR234W,16902,19256
YGR235C,1211,1985
YGR237C,1223,987
YGR238C,605,406
YGR239C,415,509
YGR240C,18890,68709
YGR241C,1163,1579
YGR243W,135,72
YGR244C,1392,2742
YGR245C,7999,4600
YGR246C,1416,1410
YGR247W,660,528
YGR248W,70,75
YGR249W,508,37
YGR250C,1560,1596
YGR251W,1099,632
YGR252W,1715,754
YGR253C,2787,6440
YGR254W,17708,30874
YGR255C,1216,1349
YGR256W,31,66
YGR257C,854,682
YGR258C,1512,490
YGR260W,2948,4020
YGR261C,2621,3431
YGR262C,1147,1269
YGR263C,276,556
YGR264C,8154,20631
YGR266W,957,1806
YGR267C,5128,2498
YGR268C,669,605
YGR270W,4881,2165
YGR271C-A,2745,1501
YGR271W,1680,2060
YGR273C,4,0
YGR274C,1621,1176
YGR275W,830,1459
YGR276C,1799,1945
YGR277C,1316,1072
YGR278W,649,550
YGR279C,15609,55643
YGR280C,7095,1843
YGR281W,2879,3906
YGR282C,11608,38758
YGR283C,1087,942
YGR284C,2004,6914
YGR285C,32879,41101
YGR286C,1021,1047
YGR287C,141,72
YGR288W,318,211
YGR289C,180,15
YGR294W,2,1
YGR295C,1239,1171
YHL001W,6787,12090
YHL002W,1185,2018
YHL003C,3255,4550
YHL004W,1199,2478
YHL006C,182,140
YHL007C,3988,3393
YHL008C,714,562
YHL009C,889,1009
YHL010C,493,425
YHL011C,4448,7086
YHL012W,15,15
YHL013C,1909,1501
YHL014C,440,349
YHL015W,273451,65913
YHL016C,96,72
YHL017W,1749,1776
YHL018W,56,175
YHL019C,783,583
YHL020C,895,834
YHL021C,1209,1376
YHL022C,54,24
YHL023C,1207,868
YHL024W,21,92
YHL025W,1707,859
YHL026C,163,138
YHL027W,2134,2353
YHL028W,878,672
YHL029C,487,1057
YHL030W,1741,6724
YHL031C,821,1295
YHL032C,1342,162
YHL033C,21483,39020
YHL034C,9251,16408
YHL035C,1399,717
YHL036W,133,169
YHL038C,939,557
YHL039W,2862,2404
YHL040C,962,7914
YHL042W,50,31
YHL043W,3,2
YHL044W,121,129
YHL046C,8,222
YHL047C,1222,8814
YHL048W,767,882
YHL050C,97,0
YHR001W,1398,1869
YHR001W-A,263,631
YHR002W,186,187
YHR003C,1678,1457
YHR004C,473,463
YHR005C,2690,2723
YHR005C-A,1596,8280
YHR006W,951,1479
YHR007C,11214,19499
YHR007C-A,100,0
YHR008C,2931,4399
YHR009C,1953,2304
YHR010W,42617,69410
YHR011W,403,420
YHR012W,1335,1901
YHR013C,2826,3287
YHR014W,11,0
YHR015W,174,91
YHR016C,613,1735
YHR017W,824,552
YHR018C,1640,2968
YHR019C,17224,30345
YHR020W,7847,23171
YHR021C,12879,54703
YHR021W-A,18,14
YHR022C,25,34
YHR023W,6782,3120
YHR024C,1146,1902
YHR025W,4994,9831
YHR026W,10181,7586
YHR027C,7864,16116
YHR028C,1973,3200
YHR029C,712,2070
YHR030C,2840,1701
YHR031C,1004,608
YHR032W,1454,1790
YHR033W,237,10
YHR034C,457,662
YHR035W,161,183
YHR036W,428,822
YHR037W,1035,3084
YHR038W,276,779
YHR039C,2323,3925
YHR039C-A,12791,12577
YHR040W,1106,416
YHR041C,754,805
YHR042W,12796,11458
YHR043C,1385,823
YHR044C,198,114
YHR045W,1664,1165
YHR046C,920,1282
YHR047C,3183,10502
YHR048W,196,276
YHR049W,2606,5211
YHR050W,1449,1926
YHR050W-A,245,229
YHR051W,1287,2074
YHR052W,4633,5663
YHR056C,1424,1484
YHR057C,896,999
YHR058C,757,670
YHR059W,552,1068
YHR060W,1046,1082
YHR061C,192,627
YHR062C,893,1040
YHR063C,2559,3784
YHR064C,20603,40492
YHR065C,4036,3314
YHR066W,3866,2125
YHR067W,430,233
YHR068W,7932,14540
YHR069C,2245,1912
YHR070W,1969,1863
YHR071W,2504,320
YHR072W,2476,2076
YHR072W-A,4786,5425
YHR073W,3230,1767
YHR074W,2635,4139
YHR075C,317,430
YHR076W,1160,1386
YHR077C,4888,1686
YHR078W,1203,477
YHR079C,1140,899
YHR080C,892,225
YHR081W,3047,1512
YHR082C,3884,2813
YHR083W,1433,1120
YHR084W,2461,2136
YHR085W,1203,1186
YHR086W,426,1374
YHR087W,352,230
YHR088W,3711,2501
YHR089C,7310,6784
YHR090C,1042,542
YHR091C,591,413
YHR092C,157,1002
YHR094C,1571,8714
YHR096C,18,96
YHR097C,1147,667
YHR098C,2970,6110
YHR099W,6983,6711
YHR100C,494,664
YHR101C,327,555
YHR102W,2599,1476
YHR103W,2918,1841
YHR104W,988,3834
YHR105W,215,372
YHR106W,573,337
YHR107C,2720,4006
YHR108W,4330,7501
YHR109W,285,490
YHR110W,951,1286
YHR111W,1059,1768
YHR112C,623,1029
YHR113W,1473,2408
YHR114W,2370,1609
YHR115C,1770,1769
YHR116W,211,729
YHR117W,2569,2609
YHR118C,578,628
YHR119W,1850,1272
YHR120W,934,715
YHR121W,1527,1843
YHR122W,790,1480
YHR123W,1128,2521
YHR124W,98,94
YHR127W,1053,1450
YHR128W,6177,8471
YHR129C,540,298
YHR131C,871,504
YHR132C,2049,4187
YHR132W-A,612,1339
YHR133C,361,584
YHR134W,470,309
YHR135C,5085,4766
YHR136C,1032,14
YHR137W,480,1183
YHR138C,432,766
YHR139C,22,5
YHR140W,57,166
YHR141C,11264,23397
YHR142W,1568,1685
YHR143W,7104,13691
YHR143W-A,1872,3174
YHR144C,891,982
YHR146W,6824,8638
YHR147C,645,1347
YHR148W,1575,1701
YHR149C,1270,1368
YHR150W,540,259
YHR151C,592,609
YHR152W,1680,1922
YHR153C,61,110
YHR154W,2492,2303
YHR155W,1258,962
YHR156C,383,301
YHR157W,35,30
YHR158C,2265,3049
YHR159W,413,419
YHR160C,5,15
YHR161C,1294,1023
YHR162W,12005,6252
YHR163W,2584,2829
YHR164C,1173,805
YHR165C,5111,2749
YHR166C,532,557
YHR167W,319,616
YHR168W,375,349
YHR169W,2228,1725
YHR170W,10339,5464
YHR171W,255,480
YHR172W,763,882
YHR173C,20,0
YHR174W,230656,532395
YHR175W,642,1645
YHR175W-A,183,0
YHR176W,156,178
YHR177W,33,35
YHR178W,267,275
YHR179W,14671,45706
YHR181W,966,2003
YHR182W,823,506
YHR183W,8254,43302
YHR184W,69,113
YHR185C,9,9
YHR186C,1436,1691
YHR187W,1384,865
YHR188C,2208,3191
YHR189W,187,106
YHR190W,3910,8232
YHR191C,266,423
YHR192W,984,943
YHR193C,11321,33954
YHR194W,433,202
YHR195W,909,366
YHR196W,4108,3018
YHR197W,2573,2514
YHR198C,370,865
YHR199C,1177,1306
YHR199C-A,87,182
YHR200W,3731,4468
YHR201C,2620,2963
YHR202W,243,298
YHR203C,30056,33623
YHR204W,1556,746
YHR205W,2551,4887
YHR206W,2209,1872
YHR207C,1218,1726
YHR208W,15869,14477
YHR209W,134,224
YHR210C,102,34
YHR211W,427,3
YHR214C-D,2,0
YHR214C-E,21,0
YHR214W,11,27
YHR215W,1505,58
YHR216W,2217,4944
YIL001W,393,425
YIL002C,1410,877
YIL002W-A,1900,1497
YIL003W,967,565
YIL004C,547,1007
YIL005W,2002,3192
YIL006W,56,163
YIL007C,300,490
YIL008W,1658,2077
YIL009C-A,344,470
YIL009W,981,2562
YIL010W,765,2143
YIL011W,643,3565
YIL013C,196,279
YIL014C-A,407,312
YIL014W,2325,907
YIL015W,2632,8509
YIL016W,1473,1139
YIL017C,804,586
YIL018W,42078,76730
YIL019W,2486,1377
YIL020C,1214,1500
YIL021W,2275,3728
YIL022W,2910,2655
YIL023C,669,856
YIL024C,38,105
YIL026C,1219,1949
YIL027C,994,1699
