,ORF,Ribo_Prints,RNA_Prints
3183,YIL157C,36.04445452,128.4370564
3184,YIL158W,29.01139022,33.08037354
3185,YIL159W,12.96657339,3.6962990060000003
3186,YIL160C,25.61053347,0.0
3187,YIL161W,45.36102963,86.20521071
3188,YIL162W,62.48607125,79.52012871
3189,YIL163C,0.0,0.0
3190,YIL164C,35.68400997,127.1526858
3191,YIL165C,9.912224992999999,14.128076199999999
3192,YIL166C,10.952734800000002,0.0
3193,YIL169C,49.46160463,13.61742284
3194,YIL171W-A,0.0,0.0
3195,YIL172C,14.61633177,1.9156713490000001
3196,YIL173W,37.34670578,17.31828696
3197,YIL176C,11.03178759,14.01131524
3198,YIL177C,36.07467781,30.80349662
3199,YIL177W-A,0.0,1.662669968
3200,YIR001C,52.12803582,20.26337622
3201,YIR002C,23.93293761,25.58404141
3202,YIR003W,66.47021466,29.91827901
3203,YIR004W,90.65221933,46.98482616
3204,YIR005W,0.0,68.26989842
3205,YIR006C,192.0423874,65.25053424
3206,YIR007W,17.10344705,1.108084408
3207,YIR008C,52.2205024,28.94532685
3208,YIR009W,42.48096425,0.0
3209,YIR010W,41.81042668,67.57970592
3210,YIR011C,0.0,21.1921143
3211,YIR012W,104.6290416,51.01805295
3212,YIR013C,0.0,0.0
3213,YIR014W,14.68477777,13.95365551
3214,YIR015W,32.81288273,70.15320596
3215,YIR016W,131.66633629999998,57.3621139
3216,YIR017C,44.28866486,126.25089369999999
3217,YIR017W-A,0.0,8.47684572
3218,YIR018C-A,0.0,0.0
3219,YIR018W,4.835231704,6.891744488
3220,YIR019C,89.5578223,22.30748874
3221,YIR020C,0.0,0.0
3222,YIR020C-B,0.0,0.0
3223,YIR020W-A,0.0,0.0
3224,YIR021W,26.14213185,0.0
3225,YIR021W-A,0.0,0.0
3226,YIR022W,77.88176779999999,141.280762
3227,YIR023C-A,0.0,0.0
3228,YIR023W,14.69990112,27.93605181
3229,YIR024C,153.4796128,23.4382831
3230,YIR025W,35.45836583,22.97248163
3231,YIR026C,19.55288218,27.86908182
3232,YIR027C,0.0,0.0
3233,YIR028W,1.870231131,0.0
3234,YIR029W,38.03528195,14.78519602
3235,YIR030C,9.709934687,6.919874057
3236,YIR030W-A,0.0,0.0
3237,YIR031C,36.43412429999999,9.164157535
3238,YIR032C,24.27483672,0.0
3239,YIR033W,97.16471896,94.35627193
3240,YIR034C,60.42746787,167.7236854
3241,YIR035C,46.64576467,19.94551934
3242,YIR036C,58.57223859,19.26555846
3243,YIR036W-A,0.0,0.0
3244,YIR037W,116.04556090000001,155.064251
3245,YIR038C,20.24624679,43.28602070000001
3246,YIR039C,40.90174625,36.23930327
3247,YIR040C,0.0,0.0
3248,YIR041W,3.171911998,0.0
3249,YIR042C,50.18848097,7.153456304
3250,YJL001W,324.90070810000003,180.5254181
3251,YJL002C,107.2265848,231.02514539999999
3252,YJL003W,34.9843235,56.98719812
3253,YJL004C,52.47648525,49.86379835
3254,YJL005W,76.28550068,30.94655073
3255,YJL006C,29.36955553,2.616310407
3256,YJL007C,0.0,0.0
3257,YJL008C,100.34168009999999,157.91663380000003
3258,YJL009W,0.0,0.0
3259,YJL010C,85.59882452,38.12674237
3260,YJL011C,14.68477777,10.46524163
3261,YJL012C,181.22073390000003,201.941477
3262,YJL013C,29.96719184,19.713594699999998
3263,YJL014W,113.3884429,66.54720005
3264,YJL015C,0.0,0.0
3265,YJL016W,52.91223306,60.3334215
3266,YJL019W,22.63992824,19.85791091
3267,YJL020C,139.6956061,71.73841801
3268,YJL020W-A,13.83101162,0.0
3269,YJL022W,0.0,0.0
3270,YJL023C,30.76207756,24.35875207
3271,YJL024C,12.19966153,34.77680295
3272,YJL025W,9.238578634,3.29197892
3273,YJL026C-A,0.0,0.0
3274,YJL026W,600.6808345,313.6432916
3275,YJL027C,0.0,0.0
3276,YJL028W,0.0,0.0
3277,YJL029C,37.57732925,20.59986809
3278,YJL030W,6.037903549,34.42373897
3279,YJL031C,79.78132311,41.35046693
3280,YJL032W,0.0,0.0
3281,YJL033W,43.1972451,30.78491312
3282,YJL034W,767.710242,980.4843512
3283,YJL035C,0.0,27.01783496
3284,YJL036W,44.88554714,23.99107279
3285,YJL037W,0.0,15.06994795
3286,YJL038C,0.0,0.0
3287,YJL039C,62.15742038,29.19578692
3288,YJL041W,46.19289317,24.6898419
3289,YJL042W,79.07107285,44.83821182
3290,YJL043W,0.0,0.0
3291,YJL044C,41.46290193,36.93614693
3292,YJL045W,1.8731763769999998,8.009618003
3293,YJL046W,5.8022780439999995,20.67523346
3294,YJL047C,40.91879356,22.12225455
3295,YJL047C-A,10758.06819,47621.03551
3296,YJL048C,50.93435513,76.8681224
3297,YJL049W,5.274798222,22.55480014
3298,YJL050W,83.06333793,23.67834
3299,YJL051W,30.35091978,12.35992086
3300,YJL052C-A,0.0,0.0
3301,YJL052W,2650.976533,5815.564513
3302,YJL053W,25.04141051,31.23048423
3303,YJL054W,129.1279414,92.02421241
3304,YJL055W,82.19893896,151.61837869999997
3305,YJL056C,36.45358567,9.621845312
3306,YJL057C,40.95470206,12.6898888
3307,YJL058C,8.746080876,18.69892438
3308,YJL059W,31.99055499,12.43547049
3309,YJL060W,261.9500358,121.9141856
3310,YJL061W,18.32512183,30.86806565
3311,YJL062W,35.78420575,24.481864899999998
3312,YJL062W-A,55.32404647,39.427189399999996
3313,YJL063C,19.90739747,28.37437898
3314,YJL064W,0.0,0.0
3315,YJL065C,155.76353559999998,90.823347
3316,YJL066C,56.41740707,100.5159572
3317,YJL067W,0.0,0.0
3318,YJL068C,103.08713990000001,101.7221486
3319,YJL069C,89.95968901,71.23399765
3320,YJL070C,14.71781439,17.16346715
3321,YJL071W,14.48046782,23.58774461
3322,YJL072C,44.46605604,55.45600004
3323,YJL073W,46.03200461,15.74646264
3324,YJL074C,15.46017221,24.79012558
3325,YJL075C,0.0,0.0
3326,YJL076W,51.9767092,42.74039859
3327,YJL077C,0.0,12.84370564
3328,YJL077W-A,0.0,0.0
3329,YJL077W-B,0.0,0.0
3330,YJL078C,55.29268363,80.731864
3331,YJL079C,285.4720798,226.04921919999998
3332,YJL080C,204.2420849,230.11551749999998
3333,YJL081C,19.41986937,72.65867759999999
3334,YJL082W,53.62351225,94.95920069
3335,YJL083W,19.66061156,22.41810438
3336,YJL084C,30.67393407,24.28895622
3337,YJL085W,20.96816825,48.90487916
3338,YJL086C,0.0,0.0
3339,YJL087C,27.29453259,2.047547275
3340,YJL088W,28.07001768,20.00435568
3341,YJL089W,0.0,0.0
3342,YJL090C,7.774294112000001,6.648506447000001
3343,YJL091C,46.02825455,110.49248999999999
3344,YJL092W,13.16006042,30.30021449
3345,YJL093C,22.34547831,48.99910821
3346,YJL094C,96.62718185,36.85585096
3347,YJL095W,14.47627179,10.31664794
3348,YJL096W,14.68477777,10.46524163
3349,YJL097W,43.6501651,77.76922679
3350,YJL098W,69.63829457,9.605490901
3351,YJL099W,36.623481899999994,22.69570474
3352,YJL100W,35.21448353,22.30748874
3353,YJL101C,59.56093957,54.93095901
3354,YJL102W,15.95626462,4.1350466930000005
3355,YJL103C,1.921594506,5.4777678320000005
3356,YJL104W,0.0,45.20984384
3357,YJL105W,0.0,0.0
3358,YJL106W,3.682560369,20.99528352
3359,YJL107C,49.05018553,30.58655672
3360,YJL108C,30.9757031,0.0
3361,YJL109C,124.32282190000001,38.31342698
3362,YJL110C,77.57393472,42.99849278
3363,YJL111W,164.0644137,138.4602749
3364,YJL112W,41.58975521,26.08260222
3365,YJL113W,4.607360875,5.4724633439999995
3366,YJL114W,0.0,2.489528846
3367,YJL115W,148.69039619999998,66.6037878
3368,YJL116C,31.6721982,0.0
3369,YJL117W,22.87436537,59.77263008
3370,YJL118W,48.6600136,0.0
3371,YJL119C,11.01358333,0.0
3372,YJL120W,0.0,0.0
3373,YJL121C,144.3286317,106.4039212
3374,YJL122W,54.06668178,9.632779227999999
3375,YJL123C,201.45200480000003,70.78785570000001
3376,YJL124C,20.62659536,117.5978597
3377,YJL125C,40.26841403,52.98028575
3378,YJL126W,19.30952921,0.0
3379,YJL127C,33.40156939999999,18.51417162
3380,YJL127C-B,0.0,31.98809706
3381,YJL127W-A,0.0,0.0
3382,YJL128C,69.34112551,38.01276108
3383,YJL129C,37.5317257,34.29144709
3384,YJL130C,384.4958787,244.16377290000003
3385,YJL131C,33.31840334,9.497866353
3386,YJL132W,22.17381889,9.029928863
3387,YJL133C-A,15.85955999,22.60492192
3388,YJL133W,71.74562852,37.67486987
3389,YJL134W,40.61594631,37.21542024
3390,YJL135W,0.0,7.997024263999999
3391,YJL136C,3197.8982170000004,1464.182443
3392,YJL136W-A,0.0,0.0
3393,YJL137C,21.85372439,13.34936334
3394,YJL138C,717.8853857999999,621.7984475
3395,YJL139C,11.09060139,7.903818853
3396,YJL140W,230.39225660000002,99.2783733
3397,YJL141C,18.40140778,69.24156158
3398,YJL142C,9.079900757,12.94174919
3399,YJL143W,403.96992420000004,106.6269902
3400,YJL144W,33.9847714,0.0
3401,YJL145W,68.54555588,28.73507024
3402,YJL146W,83.51576802,21.64301035
3403,YJL147C,6.211315922000001,17.70620516
3404,YJL148W,71.16469225,50.71617098
3405,YJL149W,41.20141714,0.0
3406,YJL150W,0.0,41.96458277
3407,YJL151C,88.76619396,88.56405976
3408,YJL152W,0.0,0.0
3409,YJL153C,2.22746629,6.349697169
3410,YJL154C,103.2130094,95.08419538
3411,YJL155C,65.64387412,44.9104409
3412,YJL156C,10.19543142,16.95369144
3413,YJL156W-A,0.0,0.0
3414,YJL157C,127.39177250000002,48.96372979
3415,YJL158C,754.4005829,654.3530030000001
3416,YJL159W,695.8674167,1425.0929039999999
3417,YJL160C,4.130093747,0.0
3418,YJL161W,65.71640879,18.73336071
3419,YJL162C,7.12865496,14.51514678
3420,YJL163C,0.0,6.0984501579999995
3421,YJL164C,80.69248486,106.4930367
3422,YJL165C,56.9721343,43.57257146
3423,YJL166W,513.3489154,89.22995495
3424,YJL167W,367.2858439,384.219636
3425,YJL168C,66.44161712,39.26604285
3426,YJL169W,0.0,0.0
3427,YJL170C,0.0,0.0
3428,YJL171C,482.3783044,162.27714730000002
3429,YJL172W,290.666979,126.3446676
3430,YJL173C,96.70463407,41.35046693
3431,YJL174W,47.23515159,122.40932450000001
3432,YJL175W,0.0,0.0
3433,YJL176C,41.76094791,59.52264549
3434,YJL177W,425.73121160000005,941.2946375
3435,YJL178C,69.96864701,87.26164712
3436,YJL179W,75.69335449,107.8871273
3437,YJL180C,62.0274202,0.0
3438,YJL181W,17.49216175,22.16168816
3439,YJL182C,0.0,0.0
3440,YJL183W,33.74374466,68.13540295
3441,YJL184W,38.3699032,95.70632265
3442,YJL185C,16.18322448,0.0
3443,YJL186W,121.58095390000001,51.98746949
3444,YJL187C,42.06651582,53.75560701
3445,YJL188C,0.0,0.0
3446,YJL189W,3179.536786,2738.673233
3447,YJL190C,976.0893312999999,1100.048681
3448,YJL191W,334.7466643,390.9717818
3449,YJL192C,45.55405528,129.8580621
3450,YJL193W,0.0,12.62061398
3451,YJL194W,94.87966335,29.68545194
3452,YJL195C,0.0,0.0
3453,YJL196C,103.2656237,190.7971706
3454,YJL197C-A,0.0,0.0
3455,YJL197W,42.65021112,14.85980923
3456,YJL198W,86.31053055,28.83280857
3457,YJL199C,0.0,0.0
3458,YJL200C,135.5088986,57.94299606
3459,YJL201W,5.947334996,50.86107432
3460,YJL202C,0.0,0.0
3461,YJL203W,33.86382916,12.0666843
3462,YJL204C,4.243045181,4.031793446
3463,YJL205C,0.0,0.0
3464,YJL206C,4.701450588999999,0.0
3465,YJL207C,34.82806598,39.54459046
3466,YJL208C,72.08890904,107.8871273
3467,YJL209W,19.97578166,25.88349838
3468,YJL210W,83.08776832,118.42652109999999
3469,YJL211C,0.0,0.0
3470,YJL212C,80.28902244,63.5763429
3471,YJL213W,128.9783493,20.42613427
3472,YJL214W,4.173568418,0.0
3473,YJL215C,0.0,0.0
3474,YJL216C,4.087515461000001,0.0
3475,YJL217W,89.65831652,59.63610054
3476,YJL218W,0.0,0.0
3477,YJL219W,1.04706602,7.462012078
3478,YJL220W,0.0,0.0
3479,YJL221C,14.61633177,1.9156713490000001
3480,YJL222W,37.34670578,18.412073499999998
3481,YJL222W-A,0.0,0.0
3482,YJL222W-B,0.0,0.0
3483,YJL223C,11.03178759,14.01131524
3484,YJL225C,35.330838299999996,30.20454789
3485,YJL225W-A,0.0,1.662669968
3486,YJR001W,55.23229847,120.89697050000001
3487,YJR002W,42.0518636,39.95819531
3488,YJR003C,70.91053264,22.82227694
3489,YJR004C,27.40707371,28.64679045
3490,YJR005C-A,0.0,0.0
3491,YJR005W,59.38850923,58.04402205
3492,YJR006W,70.68553888,17.37058549
3493,YJR007W,159.8955638,294.60512989999995
3494,YJR008W,31.57876989,10.00217784
3495,YJR009C,8226.000596,13036.26655
3496,YJR010C-A,12.52070525,53.53797297
3497,YJR010W,185.8542186,245.0338216
3498,YJR011C,0.0,0.0
3499,YJR012C,0.0,8.150813193
3500,YJR013W,50.05182917,8.392916555
3501,YJR014W,197.24829630000002,102.2333152
3502,YJR015W,16.29406848,46.448469700000004
3503,YJR016C,649.538293,619.1279808999999
3504,YJR017C,139.11894730000003,79.31551551
3505,YJR018W,0.0,0.0
3506,YJR019C,40.78172568,0.0
3507,YJR020W,0.0,0.0
3508,YJR021C,56.64128567,5.382124267000001
3509,YJR022W,0.0,0.0
3510,YJR023C,0.0,0.0
3511,YJR024C,43.69470609,20.75962217
3512,YJR025C,66.82398871,142.86818630000002
3513,YJR026W,81.54032225,237.1360912
3514,YJR027W,352.0031286,325.31046580000003
3515,YJR028W,61.17816449,234.1204825
3516,YJR029W,318.4813172,272.9322296
3517,YJR030C,9.566758706,20.45351514
3518,YJR031C,44.74219372,21.658370899999998
3519,YJR032W,45.28427662,64.54451056
3520,YJR033C,38.53943149,26.21704862
3521,YJR034W,10.91254128,108.8769175
3522,YJR035W,24.09601656,17.17224732
3523,YJR036C,34.63173794,20.88360648
3524,YJR037W,0.0,0.0
3525,YJR038C,0.0,98.07920668
3526,YJR039W,25.44314437,33.24253224
3527,YJR040W,39.64889997,13.04130111
3528,YJR041C,26.32012083,15.87154092
3529,YJR042W,44.70479997,54.61591873
3530,YJR043C,27.11035895,60.37639402
3531,YJR044C,33.74374466,72.14336783
3532,YJR045C,1104.569927,528.023367
3533,YJR046W,58.98183467,16.81357829
3534,YJR047C,238.5093494,418.4771938
3535,YJR048W,811.0002267000001,77.06223382
3536,YJR049C,49.28111861,86.20521071
3537,YJR050W,161.28366090000003,7.18376756
3538,YJR051W,63.97531668,101.3168811
3539,YJR052W,44.13216781,65.89774058
3540,YJR053W,18.61774433,11.79387231
3541,YJR054W,40.60429515,17.02177855
3542,YJR055W,7.2088909039999995,0.0
3543,YJR056C,40.15078478,35.76728152
3544,YJR057W,54.81414742,46.87656619
3545,YJR058C,40.18469592,103.0967723
3546,YJR059W,78.42639555,39.3309081
3547,YJR060W,47.30834656,96.32779228
3548,YJR061W,5.083192304,1.811291821
3549,YJR062C,18.17962662,7.403358708
3550,YJR063W,198.2444999,148.00841730000002
3551,YJR064W,348.6004527,156.5882691
3552,YJR065C,182.3849399,113.02460959999999
3553,YJR066W,37.06554388,33.61921815
3554,YJR067C,50.25916898,167.1490705
3555,YJR068W,53.7612203,43.10260536
3556,YJR069C,60.07409086,68.4997634
3557,YJR070C,226.21765010000001,140.41400890000003
3558,YJR071W,0.0,0.0
3559,YJR072C,138.6684325,70.27436867
3560,YJR073C,287.3108693,204.7547275
3561,YJR074W,32.58813696,85.15552778
3562,YJR075W,77.89960196,81.13857364
3563,YJR076C,85.77887013,69.28191214
3564,YJR077C,285.9295671,114.1113847
3565,YJR078W,31.43965636,3.7342932689999997
3566,YJR079W,0.0,0.0
3567,YJR080C,27.10177973,47.21281161
3568,YJR082C,41.73568418,29.74331832
3569,YJR083C,34.53291288,16.40679817
3570,YJR084W,22.44277357,43.98363345
3571,YJR085C,56.10693392,223.91667940000002
3572,YJR086W,10.71591891,15.27359589
3573,YJR087W,10.16638461,0.0
3574,YJR088C,60.89421497,98.36612781
3575,YJR089W,21.1737581,5.325766945
3576,YJR090C,33.04074998,36.79186511
3577,YJR091C,37.03468679,38.81339616
3578,YJR092W,55.85894747,31.61254619
3579,YJR093C,32.637814,41.35046693
3580,YJR094C,3.294922435,0.0
3581,YJR094W-A,2094.812032,1221.394975
3582,YJR095W,3.682560369,26.244104399999998
3583,YJR096W,42.03063601,29.95351845
3584,YJR097W,0.0,58.79892985
3585,YJR098C,5.43135616,7.741411617000001
3586,YJR099W,35.13193668,14.30691261
3587,YJR100C,10.87927133,25.84404183
3588,YJR101W,93.5535842,60.322123100000006
3589,YJR102C,17.57833004,16.70314428
3590,YJR103W,80.11953879999999,38.06528303
3591,YJR104C,706.0062187999999,776.5884466
3592,YJR105W,212.77855409999998,223.7290659
3593,YJR106W,45.87476029999999,9.340876827
3594,YJR107W,18.07700607,30.91858621
3595,YJR108W,0.0,13.67233181
3596,YJR109C,189.20922769999999,193.92962509999998
3597,YJR110W,24.16914077,22.14560566
3598,YJR111C,25.12958449,5.969609662000001
3599,YJR112W,105.9921088,41.96458277
3600,YJR112W-A,43.25334542,15.41244676
3601,YJR113C,43.166141100000004,27.34466361
3602,YJR114W,0.0,0.0
3603,YJR115W,0.0,29.91827901
3604,YJR116W,21.24048213,24.2195592
3605,YJR117W,225.31753730000003,100.8259183
3606,YJR118C,11.66144117,166.21266119999999
3607,YJR119C,26.10627159,2.325609251
3608,YJR120W,40.66553843,14.49033456
3609,YJR121W,483.22096839999995,596.0282147
3610,YJR122W,21.49639155,34.04355711
3611,YJR123W,5436.811549,2137.965514
3612,YJR124C,31.789763899999997,15.10351131
3613,YJR125C,197.7597945,66.3225093
3614,YJR126C,43.94582509,39.66996766
3615,YJR127C,31.86841344,17.18694281
3616,YJR128W,0.0,0.0
3617,YJR129C,20.990594100000003,4.986379835
3618,YJR130C,79.917314,74.17240005
3619,YJR131W,47.57867996,12.32995741
3620,YJR132W,108.85493989999999,27.47500043
3621,YJR133W,186.9162427,48.4391184
3622,YJR134C,43.68099149,90.99438909
3623,YJR135C,54.51723746,28.256152399999998
3624,YJR135W-A,0.0,96.32779228
3625,YJR136C,8.455926534,4.017462427
3626,YJR137C,132.7125342,162.1350949
3627,YJR138W,25.51538042,5.3481676469999995
3628,YJR139C,356.8400997,334.36447010000006
3629,YJR140C,24.52509277,10.28119554
3630,YJR140W-A,0.0,0.0
3631,YJR141W,0.0,14.61525124
3632,YJR142W,135.2455188,108.74087800000001
3633,YJR143C,109.1254128,99.98900587
3634,YJR144W,61.67606662,31.39572489
3635,YJR145C,1076.399447,2275.606531
3636,YJR146W,35.28080082,14.36753512
3637,YJR147W,67.92221026,18.8899069
3638,YJR148W,113.58305559999998,148.4010126
3639,YJR149W,8.81086666,20.93048326
3640,YJR150C,23.86890299,0.0
3641,YJR151C,4.094550771000001,5.836038362
3642,YJR151W-A,0.0,0.0
3643,YJR152W,41.54388416,15.58243699
3644,YJR153W,9.857461319,0.0
3645,YJR154W,20.56715272,9.771580081
3646,YJR155W,32.92642212,17.59898765
3647,YJR156C,0.0,1.65725234
3648,YJR157W,0.0,0.0
3649,YJR158W,4.188264081,0.0
3650,YJR159W,3.322533517,7.103502000000001
3651,YJR160C,1.972582088,1.4057787259999999
3652,YJR161C,151.3199972,51.65577861
3653,YJR162C,0.0,0.0
3654,YKL001C,70.31332014,317.3597413
3655,YKL002W,122.52020590000001,87.31514905
3656,YKL003C,99.12224993,12.84370564
3657,YKL004W,65.09520891,42.17336179
3658,YKL005C,47.9785008,5.698719812
3659,YKL006C-A,0.0,0.0
3660,YKL006W,4630.477868999999,3488.991096
3661,YKL007W,97.27982892,226.88955090000002
3662,YKL008C,102.19764190000001,206.35758080000002
3663,YKL009W,65.24502527,35.76728152
3664,YKL010C,103.3970639,62.83376208
3665,YKL011C,26.88061015,14.36753512
3666,YKL012W,14.25730992,43.54544034
3667,YKL013C,82.9860697,542.1238542
3668,YKL014C,17.52189347,5.7632945410000005
3669,YKL015W,33.9847714,32.86940177
3670,YKL016C,101.9543142,164.69300259999997
3671,YKL017C,19.12885525,22.30748874
3672,YKL018C-A,83.26268994,186.49060580000003
3673,YKL018W,32.44000907,15.41244676
3674,YKL019W,90.05428384,69.52617941
3675,YKL020C,103.240903,37.57050735
3676,YKL021C,43.1150085,75.91205123
3677,YKL022C,15.55783233,20.15896723
3678,YKL023C-A,93.90528940000002,178.4599099
3679,YKL023W,21.39329135,12.19690032
3680,YKL024C,220.48656569999997,41.35046693
3681,YKL025C,36.73353968,22.43870926
3682,YKL026C,7.080160708999999,70.640381
3683,YKL027W,79.65180798,60.548898
3684,YKL028W,202.8167551,98.28226922
3685,YKL029C,266.2985819,189.78012809999998
3686,YKL030W,0.0,0.0
3687,YKL031W,25.85797824,12.28528365
3688,YKL032C,16.46342283,14.17532729
3689,YKL033W,36.63420979,11.42212128
3690,YKL033W-A,75.28272146,85.84147565
3691,YKL034W,36.04445452,17.86950349
3692,YKL035W,223.61979580000002,328.9016139
3693,YKL036C,0.0,0.0
3694,YKL037W,49.977605,0.0
3695,YKL038W,23.36271646,17.37355229
3696,YKL039W,113.49875949999999,100.29855620000001
3697,YKL040C,87.93724896,72.56443807
3698,YKL041W,31.71911998,45.20984384
3699,YKL042W,49.01649722,18.63043015
3700,YKL043W,19.44632696,60.05394788
3701,YKL044W,0.0,63.37828576
3702,YKL045W,31.47927786,32.04856605
3703,YKL046C,68.72475995,116.79209660000001
3704,YKL047W,6.902129588999999,22.95470795
3705,YKL048C,5.566928233,2.64488166
3706,YKL049C,77.57393472,73.71170192
3707,YKL050C,15.46435968,0.0
3708,YKL051W,70.56160164,86.20521071
3709,YKL052C,138.02688730000003,23.14497125
3710,YKL053C-A,13.67203447,97.43500828
3711,YKL053W,0.0,0.0
3712,YKL054C,93.89117043,206.4725615
3713,YKL055C,25.57993546,0.0
3714,YKL056C,3625.0422829999998,1988.0221510000001
3715,YKL057C,89.38191323,94.73160921
3716,YKL058W,328.7957558,82.70093386
3717,YKL059C,13.45550904,61.37082874
3718,YKL060C,3148.783473,9272.727346
3719,YKL061W,239.98018399999998,29.74331832
3720,YKL062W,43.35616637,67.16993439
3721,YKL063C,14.16032142,90.823347
3722,YKL064W,98.10037106,48.93849076
3723,YKL065C,126.4167825,319.417375
3724,YKL065W-A,0.0,0.0
3725,YKL066W,0.0,22.91039384
3726,YKL067W,177.6476687,627.5067611000001
3727,YKL068W,53.27820933,40.61821908
3728,YKL068W-A,75.28272146,343.3659026
3729,YKL069W,26.28656352,37.46672142
3730,YKL070W,0.0,0.0
3731,YKL071W,0.0,0.0
3732,YKL072W,17.05884875,13.26234011
3733,YKL073W,60.68709179,105.7202981
3734,YKL074C,65.33057381,25.68741127
3735,YKL075C,50.11058311,16.91610011
3736,YKL076C,55.75626558,6.622535719
3737,YKL077W,36.31960303,103.53399350000001
3738,YKL078W,6.46449456,0.0
3739,YKL079W,12.67316437,20.64376431
3740,YKL080W,157.38494640000002,237.2654018
3741,YKL081W,520.6372722,398.1859733
3742,YKL082C,221.4869585,31.17920265
3743,YKL083W,0.0,0.0
3744,YKL084W,10.16638461,0.0
3745,YKL085W,223.69080879999999,313.7698117
3746,YKL086W,0.0,0.0
3747,YKL087C,15.85955999,90.41968768
3748,YKL088W,102.8714553,65.20650554
3749,YKL089W,17.30133817,9.247468057999999
3750,YKL090W,56.25857428,0.0
3751,YKL091C,80.31770733,158.0890842
3752,YKL092C,15.07017012,7.671353592999999
3753,YKL093W,0.0,4.986379835
3754,YKL094W,75.76222924,59.39191269
3755,YKL095W,34.10658062,12.15318383
3756,YKL096C-B,0.0,0.0
3757,YKL096W,312.6726711,508.6107432
3758,YKL096W-A,2352.224814,6034.055771
3759,YKL097C,8.682240869,0.0
3760,YKL098W,13.29013407,4.735668
3761,YKL099C,52.12803582,6.7544587410000005
3762,YKL100C,74.84741321,83.61514486
3763,YKL100W-A,0.0,0.0
3764,YKL101W,56.38026592,32.36715285
3765,YKL102C,0.0,0.0
3766,YKL103C,90.07614168,164.59894599999998
3767,YKL104C,278.31539810000004,205.4277375
3768,YKL105C,48.545713,22.44531082
3769,YKL106C-A,0.0,0.0
3770,YKL106W,60.52597562,26.25571683
3771,YKL107W,0.0,0.0
3772,YKL108W,31.43965636,7.468586537999999
3773,YKL109W,115.73192420000001,42.7660685
3774,YKL110C,15.15244585,37.79485353
3775,YKL111C,0.0,0.0
3776,YKL112W,81.24774584,37.05724905
3777,YKL113C,211.18474139999998,13.27965387
3778,YKL114C,12.92898912,50.67679507
3779,YKL115C,9.079900757,0.0
3780,YKL116C,11.45921964,42.46589378
3781,YKL117W,482.36449730000004,421.88909580000006
3782,YKL118W,0.0,0.0
3783,YKL119C,121.1494166,70.640381
3784,YKL120W,43.91878151,31.29912266
3785,YKL121W,16.73341617,0.0
3786,YKL122C,56.64128567,100.91483000000001
3787,YKL123W,23.41470471,46.72277169
3788,YKL124W,33.83828532,54.07642959
3789,YKL125W,58.71572766,64.79117748
3790,YKL126W,19.21312333,37.34293269
3791,YKL127W,6.249388787000001,38.59859697
3792,YKL128C,108.49867900000001,120.27956770000002
3793,YKL129C,59.8003833,26.63580745
3794,YKL130C,43.3409028,96.09379764
3795,YKL131W,6.836017236,0.0
3796,YKL132C,0.0,19.667855499999998
3797,YKL133C,15.38103878,10.96143843
3798,YKL134C,13.84890426,19.73909741
3799,YKL135C,29.45035211,27.98408491
3800,YKL136W,8.943360896,0.0
3801,YKL137W,148.68337490000002,90.823347
3802,YKL138C,9.01111363,51.37482255
3803,YKL138C-A,0.0,48.4391184
3804,YKL139W,20.23667862,9.614569815
3805,YKL140W,21.66606556,33.96914496
3806,YKL141W,47.81776881,119.27220109999999
3807,YKL142W,145.9800408,262.011595
3808,YKL143W,20.50805171,14.61525124
3809,YKL144C,5.584352107999999,55.71635685
3810,YKL145W,135.9753941,201.0533921
3811,YKL145W-A,76.73980639,136.7233181
3812,YKL146W,29.17884413,19.57136097
3813,YKL147C,0.0,0.0
3814,YKL148C,274.6351262,195.7212428
3815,YKL149C,49.80526844,8.351572138
3816,YKL150W,62.81013857,111.9055541
3817,YKL151C,59.82526327,15.04765512
3818,YKL152C,4810.626613,9830.406568999999
3819,YKL153W,0.0,9.972759671
3820,YKL154W,0.0,13.83974811
3821,YKL155C,37.82089027,13.47670226
3822,YKL156C-A,0.0,0.0
3823,YKL156W,207.7984517,674.0624307999999
3824,YKL157W,320.76916969999996,149.4344261
3825,YKL159C,22.44277357,0.0
3826,YKL160W,97.76441089,116.1211743
3827,YKL161C,30.14778108,31.25104413
3828,YKL162C,26.56377914,0.0
3829,YKL162C-A,0.0,0.0
3830,YKL163W,38.31105365,26.00259423
3831,YKL164C,120.66636470000002,228.0321071
3832,YKL165C,38.78696736,42.3842286
3833,YKL165C-A,0.0,43.47100369
3834,YKL166C,11.92448119,0.0
3835,YKL167C,43.0966304,73.71170192
3836,YKL168C,32.81288273,23.38440199
3837,YKL169C,0.0,0.0
3838,YKL170W,0.0,109.77210290000001
3839,YKL171W,15.36448223,29.199038
3840,YKL172W,183.2899866,146.5622858
3841,YKL173W,53.04857776,21.84320998
3842,YKL174C,74.94218573,13.69441958
3843,YKL175W,35.40080354,43.72975967
3844,YKL176C,47.34910853,26.58600588
3845,YKL177W,0.0,0.0
3846,YKL178C,32.83029934,122.38333519999999
3847,YKL179C,61.22256613,44.87741852
3848,YKL180W,545.1310417999999,1313.0881160000001
3849,YKL181W,294.5876213,194.0960001
3850,YKL182W,670.6692582999999,582.473317
3851,YKL183C-A,0.0,0.0
3852,YKL183W,116.23456019999999,143.5817516
