ORF,RNA_Prints,Ribo_Prints
YBR282W,271,1819
YBR229C,2531,4343
YBR276C,1538,531
YBR250W,72,35
YBR231C,379,1135
YBR291C,170,454
YBR223W-A,24,15
YBR226C,101,57
YBR279W,829,2649
YBR221W-A,8,1
YBR264C,303,809
YBR246W,635,1037
YBR254C,261,1092
YBR288C,969,1942
YBR292C,14,2
YBR272C,560,1108
YBR249C,5356,33199
YBR281C,1121,1674
YBR230W-A,165,1027
YBR245C,2077,6219
YBR219C,333,279
YBR242W,432,1504
YBR285W,34,160
YBR255C-A,111,545
YBR253W,199,707
YBR260C,807,2163
YBR235W,1479,1255
YBR267W,441,2308
YBR228W,165,226
YBR277C,108,468
YBR297W,115,216
YBR293W,254,140
YBR294W,304,5
YBR301W,45,19
YBR298C-A,1,4
YBR302C,2664,9413
YBR295W,649,195
YBR298C,235,5
YBR296C,23,21
YBR299W,114,131
YBR296C-A,0,0
YBR300C,14,3
YDR293C,6289,11790
YDR166C,1030,2140
YDR100W,565,4191
YDL033C,221,274
YDR036C,864,2506
YDL112W,2899,3562
YDL183C,101,255
YDR496C,1365,4643
YDR420W,2281,4498
YDR351W,984,2225
YDL196W,21,20
YDL214C,99,51
YDL226C,1866,9694
YDL184C,3365,32719
YDL238C,380,292
YDL185C-A,1380,1101
YDL199C,252,462
YDL246C,168,155
YDL191W,17399,86654
YDL188C,1894,4530
YDL231C,913,88
YDL209C,203,539
YDL192W,8649,28654
YDL245C,176,31
YDL210W,89,72
YDL242W,31,18
YDL203C,590,1339
YDL239C,370,1
YDL247W-A,22,13
YDL240C-A,3,0
YDL221W,149,55
YDL195W,9428,29047
YDL235C,635,2663
YDL241W,49,315
YDL207W,481,1230
YDL232W,268,2023
YDL185W,37355,119161
YDL215C,1293,1536
YDL225W,1014,4071
YDL189W,604,1821
YDL198C,820,4034
YDL202W,328,1410
YDL218W,62,17
YDL186W,41,24
YDL219W,539,1757
YDL194W,336,225
YDL220C,540,464
YDL236W,1269,5189
YDL200C,160,432
YDL211C,114,265
YDL244W,95,241
YDL229W,100126,286595
YDL206W,456,252
YDL208W,1464,9685
YDL212W,1565,6617
YDL190C,2114,4504
YDL224C,1283,3126
YDL240W,1006,1142
YDL233W,320,1050
YDL223C,530,1526
YDL216C,200,362
YDL228C,29561,128488
YDL247W,271,13
YDL205C,1072,2269
YDL230W,367,935
YDL201W,660,3021
YDL197C,374,219
YDL187C,4,2
YDL217C,267,1580
YDL227C,1535,3793
YDL237W,1445,3126
YDL248W,1332,6690
YDL243C,139,17
YDL222C,196,365
YDL234C,725,1551
YDL193W,867,3444
YDL213C,508,3248
YDL204W,228,672
YDL159W-A,62,39
YDL146W,545,574
YDL170W,410,663
YDL166C,541,2150
YDL119C,179,700
YDL158C,232,33
YDL129W,97,189
YDL120W,623,2251
YDL156W,322,630
YDL136W,15245,82456
YDL173W,912,4117
YDL163W,86,388
YDL142C,221,764
YDL174C,1391,2502
YDL155W,796,1205
YDL139C,75,319
YDL125C,1900,10548
YDL181W,381,2944
YDL132W,2097,3857
YDL147W,2307,10727
YDL149W,567,780
YDL177C,109,201
YDL167C,1085,1581
YDL178W,1353,3027
YDL117W,1128,1774
YDL182W,3284,13188
YDL114W-A,12,47
YDL135C,751,4371
YDL121C,543,1936
YDL143W,4133,12491
YDL161W,628,3645
YDL118W,83,358
YDL113C,688,1388
YDL131W,3717,16599
YDL172C,527,1895
YDL164C,984,2306
YDL151C,184,651
YDL116W,1484,2235
YDL154W,234,28
YDL126C,22269,74830
YDL138W,644,264
YDL176W,453,437
YDL144C,807,1421
YDL150W,491,2062
YDL168W,1459,7738
YDL153C,882,3092
YDL169C,72,151
YDL122W,1669,2752
YDL134C,1957,4881
YDL165W,339,2667
YDL133C-A,3935,31548
YDL171C,19983,20735
YDL179W,373,1120
YDL115C,331,1065
YDL140C,15772,21659
YDL127W,269,995
YDL137W,3715,13206
YDL157C,630,3487
YDL130W,7810,74015
YDL160C-A,161,767
YDL159W,356,889
YDL145C,10823,17194
YDL175C,237,1244
YDL128W,1540,6312
YDL160C,4043,24071
YDL180W,561,847
YDL133W,488,659
YDL123W,183,859
YDL130W-A,302,3368
YDL152W,131,436
YDL162C,15,6
YDL114W,3,6
YDL141W,1476,2458
YDL159C-B,33,85
YDL124W,4100,17233
YDL148C,1121,3978
YDL046W,1160,7260
YDL076C,435,1275
YDL048C,231,1344
YDL064W,596,4300
YDL036C,333,826
YDL110C,490,3428
YDL098C,151,526
YDL073W,1064,669
YDL042C,494,1229
YDL060W,1349,2767
YDL050C,757,3369
YDL091C,346,821
YDL103C,1245,7858
YDL086W,1538,6168
YDL045C,336,682
YDL055C,25117,118369
YDL067C,504,3856
YDL077C,969,886
YDL039C,85,183
YDL037C,28,1
YDL095W,6823,17398
YDL081C,13192,71948
YDL107W,162,415
YDL058W,3208,3644
YDL051W,1805,8351
YDL092W,427,2796
YDL063C,691,1402
YDL100C,4232,16652
YDL086C-A,897,2271
YDL078C,1882,8616
YDL085W,86,72
YDL059C,111,185
YDL099W,622,3145
YDL041W,89,316
YDL056W,694,1729
YDL072C,1622,7526
YDL070W,1931,4148
YDL079C,207,73
YDL080C,573,414
YDL085C-A,184,1141
YDL096C,1379,4521
YDL104C,130,197
YDL089W,478,855
YDL044C,238,589
YDL066W,8727,25599
YDL074C,1210,2788
YDL034W,143,425
YDL108W,278,814
YDL084W,11952,53321
YDL052C,1452,4718
YDL065C,496,2321
YDL071C,99,53
YDL049C,98,196
YDL093W,1053,2085
YDL062W,121,385
YDL069C,156,259
YDL083C,12617,77415
YDL101C,528,1474
YDL088C,838,2428
YDL040C,4526,10438
YDL047W,842,2616
YDL057W,166,553
YDL075W,9028,80480
YDL061C,2267,42110
YDL090C,399,714
YDL068W,66,140
YDL102W,1332,2786
YDL087C,166,600
YDL097C,2949,11777
YDL105W,142,330
YDL111C,550,1817
YDL053C,629,3771
YDL054C,536,1591
YDL035C,1256,1369
YDL043C,220,1125
YDL082W,11024,89141
YDL109C,237,72
YDL094C,122,363
YDL045W-A,275,1960
YDL106C,370,1324
YDL016C,213,28
YDL031W,1833,4828
YDR026C,420,583
YDR030C,166,171
YDR004W,410,249
YDR016C,339,890
YDL026W,111,315
YDL021W,532,1690
YDR019C,3296,10422
YDR029W,252,84
YDR035W,1957,10534
YDL032W,48,144
YDL004W,1224,11329
YDL003W,950,2922
YDL017W,214,561
YDR022C,219,510
YDL013W,448,818
YDR009W,113,179
YDL025C,828,2168
YDR025W,12082,107892
YDR031W,235,819
YDR013W,246,561
YDL019C,2933,4895
YDL020C,1034,3174
YDL007W,2784,10496
YDL010W,285,1472
YDR021W,162,534
YDR007W,560,1622
YDR017C,1396,2433
YDL014W,4623,31631
YDL009C,137,144
YDR008C,215,509
YDL024C,80,48
YDR028C,3360,7530
YDL002C,312,1131
YDR010C,24,0
YDR003W,367,1025
YDL006W,401,743
YDL011C,167,785
YDR024W,81,25
YDR006C,1357,2353
YDR014W-A,25,79
YDR014W,225,396
YDR002W,4977,26705
YDR032C,2925,24785
YDL018C,402,1142
YDL023C,1671,9891
YDL030W,257,584
YDR027C,1137,1193
YDL001W,378,957
YDR020C,145,355
YDL027C,515,862
YDR018C,66,147
YDL015C,2341,11730
YDL008W,297,658
YDL022C-A,1,5
YDR023W,9885,42228
YDR033W,21530,102687
YDR011W,4453,5300
YDR034W-B,17,162
YDR005C,526,1142
YDR003W-A,95,0
YDL007C-A,0,2
YDL022W,6941,47706
YDL025W-A,43,36
YDL005C,544,1499
YDR034C,895,1409
YDL012C,304,4030
YDR012W,44704,299072
YDL029W,2910,8877
YDR034C-D,89371,17407
YDR034C-A,112,95
YDR034C-C,9285,11109
YDR001C,3921,9167
YDL028C,683,1191
YDR015C,14,40
YDR041W,480,1761
YDR039C,6270,6128
YDR099W,4572,38422
YDR083W,439,1486
YDR046C,2340,4649
YDR090C,256,690
YDR063W,375,2783
YDR064W,24499,153466
YDR048C,65,205
YDR052C,815,1586
YDR086C,1472,10108
YDR094W,395,206
YDR045C,381,1521
YDR059C,179,1180
YDR089W,2012,3474
YDR077W,21399,589060
YDR067C,262,566
YDR057W,431,933
YDR068W,458,1475
YDR082W,309,42
YDR070C,53,418
YDR053W,140,481
YDR091C,3475,11571
YDR040C,5789,5166
YDR062W,2886,7329
YDR074W,7021,17809
YDR073W,367,850
YDR081C,848,1411
YDR092W,474,5015
YDR088C,199,725
YDR044W,952,4727
YDR071C,1450,7322
YDR079C-A,194,706
YDR054C,782,3524
YDR066C,125,213
YDR078C,118,121
YDR096W,1172,3004
YDR043C,319,1534
YDR061W,734,1430
YDR075W,251,552
YDR050C,61621,370280
YDR085C,653,789
YDR080W,751,1295
YDR093W,3729,3172
YDR037W,12927,54417
YDR047W,1189,3084
YDR084C,490,2439
YDR065W,186,187
YDR079W,157,960
YDR049W,599,1417
YDR055W,2828,15487
YDR038C,5859,5922
YDR098C,1348,9739
YDR095C,64,11
YDR087C,505,2156
YDR072C,1008,2052
YDR098C-B,499285,306653
YDR098C-A,141548,265672
YDR051C,648,1588
YDR069C,797,1361
YDR097C,1857,3323
YDR042C,43,87
YDR058C,173,375
YDR076W,208,173
YDR056C,543,2364
YDR060W,2851,6925
YDR114C,91,469
YDR102C,17,9
YDR141C,3228,3490
YDR120C,1349,3119
YDR110W,496,860
YDR151C,482,2399
YDR136C,42,31
YDR145W,866,3766
YDR124W,163,54
YDR123C,165,585
YDR108W,504,657
YDR109C,441,625
YDR117C,725,2762
YDR107C,1001,1746
YDR142C,219,413
YDR121W,261,1515
YDR135C,5844,6868
YDR119W-A,58,498
YDR106W,49,98
YDR155C,25748,185936
YDR165W,1122,3228
YDR149C,408,1012
YDR128W,1550,772
YDR104C,485,341
YDR125C,183,164
YDR140W,282,783
YDR113C,294,1758
YDR103W,968,2196
YDR160W,434,250
YDR146C,1573,5391
YDR131C,244,318
YDR150W,12183,15379
YDR161W,764,2476
YDR159W,1069,1032
YDR116C,494,2138
YDR162C,198,976
YDR154C,15038,80544
YDR129C,5886,28061
YDR111C,740,1766
YDR122W,2151,3073
YDR112W,98,236
YDR153C,641,3944
YDR126W,110,254
YDR143C,861,2476
YDR134C,3129,23592
YDR139C,269,1487
YDR158W,8057,31377
YDR119W,3135,6009
YDR105C,941,1776
YDR118W-A,38,30
YDR147W,668,1205
YDR130C,309,990
YDR157W,71,367
YDR132C,184,307
YDR115W,303,2068
YDR101C,1400,4121
YDR137W,602,743
YDR144C,1536,2172
YDR127W,13320,26518
YDR152W,615,2014
YDR163W,131,728
YDR118W,405,582
YDR164C,762,1195
YDR148C,2369,14237
YDR156W,544,4565
YDR133C,2655,1513
YDR138W,636,1153
YDR169C,588,1972
YDR201W,231,707
YDR196C,412,1093
YDR180W,1029,1394
YDR198C,248,434
YDR186C,1589,2716
YDR173C,301,610
YDR216W,1369,1645
YDR226W,8591,65117
YDR192C,414,2713
YDR177W,1062,7211
YDR212W,5048,13890
YDR223W,207,51
YDR185C,105,380
YDR170W-A,8528,23606
YDR204W,666,1838
YDR222W,597,1307
YDR225W,6204,33413
YDR210C-D,458199,299195
YDR172W,5006,31905
YDR168W,2075,9839
YDR179W-A,248,273
YDR207C,568,2514
YDR217C,1015,1729
YDR208W,1445,2963
YDR188W,5408,13626
YDR200C,616,1147
YDR209C,903,5628
YDR178W,695,4432
YDR213W,699,1411
YDR181C,315,488
YDR203W,107,369
YDR171W,1856,8926
YDR182W-A,18,2
YDR221W,1036,1453
YDR191W,156,598
YDR195W,386,1581
YDR214W,2440,14103
YDR218C,19,47
YDR189W,1544,4278
YDR182W,1063,2309
YDR194C,2349,3693
YDR194W-A,0,1
YDR175C,422,2510
YDR224C,3807,38745
YDR219C,431,1356
YDR179C,83,283
YDR167W,388,2101
YDR183C-A,25,24
YDR206W,1542,1433
YDR210W,538,5618
YDR220C,16,7
YDR199W,109,62
YDR170C,11577,17430
YDR190C,2407,7431
YDR176W,841,1707
YDR215C,46,1
YDR202C,492,853
YDR187C,1069,4824
YDR197W,376,588
YDR174W,2192,11654
YDR169C-A,15,0
YDR184C,214,851
YDR210W-A,7342,10676
YDR205W,730,1419
YDR210W-B,96653,17537
YDR211W,2979,5408
YDR183W,184,480
YDR193W,110,585
YDR210C-C,136911,261008
YDR261W-A,8631,11615
YDR261W-B,83691,18140
YDR291W,964,587
YDR259C,88,221
YDR260C,219,951
YDR254W,436,315
YDR278C,828825,22335
YDR242W,334,73
YDR286C,171,488
YDR273W,92,116
YDR230W,248,420
YDR290W,49,207
YDR249C,143,187
YDR264C,3088,4533
YDR289C,378,1478
YDR234W,1655,3838
YDR246W,280,1071
YDR274C,63,8
YDR229W,447,1498
YDR282C,177,278
YDR263C,192,78
YDR268W,403,900
YDR251W,1955,2677
YDR245W,1313,2161
YDR285W,123,126
YDR248C,355,1120
YDR271C,117,58
YDR267C,300,750
YDR279W,298,868
YDR241W,33,23
YDR281C,17,58
YDR246W-A,8,37
YDR239C,517,1577
YDR252W,96,535
YDR288W,374,478
YDR231C,467,1427
YDR235W,463,830
YDR275W,398,210
YDR232W,2688,7564
YDR228C,449,1740
YDR269C,78,168
YDR255C,400,404
YDR270W,684,762
YDR262W,428,1559
YDR236C,333,877
YDR276C,1340,23832
YDR256C,142,24
YDR284C,764,2874
YDR292C,1400,3356
YDR258C,4020,14202
YDR261C,1463,3607
YDR266C,1319,4756
YDR287W,323,890
YDR272W,1071,5408
YDR244W,637,1928
YDR233C,4581,26689
YDR280W,438,1310
YDR265W,241,309
YDR238C,7053,17417
YDR243C,378,719
YDR253C,101,32
YDR283C,2432,1816
YDR227W,1083,1866
YDR240C,324,746
YDR250C,11,30
YDR261C-D,540356,312660
YDR261C-C,152857,270445
YDR237W,442,2107
YDR247W,386,578
YDR277C,305,898
YDR257C,595,1100
YDR305C,213,820
YDR316W-B,556627,317768
YDR322W,490,2304
YDR299W,569,2653
YDR316W,324,558
YDR346C,2699,5884
YDR320C-A,224,1046
YDR306C,432,675
YDR315C,226,227
YDR326C,2665,4118
YDR295C,523,1231
YDR328C,1377,8615
YDR296W,483,2302
YDR311W,722,1991
YDR333C,1172,2218
YDR323C,186,409
YDR322C-A,301,2103
YDR302W,268,1581
YDR334W,2071,762
YDR316W-A,147036,273148
YDR337W,395,1809
YDR347W,1011,2148
YDR348C,662,4380
YDR327W,849,3487
YDR307W,900,2358
YDR310C,1899,2533
YDR330W,602,2517
YDR320C,586,3035
YDR319C,210,421
YDR340W,1554,81
YDR303C,1419,3017
YDR318W,234,270
YDR342C,6823,27197
YDR339C,400,2006
YDR314C,360,140
YDR312W,447,1563
YDR308C,160,1054
YDR349C,1200,1691
YDR332W,358,156
YDR297W,1373,4227
YDR329C,598,904
YDR301W,1545,1624
YDR324C,1298,3039
YDR321W,3376,14315
YDR344C,33,13
YDR320W-B,43,70
YDR336W,225,259
YDR304C,2453,14528
YDR313C,316,501
YDR341C,7127,27661
YDR309C,1059,9379
YDR331W,846,1793
YDR298C,1830,9257
YDR343C,6489,26646
YDR300C,1057,2722
YDR338C,407,793
YDR317W,154,191
YDR345C,11021,37038
YDR335W,3573,3273
YDR350C,478,422
YDR294C,2105,4541
YDR325W,1035,953
YDR384C,712,3299
YDR364C,402,573
YDR365W-B,621299,332272
YDR410C,519,1198
YDR406W,1836,1846
YDR363W,323,573
YDR404C,499,2146
YDR385W,172123,450330
YDR379C-A,97,620
YDR376W,637,1107
YDR419W,355,434
YDR378C,954,2647
YDR393W,369,459
YDR403W,122,142
YDR374W-A,222,669
YDR408C,1446,4609
YDR365W-A,167233,285810
YDR372C,1487,3638
YDR402C,46,19
YDR362C,528,768
YDR415C,523,1240
YDR397C,572,1593
YDR407C,1759,1454
YDR399W,1897,8294
YDR356W,826,1906
YDR373W,786,2165
YDR354C-A,67,414
YDR416W,620,653
YDR387C,436,393
YDR392W,318,710
YDR388W,4191,15622
YDR411C,723,2358
YDR357C,486,693
YDR386W,295,440
YDR381W,4279,21188
YDR368W,2566,10534
YDR375C,533,959
YDR354W,831,2998
YDR353W,5939,28479
YDR412W,307,1468
YDR396W,631,1505
YDR381C-A,124,398
YDR382W,12107,80591
YDR366C,6404,874
YDR371C-A,34,84
YDR391C,316,1017
YDR371W,478,576
YDR361C,791,2572
YDR406W-A,42,2
YDR369C,366,623
YDR374C,10,27
YDR417C,10659,82912
YDR359C,1057,1043
YDR395W,3621,8967
YDR389W,1072,2106
YDR401W,21,18
YDR405W,296,1888
YDR380W,386,366
YDR394W,2082,8722
YDR358W,789,3594
YDR418W,17033,117986
YDR379W,805,1811
YDR390C,967,1824
YDR398W,956,2820
YDR370C,332,460
YDR352W,473,1441
YDR413C,260,983
YDR363W-A,550,3117
YDR355C,85,300
YDR409W,689,1019
YDR383C,169,396
YDR360W,109,190
YDR377W,1253,7582
YDR367W,498,1471
YDR414C,328,692
YDR365C,1522,3764
YDR400W,701,2247
YDR481C,1727,3587
YDR459C,322,199
YDR461W,801,7698
YDR431W,72,230
YDR488C,365,513
YDR435C,330,667
YDR439W,244,457
YDR422C,1169,2575
YDR476C,489,1973
YDR485C,426,1186
YDR449C,553,1394
YDR494W,494,1737
YDR495C,556,821
YDR430C,1839,2885
YDR487C,1517,6384
YDR462W,280,2502
YDR443C,1310,910
YDR460W,316,1124
YDR464W,1165,1940
YDR472W,335,1460
YDR491C,100,149
YDR486C,385,2664
YDR469W,270,998
YDR425W,327,974
YDR477W,1512,5140
YDR434W,1134,2730
YDR467C,134,124
YDR454C,3355,18259
YDR480W,224,1007
YDR450W,14665,88678
YDR441C,316,697
YDR455C,267,928
YDR457W,10493,5933
YDR437W,104,290
YDR440W,440,682
YDR463W,1003,5680
YDR473C,240,730
YDR427W,1596,7917
YDR484W,471,998
YDR448W,467,1093
YDR493W,180,1175
YDR452W,2358,3030
YDR424C,275,1733
YDR461C-A,213,1791
YDR432W,4842,46059
YDR489W,244,774
YDR451C,755,4533
YDR483W,4882,11777
YDR456W,1636,3102
YDR445C,9923577,6101
YDR423C,514,1225
YDR466W,784,1155
YDR470C,565,1388
YDR438W,171,12
YDR433W,1661,14384
YDR453C,171,991
YDR468C,346,1683
YDR475C,1049,1006
YDR446W,20,34
YDR428C,440,1026
YDR458C,760,1418
YDR436W,512,1361
YDR447C,13534,74489
YDR492W,453,1577
YDR471W,5600,33657
YDR465C,562,1676
YDR479C,594,872
YDR429C,1861,12577
YDR482C,146,545
YDR442W,161,72
YDR464C-A,74,42
YDR478W,103,406
YDR444W,484,375
YDR426C,106,76
YDR490C,1041,1858
YDR421W,675,708
YDR499W,458,513
YDR518W,1410,4851
YDR510C-A,226,213
YDR513W,1400,8909
YDR521W,36,91
YDR543C,1,0
YDR536W,108,15
YDR506C,406,628
YDR524W-C,4406,36
YDR524C-A,4,0
YDR517W,1331,3753
YDR504C,156,17
YDR509W,900,2389
YDR545C-A,2747,185
YDR512C,511,2405
YDR544C,9,8
YDR522C,44,10
YDR527W,546,1728
YDR515W,371,1687
YDR530C,255,652
YDR519W,785,3516
YDR528W,459,765
YDR545W,26697,5004
YDR500C,6659,51702
YDR511W,312,1352
YDR539W,886,2289
YDR501W,202,730
YDR540C,55,187
YDR497C,14751,29059
YDR516C,2294,8252
YDR520C,372,531
YDR534C,123,26
YDR541C,270,283
YDR529C,942,7983
YDR505C,1980,4681
YDR524C-B,12673,177382
YDR523C,36,20
YDR507C,2023,5352
YDR538W,201,400
YDR526C,201,559
YDR533C,836,4858
YDR514C,310,837
YDR542W,63,20
YDR535C,52,13
YDR503C,386,781
YDR502C,6276,32349
YDR508C,6396,14994
YDR525W-A,248,2852
YDR537C,159,350
YDR524C,640,880
YDR498C,414,1038
YDR510W,2212,12784
YDR525W,8,7
YDR531W,877,1854
YDR532C,190,338
YIR019C,379,13
YIL048W,1569,2608
YIL122W,188,529
YIL140W,1285,4382
YIL167W,70,84
YIL156W,936,961
YIL176C,62,18
YIL156W-B,308,1817
YIL156W-A,280,1389
YIL127C,198,1051
YIL137C,2469,6013
YIL134C-A,10,2
YIL124W,2812,9921
YIL155C,977,2022
YIL141W,97,373
YIL148W,22017,130054
YIL136W,914,4050
YIL129C,4645,3287
YIL150C,217,653
YIL161W,186,489
YIL146C,264,346
YIL169C,3524,2078
YIL159W,663,776
YIL135C,602,3802
YIL177C,18762,4071
YIL147C,1670,1302
YIL166C,170,71
YIL157C,496,2348
YIL158W,386,690
YIL126W,3826,4051
YIL134W,253,267
YIL163C,30,27
YIL144W,614,1323
YIL172C,213,200
YIL142C-A,419,2277
YIL152W,148,346
YIL133C,9454,54802
YIL177W-A,1971,163
YIL125W,5779,11512
YIL123W,10957,45530
YIL160C,108,12
YIL151C,1335,1041
YIL171W-A,31,27
YIL132C,81,178
YIL145C,1012,2257
YIL128W,1446,2591
YIL165C,48,0
YIL139C,144,245
YIL154C,619,2595
YIL142W,3305,12761
YIL131C,656,2227
YIL149C,2121,1564
YIL153W,598,1301
YIL138C,1018,4337
YIL164C,64,35
YIL173W,2038,1132
YIL143C,1030,2182
YIL130W,1137,2001
YIL162W,1311,2710
YIL094C,3714,9810
YIL107C,821,1771
YIL117C,407,2120
YIL076W,1946,7724
YIL082W-A,1609,288
YIL068C,1021,1220
YIL087C,132,1284
YIL071W-A,89,27
YIL056W,420,896
YIL077C,214,529
YIL100W,38,5
YIL067C,510,795
YIL072W,128,75
YIL066W-A,121,363
YIL095W,568,1228
YIL116W,1246,5810
YIL057C,3,8
YIL089W,108,173
YIL064W,421,1411
YIL086C,22,20
YIL108W,1491,3188
YIL105C,1022,2856
YIL096C,200,564
YIL074C,1318,4593
YIL062C,1142,8015
YIL111W,828,3136
YIL065C,341,2234
YIL085C,1307,1089
YIL099W,97,49
YIL049W,180,620
YIL121W,2065,3621
YIL050W,387,1048
YIL115W-A,353,330
YIL091C,774,1949
YIL075C,7072,15936
YIL059C,62,43
YIL061C,157,863
YIL106W,539,3086
YIL097W,271,534
YIL110W,600,1231
YIL084C,272,935
YIL069C,11197,94699
YIL118W,817,3429
YIL113W,177,382
YIL068W-A,150,116
YIL103W,485,1094
YIL052C,10700,66966
YIL083C,595,2370
YIL060W,1463,89
YIL051C,5202,49111
YIL112W,1163,2331
YIL073C,294,191
YIL104C,324,963
YIL105W-A,77,66
YIL102C-A,60,173
YIL093C,451,1846
YIL098C,201,777
YIL090W,806,1425
YIL120W,202,146
YIL053W,10110,62633
YIL082W,398,82
YIL066C,224,409
YIL100C-A,43,6
YIL115C,3896,10934
YIL054W,5,4
YIL088C,1228,2408
YIL092W,232,225
YIL101C,475,1532
YIL109C,6806,24469
YIL058W,28,22
YIL078W,18108,57591
YIL114C,442,1290
YIL102C,11,1
YIL070C,798,5104
YIL119C,1189,3693
YIL071C,234,205
YIL055C,263,543
YIL063C,660,3128
YIL079C,299,1044
YIL017C,742,631
YIR004W,701,2292
YIL047C-A,418,183
YIL007C,152,770
YIL037C,126,51
YIL021C-A,268,680
YIL027C,582,2046
YIL016W,441,1141
YIR017C,157,239
YIR018C-A,28,2
YIL010W,581,3024
YIL026C,1291,1961
YIR012W,1458,5122
YIL043C,4899,10187
YIL030C,3381,7225
YIL006W,152,276
YIR013C,7,16
YIL047C,2707,2652
YIL020C-A,210,442
YIL038C,1545,6136
YIL023C,636,1346
YIL005W,1205,3179
YIR018W,175,546
YIL029W-A,344,961
YIL046W-A,4,2
YIR006C,6508,31423
YIL021W,1173,3745
YIL035C,959,1701
YIL002W-A,418,1620
YIR017W-A,155,236
YIL019W,204,794
YIR010W,513,1265
YIL028W,39,3
YIR005W,96,521
YIL013C,509,129
YIL036W,996,4235
YIL004C,398,1321
YIL020C,366,1570
YIR015W,100,244
YIL024C,87,201
YIL001W,333,465
YIR011C,399,1752
YIR003W,981,4283
YIL029C,45,4
YIL015W,4136,11282
YIL045W,303,985
YIL003W,313,567
YIR008C,485,1403
YIR016W,350,147
YIL033C,2051,9660
YIL040W,269,1675
YIL044C,715,3127
YIL012W,7,0
YIL009C-A,299,873
YIL018W,50250,233437
YIL011W,133,1010
YIL002C,974,669
YIL034C,1371,7235
YIR007W,523,1428
YIL014C-A,141,443
YIL030W-A,112,47
YIL025C,5,4
YIL009W,1573,1372
YIL031W,1054,788
YIL014W,899,1030
YIL022W,1408,4141
YIL042C,312,516
YIR014W,127,273
YIL046W,627,814
YIL032C,8,2
YIL008W,316,2168
YIR002C,891,564
YIR009W,79,475
YIR001C,278,2278
YIL039W,2132,3902
YIL041W,4125,21143
YIR037W,1792,14720
YIR026C,446,1583
YIR027C,169,162
YIR039C,244,322
YIR036W-A,287,974
YIR034C,638,4641
YIR031C,313,29
YIR038C,810,2729
YIR025W,101,323
YIR036C,899,2654
YIR043C,266,1858
YIR023C-A,87,56
YIR024C,114,366
YIR020C,46,0
YIR041W,13,11
YIR042C,84,73
YIR023W,1011,1205
YIR040C,20,0
YIR020W-A,45,0
YIR020C-B,216,400
YIR033W,2051,2782
YIR022W,514,2853
YIR030W-A,67,1
YIR030C,137,382
YIR021W,348,556
YIR035C,847,3018
YIR021W-A,41,5
YIR029W,72,46
YIR032C,62,79
YIR028W,94,58
YFL005W,1794,8109
YFL044C,455,1834
YFL061W,96,11
YFL012W-A,55,210
YFL011W,19,27
YFL019C,11,5
YFL016C,1564,5322
YFL034C-A,860,4987
YFL034C-B,304,1924
YFL029C,295,626
YFL045C,7555,38992
YFL010C,2353,27204
YFL062W,1631,6903
YFL013W-A,212,773
YFL051C,18,0
YFL018C,4485,19588
YFL021W,715,2492
YFL031C-A,2293,1
YFL059W,276,553
YFL008W,1567,2678
YFL007W,5638,4977
YFL017W-A,133,1473
YFL037W,8114,21285
YFL054C,288,337
YFL067W,1485,192
YFL046W,324,940
YFL030W,135,139
YFL014W,1795,14313
YFL026W,5936,15076
YFL036W,2479,3519
YFL028C,559,1625
YFL047W,1196,1218
YFL060C,182,159
YFL021C-A,298,1005
YFL017C,474,1898
YFL027C,393,409
YFL010W-A,998,5187
YFL068W,2723,176
YFL025C,889,954
YFL065C,873,250
YFL039C,42392,190330
YFL052W,56,59
YFL040W,91,61
YFL048C,1908,5648
YFL032W,303,34
YFL012W,21,57
YFL015W-A,2,0
YFL055W,99,84
YFL038C,3114,15638
YFL066C,6676,938
YFL041W,1351,3397
YFL009W,1602,3484
YFL031W,12819,818
YFL020C,27,17
YFL049W,499,1361
YFL015C,4,2
YFL050C,258,21
YFL063W,0,0
YFL058W,111,266
YFL042C,570,1750
YFL034W,954,1460
YFL022C,4959,29494
YFL041W-A,12,0
YFL024C,787,1070
YFL053W,97,6
YFL064C,1972,1320
YFL023W,545,1651
YFL013C,646,2185
YFL033C,1937,2306
YFR040W,1797,2247
YFR017C,263,1603
YFR027W,91,411
YFR007W,268,664
YFR037C,1664,7140
YFR032C,14,39
YFR053C,10783,41853
YFR016C,1904,6029
YFR041C,415,1703
YFL002C,632,1684
YFR032C-A,9712,60454
YFR036W,97,752
YFR048W,464,1089
YFR008W,115,740
YFR005C,504,836
YFR034W-A,65,156
YFR050C,1905,7749
YFR046C,148,353
YFR029W,461,877
YFR035C,256,829
YFR021W,549,1432
YFR019W,3032,2966
YFR033C,618,2099
YFL004W,3716,7890
YFR047C,1322,4654
YFR006W,1611,4225
YFR010W,2180,8983
YFR018C,934,1131
YFR026C,41,7
YFR024C-A,2206,7320
YFR031C-A,35956,186814
YFR034C,614,2748
YFR013W,952,1859
YFR003C,297,2271
YFR001W,331,1488
YFR052C-A,1496,2968
YFL001W,321,792
YFR044C,5588,23247
YFR052W,1402,7598
YFR023W,53,103
YFR010W-A,110,552
YFR012W,41,37
YFR011C,353,2089
YFR045W,172,748
YFR028C,1098,2359
YFR004W,1717,6423
YFL002W-A,103519,19505
YFL002W-B,9550,12457
YFR020W,80,87
YFR015C,1822,3524
YFL003C,95,46
YFR039C,711,1320
