ORF,Ribo_Prints
YKL157W,6228
YKL159C,384
YKL160W,1893
YKL161C,14
YKL162C,191
YKL163W,29
YKL164C,24790
YKL165C,1910
YKL166C,1771
YKL167C,1027
YKL168C,554
YKL170W,1224
YKL171W,397
YKL172W,6239
YKL173W,1475
YKL174C,822
YKL175W,1241
YKL176C,696
YKL178C,326
YKL179C,2989
YKL180W,84495
YKL181W,7954
YKL182W,67887
YKL183C-A,0
YKL183W,986
YKL184W,4205
YKL185W,3133
YKL186C,2476
YKL187C,13
YKL188C,214
YKL189W,602
YKL190W,1924
YKL191W,2359
YKL192C,7490
YKL193C,1574
YKL194C,468
YKL195W,5247
YKL196C,4487
YKL197C,632
YKL198C,561
YKL201C,336
YKL203C,1160
YKL204W,4663
YKL205W,2340
YKL206C,1740
YKL207W,2090
YKL208W,292
YKL209C,5549
YKL210W,21342
YKL211C,6651
YKL212W,9115
YKL213C,2611
YKL214C,1945
YKL215C,2118
YKL216W,40491
YKL217W,41
YKL218C,897
YKL219W,275
YKL220C,136
YKL221W,2
YKL222C,70
YKL224C,2
YKR001C,10424
YKR002W,1921
YKR003W,1347
YKR004C,251
YKR005C,13
YKR006C,2121
YKR007W,1072
YKR008W,2440
YKR009C,148
YKR010C,1106
YKR011C,2047
YKR013W,12589
YKR014C,2773
YKR015C,9
YKR016W,3185
YKR017C,299
YKR018C,2452
YKR019C,563
YKR020W,874
YKR021W,1028
YKR022C,307
YKR023W,1363
YKR024C,2275
YKR025W,2255
YKR026C,2208
YKR027W,674
YKR028W,2186
YKR029C,1693
YKR030W,867
YKR031C,1090
YKR034W,0
YKR035W-A,2297
YKR036C,639
YKR037C,959
YKR038C,1899
YKR039W,58
YKR041W,59
YKR042W,25889
YKR043C,5636
YKR044W,163
YKR045C,459
YKR046C,11680
YKR048C,8623
YKR049C,440
YKR050W,14
YKR051W,190
YKR052C,398
YKR053C,9
YKR054C,650
YKR055W,806
YKR056W,4176
YKR057W,13804
YKR058W,36
YKR059W,4598
YKR060W,1746
YKR061W,157
YKR062W,2032
YKR063C,502
YKR064W,561
YKR065C,3079
YKR066C,3879
YKR067W,1385
YKR068C,1077
YKR069W,357
YKR070W,1191
YKR071C,12611
YKR072C,2267
YKR074W,2363
YKR075C,611
YKR076W,117
YKR077W,1716
YKR078W,437
YKR079C,1241
YKR080W,1070
YKR081C,5293
YKR082W,3007
YKR083C,486
YKR084C,2634
YKR085C,1849
YKR086W,789
YKR087C,745
YKR088C,974
YKR089C,1477
YKR090W,1677
YKR091W,1169
YKR092C,5399
YKR093W,2715
YKR094C,51652
YKR095W,5557
YKR095W-A,799
YKR096W,971
YKR097W,58
YKR098C,163
YKR099W,1506
YKR100C,1877
YKR101W,427
YKR102W,542
YKR103W,0
YKR104W,0
YKR105C,2
YKR106W,0
YLL001W,3136
YLL002W,434
YLL003W,322
YLL004W,904
YLL005C,3
YLL006W,676
YLL006W-A,0
YLL007C,536
YLL008W,5883
YLL009C,779
YLL010C,1208
YLL011W,3350
YLL012W,1342
YLL013C,3728
YLL014W,1033
YLL015W,1471
YLL016W,52
YLL017W,52
YLL018C,24528
YLL018C-A,338
YLL019C,341
YLL021W,5146
YLL022C,1142
YLL023C,1146
YLL024C,92493
YLL025W,8
YLL026W,9680
YLL027W,1669
YLL028W,949
YLL029W,4144
YLL031C,1732
YLL032C,1011
YLL033W,247
YLL034C,2277
YLL035W,957
YLL036C,1865
YLL038C,768
YLL039C,5214
YLL040C,4334
YLL041C,2164
YLL042C,78
YLL043W,2091
YLL045C,76946
YLL046C,6
YLL048C,4315
YLL049W,299
YLL050C,20056
YLL051C,527
YLL052C,6202
YLL053C,6202
YLL054C,358
YLL055W,15
YLL056C,10
YLL057C,25
YLL058W,789
YLL060C,7
YLL061W,1185
YLL062C,764
YLL063C,293
YLL064C,0
YLL066W-B,0
YLR001C,576
YLR002C,4019
YLR003C,2961
YLR004C,23
YLR005W,1432
YLR006C,1639
YLR007W,479
YLR008C,1988
YLR009W,4866
YLR010C,148
YLR011W,599
YLR012C,1
YLR013W,1
YLR014C,351
YLR015W,896
YLR016C,567
YLR017W,3571
YLR018C,1069
YLR019W,1470
YLR020C,744
YLR021W,981
YLR022C,2796
YLR023C,1089
YLR024C,642
YLR025W,2916
YLR026C,2634
YLR027C,19134
YLR028C,6192
YLR029C,121252
YLR030W,1
YLR031W,2
YLR032W,1057
YLR033W,1695
YLR034C,2224
YLR035C,258
YLR035C-A,0
YLR036C,446
YLR037C,12
YLR038C,4274
YLR039C,1266
YLR040C,776
YLR042C,7806
YLR043C,15079
YLR044C,624881
YLR045C,1820
YLR046C,11
YLR047C,147
YLR048W,65698
YLR049C,1632
YLR050C,2707
YLR051C,2161
YLR052W,1178
YLR053C,10
YLR054C,17
YLR055C,753
YLR056W,15571
YLR057W,883
YLR058C,5416
YLR059C,2353
YLR060W,18157
YLR061W,73213
YLR063W,988
YLR064W,1728
YLR065C,833
YLR066W,2045
YLR067C,285
YLR068W,1289
YLR069C,2559
YLR070C,48
YLR071C,1825
YLR072W,815
YLR073C,780
YLR074C,3044
YLR075W,187889
YLR077W,754
YLR078C,1455
YLR079W,1542
YLR080W,118
YLR081W,7
YLR082C,628
YLR083C,4309
YLR084C,2622
YLR085C,511
YLR086W,1396
YLR087C,510
YLR088W,1029
YLR089C,4808
YLR090W,833
YLR091W,289
YLR092W,145
YLR093C,2342
YLR094C,1833
YLR095C,1660
YLR096W,1988
YLR097C,325
YLR098C,366
YLR099C,1181
YLR099W-A,763
YLR100W,10426
YLR102C,464
YLR103C,635
YLR104W,1318
YLR105C,728
YLR106C,6957
YLR107W,581
YLR108C,899
YLR109W,31988
YLR110C,301294
YLR113W,5083
YLR114C,1955
YLR115W,1344
YLR116W,1004
YLR117C,814
YLR118C,1752
YLR119W,783
YLR120C,2262
YLR121C,149
YLR125W,29
YLR126C,764
YLR127C,366
YLR128W,280
YLR129W,4680
YLR130C,306
YLR131C,1407
YLR132C,350
YLR133W,2065
YLR134W,370
YLR135W,430
YLR136C,681
YLR137W,415
YLR138W,1125
YLR139C,691
YLR141W,350
YLR142W,126
YLR143W,1167
YLR144C,1144
YLR145W,330
YLR146C,654
YLR146W-A,386
YLR147C,1256
YLR148W,1311
YLR149C,126
YLR150W,96838
YLR151C,161
YLR152C,513
YLR153C,43364
YLR154C,1227
YLR154C-G,0
YLR154C-H,0
YLR154W-C,0
YLR162W-A,0
YLR163C,2818
YLR164W,10
YLR165C,154
YLR166C,1450
YLR167W,125433
YLR168C,1122
YLR170C,1903
YLR172C,5192
YLR173W,344
YLR174W,5
YLR175W,20694
YLR176C,1026
YLR177W,289
YLR178C,226
YLR179C,12764
YLR180W,26028
YLR181C,795
YLR182W,2591
YLR183C,2557
YLR185W,41731
YLR186W,4438
YLR187W,1780
YLR188W,1335
YLR189C,735
YLR190W,2652
YLR191W,648
YLR192C,10678
YLR193C,1405
YLR194C,2220
YLR195C,2789
YLR196W,7695
YLR197W,25217
YLR199C,2581
YLR200W,2155
YLR201C,1454
YLR203C,2472
YLR204W,1016
YLR205C,2994
YLR206W,3133
YLR207W,1145
YLR208W,7400
YLR209C,2286
YLR210W,741
YLR211C,271
YLR212C,1684
YLR213C,91
YLR214W,3598
YLR215C,927
YLR216C,14832
YLR218C,305
YLR219W,1891
YLR220W,2130
YLR221C,2497
YLR222C,3754
YLR223C,1750
YLR224W,457
YLR225C,1276
YLR226W,731
YLR227C,5
YLR228C,835
YLR229C,5210
YLR231C,1561
YLR233C,117
YLR234W,372
YLR237W,566
YLR238W,620
YLR239C,730
YLR240W,926
YLR241W,1137
YLR242C,319
YLR243W,1825
YLR244C,14403
YLR245C,373
YLR246W,116
YLR247C,1574
YLR248W,3989
YLR249W,283133
YLR250W,3971
YLR251W,49
YLR253W,667
YLR254C,556
YLR256W,3408
YLR257W,4687
YLR258W,157
YLR259C,42805
YLR260W,1203
YLR262C,1488
YLR262C-A,5355
YLR263W,6
YLR264C-A,1
YLR264W,14850
YLR265C,369
YLR266C,312
YLR267W,101
YLR268W,3060
YLR270W,1790
YLR271W,106
YLR272C,1050
YLR273C,123
YLR274W,2781
YLR275W,716
YLR276C,4871
YLR277C,1105
YLR278C,1457
YLR281C,242
YLR283W,454
YLR284C,94
YLR285C-A,14
YLR285W,2131
YLR286C,564
YLR287C,2323
YLR287C-A,33436
YLR288C,329
YLR289W,302
YLR290C,616
YLR291C,3580
YLR292C,3164
YLR293C,47075
YLR295C,4997
YLR297W,109
YLR298C,1017
YLR299W,1043
YLR300W,16003
YLR301W,8128
YLR303W,17008
YLR304C,11196
YLR305C,2466
YLR306W,316
YLR307C-A,6
YLR307W,18
YLR308W,0
YLR309C,2074
YLR310C,2305
YLR312C,17
YLR312W-A,1777
YLR313C,216
YLR314C,7608
YLR315W,228
YLR316C,680
YLR318W,76
YLR319C,1744
YLR320W,200
YLR321C,2695
YLR323C,612
YLR324W,1107
YLR325C,53071
YLR326W,720
YLR327C,1027
YLR328W,2037
YLR329W,7
YLR330W,7090
YLR332W,2653
YLR333C,24532
YLR335W,8227
YLR336C,2210
YLR337C,2430
YLR340W,147181
YLR341W,16
YLR342W,23382
YLR342W-A,2
YLR343W,23
YLR344W,18694
YLR345W,710
YLR346C,93
YLR347C,7198
YLR348C,2204
YLR350W,3215
YLR351C,2691
YLR352W,532
YLR353W,787
YLR354C,27579
YLR355C,135333
YLR356W,605
YLR357W,3691
YLR359W,4952
YLR360W,386
YLR361C,472
YLR361C-A,782
YLR362W,973
YLR363C,870
YLR363W-A,997
YLR364W,157
YLR367W,2839
YLR368W,320
YLR369W,1979
YLR370C,3540
YLR371W,1016
YLR372W,7952
YLR373C,1514
YLR375W,1005
YLR376C,115
YLR377C,3
YLR378C,8812
YLR380W,3803
YLR381W,286
YLR382C,850
YLR383W,618
YLR384C,5648
YLR385C,218
YLR386W,1240
YLR387C,3951
YLR388W,25722
YLR389C,3369
YLR390W,489
YLR390W-A,13549
YLR392C,570
YLR393W,527
YLR394W,10
YLR395C,4867
YLR396C,962
YLR397C,2136
YLR398C,3120
YLR399C,5450
YLR401C,4263
YLR403W,3439
YLR404W,237
YLR405W,1010
YLR406C,33057
YLR406C-A,6
YLR407W,2069
YLR408C,315
YLR409C,3378
YLR410W,4387
YLR411W,4800
YLR412C-A,5
YLR412W,575
YLR413W,18383
YLR414C,1669
YLR415C,6
YLR417W,857
YLR418C,3104
YLR419W,2057
YLR420W,9813
YLR421C,4429
YLR422W,849
YLR423C,208
YLR424W,461
YLR425W,602
YLR426W,222
YLR427W,1074
YLR429W,10473
YLR430W,2291
YLR431C,155
YLR432W,11114
YLR433C,1999
YLR435W,2212
YLR436C,816
YLR437C,2051
YLR438C-A,2245
YLR438W,1204
YLR439W,1701
YLR440C,1377
YLR441C,58540
YLR442C,1347
YLR443W,277
YLR445W,4
YLR446W,538
YLR447C,10431
YLR448W,53260
YLR449W,7811
YLR450W,1432
YLR451W,1251
YLR452C,2946
YLR453C,206
YLR454W,1560
YLR455W,1246
YLR456W,296
YLR457C,289
YLR459W,859
YLR460C,16
YLR461W,0
YLR462W,0
YLR464W,0
YLR466W,0
YLR467W,0
YML001W,4365
YML002W,13
YML003W,113
YML004C,5177
YML005W,833
YML006C,1169
YML007C-A,10
YML007W,5038
YML008C,22946
YML009C,838
YML010W,8459
YML011C,502
YML012W,5998
YML013W,1269
YML014W,1151
YML015C,1192
YML016C,2468
YML017W,4775
YML018C,737
YML019W,1145
YML020W,612
YML021C,1256
YML022W,7832
YML023C,306
YML024W,63980
YML025C,2001
YML026C,39419
YML027W,1639
YML028W,54650
YML029W,1493
YML030W,728
YML031W,1846
YML032C,1668
YML034W,2128
YML035C,3811
YML036W,1198
YML037C,272
YML038C,615
YML041C,849
YML042W,63
YML043C,240
YML045W,2
YML046W,846
YML047C,3
YML048W,7313
YML049C,1911
YML050W,233
YML051W,370
YML052W,3394
YML053C,1357
YML054C,87
YML054C-A,1
YML055W,1208
YML056C,13073
YML057W,2938
YML058W,11532
YML058W-A,219
YML059C,2328
YML060W,1039
YML061C,1444
YML062C,1183
YML063W,82506
YML064C,757
YML065W,1157
YML066C,2
YML067C,1223
YML068W,152
YML069W,6315
YML070W,4765
YML071C,1556
YML072C,13509
YML073C,54429
YML074C,14837
YML075C,11151
YML076C,715
YML077W,986
YML078W,7961
YML079W,2024
YML080W,1430
YML081C-A,2479
YML081W,1342
YML082W,1514
YML083C,3
YML085C,9228
YML086C,4397
YML087C,39
YML088W,1293
YML091C,2367
YML092C,9003
YML093W,6119
YML094W,3019
YML095C,449
YML096W,1050
YML097C,1562
YML098W,660
YML099C,777
YML100W,777
YML100W-A,4
YML101C,680
YML102W,1063
YML103C,3296
YML104C,427
YML105C,3380
YML106W,9336
YML107C,486
YML108W,1281
YML109W,1551
YML110C,3986
YML111W,1776
YML112W,1231
YML113W,1556
YML114C,937
YML115C,2011
YML116W,397
YML117W,2984
YML118W,10
YML119W,687
YML120C,3193
YML121W,932
YML123C,553
YML124C,5855
YML125C,4247
YML126C,56022
YML127W,1973
YML128C,114
YML129C,796
YML130C,4097
YML131W,430
YML132W,594
YML133C,0
YMR001C,2255
YMR001C-A,51
YMR002W,12781
YMR003W,779
YMR004W,2227
YMR005W,2887
YMR006C,1877
YMR008C,4416
YMR009W,3536
YMR010W,602
YMR011W,10765
YMR012W,18290
YMR013C,530
YMR014W,3003
YMR015C,13961
YMR016C,2013
YMR017W,48
YMR018W,5
YMR019W,847
YMR020W,244
YMR021C,962
YMR022W,2328
YMR023C,457
YMR024W,2753
YMR025W,239
YMR026C,285
YMR027W,3752
YMR028W,979
YMR029C,1931
YMR030W,233
YMR030W-A,1
YMR031C,3631
YMR032W,1001
YMR033W,2336
YMR034C,24
YMR035W,223
YMR036C,377
YMR037C,3530
YMR038C,9074
YMR039C,2574
YMR040W,26
YMR041C,373
YMR042W,457
YMR043W,2322
YMR044W,1865
YMR047C,6280
YMR048W,574
YMR049C,7148
YMR052W,414
YMR053C,54
YMR054W,1471
YMR055C,319
YMR056C,47
YMR058W,18363
YMR059W,451
YMR060C,770
YMR061W,2168
YMR062C,5882
YMR063W,122
YMR064W,611
YMR065W,63
YMR066W,452
YMR067C,3459
YMR068W,391
YMR069W,116
YMR070W,2335
YMR071C,1503
YMR072W,9128
YMR073C,1284
YMR074C,3751
YMR075W,1071
YMR076C,1605
YMR077C,693
YMR078C,1051
YMR079W,12041
YMR080C,4050
YMR081C,38
YMR083W,11452
YMR084W,0
YMR085W,0
YMR086W,2608
YMR087W,237
YMR088C,573
YMR089C,2823
YMR090W,76
YMR091C,2707
YMR092C,3891
YMR093W,4586
YMR094W,192
YMR095C,74
YMR096W,572
YMR097C,649
YMR098C,813
YMR099C,7400
YMR100W,907
YMR101C,6
YMR102C,1648
YMR104C,499
YMR105C,224
YMR105W-A,0
YMR106C,287
YMR107W,10
YMR108W,51090
YMR109W,5095
YMR110C,2729
YMR111C,462
YMR112C,1065
YMR113W,930
YMR114C,314
YMR115W,1515
YMR116C,104681
YMR117C,435
YMR118C,3
YMR119W,575
YMR120C,666
YMR121C,1526
YMR122W-A,13791
YMR123W,2640
YMR124W,2454
YMR125W,4779
YMR126C,139
YMR127C,326
YMR128W,3555
YMR129W,2858
YMR130W,855
YMR131C,7905
YMR132C,665
YMR133W,8
YMR134W,1362
YMR135C,605
YMR136W,1236
YMR137C,319
YMR138W,299
YMR139W,1049
YMR140W,916
YMR142C,96291
YMR143W,37367
YMR144W,961
YMR145C,5750
YMR146C,12365
YMR147W,534
YMR148W,192
YMR149W,4346
YMR150C,437
YMR152W,1043
YMR153W,2638
YMR154C,239
YMR155W,313
YMR156C,177
YMR157C,466
YMR158C-A,0
YMR158W,1393
YMR159C,118
YMR160W,703
YMR161W,1913
YMR162C,984
YMR163C,399
YMR164C,825
YMR165C,1003
YMR166C,501
YMR167W,954
YMR168C,290
YMR169C,7
YMR170C,650
YMR171C,632
YMR172W,946
YMR173W,4929
YMR174C,117
YMR175W,13
YMR175W-A,4
YMR176W,519
YMR177W,735
YMR178W,1496
YMR179W,1003
YMR180C,260
YMR181C,244
YMR182C,132
YMR182W-A,3
YMR183C,8703
YMR184W,1639
YMR185W,696
YMR186W,117559
YMR187C,251
YMR188C,1568
YMR189W,692
YMR190C,761
YMR191W,1050
YMR192W,1772
YMR193W,2008
YMR194C-B,25
YMR194W,18916
YMR195W,166
YMR196W,174
YMR197C,2329
YMR198W,665
YMR199W,3348
YMR200W,3533
YMR201C,733
YMR202W,20900
YMR203W,10044
YMR204C,377
YMR205C,44017
YMR206W,2
YMR207C,461
YMR208W,7990
YMR209C,878
YMR210W,701
YMR211W,584
YMR212C,2451
YMR213W,753
YMR214W,2261
YMR215W,3685
YMR216C,1874
YMR217W,22366
YMR218C,786
YMR219W,2676
YMR220W,5135
YMR221C,1394
YMR222C,940
YMR223W,890
YMR224C,597
YMR225C,1611
YMR226C,9222
YMR227C,1298
YMR228W,823
YMR229C,14804
YMR230W,30128
YMR230W-A,2
YMR231W,1663
YMR232W,58
YMR233W,631
YMR234W,375
YMR235C,7179
YMR236W,2791
YMR237W,3300
YMR238W,1815
YMR239C,1140
YMR240C,647
YMR241W,8869
YMR242C,62466
YMR242W-A,0
YMR243C,3142
YMR244C-A,652
YMR244W,3
YMR246W,11764
YMR247C,2148
YMR247W-A,0
YMR250W,332
YMR251W,16
YMR251W-A,8438
YMR252C,242
YMR253C,478
YMR255W,1482
YMR256C,3667
YMR257C,145
YMR258C,788
YMR259C,1820
YMR260C,11931
YMR261C,4194
YMR262W,360
YMR263W,1113
YMR264W,1298
YMR265C,181
YMR266W,2654
YMR267W,998
YMR268C,543
YMR269W,911
YMR270C,419
YMR271C,46
YMR272C,3710
YMR272W-B,0
YMR273C,1817
YMR274C,321
YMR275C,2284
YMR276W,18316
YMR277W,2174
YMR278W,829
YMR279C,8
YMR280C,45
YMR281W,648
YMR282C,452
YMR283C,586
YMR284W,459
YMR285C,1509
YMR286W,1465
YMR287C,607
YMR288W,1223
YMR289W,661
YMR290C,9325
YMR291W,1138
YMR292W,1025
YMR293C,402
YMR294W,446
YMR295C,7315
YMR296C,4437
YMR297W,8019
YMR298W,3022
YMR299C,377
YMR300C,3841
YMR301C,1357
YMR302C,2404
YMR303C,105
YMR304W,1964
YMR305C,18670
YMR306W,12
YMR307W,43539
YMR308C,5536
YMR309C,14056
YMR310C,1445
YMR311C,2925
YMR312W,1155
YMR313C,690
YMR314W,8484
YMR315W,4059
YMR315W-A,0
YMR316W,958
YMR317W,28
YMR318C,8128
YMR319C,399
YMR321C,0
YMR322C,0
YMR323W,0
YNL001W,1750
YNL002C,7950
YNL003C,729
YNL004W,3907
YNL005C,2283
YNL006W,1492
YNL007C,15914
YNL008C,793
YNL009W,128
YNL010W,10009
YNL011C,444
YNL012W,48
YNL014W,67
YNL015W,739
YNL016W,22479
YNL018C,1
YNL019C,0
YNL020C,761
YNL021W,1281
YNL022C,1463
YNL023C,1091
YNL024C,70
YNL024C-A,1053
YNL025C,264
YNL026W,1157
YNL027W,2155
YNL029C,144
YNL030W,8086
YNL031C,26125
YNL032W,615
YNL033W,0
YNL034W,1
YNL035C,1493
YNL036W,5480
YNL037C,3704
YNL038W,388
YNL039W,1676
YNL040W,1912
YNL041C,1990
YNL042W,300
YNL042W-B,5
YNL044W,4147
YNL045W,2959
YNL046W,228
YNL047C,750
YNL048W,895
YNL049C,2272
YNL050C,1480
YNL051W,1014
YNL052W,8399
YNL053W,1587
YNL054W,1848
YNL054W-A,149
YNL054W-B,161
YNL055C,22593
YNL056W,922
YNL058C,2272
YNL059C,2746
YNL061W,6598
YNL062C,2703
YNL063W,168
YNL064C,31536
YNL065W,593
YNL066W,2126
YNL067W,21199
YNL067W-B,0
YNL068C,1701
YNL069C,89851
YNL070W,3285
YNL071W,22500
YNL072W,1254
YNL073W,484
YNL074C,3110
YNL075W,3809
YNL076W,1597
YNL077W,848
YNL078W,649
YNL079C,18668
YNL080C,839
YNL081C,1533
YNL082W,1231
YNL083W,413
YNL084C,3983
YNL085W,6719
YNL086W,546
YNL087W,3181
YNL088W,3429
YNL090W,1480
YNL091W,3245
YNL092W,78
YNL093W,15
YNL094W,601
YNL095C,623
YNL096C,37866
YNL097C,909
YNL097C-B,6
YNL098C,5218
YNL099C,1466
YNL100W,1159
YNL101W,950
YNL102W,2764
YNL103W,2831
YNL104C,37420
YNL106C,943
YNL107W,808
YNL108C,3008
YNL110C,7170
YNL111C,18418
YNL112W,17853
YNL113W,4784
YNL115C,606
YNL116W,1677
YNL117W,7
YNL118C,4625
YNL119W,1083
YNL121C,10489
YNL122C,1139
YNL123W,6332
YNL124W,1570
YNL125C,394
YNL126W,784
YNL127W,883
YNL128W,35
YNL129W,1206
YNL130C,2278
YNL130C-A,1
YNL131W,5731
YNL132W,6804
YNL133C,754
YNL134C,1243
YNL135C,16999
YNL136W,688
YNL137C,2465
YNL138W,10410
YNL138W-A,698
YNL139C,2293
YNL141W,3969
YNL142W,47
YNL144C,119
YNL145W,4755
YNL146C-A,12
YNL146W,119
YNL147W,2500
YNL148C,415
YNL149C,3542
YNL151C,2115
YNL152W,1078
YNL153C,2373
YNL154C,7577
YNL155W,4545
YNL156C,2609
YNL157W,1834
YNL158W,669
YNL159C,706
YNL160W,177
YNL161W,3438
YNL162W,13941
YNL162W-A,564
YNL163C,2688
YNL164C,938
YNL165W,399
YNL166C,3612
YNL167C,2066
YNL168C,2174
YNL169C,1374
YNL172W,618
YNL173C,1893
YNL175C,7117
YNL176C,1187
YNL177C,1997
YNL178W,115387
YNL180C,1518
YNL181W,2097
YNL182C,2411
YNL183C,2787
YNL185C,1288
YNL186W,3650
YNL187W,24
YNL188W,588
YNL189W,9157
YNL190W,16035
YNL191W,1021
YNL192W,3634
YNL193W,721
YNL194C,0
YNL195C,170
YNL196C,6
YNL197C,4005
YNL199C,1463
YNL200C,423
YNL201C,1084
YNL202W,10
YNL204C,3
YNL206C,1331
YNL207W,2206
YNL208W,10309
YNL209W,54078
YNL210W,0
YNL211C,107
YNL212W,2863
YNL213C,334
YNL214W,513
YNL215W,1310
YNL216W,6344
YNL217W,221
YNL218W,722
YNL219C,1405
YNL220W,2065
YNL221C,1633
YNL222W,1067
YNL223W,276
YNL224C,1293
YNL225C,1017
YNL227C,1070
YNL229C,3518
YNL230C,316
YNL231C,7189
YNL232W,1881
YNL233W,2658
YNL234W,52
YNL236W,1814
YNL237W,30
YNL238W,1397
YNL239W,3957
YNL240C,838
YNL241C,10867
YNL242W,788
YNL243W,7354
YNL244C,11620
YNL245C,696
YNL246W,1270
YNL247W,8853
YNL248C,9375
YNL249C,265
YNL250W,845
YNL251C,4984
YNL252C,1429
YNL253W,708
YNL254C,348
YNL255C,17689
YNL256W,1447
YNL257C,658
YNL258C,1469
YNL259C,1261
YNL260C,883
YNL261W,598
YNL262W,1920
YNL263C,3246
YNL264C,1996
YNL265C,1525
YNL267W,1956
YNL268W,7356
YNL269W,0
YNL270C,1
YNL271C,2525
YNL272C,1649
YNL273W,891
YNL274C,539
YNL275W,377
YNL277W,452
YNL277W-A,0
YNL278W,1108
YNL279W,149
YNL280C,2425
YNL281W,6506
YNL282W,654
YNL283C,1345
YNL284C,1834
YNL286W,601
YNL287W,11349
YNL288W,2335
YNL289W,2924
YNL290W,2558
YNL291C,754
YNL292W,2460
YNL293W,601
YNL294C,180
YNL295W,656
YNL297C,1775
YNL298W,2871
YNL299W,1128
YNL300W,5331
YNL301C,10381
YNL302C,45909
YNL304W,589
YNL305C,810
YNL306W,1772
YNL307C,5798
YNL308C,5574
YNL309W,1304
YNL310C,1575
YNL311C,524
YNL312W,2330
YNL313C,3241
YNL314W,361
YNL315C,1780
YNL316C,1053
YNL317W,1175
YNL318C,2
YNL320W,1043
YNL321W,1643
YNL322C,4405
YNL323W,1734
YNL325C,527
YNL326C,257
YNL327W,4054
YNL328C,112
YNL329C,605
YNL330C,2166
YNL331C,52
YNL332W,30
YNR001C,2617
YNR002C,10
YNR003C,2166
YNR004W,154
YNR006W,2342
YNR007C,596
YNR008W,1596
YNR009W,830
YNR010W,893
YNR011C,902
YNR012W,1579
YNR013C,3525
YNR014W,76
YNR015W,1585
YNR016C,52273
YNR017W,3807
YNR018W,7436
YNR019W,6162
YNR020C,452
YNR021W,5647
YNR022C,1594
YNR023W,1210
YNR024W,991
YNR026C,2695
YNR027W,803
YNR028W,1406
YNR029C,1163
YNR030W,1642
YNR031C,1484
YNR032C-A,453
YNR032W,594
YNR033W,765
YNR034W,1205
YNR034W-A,36
YNR035C,5675
YNR036C,2623
YNR037C,1272
YNR038W,2373
YNR039C,858
YNR040W,487
YNR041C,879
YNR043W,19218
YNR044W,1837
YNR045W,269
YNR046W,4903
YNR047W,1859
YNR048W,467
YNR049C,780
YNR050C,14400
YNR051C,3449
YNR052C,2815
YNR053C,5638
YNR054C,2728
YNR055C,724
YNR056C,3
YNR057C,79
YNR058W,17
YNR059W,124
YNR060W,3388
YNR061C,789
YNR062C,5
YNR063W,300
YNR064C,11
YNR065C,456
YNR066C,456
YNR067C,1186
YNR068C,171
YNR069C,171
YNR075C-A,0
YNR075W,145
YNR076W,0
YOL001W,211
YOL002C,724
YOL003C,483
YOL004W,6623
YOL005C,4053
YOL006C,3341
YOL007C,1860
YOL008W,1061
YOL009C,409
YOL010W,1835
YOL011W,944
YOL012C,2102
YOL013C,448
YOL013W-A,10
YOL014W,1656
YOL015W,6
YOL016C,1401
YOL017W,796
YOL018C,1310
YOL019W,2557
YOL019W-A,0
YOL020W,1670
YOL021C,5659
YOL022C,3139
YOL023W,360
YOL024W,2
YOL025W,457
YOL026C,966
YOL027C,3501
YOL028C,999
YOL029C,6
YOL030W,7978
YOL031C,1966
YOL032W,1016
YOL033W,400
YOL034W,727
YOL036W,1571
YOL038C-A,21
YOL038W,9629
YOL039W,52242
YOL040C,119951
YOL041C,6582
YOL042W,801
YOL043C,75
YOL044W,502
YOL045W,1796
YOL047C,5
YOL048C,103
YOL049W,3921
YOL051W,5009
YOL052C,2616
YOL052C-A,51
YOL053W,501
YOL054W,772
YOL055C,363
YOL056W,1011
YOL057W,3714
YOL058W,33864
YOL059W,4977
YOL060C,2454
YOL061W,8052
YOL062C,873
YOL063C,486
YOL064C,4868
YOL065C,394
YOL066C,1802
YOL067C,887
YOL068C,592
YOL069W,657
YOL070C,3178
YOL071W,883
YOL072W,594
YOL073C,377
YOL075C,456
YOL076W,2659
YOL077C,5457
YOL077W-A,1864
YOL078W,817
YOL080C,1531
YOL081W,1057
YOL082W,648
YOL083W,47
YOL084W,6
YOL086C,181246
YOL086W-A,609
YOL087C,1263
YOL088C,1404
YOL089C,1035
YOL090W,2783
YOL091W,21
YOL092W,2604
YOL093W,1867
YOL094C,2174
YOL095C,261
YOL096C,751
YOL097C,9883
YOL097W-A,0
YOL098C,5463
YOL100W,801
YOL101C,38
YOL102C,1108
YOL103W,602
YOL104C,7
YOL105C,33
YOL107W,514
YOL108C,536
YOL109W,63927
YOL110W,175
YOL111C,3167
YOL112W,342
YOL113W,415
YOL114C,211
YOL115W,2052
YOL116W,889
YOL117W,263
YOL119C,1035
YOL120C,56866
YOL121C,38230
YOL122C,942
YOL123W,15096
YOL124C,2115
YOL125W,929
YOL126C,1701
YOL127W,104359
YOL128C,398
YOL129W,1879
YOL130W,1550
YOL131W,2
YOL132W,2
YOL133W,1273
YOL135C,992
YOL136C,1517
YOL137W,943
YOL138C,1028
YOL139C,16442
YOL140W,3113
YOL141W,723
YOL142W,1815
YOL143C,12742
YOL144W,1273
YOL145C,3723
YOL146W,866
YOL147C,1349
YOL148C,1079
YOL149W,1611
YOL151W,660
YOL152W,44
YOL153C,14
YOL154W,195
YOL155C,66
YOL155W-A,0
