x,y
0.506089806407998,0.347599021305615
0.50694132569888,0.332085401266284
0.50744760435284,0.313211614692244
0.50855105236315,0.289162036214359
0.509076752328411,0.26955840399239
0.509959072053799,0.25206757587695
0.511187589366729,0.234548387088119
0.512533466284556,0.210040275725791
0.514525627223593,0.183827620437979
0.515462379233659,0.167289643951433
0.517968265387049,0.150059172180609
0.522043099649215,0.133554363824757
0.527719431230433,0.121058000434465
0.533633578726801,0.105313128103153
0.538648080534994,0.087471569363627
0.543930410181084,0.074667631110492
0.553466862236407,0.065955576961446
0.561960255854159,0.064815112364425
0.569670453632527,0.069204158605078
0.577778611325969,0.082015422673224
0.582905272816795,0.096529443237023
0.586428865689875,0.107685133746348
0.588600573410577,0.127570489484188
0.591092489031487,0.146637640338728
0.592322412963064,0.163543621653552
0.59351081417039,0.183930856404198
0.593604455906021,0.200069468148697
0.595244254848289,0.223770321680613
0.596276002771459,0.245758973830712
0.597347611943898,0.268276546751976
0.598172020167657,0.29177579316451
0.599290983172425,0.314300692047299
0.600619554098506,0.333326888580688
0.600789931429377,0.352269217648965
0.601393910283335,0.375917589763973
0.602511593877075,0.398708411590234
0.603444955203139,0.41785186383093
0.60379362993032,0.439285277654957
0.604736182559332,0.461325749110272
0.605260910339123,0.482760220554052
0.606708744023703,0.502552452522474
0.607913813779293,0.522973675124421
0.611721085027724,0.55504116095839
0.615649878518379,0.521251600646489
0.615814761930534,0.501885372376238
0.616604121885263,0.480564493772842
0.617621885490278,0.456082302497719
0.618385769102976,0.436421861270573
0.619100660782457,0.413907374455118
0.620351000995851,0.388617410682467
0.621893037302504,0.361811966761604
0.623309433617362,0.337543860457038
0.625338399888575,0.314171027114993
0.628640953560664,0.288216619953261
0.632227560565089,0.272146062946678
0.635598522744629,0.251469912201986
0.638660334796869,0.226995566745431
0.642324984086376,0.208924516848849
0.646742224400858,0.188756271232518
0.655351624302937,0.179185452811209
0.662250889376318,0.193203280527522
0.663656605089849,0.207437841337567
0.66613832628356,0.225747351302599
0.66723145214786,0.245468400587758
0.668131907256064,0.262314042094441
0.669322197881921,0.276427281114316
0.669699147827086,0.303506427477578
0.671036958542121,0.334530444040397
0.671644628549345,0.356459427314267
0.672298212521863,0.375691646694627
0.673096709474257,0.397191633958638
0.673747439547418,0.418750341776753
0.67453768269104,0.440186487625721
0.675088270479141,0.461722162698768
0.675894372570211,0.48380894645219
0.676551591716711,0.503321648204086
0.676921440743393,0.522945007909648
0.677695250069928,0.544160770402468
0.678484927028718,0.568626621577134
0.679954785048918,0.592093336108084
0.680138872655934,0.609639678023941
0.682135052995751,0.630364675597525
0.682200952345474,0.650810580780028
0.685399063031744,0.683051745889728
0.687477170127613,0.656906260193632
0.688578561084384,0.629090153948175
0.688731680562855,0.605250880295498
0.689256945162071,0.584021975331134
0.68976177990318,0.564400107155253
0.690280464576497,0.542663508960989
0.690747431626669,0.520676937759131
0.691269609755313,0.502472832893886
0.691661729736839,0.479247509770692
0.692530994978962,0.460749425209611
0.693622460231887,0.43889497679609
0.694433203351713,0.419001142880274
0.695337206726919,0.397389661368604
0.697263626229938,0.376673295891884
0.698806875343193,0.355360900647355
0.700095418001942,0.334451069865551
0.702086016567772,0.31556693136418
0.704757370098118,0.295282266746378
0.711317540068899,0.284473242114977
0.715370120477812,0.303019200117496
0.716970918359942,0.321800796978691
0.717552466370133,0.337703226301522
0.718982940308358,0.353269286582835
0.720124635711792,0.375724971464557
0.720909137652437,0.396145133085226
0.721775438721879,0.418865707621464
0.722659863115715,0.440067522874633
0.723641598080578,0.459904719871764
0.724992425908846,0.482574026295371
0.726136333817577,0.505321969962919
0.726935626470618,0.525212086958022
0.728109059917574,0.546561376313449
0.729299853465019,0.567486489713212
0.732408806402178,0.58150412459749
0.734684248998341,0.561507968782919
0.735575514059699,0.542203099476405
0.736341645058753,0.523960466849984
0.737552046788348,0.502035241048876
0.738159504809828,0.483726093755517
0.739041149246061,0.459498102327762
0.739229652320018,0.439280293667369
0.741506190501136,0.412153051187062
0.742860236031216,0.388498048063101
0.744528727765685,0.373506580091468
0.746088454769455,0.353465584188837
0.750260732874054,0.32910370089783
0.756967736153117,0.330515366467043
0.759303959511654,0.35434305195442
0.760645751914958,0.373641180240585
0.762354993225597,0.396651673624838
0.763007031247074,0.415446274514519
0.765259094609139,0.455205792118238
0.771349079878051,0.477501014893832
0.77455298076982,0.463194104753446
0.776287584325817,0.439615230739639
0.777220984106279,0.420590250133235
0.77896595138035,0.406246927106859
0.77907241162716,0.391540971888737
0.779649612940674,0.375911075274023
0.780814008599441,0.355449912469827
0.78580898210248,0.32972039773151
0.791320778465349,0.333840257675375
0.793548351865591,0.357306812424752
0.79532749768725,0.375587900728845
0.79725348236674,0.394948341720582
0.799918351158635,0.416586927656805
0.803154545489312,0.430482662040459
0.8080049307351,0.397788447914965
0.809586940148068,0.375010009513801
0.811783862749077,0.352881562188634
0.816559103454835,0.335823988527947
0.820450772711533,0.355324499631408
0.823258608517035,0.379441487775421
0.829418886395696,0.412142207245252
0.834198608252998,0.393264455518299
0.835206687008782,0.375397916764211
0.841081174851574,0.357750018572498
0.846407536060611,0.38265865440586
0.852461165246741,0.398502426889547
0.855016056611876,0.375025504953884
0.861787702256365,0.36309991175617
0.86594364419889,0.373098757041227
0.869356553119312,0.368445631060828
0.872119682989695,0.351008364659112
0.879726390765375,0.338944598230525
0.88433355907485,0.330756773090249
0.886743749087921,0.316170177732117
0.892718872380885,0.302558892795032
0.89756978586932,0.289111718593633
0.901516752332796,0.272768489220319
0.906120856879944,0.256990705263987
0.910084643867874,0.240831135575435
0.915203144269063,0.225746872812168
0.920188755256617,0.209322555223701
0.9247026458645,0.192154936489963
0.92964596909558,0.180570886969417
0.936257892865612,0.165651974202287
0.943714834667188,0.151700204904644
0.95098363637259,0.138659002076859
0.958892572012801,0.127185299368927
0.967139129750182,0.121706628627008
0.975442223468673,0.120590155164419
0.983291621298332,0.12457781860535
0.98892329708372,0.137947322413029
0.994276223118759,0.153510656642417
1.00204592737735,0.15773052500069
