ORF,RNA_Prints,Ribo_Prints
YHR160C,31,50
YHR161C,3414,2442
YHR162W,5753,5740
YHR163W,5802,3402
YHR164C,962,1023
YHR165C,2140,2540
YHR166C,921,514
YHR167W,482,500
YHR168W,816,390
YHR169W,397,275
YHR170W,906,1618
YHR171W,1442,967
YHR172W,699,857
YHR173C,4,3
YHR174W,210559,407899
YHR175W,2120,2230
YHR175W-A,289,1
YHR176W,701,337
YHR177W,74,100
YHR178W,1658,429
YHR179W,17128,46997
YHR181W,2336,1705
YHR182W,789,426
YHR183W,23376,55728
YHR184W,60,150
YHR185C,3,26
YHR186C,2144,1841
YHR187W,752,585
YHR188C,5734,3280
YHR189W,354,156
YHR190W,9841,12643
YHR191C,444,347
YHR192W,937,949
YHR193C,12508,26783
YHR194W,1459,217
YHR195W,989,634
YHR196W,257,453
YHR197W,223,344
YHR198C,1739,1037
YHR199C,3967,1353
YHR199C-A,327,190
YHR200W,5958,6067
YHR201C,2249,2529
YHR202W,1266,759
YHR203C,9492,9926
YHR204W,2286,491
YHR205W,2333,3868
YHR206W,1514,1052
YHR207C,974,1629
YHR208W,7845,12604
YHR209W,615,658
YHR210C,427,74
YHR211W,152,1
YHR212W-A,0,0
YHR213W,4,0
YHR213W-A,2,0
YHR214C-B,24,8
YHR214C-D,7,3
YHR214C-E,2,0
YHR214W,5,3
YHR215W,208,258
YHR216W,2586,2487
YIL001W,1081,629
YIL002C,2075,1199
YIL002W-A,1429,918
YIL003W,727,459
YIL004C,721,838
YIL005W,2005,3732
YIL006W,544,188
YIL007C,773,709
YIL008W,451,951
YIL009C-A,1260,533
YIL009W,2152,1417
YIL010W,2092,2482
YIL011W,673,811
YIL013C,743,241
YIL014C-A,201,242
YIL014W,1346,984
YIL015W,6329,9025
YIL016W,1090,826
YIL017C,2370,1131
YIL018W,34063,31688
YIL019W,129,201
YIL020C,399,878
YIL021W,2138,2936
YIL022W,3637,2814
YIL023C,2175,844
YIL024C,236,180
YIL026C,1943,2834
YIL027C,710,1145
YIL029C,335,8
YIL030C,4522,5595
YIL031W,605,717
YIL033C,5134,5815
YIL034C,3628,3654
YIL035C,877,2023
YIL036W,1736,3485
YIL037C,34,36
YIL038C,1188,3659
YIL039W,4926,3270
YIL040W,829,915
YIL041W,6897,9541
YIL042C,1173,421
YIL043C,12476,5950
YIL044C,1556,2443
YIL045W,612,983
YIL046W,2133,544
YIL046W-A,7,15
YIL047C,3323,1346
YIL048W,2568,2550
YIL049W,616,373
YIL050W,1781,1835
YIL051C,21091,33987
YIL052C,15326,17784
YIL053W,15178,31600
YIL054W,3,0
YIL055C,690,617
YIL056W,1440,1156
YIL057C,10,9
YIL060W,61,4
YIL061C,494,464
YIL062C,5266,5280
YIL063C,806,2596
YIL064W,437,625
YIL065C,906,1098
YIL066C,287,269
YIL067C,1429,674
YIL068C,1304,1353
YIL069C,2061,3170
YIL070C,1544,3309
YIL071C,749,273
YIL072W,150,65
YIL073C,157,94
YIL074C,3106,4159
YIL075C,8913,15718
YIL076W,4079,5557
YIL077C,1526,665
YIL078W,16351,43807
YIL079C,200,196
YIL082W-A,128,11
YIL083C,1628,1747
YIL084C,465,644
YIL085C,2158,801
YIL087C,883,655
YIL088C,5942,2833
YIL089W,122,104
YIL090W,1050,680
YIL091C,330,400
YIL092W,404,180
YIL093C,1149,1119
YIL094C,6283,5971
YIL095W,1195,1251
YIL096C,56,187
YIL097W,651,511
YIL098C,409,685
YIL099W,196,55
YIL101C,623,679
YIL102C-A,236,143
YIL103W,328,401
YIL104C,304,281
YIL105C,1560,2262
YIL105W-A,0,0
YIL106W,1525,1736
YIL107C,955,1457
YIL108W,2338,2460
YIL109C,10150,14819
YIL110W,680,672
YIL111W,2377,2015
YIL112W,1069,1863
YIL113W,742,403
YIL114C,1192,666
YIL115C,1694,5830
YIL116W,3264,2838
YIL117C,1860,1636
YIL118W,1397,2536
YIL119C,502,1698
YIL120W,654,265
YIL121W,5240,2813
YIL122W,104,141
YIL123W,10202,25579
YIL124W,5746,5895
YIL125W,2952,10571
YIL126W,1498,4771
YIL127C,90,310
YIL128W,1618,1919
YIL129C,3110,3083
YIL130W,540,1186
YIL131C,1602,1575
YIL132C,220,129
YIL133C,9845,24248
YIL134C-A,16,1
YIL134W,517,235
YIL135C,2375,2306
YIL136W,1631,1923
YIL137C,3683,5732
YIL138C,1144,3810
YIL139C,250,188
YIL140W,3280,3769
YIL142W,7005,9238
YIL143C,1861,1430
YIL144W,221,1182
YIL145C,2827,1922
YIL146C,654,395
YIL147C,1432,1303
YIL148W,21881,18171
YIL149C,598,1182
YIL150C,259,465
YIL151C,1591,604
YIL152W,888,357
YIL153W,2113,1034
YIL154C,2604,2118
YIL155C,1655,1667
YIL156W,1383,1233
YIL156W-B,1194,1060
YIL157C,2229,1848
YIL158W,750,424
YIL159W,469,579
YIL160C,31,14
YIL161W,170,388
YIL162W,2879,2757
YIL163C,16,32
YIL164C,684,75
YIL165C,481,0
YIL166C,427,158
YIL169C,170,195
YIL173W,4,0
YIR001C,794,1348
YIR002C,897,682
YIR003W,2900,3057
YIR004W,942,1868
YIR005W,186,379
YIR006C,7184,16548
YIR007W,1692,1742
YIR008C,1858,1370
YIR009W,387,463
YIR010W,865,928
YIR011C,1527,1090
YIR012W,1458,2417
YIR013C,10,3
YIR014W,424,270
YIR015W,433,134
YIR016W,1595,107
YIR017C,371,391
YIR018C-A,7,0
YIR018W,856,686
YIR019C,174,4
YIR020C,159,0
YIR021W,1061,437
YIR021W-A,25,17
YIR022W,2518,1616
YIR023W,1383,996
YIR024C,359,408
YIR025W,594,366
YIR026C,594,599
YIR027C,482,285
YIR028W,545,293
YIR029W,1670,721
YIR030C,366,408
YIR031C,6982,2897
YIR032C,3288,1152
YIR033W,3886,3448
YIR034C,2784,4063
YIR035C,1675,974
YIR036C,2507,1838
YIR037W,4580,6325
YIR038C,3513,2365
YIR039C,655,145
YIR041W,0,0
YIR042C,137,36
YJL001W,6397,7123
YJL002C,11414,8643
YJL003W,363,690
YJL004C,1262,971
YJL005W,2976,3670
YJL006C,487,525
YJL008C,8313,9615
YJL010C,522,1199
YJL011C,174,352
YJL012C,8738,13873
YJL013C,703,673
YJL014W,6807,8777
YJL016W,1065,437
YJL019W,1080,1277
YJL020C,6016,12592
YJL023C,342,281
YJL024C,1039,1005
YJL025W,380,60
YJL026W,8224,17886
YJL027C,10,0
YJL028W,0,5
YJL029C,2013,1133
YJL030W,937,798
YJL031C,955,1473
YJL033W,178,570
YJL034W,26521,39047
YJL035C,159,228
YJL036W,957,1916
YJL037W,56,46
YJL038C,8,20
YJL039C,3078,5463
YJL041W,2632,6462
YJL042W,4018,4575
YJL043W,30,9
YJL044C,2226,898
YJL045W,95,60
YJL046W,601,544
YJL047C,1032,635
YJL047C-A,33,0
YJL048C,1109,865
YJL049W,295,639
YJL050W,750,3562
YJL051W,1629,821
YJL052C-A,3,0
YJL052W,6971,7188
YJL053W,1891,2069
YJL054W,2295,1266
YJL055W,4184,3286
YJL056C,771,342
YJL057C,1583,954
YJL058C,515,322
YJL059W,1395,530
YJL060W,3799,4976
YJL061W,1836,1927
YJL062W,3456,2799
YJL062W-A,1957,1298
YJL063C,1948,1565
YJL065C,1046,639
YJL066C,1555,1473
YJL068C,3585,4255
YJL069C,384,604
YJL070C,1306,981
YJL071W,790,308
YJL072C,765,654
YJL073W,872,1073
YJL074C,521,2405
YJL076W,4096,5434
YJL077C,33,20
YJL077W-A,68,9
YJL077W-B,71,0
YJL078C,4385,6551
YJL079C,2835,3198
YJL080C,8505,46163
YJL081C,2367,1679
YJL082W,2176,2218
YJL083W,508,560
YJL084C,923,1742
YJL085W,530,881
YJL087C,260,1334
YJL088W,206,134
YJL089W,71,43
YJL090C,671,405
YJL091C,1748,1664
YJL092W,1026,808
YJL093C,3181,652
YJL094C,2650,1422
YJL095W,1051,1073
YJL096W,846,1178
YJL097W,4110,3946
YJL098W,286,571
YJL099W,1076,818
YJL100W,1118,494
YJL101C,4168,2607
YJL102W,1725,950
YJL103C,442,321
YJL104W,1014,1512
YJL105W,49,32
YJL106W,578,8
YJL107C,235,299
YJL108C,302,1
YJL109C,1212,2611
YJL110C,1826,1624
YJL111W,6576,7299
YJL112W,1761,665
YJL113W,9,2
YJL114W,0,3
YJL115W,1125,1601
YJL116C,84,93
YJL117W,3215,4279
YJL118W,402,253
YJL121C,4966,6581
YJL122W,282,422
YJL123C,2492,4014
YJL124C,1780,2868
YJL125C,557,495
YJL126W,476,420
YJL127C,806,492
YJL127C-B,540,207
YJL128C,2414,2644
YJL129C,1275,708
YJL130C,4573,43408
YJL131C,432,662
YJL132W,1045,481
YJL133C-A,5548,7044
YJL133W,1267,627
YJL134W,1935,1713
YJL136C,7141,14164
YJL136W-A,0,1
YJL137C,1071,818
YJL138C,1328,2185
YJL139C,917,482
YJL140W,2267,2477
YJL141C,3420,2389
YJL143W,2792,3063
YJL144W,317,462
YJL145W,1733,2544
YJL146W,1229,915
YJL147C,433,282
YJL148W,412,754
YJL149W,1566,1227
YJL151C,4334,3770
YJL153C,143,47
YJL154C,2825,3317
YJL155C,1098,1313
YJL156C,1115,1197
YJL157C,2151,2568
YJL158C,20870,39484
YJL159W,32395,76323
YJL160C,69,38
YJL161W,452,351
YJL162C,243,336
YJL163C,1612,721
YJL164C,1881,3093
YJL165C,1720,2401
YJL166W,1600,3124
YJL167W,12366,17334
YJL168C,936,1584
YJL170C,515,456
YJL171C,3351,7590
YJL172W,27146,24481
YJL173C,1910,2312
YJL174W,4198,5018
YJL176C,1966,2461
YJL177W,11958,16245
YJL178C,2333,2214
YJL179W,365,850
YJL180C,835,746
YJL181W,581,491
YJL183W,3466,2866
YJL184W,758,824
YJL185C,672,421
YJL186W,3034,5109
YJL187C,1438,834
YJL189W,14234,19534
YJL190C,21013,30033
YJL191W,1891,3723
YJL192C,3677,3533
YJL193W,706,325
YJL194W,691,785
YJL196C,9921,7893
YJL197W,1576,1840
YJL198W,1381,1034
YJL200C,1107,2379
YJL201W,1354,1277
YJL203W,696,785
YJL204C,1011,1548
YJL205C,358,332
YJL206C,989,354
YJL207C,1568,2654
YJL208C,365,535
YJL209W,748,291
YJL210W,2038,714
YJL212C,4936,7932
YJL213W,3287,6
YJL214W,37,128
YJL216C,176,6
YJL217W,8334,8728
YJL218W,499,586
YJL219W,18,8
YJL222W,4,0
YJR001W,6171,4198
YJR002W,830,884
YJR003C,456,489
YJR004C,1254,131
YJR005C-A,24,34
YJR005W,1692,1521
YJR006W,2241,995
YJR007W,3462,6282
YJR008W,808,465
YJR009C,29808,56081
YJR010C-A,680,1068
YJR010W,1075,651
YJR011C,419,484
YJR012C,586,581
YJR013W,1584,1207
YJR014W,1884,3599
YJR015W,5140,6806
YJR016C,9357,17405
YJR017C,2454,1962
YJR019C,1125,782
YJR021C,1475,317
YJR022W,107,336
YJR024C,2410,1598
YJR025C,1567,1990
YJR027W,24,2
YJR029W,43,0
YJR030C,1756,962
YJR031C,1484,1797
YJR032W,750,1854
YJR033C,2585,2128
YJR034W,369,679
YJR035W,546,621
YJR036C,709,267
YJR039W,1321,399
YJR040W,3641,2534
YJR041C,475,793
YJR042W,2476,2238
YJR043C,702,726
YJR044C,1882,2103
YJR045C,23544,81055
YJR046W,2455,947
YJR047C,311,376
YJR048W,1216,1988
YJR049C,2060,1972
YJR050W,379,581
YJR051W,2646,2416
YJR052W,1059,652
YJR053W,287,499
YJR054W,880,319
YJR055W,116,176
YJR056C,351,340
YJR057W,1027,821
YJR058C,1273,723
YJR059W,4259,4641
YJR060W,1503,3304
YJR061W,513,247
YJR062C,1892,1174
YJR063W,386,657
YJR064W,8494,9921
YJR065C,9746,10023
YJR066W,2186,2572
YJR067C,252,397
YJR068W,1492,1612
YJR069C,1571,3277
YJR070C,1818,3631
YJR072C,1899,2046
YJR073C,5077,2091
YJR074W,1386,1520
YJR075W,3762,3669
YJR076C,3315,3744
YJR077C,6881,8163
YJR078W,159,202
YJR079W,30,1
YJR080C,1233,1588
YJR082C,353,455
YJR083C,548,713
YJR084W,1314,653
YJR085C,3953,3198
YJR086W,667,1966
YJR088C,2335,3689
YJR089W,632,744
YJR090C,1249,1746
YJR091C,3674,4549
YJR092W,2424,5625
YJR093C,1026,1021
YJR094C,303,350
YJR094W-A,9391,11539
YJR095W,11,30
YJR096W,1695,1409
YJR097W,34,64
YJR098C,330,365
YJR099W,1219,1265
YJR100C,978,756
YJR101W,1596,1086
YJR102C,518,527
YJR103W,3945,2694
YJR104C,41421,54904
YJR105W,15729,18947
YJR106W,1205,618
YJR107W,399,5
YJR108W,77,126
YJR109C,4995,8058
YJR110W,977,584
YJR111C,557,396
YJR112W,405,269
YJR112W-A,662,84
YJR113C,1972,1051
YJR115W,83,51
YJR116W,1033,875
YJR117W,5499,5555
YJR118C,1507,2156
YJR119C,324,216
YJR120W,307,1351
YJR121W,21661,28014
YJR122W,1580,542
YJR123W,74908,89089
YJR124C,849,715
YJR125C,5108,6439
YJR126C,3399,2287
YJR127C,2565,1617
YJR129C,301,258
YJR130C,1424,712
YJR131W,1976,1576
YJR132W,1468,1683
YJR133W,1347,1398
YJR134C,537,1269
YJR135C,434,158
YJR135W-A,1065,1484
YJR136C,525,272
YJR137C,2900,2024
YJR138W,883,1501
YJR139C,19030,24768
YJR140C,1062,1247
YJR141W,713,152
YJR142W,2011,1967
YJR143C,7147,10414
YJR144W,1408,1915
YJR145C,11858,11787
YJR146W,63,1
YJR147W,1164,362
YJR148W,50019,48645
YJR149W,746,49
YJR150C,69,50
YJR151C,528,6
YJR152W,3667,3626
YJR153W,72,17
YJR154W,306,41
YJR155W,383,6
YJR156C,15,6
YJR159W,0,0
YJR160C,3,0
YJR161C,48,16
YKL001C,886,529
YKL002W,1642,1751
YKL003C,851,967
YKL004W,3224,2226
YKL005C,913,716
YKL006C-A,362,562
YKL006W,10485,8618
YKL007W,3584,4801
YKL008C,4892,4189
YKL009W,458,1106
YKL010C,3066,3254
YKL011C,542,338
YKL012W,842,1032
YKL013C,4256,3788
YKL014C,430,1800
YKL015W,1060,627
YKL016C,2982,4708
YKL017C,916,563
YKL018C-A,508,383
YKL018W,1041,812
YKL019W,2988,1294
YKL020C,2516,1665
YKL021C,801,1281
YKL022C,1220,1292
YKL023C-A,804,1511
YKL023W,827,956
YKL024C,2888,3634
YKL025C,2200,2978
YKL026C,245,57
YKL027W,985,645
YKL028W,1648,1322
YKL029C,1525,1650
YKL032C,2352,3638
YKL033W,987,527
YKL033W-A,4579,3537
YKL034W,2872,2259
YKL035W,21001,32409
YKL037W,15,18
YKL038W,1826,1170
YKL039W,4405,6559
YKL040C,1815,2572
YKL041W,711,1298
YKL042W,721,1135
YKL043W,1396,715
YKL044W,158,131
YKL045W,1305,1716
YKL046C,3922,5317
YKL047W,1152,1017
YKL048C,757,420
YKL049C,445,900
YKL050C,117,28
YKL051W,857,904
YKL052C,1474,629
YKL053C-A,976,1216
YKL054C,1951,22750
YKL055C,129,133
YKL056C,34853,44017
YKL057C,2594,3028
YKL058W,1593,1080
YKL059C,1314,1191
YKL060C,318516,511262
YKL061W,241,297
YKL062W,1807,3386
YKL063C,486,1469
YKL064W,3709,2540
YKL065C,5082,3679
YKL065W-A,29,13
YKL067W,5232,7112
YKL068W,2925,2967
YKL068W-A,508,423
YKL069W,1465,1141
YKL070W,5,2
YKL071W,130,124
YKL072W,633,726
YKL073W,1888,4474
YKL074C,567,597
YKL075C,557,636
YKL077W,3511,6937
YKL078W,102,102
YKL079W,876,1085
YKL080W,12535,12168
YKL081W,25918,63794
YKL082C,145,954
YKL084W,854,872
YKL085W,5214,9178
YKL086W,285,366
YKL087C,903,1352
YKL088W,1030,1742
YKL089W,562,746
YKL090W,437,234
YKL091C,1437,1558
YKL092C,782,1439
YKL093W,177,130
YKL094W,3187,2524
YKL095W,363,494
YKL096C-B,2,0
YKL096W,8471,14040
YKL096W-A,31423,50259
YKL098W,1242,287
YKL099C,141,444
YKL100C,5798,4600
YKL101W,1801,3745
YKL103C,4794,13025
YKL104C,9446,12211
YKL105C,1377,1816
YKL106C-A,2,3
YKL106W,1252,1038
YKL107W,105,78
YKL108W,850,621
YKL109W,695,1907
YKL110C,521,598
YKL112W,2098,2769
YKL113C,2087,1537
YKL114C,1238,1828
YKL116C,1445,879
YKL117W,10655,18117
YKL119C,747,1082
YKL120W,2037,1789
YKL121W,1538,553
YKL122C,429,2095
YKL124W,508,571
YKL125W,587,383
YKL126W,7323,6173
YKL127W,5108,7331
YKL128C,2787,2129
YKL129C,1810,4278
YKL130C,1130,1199
YKL132C,482,52
YKL133C,677,221
YKL134C,1128,837
YKL135C,3206,2367
YKL137W,611,1096
YKL138C,1094,1402
YKL138C-A,229,646
YKL139W,342,700
YKL140W,2006,2002
YKL141W,4134,4357
YKL142W,5639,8050
YKL143W,209,437
YKL144C,339,473
YKL145W,10303,13736
YKL146W,3856,2464
YKL148C,3767,5210
YKL149C,737,482
YKL150W,4255,3929
YKL151C,2540,1635
YKL152C,189946,236896
YKL154W,739,1074
YKL155C,741,722
YKL156W,3966,7479
YKL157W,10504,17243
YKL159C,549,486
YKL160W,2552,1751
YKL161C,518,55
YKL162C,328,221
YKL163W,118,48
YKL164C,12650,21454
YKL165C,3143,4020
YKL166C,665,786
YKL167C,789,1032
YKL168C,1660,1060
YKL170W,844,941
YKL171W,1422,606
YKL172W,337,1676
YKL173W,1111,1172
YKL174C,1517,1179
YKL175W,3193,2746
YKL176C,2847,617
YKL178C,213,183
YKL179C,836,1889
YKL180W,16246,29895
YKL181W,5202,4025
YKL182W,26634,130763
YKL183C-A,0,0
YKL183W,974,848
YKL184W,3644,5773
YKL185W,4766,4503
YKL186C,769,906
YKL187C,341,43
YKL188C,688,161
YKL189W,651,710
YKL190W,2627,2424
YKL191W,1276,920
YKL192C,3188,6494
YKL193C,1724,2839
YKL194C,1028,751
YKL195W,2989,4953
YKL196C,4596,5036
YKL197C,1480,1373
YKL198C,1755,676
YKL201C,841,412
YKL203C,1964,2213
YKL204W,2454,4760
YKL205W,1030,1264
YKL206C,1358,1081
YKL207W,5996,3336
YKL208W,765,461
YKL209C,3920,6483
YKL210W,18601,39179
YKL211C,4956,5238
YKL212W,3937,10199
YKL213C,3837,3600
YKL214C,1074,1591
YKL215C,2521,4415
YKL216W,1480,5357
YKL217W,124,88
YKL218C,1225,936
YKL219W,1546,1160
YKL220C,700,215
YKL221W,23,13
YKL222C,719,128
YKR001C,7853,17983
YKR002W,1972,2165
YKR003W,2580,2977
YKR004C,585,422
YKR005C,135,52
YKR006C,1850,2013
YKR007W,968,661
YKR008W,2237,3063
YKR009C,670,400
YKR010C,792,851
YKR011C,1731,4879
YKR013W,8198,7042
YKR014C,2282,3896
YKR015C,13,1
YKR016W,654,2095
YKR017C,633,345
YKR018C,6377,6166
YKR019C,685,502
YKR020W,486,629
YKR021W,1922,810
YKR022C,526,431
YKR023W,502,874
YKR024C,147,372
YKR025W,831,1026
YKR026C,1302,1572
YKR027W,2239,908
YKR028W,3660,2590
YKR029C,581,1813
YKR030W,920,1013
YKR031C,1351,2075
YKR034W,925,948
YKR035W-A,948,1962
YKR036C,1024,350
YKR037C,949,624
YKR038C,3012,1399
YKR039W,60594,67165
YKR041W,79,46
YKR042W,32465,35384
YKR043C,3967,5275
YKR044W,634,161
YKR045C,397,400
YKR046C,1442,1827
YKR048C,6512,6552
YKR049C,884,498
YKR050W,1380,38
YKR051W,1299,505
YKR052C,1739,1097
YKR053C,369,141
YKR054C,1577,1290
YKR055W,484,739
YKR056W,567,768
YKR057W,13274,9981
YKR058W,894,338
YKR059W,1927,3055
YKR060W,188,346
YKR061W,526,87
YKR062W,1875,2374
YKR063C,273,254
YKR064W,1060,496
YKR065C,2902,3426
YKR066C,6265,5536
YKR067W,1769,3637
YKR068C,1282,1385
YKR069W,706,133
YKR070W,3025,1978
YKR071C,1741,3694
YKR072C,1061,1141
YKR074W,1879,1907
YKR075C,356,424
YKR076W,844,632
YKR077W,1588,1545
YKR078W,390,427
YKR079C,378,365
YKR080W,1453,1882
YKR081C,399,975
YKR082W,1517,2751
YKR083C,289,458
YKR084C,3231,4111
YKR085C,1118,1566
YKR086W,903,580
YKR087C,1263,958
YKR088C,3210,1927
YKR089C,4169,2299
YKR090W,1774,1950
YKR091W,2098,1604
YKR092C,2061,2481
YKR093W,15419,88484
YKR094C,12170,13683
YKR095W,497,3663
YKR095W-A,544,740
YKR096W,1742,1999
YKR097W,304,111
YKR098C,886,408
YKR099W,353,265
YKR100C,1111,986
YKR101W,626,439
YKR102W,219,12
YKR103W,214,19
YKR104W,69,0
YKR105C,0,2
YKR106W,10,1
YLL001W,2878,4600
YLL002W,874,410
YLL003W,543,271
YLL004W,746,721
YLL005C,2,6
YLL006W,1313,1102
YLL006W-A,0,0
YLL007C,616,548
YLL008W,249,1166
YLL009C,437,976
YLL010C,2061,1411
YLL011W,306,553
YLL012W,1341,769
YLL013C,3090,4161
YLL014W,1597,1558
YLL015W,3066,2772
YLL018C,10324,27935
YLL018C-A,351,300
YLL019C,2227,2273
YLL021W,1597,5675
YLL022C,1450,1030
YLL023C,2276,2664
YLL024C,27788,100924
YLL025W,64,22
YLL026W,19438,54842
YLL027W,1486,1377
YLL028W,1175,2453
YLL029W,4870,4366
YLL031C,4257,3773
YLL032C,512,1063
YLL033W,242,140
YLL034C,355,862
YLL035W,469,298
YLL036C,1497,938
YLL038C,592,414
YLL039C,14929,15138
YLL040C,3717,10434
YLL041C,3143,3036
YLL042C,83,28
YLL043W,3639,3100
YLL045C,20067,27371
YLL046C,10,21
YLL048C,5841,7725
YLL049W,1368,428
YLL050C,18767,24987
YLL051C,2969,1044
YLL052C,148,48
YLL053C,157,2
YLL054C,645,341
YLL055W,506,131
YLL056C,414,91
YLL057C,165,45
YLL058W,2256,1663
YLL060C,763,311
YLL061W,698,511
YLL062C,611,390
YLL063C,668,275
YLR001C,1991,2028
YLR002C,363,875
YLR003C,256,612
YLR004C,156,79
YLR005W,1584,1132
YLR006C,2698,1010
YLR007W,1040,302
YLR008C,1033,1012
YLR009W,219,662
YLR010C,267,66
YLR011W,397,442
YLR012C,2,0
YLR013W,3,0
YLR014C,343,128
YLR015W,345,359
YLR016C,856,353
YLR017W,1704,2470
YLR018C,996,835
YLR019W,2207,1822
YLR020C,1664,1007
YLR021W,959,611
YLR022C,713,1007
YLR023C,1844,2189
YLR024C,995,1419
YLR025W,1842,2799
YLR026C,1036,1893
YLR027C,19193,20560
YLR028C,9403,8053
YLR029C,32976,44993
YLR030W,43,48
YLR031W,61,4
YLR032W,1251,1392
YLR033W,1079,1451
YLR034C,4043,4246
YLR035C,768,252
YLR035C-A,3,2
YLR036C,672,478
YLR037C,175,9
YLR038C,651,1594
YLR039C,908,1592
YLR040C,419,455
YLR042C,317,446
YLR043C,8037,11301
YLR044C,301700,807443
YLR045C,1393,2291
YLR046C,1223,7
YLR047C,1521,659
YLR048W,22122,38899
YLR049C,1842,1853
YLR050C,1436,966
YLR051C,181,518
YLR052W,697,771
YLR053C,172,134
YLR054C,108,103
YLR055C,1584,1360
YLR056W,17456,17225
YLR057W,610,517
YLR058C,6856,19435
YLR059C,1311,1458
YLR060W,9533,16932
YLR061W,20666,36511
YLR063W,135,127
YLR064W,1725,1751
YLR065C,1967,1220
YLR066W,1625,1688
YLR067C,426,365
YLR068W,45,173
YLR069C,1398,2718
YLR070C,328,192
YLR071C,1138,1813
YLR072W,2328,1216
YLR073C,117,50
YLR074C,283,442
YLR075W,80340,125772
YLR077W,1522,951
YLR078C,1542,1236
YLR079W,1621,1945
YLR080W,608,663
YLR081W,37,44
YLR082C,561,811
YLR083C,5119,6792
YLR084C,1942,2821
YLR085C,1360,691
YLR086W,650,2130
YLR087C,680,780
YLR088W,2284,2741
YLR089C,16168,15248
YLR090W,2468,772
YLR091W,563,258
YLR092W,681,265
YLR093C,2267,2567
YLR094C,1397,1653
YLR095C,1961,1842
YLR096W,2099,2323
YLR097C,1191,530
YLR098C,1537,432
YLR099C,1852,705
YLR099W-A,787,538
YLR100W,8572,7122
YLR102C,1007,638
YLR103C,875,517
YLR104W,769,890
YLR105C,584,325
YLR106C,1109,8275
YLR107W,485,495
YLR108C,2839,1987
YLR109W,94573,173508
YLR110C,182243,281886
YLR113W,6631,4310
YLR114C,2074,2103
YLR115W,1261,1143
YLR116W,989,912
YLR117C,973,845
YLR118C,2122,1937
YLR119W,360,748
YLR120C,2265,4020
YLR121C,708,583
YLR125W,146,35
YLR126C,1209,1103
YLR127C,735,387
YLR128W,614,417
YLR129W,470,980
YLR130C,2152,282
YLR131C,1428,1698
YLR132C,809,659
YLR133W,2240,3142
YLR134W,595,513
YLR135W,490,382
YLR136C,1919,2449
YLR137W,1003,406
YLR138W,1777,1901
YLR139C,766,565
YLR141W,505,194
YLR142W,1287,1436
YLR143W,1083,1052
YLR144C,2251,1864
YLR145W,243,268
YLR146C,801,534
YLR146W-A,265,369
YLR147C,371,465
YLR148W,717,1896
YLR149C,1565,1225
YLR150W,34705,72475
YLR151C,240,599
YLR152C,2141,597
YLR153C,12253,31251
YLR154C,489,524
YLR154C-G,11348,5
YLR154C-H,0,0
YLR154W-C,761,0
YLR157C-B,0,0
YLR157W-E,1,0
YLR162W,56,23
YLR162W-A,116,0
YLR163C,2526,2478
YLR164W,760,123
YLR165C,230,177
YLR166C,1192,1520
YLR167W,70553,60507
YLR168C,454,296
YLR170C,686,1538
YLR172C,2376,3154
YLR173W,948,559
YLR174W,222,10
YLR175W,2511,7437
YLR176C,581,934
YLR177W,4111,1889
YLR178C,3436,3107
YLR179C,9785,10026
YLR180W,4957,15236
YLR181C,722,1166
YLR182W,894,1894
YLR183C,892,1875
YLR185W,8750,18181
YLR186W,1040,1012
YLR187W,517,2058
YLR188W,3678,1214
YLR189C,2812,1591
YLR190W,1785,2416
YLR191W,868,829
YLR192C,5931,9263
YLR193C,693,725
YLR194C,2314,1865
YLR195C,3096,4058
YLR196W,640,1596
YLR197W,2018,10967
YLR199C,1430,1409
YLR200W,325,1185
YLR201C,1353,1515
YLR203C,3572,2967
YLR204W,815,1048
YLR205C,961,979
YLR206W,3208,5001
YLR207W,1768,2103
YLR208W,3701,7883
YLR209C,2239,2122
YLR210W,754,650
YLR211C,266,353
YLR212C,2312,1147
YLR213C,473,192
YLR214W,8797,11484
YLR215C,415,397
YLR216C,10522,20299
YLR218C,633,911
YLR219W,2384,1880
YLR220W,1999,2225
YLR221C,614,879
YLR222C,372,909
YLR223C,214,745
YLR224W,1426,363
YLR225C,1881,2582
YLR226W,788,603
YLR227C,241,62
YLR227W-B,52,10
YLR228C,1309,692
YLR229C,3487,4663
YLR231C,3332,2924
YLR233C,824,125
YLR234W,539,276
YLR237W,647,479
YLR238W,342,630
YLR239C,731,534
YLR240W,1351,997
YLR241W,4438,2722
YLR242C,565,232
YLR243W,387,511
YLR244C,4381,7996
YLR245C,601,631
YLR246W,1196,350
YLR247C,1602,1670
YLR248W,3663,5646
YLR249W,63101,239522
YLR250W,3125,3996
YLR251W,1408,518
YLR253W,2008,783
YLR254C,278,381
YLR256W,12862,8329
YLR256W-A,33,0
YLR257W,22637,28684
YLR258W,7461,8020
YLR259C,29747,56345
YLR260W,1428,1130
YLR262C,638,1885
YLR262C-A,2229,3788
YLR263W,209,6
YLR264C-A,0,0
YLR264W,7591,7331
YLR265C,702,332
YLR266C,2074,413
YLR267W,1090,763
YLR268W,3382,2466
YLR270W,2370,4632
YLR271W,126,408
YLR272C,1191,936
YLR273C,594,222
YLR274W,1993,2487
YLR275W,191,442
YLR276C,331,908
YLR277C,1292,1079
YLR278C,1381,1123
YLR281C,230,176
YLR283W,836,448
YLR284C,569,468
