ORF,Ribo_Prints
YDL212W,6656.999951
YJR064W,16751.9858
YML022W,10601
YER046W,121.999999
YJR031C,3884.999954
YIR030C,191
YKR050W,46.9994715
YMR121C,11731.91007
YGL017W,1100.999998
YDL150W,1875.995708
YNL038W,344.999992
YHR001W-A,476.999999
YOL165C,0
YIL139C,134.999996
YLR246W,209
YJR119C,489.999857
YLR359W,27836.99992
YLR199C,1723.999999
YJL206C,324.999978
YIL142W,16508.9992
YGL082W,1991.999969
YNL138W,17020.98595
YDL236W,6455.999996
YGL142C,1561.999981
YGR179C,495.999908
YGR102C,429.999999
YBR139W,3655.000112
YHR188C,5575.999974
YKL106C-A,7
YNL116W,1554.999469
YDR361C,4989.99994
YLR445W,1
YGL255W,936.995445
YFR007W,502.99999
YLR333C,30421.01289
YHR103W,2167.99998
YHL030W,11098.98545
YGL077C,6593.999989
YPL204W,4565.999882
YIL009C-A,359.999978
YBR302C,1970.616952
YOR091W,5713.999993
YGR026W,6435.99998
YAL040C,1404.99986
YDR288W,390.999978
YGL208W,402.999997
YNL284C,1534.999993
YIL164C,6
YOL143C,9459.999898
YBR237W,567.999996
YBR197C,419
YHR147C,1115.999993
YGR124W,60828.12471
YPL126W,12100.99996
YMR317W,1493.952827
YOR251C,3016
YPR181C,30985.99964
YCL008C,1197.999996
YML005W,836.999996
YNL215W,1079.999995
YCR075W-A,305.999995
YDL059C,140.999996
YOR204W,55908.69717
YEL012W,558.999961
YBL040C,4165.999974
YPR043W,44414.72634
YDR382W,34140.02624
YDR483W,18341.99807
YER061C,777.999997
YLR022C,1577.99915
YLR073C,1153.99999
YER183C,637.999993
YHR090C,648.999995
YDL066W,16799.99964
YHR030C,2114.145059
YBR295W,257.999995
YDR143C,2345.999983
YIL011W,2608.999777
YEL034W,124040.6565
YHL015W,99151.99995
YNR050C,8351.99955
YDR134C,9729.912846
YKL208W,415.999994
YGR004W,1394.999996
YML110C,3939.999962
YGL048C,7994.999962
YGL243W,374.999994
YKL106W,2338.999988
YPR029C,3974.99968
YJL034W,65147.86248
YFL048C,7831.999973
YLR117C,1127.999996
YOR176W,6687.999985
YOR109W,6410.999807
YBL089W,767.998526
YDL084W,40219.99989
YCL055W,1278.999118
YGL116W,1619.99999
YBL054W,1981.999787
YCR024C,578.999994
YIL102C-A,102
YMR102C,1435.969893
YCR071C,611.999995
YDR175C,1374
YOR189W,543
YOR154W,826.999989
YPR121W,5.486707622
YBR070C,459.999996
YOR280C,1049
YNL315C,1192.999992
YPR174C,1031.999973
YJR045C,107942.9146
YMR008C,2840.763788
YDR349C,2432.999985
YDL171C,45177.99741
YKL062W,1574.999991
YJR010W,847.999944
YJL218W,412.999971
YLR222C,6899.999985
YDR093W,5560.992619
YMR282C,700
YIL109C,23311.99999
YFL022C,30960.99976
YPL109C,353
YJL156C,1452.999861
YNL071W,25027.99999
YMR088C,1793.997296
YGR211W,13960.99994
YKL139W,1265.063089
YJL069C,4363.999983
YJL016W,464.999999
YBL005W-B,15081.12444
YPL189W,72
YLR285W,2966.999999
YLR267W,114.999999
YDL219W,1234.999971
YCR086W,530.999999
YDR206W,1845.999843
YKR024C,3885.999708
YBR156C,674.999993
YOR076C,1309.999638
YEL059C-A,40
YDR405W,1048.999998
YOL091W,3.999998
YCL031C,3623.999953
YIL027C,1847.999984
YLR459W,2787.999993
YNL144C,96.01224662
YNR026C,2402.999945
YHL044W,86
YPR204W,521.9428653
YNL297C,4935.998739
YBR170C,3620.99998
YGR149W,661.999988
YPL041C,224.999999
YKL193C,1798.999973
YLR310C,4160.867303
YNR008W,3005.999972
YJR150C,907.2433239
YBR301W,221.2779949
YLR003C,3158.999989
YER113C,2196.999987
YHR122W,1130.999996
YHL017W,3182.999924
YJR010C-A,804.999989
YIL085C,1528.575814
YMR190C,935.999992
YCR052W,3123.999994
YOR272W,8057.99999
YMR184W,827.999986
YAL064W-B,0
YBR203W,123.999998
YCL032W,611.999999
YAR029W,3
YNL238W,2724.999966
YJL198W,6123.984602
YOL135C,511.999987
YOR323C,16864.99997
YLL041C,979.999998
YKR074W,1666.999896
YMR274C,794.999968
YER026C,6179.999984
YMR201C,307.999999
YLR069C,2740.99908
YML042W,41
YMR050C,28687.82225
YDR069C,972.9999728
YGR232W,2908.999978
YEL066W,1203.999999
YPR035W,41188.99983
YDR542W,114.3557896
YDR227W,1492.999851
YPR060C,3721.986527
YHL039W,3247.999992
YCR038C,316.373416
YNL257C,1529.999624
YCL056C,102.999999
YBR093C,1404.571545
YBL112C,3.270802325
YDR034C,1416.999683
YGL054C,8269.999974
YLR134W,42717.92878
YLR161W,0
YKL096C-B,0
YPL225W,5364.999998
YPL270W,1458.999986
YDL012C,1556.883921
YDR218C,7
YLR299W,1143.999999
YFL003C,51.999999
YEL049W,66.86722108
YDR466W,1046.999951
YNL054W,1844.905602
YDR156W,2931.999998
YPR155C,874.999958
YOR137C,128.99995
YKL172W,8114.675209
YNL336W,1559.903869
YDR305C,801.999994
YJL057C,271.999998
YPR100W,684.999995
YDR358W,1143.999999
YLR096W,2760.999947
YDR194W-A,0
YKR052C,1241.999556
YER040W,833.999983
YIR032C,26.99999
YGL015C,0
YEL064C,572.999981
YMR127C,220
YIL140W,4728.983494
YOL163W,4
YLR197W,43198.0365
YAL064W,0
YJL204C,2063.99999
YLR244C,20068.99768
YJR084W,878.999996
YLR233C,126.999989
YDL238C,228
YGL084C,5081.991283
YPR033C,22122.99752
YLR382C,852.999996
YLR154C-H,0
YLR154C-G,0
YLR219W,2067.999992
YDR363W,344.999936
YNL163C,5090.999298
YFR005C,1126.999945
YHL036W,312
YFR050C,7344.997769
YLR447C,21159.99982
YNR069C,5.999999
YGR126W,320.999996
YAR019C,869.999945
YGL071W,1419.99996
YGL257C,907.999994
YGR020C,5088.98702
YOR093C,2046.99991
YAL046C,529.999931
YDR198C,955
YAL039C,1300
YGR100W,1997.999348
YER060W,379.9911029
YHR164C,1092.999967
YDR286C,180.999998
YHR141C,53596.77034
YPL128C,2784.999949
YJL091C,2757.998323
YBR191W,92813.32885
YDR380W,2357.967896
YGL100W,3521.949849
YGR047C,1999.999982
YDR485C,996.999988
YPL239W,3474.999991
YPR183W,15807.99999
YOR206W,10698.99576
YBL042C,5902.999974
YOR391C,6.191716
YDR525W-A,1072
YLR075W,227712.9995
YBR054W,2415.686678
YLR020C,1877.999989
YNL217W,1206.999999
YER067W,123
YIL013C,238.8582727
YPL206C,2070.999953
YDL060W,6892.999969
YBR293W,142
YNR052C,3578.725115
YHR032W,3436.999992
YEL032W,6263.997027
YOL076W,5087.999958
YHR203C,141185.8203
YJL136W-A,0
YML112W,1089.999939
YGL241W,2868.999759
YPR176C,1127.999996
YDR057W,1385.999338
YJL036W,1095.999986
YER009W,19121.99996
YLR115W,1968.992969
YGL114W,1755.999994
YER167W,1473.987392
YMR104C,455.968417
YER185W,45
YDL195W,33922.99989
YNL199C,1074.999999
YCR026C,2567.996838
YBL052C,568.9999691
YER159C-A,27017.67614
YBR076W,12.999963
YNL317W,907.999985
YLL019C,421.999999
YDR177W,5178.999997
YHR052W,8663.999086
YKR026C,2770.999994
YJR043C,1151.99999
YJR012C,267
YKL060C,1032948
YCL068C,14.62658394
YDL177C,125.999979
YLR264C-A,0
YNL073W,641.999987
YMR280C,224.999989
YFL020C,449.3477375
YNL328C,207.999992
YJL014W,16008.99998
YGR217W,2785.999827
YOR174W,478
YPR149W,23183
YNL015W,765.999994
YCR084C,13874.42037
YHR178W,460.999997
YPL187W,11.00000188
YLR283W,234.99999
YPL170W,788.999973
YJL221C,43.59519243
YDR204W,1114.999999
YBR085C-A,883
YDR251W,2861.999986
YER089C,5012.999997
YOR074C,2167.999909
YDR347W,1865.999998
YJR152W,2
YKL025C,3041.999986
YAR008W,469.999997
YBR158W,3739.999921
YOL097C,16493
YOR110W,1061.99998
YDR407C,2946.999977
YNR020C,484.999982
YBR258C,130.999999
YNL146W,52
YAL007C,5124.999915
YLR262C-A,3493.999999
YBR223C,360.999984
YNL241C,13033.99991
YJL154C,4861.999982
YDR091C,22138.99919
YJL123C,5162.927213
YHR066W,4065.270363
YPL047W,213.999999
YPL188W,1898.998017
YLR287C-A,25120.51104
YBR176W,1179.999996
YBL071C-B,0
YFR026C,8
YPL036W,7656.610386
YGL238W,9599.999936
YJL165C,1918.122837
YNL128W,21
YLR312C,13
YKL191W,4161.997674
YNR006W,1918.999979
YHR120W,1126.999919
YJL166W,1343.999977
YAR050W,7.720825975
YOL137W,1789.999997
YDR530C,360.9716305
YER111C,2088.304169
YER144C,802.999701
YOL039W,48982.22397
YIL083C,2457.999676
YHL011C,9202.990297
YGL173C,32841.99988
YMR303C,24849.56272
YDR307W,3515.999936
YDR411C,2167.999997
YBR205W,9201.999992
YOR321W,3581.996237
YMR186W,397123.1643
YMR278W,3142.999596
YLR136C,1709.999981
YGL260W,0
YMR207C,981.9606397
YML015C,961.999993
YOR197W,8505.999805
YKR089C,1674.819691
YKR072C,2834.182751
YDL014W,33403.99996
YML040W,73375.50952
YER079W,421.999986
YER024W,65.999977
YOR230W,15839.99557
YGR234W,29556.99292
YMR178W,2397.999985
YPR037C,1116.999997
YEL068C,488
YNL090W,868.999999
YOR307C,1745.999996
YMR225C,646.999991
YBR095C,1180.999984
YDR036C,3243.999994
YGR043C,282.978375
YPL223C,42
YPL272C,302.999969
YOL002C,2342.999995
YFL005W,5608.999697
YCR010C,19.999998
YMR152W,3503.99997
YMR125W,12064.99867
YMR029C,1991.999998
YCL026C-A,22
YCL026C-B,413.999999
YGR118W,42266.88957
YJL055W,2036.997322
YPR102C,73881.55509
YNL334C,38.360587
YGL123W,190322.9998
YDR303C,4387.999974
YPL086C,5685.999977
YPR153W,156
YKR066C,6039.999997
YLL003W,412.999996
YLR425W,700.999952
YDR109C,656.999999
YDR221W,2299.999993
YLR109W,165071.9999
YKR009C,110.99925
YMR078C,1361.999956
YLR094C,2071.999998
YDL154W,2
YJR060W,2813.999989
YNL161W,2604.135353
YIL146C,214
YLR195C,4762.999992
YOL161C,170.6298105
YLR231C,2340.999953
YKL016C,3121.999984
YPL111W,8013.999125
YKL174C,2323.946071
YKL121W,522.999985
YLR380W,7653.999973
YOR142W-B,22949.01106
YOR142W-A,36692.56424
YMR012W,46437.97587
YER093C,1152.999992
YOR032W-A,0
YDL201W,3236.99868
YDR468C,932.999977
YFR003C,866
YIL033C,5257.999994
YOR368W,399.999972
YGR128C,8949.99641
YIL048W,3194.99997
YLR337C,4106.999975
YOL056W,1349.999992
YFR052W,7653.999973
YGR088W,901.999984
YGL073W,1597.999938
YGL259W,5.485224213
YGR106C,13586.99963
YGL086W,1810.053954
YAL044C,5100
YPR081C,640.0000202
YDR284C,2282.999994
YJL097W,6336
YNL302C,59816.86567
YOR048C,7316.999847
YHR143W,18599.91982
YMR315W-A,0
YLR157W-E,8.938924
YLR157W-D,0
YCL004W,178.999993
YCL054W-A,43
YPL042C,394.9999
YBL044W,0
YDR430C,4079.997871
YGR193C,4912.999963
YDR487C,4321.999995
YPR185W,634.5653141
YER065C,88.999999
YLR077W,1189.99997
YBR056W,2301.999994
YNL219C,6175.999983
YHR034C,1112.999989
YBL019W,350.999988
YOL070C,3402.995272
YGR150C,937.999969
YPL200W,0
YNR054C,1705.999963
YDR130C,428.999995
YIL015W,16424.99981
YEL030W,564.6301568
YBR291C,492.999997
YML114C,1069.999993
YCR108C,0
YHR201C,3413.999944
YNL299W,1027.999981
YGR008C,375.999999
YNL311C,1081.999986
YJL030W,659
YDR165W,7126.999976
YGR248W,150
YBR074W,6129.99997
YOR150W,1078
YDR055W,6472.999757
YML036W,760.998406
YDL088C,1883.999975
YLR113W,5538.000167
YLR142W,152
YLL058W,1311.999994
YDL197C,326.999992
YER130C,953.999997
YER165W,98770.99982
YMR106C,621.99997
YER187W,0
YGL112C,3203.999992
YMR244W,1
YDL008W,600.999993
YBL050W,3448.999999
YJR086W,1011.081203
YJR014W,5248.999765
YHR050W,2663.999706
YPL018W,338
YJR041C,6368.93965
YDL248W,895.0163531
YKR028W,3694.985453
YKL037W,0
YMR286W,511
YDL175C,720.0000002
YKL168C,652.999984
YFL026W,18737.99998
YDL102W,4181.999257
YGL029W,1362.999999
YDL128W,6327.999596
YPL098C,1683.999997
YMR033W,3333.999697
YPR003C,1075.999975
YGR262C,1444.999929
YDR202C,662.999994
YGR215W,877
YDR253C,6
YCR082W,1126.999999
YJL223C,163.4871755
YOR001W,4695.999964
YKL088W,1606.984699
YLR276C,6493.999981
YJR154W,6
YNL140C,44.933961
YOL095C,601.999881
YNR022C,723.999999
YDR409W,938.8569832
YBR221C,22400.99999
YDR169C-A,0
YDR097C,4455.999821
YJL121C,8559.999919
YKL008C,6137.999273
YBR103W,1263.999986
YNR004W,110.99998
YPL032C,8178.999938
YHR064C,68522.99991
YKL197C,1066.999992
YGR202C,2152.999987
YDR377W,2597.999137
YIR007W,906.999986
YPL045W,1363.999997
YLR314C,8892.999924
YFR020W,93
YNL126W,1574.999789
YOR327C,2639
YOL139C,22958.99988
YBR207W,2954.999983
YNL269W,0
YDR532C,431.999594
YKL210W,46929.99997
YER146W,2537.999917
YHR159W,382.999994
YPL132W,587.99999
YIL114C,1001.999939
YJL089W,14.999996
YJL157C,5556.999429
YMR301C,2462.99543
YBL029W,145.4998095
YHL028W,590.999757
YGR154C,23.999997
YOR389W,269.2229171
YLR130C,1474.999984
YER022W,1693.999967
YBR140C,5526.954687
YKR070W,2234.999998
YGL262W,0
YMR205C,114867.7855
YJL185C,99.99999
YML017W,4424.625892
YKR087C,693.999986
YOR232W,7400.999808
YGR281W,5308.000419
YGR236C,13
YKR091W,165
YHL013C,1711.999952
YMR185W,1403.999798
YBR097W,1812.999946
YMR227C,963.9859972
YDR522C,0
YPL221W,3411
YPL274W,5243.72607
YEL051W,7856.99994
YOL004W,12077.69973
YGR014W,13430.99028
YGL050W,775.999986
YER179W,30.999907
YMR150C,530.999999
YML056C,31799.84437
YFL007W,12230.98672
YCR012W,684093.9997
YLR341W,7
YPL084W,3810.999917
YDR354W,2527.999996
YDR301W,3219.996654
YJL053W,1290.999946
YPR104C,1623.99994
YPR151C,0
YOR381W-A,0
YOR133W,392206.3143
YML028W,147296.9987
YLL001W,3987.999963
YCL067C,35.331687
YHL006C,79
YDR223W,6
YLR043C,12679.91653
YJR062C,681.999915
YBR035C,5646
YNL167C,1072.999992
YAL060W,2377.999989
YIL144W,1187.999988
YAR042W,3653.02062
YIL133C,58166.65646
YLR193C,726.999993
YJL200C,9442.993386
YBR148W,85.99999
YPL113C,350.999955
YKL041W,838.999993
YNL067W,32432.64117
YDR089W,2836.999984
YKL014C,13006.99723
YLR237W,1537.788337
YKL176C,598.979668
YDR249C,259.999988
YER091C,72239.99635
YIR024C,393.999986
YJR008W,100
YDL203C,1023.999988
YML031W,5086.998783
YLR215C,1109.999974
YML082W,1638.999978
YOL054W,781.999983
YFR001W,1815.999587
YKR013W,11664.28214
YIL031W,635.999995
YLR104W,959.8619726
YLR342W,105031.8441
YLR335W,10168.99975
YJR102C,369.999982
YOR020C,9481.999997
YJR088C,4188.99994
YGR104C,812.999997
YLR368W,551.999988
YBR268W,633
YPR083W,554.999958
YHR022C-A,0
YGR173W,5458.995123
YDR282C,315.999969
YDR009W,55.999415
YJL095W,1571.999957
YHL048C-A,0
YBR126C,7635.999975
YOL149W,1698.999973
YGL202W,33260.99645
YOR046C,12193.99778
YPR187W,3935.999994
YEL018W,463
YDR432W,29546.99968
YGR195W,2077.999991
YGL104C,445.999999
YIL082W-A,87.2175244
YBL046W,1030.003844
YHR036W,940.99999
YOL072W,716.999991
YGL159W,956.999996
YIL017C,650.99988
YOL123W,11179.99962
YDR132C,452
YML116W,697.99999
YNR056C,7
YDR185C,113
YBR084C-A,60226.87329
YHR207C,1608.999992
YNL220W,19334
YGR060W,30515.99837
YNL313C,7747.999371
YPL257W-A,25759.82903
YGL031C,64724.94339
YOR183W,1
YJL093C,362
YPR172W,1417.999987
YML034W,2419.448598
YPR023C,1458.999976
YDR003W,562
YLR144C,2480.999992
YEL072W,23
YPR058W,1568.999894
YDL020C,3013.999954
YML061C,1288.999983
YBR050C,12
YDL191W,46542.1687
YHR101C,729.999996
YER163C,607.946315
YPL268W,476.996801
YER132C,1541.999693
YER039C-A,29
YGL110C,1419.999974
YDR179W-A,355.999964
YMR242C,91484.96853
YMR241W,9248.999991
YPL183C,5719.999128
YDR166C,3032.999239
YPR118W,5650.999615
YHR056C,3173.228134
YJL105W,93.999621
YJR016C,71320.99972
YDL100C,16921.9993
YBR080C,8441.999978
YMR284W,558.999788
YGL032C,767.999997
YMR035W,225
YOR178C,18
YKR011C,1649.999997
YOR393W,4.285145023
YDR107C,1219.988977
YPR005C,66.999999
YNL044W,3811.999989
YDR200C,704.999994
YDR255C,283
YFL002W-A,4503.128071
YGR260W,6992.99948
YNL011C,464
YLR274W,4020.100291
YJR156C,18.24255376
YOR007C,25610.99999
YDL220C,815.999933
YNL142W,157.999994
YHR019C,55424.99993
YAL003W,153307.9996
YGR138C,1128.975351
YIL078W,67980.99982
YFL024C,1050.380999
YJL127C,826.999971
YBL092W,116128.9999
YFL053W,4.99997
YBR201C-A,34.999999
YJL158C,57199.20403
YDR375C,801.999999
YKL140W,2717.999983
YKL195W,3813.999983
YDR320C,2257.99999
YNR002C,15
YPL030W,3240.999651
YDR452W,4036.007219
YLR316C,412.99996
YFR022W,90.999995
YNL124W,1992.998724
YGL225W,28142.99999
YAR023C,12
YOR352W,742.999987
YDR534C,4291.484272
YOR069W,2215.99997
YGR038W,2277.999965
YER140W,750.999891
YFL029C,667.999955
YBR227C,1598.999913
YGL216W,1357.99999
YHR157W,8
YPL130W,0
YIL116W,3737.999984
YOL100W,879.999989
YGR156W,1605.99996
YFR048W,749.999999
YGL169W,1248.999999
YMR307W,132732.9994
YOL006C,3652.999792
YOL021C,7774.993206
YLR132C,311
YER020W,993.983578
YML011C,289.999996
YNL201C,2494.999854
YDR398W,6570.999981
YCR028C-A,6205.999999
YER075C,1673.028645
YJL187C,951.999987
YLR018C,1968.999997
YKR085C,1437.999997
YLR063W,1134.982769
YOR234C,23026.96036
YBR289W,2840.021471
YKR093W,18962.99998
YKL212W,15008.99943
YMR221C,2918.999995
YMR105W-A,0
YOR269W,507.999991
YOR212W,3088.999998
YDR520C,668.999955
YGR016W,244.999759
YEL053C,1544.999992
YPL037C,42534.99998
YMR156C,272.999999
YCR014C,1
YGL184C,226
YLR158C,12.294253
YMR129W,8252.999622
YPR106W,1087.999993
YOR131C,1092.999966
YHR065C,5213.999987
YOR164C,5872.991431
YPL082C,5848.999645
YDR451C,2199.999031
YGR283C,1587.994606
YMR174C,26.999999
YLR429W,9360.999031
YLL007C,836.999993
YCR032W,1663.999945
YDR105C,2023.999999
YLR045C,3279.999322
YNL063W,191.999974
YLR098C,511.99995
YIR038C,1449.999513
YPL117C,7219.999998
YKR058W,81.999996
YBR033W,13.999995
YDR369C,524.99998
YAL062W,155.0808778
YLR453C,131
YMR298W,4737.998511
YDR350C,268.99998
YNL165W,505.999999
YDR261C,2890.999978
YIL131C,1712.999958
YBR146W,1787.995875
YAL044W-A,715
YKL012W,733.999942
YPL115C,2877.999985
YJL164C,618.9999953
YNL065W,2168.999966
YNL030W,15477.8761
YLR191W,864.999854
YJL004C,843.999996
YDR356W,1961.823214
YJL051W,1181.99999
YDL205C,1995.999997
YML080W,1996.999999
YMR016C,2387.841529
YIL037C,18
YOL052C,3465.999994
YDR475C,912.994518
YJR100C,594.999999
YLR340W,211962.491
YDL178W,3600.918024
YKL043W,1049.999991
YGR171C,696.999982
YAL048C,687.999985
YPR085C,252.999999
YGL200C,9304.999996
YOR019W,32.00684084
YOR044W,275.999997
YLL052C,14
YBR120C,595.999861
YDR280W,2214.999995
YHR138C,371.999914
YPR189W,8331.999911
YOR008C-A,0
YGR197C,580.998508
YIL099W,19.999762
YLL024C,607726.1547
YDR434W,3969.999946
YGL106W,4687.999991
YOR375C,26236.24077
YOR022C,576.999999
YHR038W,574.999998
YER074W-A,1037.999999
YOR099W,17267.9975
YOL029C,4
YNL222W,992.999993
YAR068W,10.02079371
YML118W,37
YHR205W,5833.218065
YOL121C,39392.13118
YNR058W,31
YOR394C-A,1
YMR240C,549.999997
YMR215W,12803.99999
YDR051C,1343.999973
YGR062C,188.999998
YBR078W,108725.9998
YPL240C,84476.52832
YDL022W,9579.99445
YPR021C,655.999977
YGR244C,2862.999988
YDR496C,11300.99958
YEL070W,10.86316383
YML032C,993.999991
YLR146C,1373.999989
YGR059W,0.999096
YDL193W,2612.999993
YBR052C,2242.999938
YER134C,993.999999
YNL088W,10383.99218
YER161C,599.999987
YBR083W,2168.999983
YBR285W,21
YDR461C-A,379
YBR058C-A,1010
YOR042W,3092.999993
YCR079W,306.999986
YDR164C,2627.999953
YKL033W,1035.999841
YNL046W,121.999999
YJL107C,179
YPL181W,1178.999995
YHR054C,1235.770263
YDL106C,1478.092281
YHR081W,1379.999995
YPL014W,421.999997
YDL179W,966.999907
YER056C,17841.66776
YML063W,128617.4188
YLR417W,655.999999
YNR034W-A,83.999998
YLR084C,5133.999965
YMR080C,6400.999657
YMR037C,2174.999999
YGL025C,1340.173919
YML121W,1104.999994
YPR007C,11
YMR117C,304.999999
YDL124W,5439.999991
YDR257C,1613.99999
YGR266W,3904.999989
YHR163W,3057.999999
YJR106W,756.999984
YIL176C,111.4029054
YDR261W-A,1829.822864
YDR261W-B,3617.40997
YLR272C,1613.999954
YOR005C,356.999869
YDL226C,6025.999586
YKL059C,1113.99999
YGL092W,9292.996139
YCL039W,1296.999975
YGR136W,4662.999989
YDR513W,2647.999999
YGL047W,493
YKL084W,632
YNL079C,11519.99941
YFL051C,0
YJL125C,2154.999986
YBR107C,176
YBL090W,829
YKL142W,3144.999965
YPL049C,2510.480275
YNL122C,702.999999
YJL070C,538.999962
YDR373W,1302.995366
YIR003W,2094.999179
YDR322W,1809.999984
YGL227W,1445.243765
YOR350C,412.99997
YHL024W,87.00031042
YER142C,350
YGR036C,1086.999995
YDR536W,1
YHR199C-A,68
YAL001C,1685.999973
YAL054C,34
YHR155W,1456.915903
YOL102C,722.999978
YBR252W,2499.999989
YBR225W,927.999992
YIL110W,2294.999874
YBR169C,1794.911761
YMR305C,22229.4464
YJL085W,1597.999866
YEL065W,13920.9999
YEL055C,11347.99801
YPR193C,3
YML013W,2512.999994
YPL077C,218.999997
YNL207W,3841.997502
YDR428C,777.999999
YJL181W,821.99999
YOR210W,2902.999995
YBL034C,2101.993698
YOL008W,678
YER077C,748.999972
YBR089C-A,2017.534795
YKR083C,253.999984
YMR209C,1630.999996
YER128W,350.999998
YLR061W,78890.52102
YKL214C,1477.999995
YOL088C,2368.99998
YKR095W,7425.999702
YMR223W,1209.999451
YGR010W,870.9944139
YEL020C,433.999999
YCR016W,2508.999976
YJL028W,0
YMR154C,341.99999
YGL186C,4986.999977
YGL131C,753.999917
YGL206C,56702.99803
YGL091C,1318.999942
YML079W,1538
YMR049C,14975.99716
YFL041W-A,0
YOR166C,479.999999
YPL257W-B,26426.63728
YGR285C,53787.99353
YPR068C,293.999966
YDR374W-A,141
YOR236W,860.999992
YMR176W,1013.999985
YCL063W,1132.999996
YER048C,5233.999996
YBR031W,164732.5479
YLL005C,2.999997
YOR148C,104
YLR047C,765.999969
YDL147W,7800.999976
YMR063W,276.999988
YMR014W,2775.999939
YBL008W-A,6
YDR263C,41
YIL137C,9285.999992
YBR119W,596.999988
YFL016C,3446.993149
YJL162C,458.4215269
YDR085C,79
YNL032W,709.999971
YGR227W,3104.999995
YDR070C,98.999999
YJL006C,991
YOR281C,1911.999966
YHR023W,4724.989571
YER095W,1616.999994
YLR170C,1204.999999
YML086C,9559.999943
YKR030W,1254.999992
YDL207W,1175.999989
YLR211C,129.999834
YHR182W,664.999999
YBR122C,1021
YHR001W,3152.999859
YDR477W,4589.999923
YBR199W,6157.999945
YIL042C,469.999939
YIL035C,3612.991555
YIL159W,949.999973
YLR346C,137
YNR061C,2429
YKL010C,5857.960411
YDR427W,8275.999973
YGR177C,3657.999987
YIR019C,64.98905863
YKL045W,1885.999964
YJR022W,314.999839
YKL185W,4248.999974
YLR364W,230
YJR124C,2255.999996
YOR377W,1883.999989
YLL026W,19452.99941
YCL002C,338
YGL108C,304.999956
YDR388W,9329.982417
YGR199W,3682.999994
YHL050C,417.5365954
YGR082W,5625.999617
YDR436W,628.9987163
YER087W,868.999778
YKL116C,859.999988
YOR319W,503.999998
YGR119C,4160.999933
YAR066W,263.5863317
YDR181C,564.999987
YOL127W,106138
YNL224C,1186.998166
YAL020C,442.999999
YBR275C,2956.999564
YBL013W,346.999968
YOR187W,9733.999994
YOR292C,443.999987
YMR217W,55498.99923
YGL035C,2067.004429
YCR024C-A,11536.75403
YDR494W,1183.999996
YGR246C,1876.999989
YEL076C,50.60432718
YPL242C,2838.999927
YPR027C,6
YPL172C,846
YDL024C,22
YMR239C,1997.999982
YLR028C,10807.96277
YBR081C,2929.997624
YDR028C,4104.999973
YHR105W,242.999997
YOR358W,186
YDL079C,5
YGL188C-A,10.999999
YNL180C,1772.999413
YDR162C,575.999305
YJL101C,3711.999984
YBL069W,2179.989542
YNL040W,844.999999
YJL049W,538.999959
YOR129C,610.999815
YBR010W,25781.34196
YDL104C,226.999971
YKL119C,834.999952
YPL016W,3930.2511
YHR042W,20444.99703
YLR086W,2346.999987
YER054C,50.999712
YKR015C,0
YML030W,524
YML065W,1462.441979
YER001W,6033.999843
YLR285C-A,20
YGL023C,1629.999975
YPR009W,278.999996
YMR115W,1354.999995
YDL126C,61108.10296
YGR264C,44397.9999
YGL258W-A,0
YIL129C,4777.999883
YPL169C,4866.997167
YHR161C,1211.807656
YDL224C,2478.999957
YLR225C,2010.999986
YGL090W,49.999912
YGR134W,1319.999965
YLR270W,2798.999883
YGR169C,420.99997
YKL086W,161
YOL155W-A,0
YFL028C,1568.999993
YBR105C,691.949291
YDR371W,837.999994
YDR456W,3514.999974
YDR324C,7401.972774
YJL072C,802.999977
YOR112W,2785.996616
YPR132W,65209.05436
YKL144C,1452.999995
YNL175C,7557.999723
YLR307W,35
YOR356W,2709.999892
YGR152C,2002.999999
YAR027W,1371.355793
YHL026C,346.999992
YGL221C,4070.999995
YGR034W,57239.83607
YJR147W,556.919245
YHR128W,11650.99999
YDR538W,436
YIL112W,1596.66361
YDR501W,471.999975
YOL104C,6
YOR343W-B,3549.530839
YOR343W-A,1923.472662
YNR028W,1803.999993
YAL056W,1055.999993
YBR250W,21
YKL071W,32
YPL134C,450.999998
YJL087C,2555.999955
YPL143W,50837.03929
YGL174W,365.999997
YLR435W,3004.999859
YOR216C,1762.999863
YEL057C,14
YBL036C,3459.999992
YLR358C,0
YGR183C,503
YPR191W,4462.999994
YDL049C,79
YHR068W,21359.99985
YER071C,433
YNL272C,2174.954386
YBR048W,61961.87024
YKR081C,8455.999995
YLR067C,521.999904
YJL183W,4607.999527
YBL059C-A,511.999873
YHR022C,18
YOL031C,1706.999978
YIR041W,141.9509057
YNL258C,2468.999962
YJR094W-A,21737.26608
YKL216W,52980.99985
YMR175W-A,0
YGR012W,1744.991373
YDR458C,1685.998196
YNL098C,5763.999842
YKL023C-A,225.999999
YKR097W,49
YML102W,1393.999994
YJL047C-A,0
YGR270W,2569.995624
YDR049W,1580.999986
YER100W,3535.999986
YJL026W,33139.99993
YCR018C,671.999909
YBL075C,665.3047988
YOR160W,3091.98831
YGL133W,1913.999936
YMR261C,6034.999907
YCR036W,1122.999964
YGR287C,132.1286545
YMR170C,1357.131326
YCL061C,1632.999949
YOR238W,778.999999
YDR101C,13277.99783
YMR158C-A,8.198364
YGL083W,1657.999875
YLR049C,1609.993459
