ORF,Ribo_Prints
YFR045W,403
YFR046C,143
YFR047C,2247
YFR048W,585
YFR049W,2652
YFR050C,3487
YFR051C,4912
YFR052W,3321
YFR053C,70545
YFR055W,127
YFR057W,0
YGL001C,2361
YGL002W,582
YGL003C,461
YGL004C,536
YGL005C,442
YGL006W,7281
YGL006W-A,7
YGL007C-A,0
YGL008C,180383
YGL009C,18417
YGL010W,334
YGL011C,3642
YGL012W,7974
YGL013C,1244
YGL014W,2181
YGL015C,0
YGL016W,2470
YGL017W,457
YGL018C,412
YGL019W,1355
YGL020C,1582
YGL021W,1707
YGL022W,7250
YGL023C,782
YGL025C,639
YGL026C,14807
YGL027C,3077
YGL028C,8716
YGL029W,334
YGL030W,18516
YGL032C,5
YGL033W,11
YGL035C,958
YGL036W,920
YGL037C,10747
YGL038C,3078
YGL039W,849
YGL040C,4140
YGL041C-B,0
YGL041W-A,769
YGL043W,1572
YGL044C,572
YGL045W,395
YGL047W,264
YGL048C,3852
YGL049C,2858
YGL050W,345
YGL054C,3873
YGL055W,15996
YGL056C,2597
YGL057C,621
YGL058W,1006
YGL059W,497
YGL060W,822
YGL061C,404
YGL063W,84
YGL064C,517
YGL065C,1508
YGL066W,969
YGL067W,941
YGL068W,3053
YGL070C,855
YGL071W,718
YGL073W,872
YGL075C,151
YGL077C,6945
YGL078C,2488
YGL079W,208
YGL080W,975
YGL081W,208
YGL082W,1255
YGL083W,692
YGL084C,2897
YGL085W,154
YGL086W,1000
YGL087C,1370
YGL089C,1429
YGL090W,137
YGL091C,777
YGL092W,3765
YGL093W,736
YGL094C,1076
YGL095C,1220
YGL096W,221
YGL097W,2735
YGL098W,402
YGL099W,2399
YGL100W,1508
YGL101W,1015
YGL103W,32060
YGL104C,551
YGL105W,13079
YGL106W,2613
YGL107C,1295
YGL108C,316
YGL110C,855
YGL111W,1013
YGL112C,1489
YGL113W,213
YGL114W,823
YGL115W,1802
YGL116W,1080
YGL117W,669
YGL119W,733
YGL120C,2948
YGL121C,836
YGL123W,47550
YGL124C,368
YGL125W,5738
YGL126W,525
YGL127C,378
YGL128C,265
YGL129C,1496
YGL130W,1309
YGL131C,826
YGL133W,999
YGL134W,989
YGL136C,159
YGL137W,11099
YGL138C,0
YGL139W,2030
YGL140C,1920
YGL141W,1020
YGL142C,972
YGL143C,435
YGL144C,202
YGL145W,951
YGL146C,322
YGL148W,5407
YGL150C,2166
YGL151W,1589
YGL153W,808
YGL154C,126
YGL155W,514
YGL156W,3525
YGL157W,99
YGL158W,1
YGL159W,618
YGL160W,1290
YGL161C,1301
YGL162W,214
YGL163C,489
YGL164C,609
YGL166W,268
YGL167C,4938
YGL168W,0
YGL169W,609
YGL170C,14
YGL171W,1340
YGL172W,1560
YGL173C,12183
YGL174W,254
YGL175C,97
YGL176C,129
YGL178W,1747
YGL179C,135
YGL180W,810
YGL181W,1345
YGL183C,43
YGL184C,1196
YGL185C,570
YGL186C,1554
YGL187C,9665
YGL188C-A,10
YGL189C,21855
YGL190C,1963
YGL191W,10196
YGL192W,0
YGL193C,1
YGL194C,885
YGL194C-A,92
YGL195W,17454
YGL196W,952
YGL197W,2325
YGL198W,1128
YGL200C,4598
YGL201C,1802
YGL202W,16910
YGL203C,2133
YGL205W,378
YGL206C,29800
YGL207W,8186
YGL208W,496
YGL209W,13
YGL210W,919
YGL211W,383
YGL212W,394
YGL213C,1330
YGL215W,2086
YGL216W,679
YGL219C,1524
YGL220W,464
YGL221C,1876
YGL222C,915
YGL223C,871
YGL224C,330
YGL225W,7122
YGL226C-A,1232
YGL226W,299
YGL227W,1644
YGL228W,2988
YGL229C,454
YGL230C,26
YGL231C,1783
YGL232W,1273
YGL233W,1528
YGL234W,5782
YGL235W,0
YGL236C,626
YGL237C,447
YGL238W,3307
YGL240W,102
YGL241W,1462
YGL242C,1203
YGL243W,243
YGL244W,2312
YGL245W,24261
YGL246C,815
YGL247W,159
YGL248W,801
YGL249W,24
YGL250W,348
YGL251C,84
YGL252C,1819
YGL253W,75632
YGL254W,233
YGL255W,12220
YGL256W,133
YGL257C,562
YGL258W,1
YGL258W-A,0
YGL260W,0
YGL262W,0
YGL263W,7
YGR001C,1871
YGR002C,808
YGR003W,606
YGR004W,653
YGR005C,1187
YGR006W,197
YGR007W,661
YGR008C,2902
YGR009C,1909
YGR010W,618
YGR012W,869
YGR013W,530
YGR014W,9500
YGR015C,192
YGR016W,198
YGR017W,1066
YGR019W,3763
YGR020C,2791
YGR021W,549
YGR023W,443
YGR024C,471
YGR026W,3869
YGR027C,21272
YGR028W,993
YGR029W,743
YGR030C,418
YGR031C-A,0
YGR031W,714
YGR032W,19775
YGR033C,935
YGR034W,22775
YGR035C,62
YGR035W-A,0
YGR036C,470
YGR037C,4610
YGR038W,1113
YGR040W,623
YGR041W,468
YGR042W,169
YGR043C,1490
YGR044C,1238
YGR046W,1181
YGR047C,865
YGR048W,759
YGR049W,687
YGR052W,121
YGR053C,113
YGR054W,4717
YGR055W,12353
YGR056W,997
YGR057C,241
YGR058W,527
YGR059W,12
YGR060W,6672
YGR061C,8880
YGR062C,265
YGR063C,560
YGR065C,3937
YGR066C,7
YGR067C,335
YGR068C,409
YGR070W,360
YGR071C,593
YGR072W,534
YGR074W,531
YGR075C,299
YGR076C,942
YGR077C,707
YGR078C,866
YGR079W,431
YGR080W,1829
YGR081C,652
YGR082W,2654
YGR083C,2435
YGR084C,1499
YGR086C,20141
YGR088W,765
YGR089W,1154
YGR090W,3974
YGR091W,281
YGR092W,1692
YGR093W,453
YGR094W,21115
YGR095C,581
YGR096W,90
YGR097W,1135
YGR098C,1013
YGR099W,439
YGR100W,1252
YGR101W,696
YGR102C,368
YGR103W,3497
YGR104C,464
YGR105W,844
YGR106C,6763
YGR108W,1379
YGR109C,509
YGR110W,510
YGR111W,1552
YGR112W,725
YGR113W,565
YGR116W,6605
YGR117C,925
YGR119C,1830
YGR120C,427
YGR121C,939
YGR121W-A,0
YGR122W,510
YGR123C,2164
YGR124W,14890
YGR125W,2166
YGR126W,281
YGR127W,560
YGR128C,2202
YGR129W,170
YGR130C,6378
YGR131W,24
YGR132C,3562
YGR133W,133
YGR134W,672
YGR135W,3410
YGR136W,2546
YGR140W,654
YGR141W,997
YGR142W,1439
YGR143W,1626
YGR144W,70
YGR145W,1573
YGR146C,491
YGR146C-A,1
YGR147C,830
YGR149W,1237
YGR150C,671
YGR152C,869
YGR153W,80
YGR154C,58
YGR155W,28214
YGR156W,728
YGR157W,16801
YGR158C,692
YGR159C,5017
YGR161C,1448
YGR161W-C,407
YGR162W,8010
YGR163W,999
YGR165W,1261
YGR166W,455
YGR167W,3398
YGR168C,113
YGR169C,288
YGR169C-A,471
YGR170W,896
YGR171C,469
YGR172C,1850
YGR173W,1906
YGR174C,853
YGR174W-A,4
YGR175C,9854
YGR177C,364
YGR178C,4641
YGR179C,376
YGR180C,25425
YGR181W,961
YGR183C,4493
YGR184C,3864
YGR185C,9114
YGR186W,2089
YGR187C,1423
YGR188C,189
YGR189C,12595
YGR191W,2736
YGR193C,2681
YGR194C,1575
YGR195W,746
YGR196C,1134
YGR197C,787
YGR198W,1417
YGR199W,1965
YGR200C,2215
YGR201C,220
YGR202C,891
YGR203W,326
YGR204C-A,0
YGR204W,8468
YGR205W,2739
YGR206W,217
YGR207C,2361
YGR208W,878
YGR209C,6614
YGR210C,1089
YGR211W,2950
YGR212W,216
YGR213C,50
YGR214W,30409
YGR215W,794
YGR216C,622
YGR217W,1341
YGR218W,7974
YGR220C,1414
YGR221C,266
YGR222W,405
YGR223C,359
YGR224W,6
YGR225W,42
YGR227W,1404
YGR229C,3795
YGR230W,581
YGR231C,3389
YGR232W,1345
YGR233C,1484
YGR234W,51038
YGR235C,1911
YGR236C,11
YGR237C,1029
YGR238C,663
YGR239C,350
YGR240C,34545
YGR240C-A,0
YGR241C,1290
YGR243W,1910
YGR244C,7837
YGR245C,1849
YGR246C,1037
YGR247W,335
YGR248W,698
YGR249W,63
YGR250C,3859
YGR251W,256
YGR252W,543
YGR253C,3983
YGR255C,1066
YGR256W,516
YGR257C,337
YGR258C,662
YGR260W,2835
YGR261C,1764
YGR262C,601
YGR263C,506
YGR264C,10963
YGR266W,1600
YGR267C,1648
YGR268C,428
YGR270W,1491
YGR271C-A,529
YGR271W,2231
YGR273C,2
YGR274C,1102
YGR275W,626
YGR276C,791
YGR277C,717
YGR278W,465
YGR279C,41719
YGR280C,803
YGR281W,2199
YGR282C,29472
YGR283C,463
YGR284C,4250
YGR285C,13810
YGR286C,2819
YGR288W,189
YGR289C,26
YHL002W,1208
YHL003C,3117
YHL004W,1828
YHL006C,44
YHL007C,1981
YHL008C,657
YHL009C,592
YHL010C,365
YHL011C,2996
YHL012W,8
YHL013C,651
YHL014C,314
YHL015W,27457
YHL015W-A,0
YHL016C,182
YHL017W,1103
YHL018W,140
YHL019C,406
YHL020C,1158
YHL021C,4068
YHL022C,152
YHL023C,818
YHL024W,2960
YHL025W,446
YHL026C,178
YHL027W,1748
YHL028W,625
YHL029C,927
YHL030W,3095
YHL031C,1038
YHL032C,1265
YHL034C,10015
YHL035C,223
YHL036W,303
YHL038C,577
YHL039W,1038
YHL040C,443
YHL042W,26
YHL043W,1
YHL044W,101
YHL047C,22
YHL048C-A,0
YHR001W,1920
YHR001W-A,6054
YHR002W,241
YHR003C,933
YHR004C,312
YHR005C,2038
YHR005C-A,2980
YHR006W,1450
YHR007C,11242
YHR007C-A,9
YHR008C,10792
YHR009C,2462
YHR010W,22880
YHR011W,502
YHR012W,852
YHR013C,2074
YHR014W,5
YHR015W,42
YHR016C,1509
YHR017W,722
YHR018C,9063
YHR019C,16794
YHR020W,10970
YHR021C,14288
YHR021W-A,0
YHR022C,9
YHR022C-A,0
YHR023W,2834
YHR024C,1934
YHR025W,5412
YHR026W,4402
YHR027C,8885
YHR028C,3102
YHR029C,994
YHR030C,1233
YHR031C,406
YHR032W,1045
YHR033W,5701
YHR034C,485
YHR035W,152
YHR036W,516
YHR037W,4028
YHR038W,706
YHR039C,2999
YHR039C-A,4291
YHR040W,274
YHR041C,404
YHR042W,4597
YHR045W,1191
YHR046C,502
YHR047C,4520
YHR048W,16
YHR049W,3970
YHR050W,1446
YHR050W-A,54
YHR051W,10115
YHR052W,1633
YHR057C,1273
YHR058C,380
YHR059W,638
YHR060W,669
YHR061C,441
YHR062C,474
YHR063C,2552
YHR064C,17463
YHR065C,2025
YHR067W,332
YHR068W,4456
YHR069C,934
YHR070W,919
YHR071W,462
YHR072W,1121
YHR072W-A,1755
YHR073W,1618
YHR074W,4073
YHR075C,285
YHR076W,1295
YHR077C,1077
YHR078W,393
YHR079C,586
YHR079C-A,4
YHR080C,627
YHR081W,600
YHR082C,3053
YHR083W,763
YHR084W,1267
YHR085W,336
YHR086W,1017
YHR086W-A,0
YHR087W,1463
YHR088W,922
YHR089C,2410
YHR090C,634
YHR091C,372
YHR094C,12912
YHR097C,1369
YHR098C,3972
YHR099W,6741
YHR100C,389
YHR101C,408
YHR102W,1088
YHR103W,1386
YHR104W,5518
YHR105W,185
YHR106W,380
YHR107C,3472
YHR108W,3769
YHR109W,474
YHR110W,679
YHR111W,1034
YHR112C,937
YHR113W,2730
YHR114W,1535
YHR115C,983
YHR116W,354
YHR117W,1775
YHR118C,433
YHR119W,945
YHR120W,408
YHR121W,1386
YHR122W,757
YHR123W,1462
YHR124W,90
YHR127W,567
YHR128W,2520
YHR129C,137
YHR131C,407
YHR132C,3547
YHR132W-A,779
YHR133C,1224
YHR134W,90
YHR135C,3035
YHR136C,35
YHR137W,4758
YHR138C,1021
YHR139C,285
YHR140W,241
YHR142W,1026
YHR143W,14495
YHR143W-A,828
YHR144C,439
YHR146W,3449
YHR147C,1279
YHR148W,518
YHR149C,1327
YHR150W,303
YHR151C,192
YHR152W,1131
YHR153C,98
YHR154W,1485
YHR155W,984
YHR156C,200
YHR157W,16
YHR158C,2203
YHR159W,216
YHR160C,35
YHR161C,1044
YHR162W,3343
YHR163W,1772
YHR164C,543
YHR165C,2750
YHR166C,464
YHR167W,265
YHR168W,261
YHR169W,643
YHR170W,2450
YHR171W,447
YHR172W,623
YHR175W,1013
YHR175W-A,0
YHR176W,304
YHR177W,142
YHR178W,246
YHR179W,9542
YHR181W,1486
YHR182W,372
YHR183W,44141
YHR184W,108
YHR185C,3
YHR186C,1884
YHR187W,649
YHR188C,2651
YHR189W,87
YHR190W,5130
YHR191C,201
YHR192W,887
YHR193C,15416
YHR194W,254
YHR195W,534
YHR196W,1441
YHR197W,1188
YHR198C,1025
YHR199C,542
YHR199C-A,59
YHR200W,2791
YHR201C,1258
YHR202W,623
YHR204W,315
YHR205W,2265
YHR206W,1151
YHR207C,951
YHR208W,10935
YHR209W,341
YHR210C,19
YHR213W-A,0
YHR213W-B,0
YHR214C-D,0
YHR214C-E,0
YIL001W,322
YIL002C,651
YIL002W-A,447
YIL003W,284
YIL004C,569
YIL005W,2434
YIL006W,155
YIL007C,345
YIL008W,573
YIL009C-A,201
YIL009W,1370
YIL010W,1119
YIL011W,267
YIL013C,113
YIL014C-A,213
YIL014W,771
YIL015W,39
YIL016W,650
YIL017C,594
YIL019W,327
YIL020C,594
YIL021W,2002
YIL022W,2227
YIL023C,585
YIL024C,305
YIL026C,1524
YIL027C,1218
YIL029C,1
YIL030C,3523
YIL031W,453
YIL033C,4232
YIL034C,2767
YIL035C,1787
YIL036W,1542
YIL037C,3
YIL038C,2343
YIL039W,2633
YIL040W,979
YIL041W,7848
YIL042C,589
YIL043C,4206
YIL044C,949
YIL045W,556
YIL046W,597
YIL046W-A,0
YIL047C,1321
YIL048W,1674
YIL049W,295
YIL050W,894
YIL051C,8628
YIL053W,6590
YIL055C,407
YIL056W,716
YIL057C,303
YIL061C,288
YIL062C,2276
YIL063C,1082
YIL064W,707
YIL065C,814
YIL067C,455
YIL068C,1118
YIL070C,3462
YIL071C,157
YIL072W,27
YIL073C,167
YIL074C,3422
YIL075C,9056
YIL076W,3818
YIL077C,617
YIL078W,21085
YIL079C,296
YIL083C,1427
YIL084C,433
YIL085C,620
YIL087C,519
YIL088C,1647
YIL089W,61
YIL090W,990
YIL091C,1016
YIL092W,162
YIL093C,853
YIL094C,17470
YIL095W,988
YIL096C,341
YIL097W,476
YIL098C,436
YIL099W,34
YIL101C,1049
YIL102C,0
YIL102C-A,77
YIL103W,744
YIL104C,434
YIL105C,2110
YIL106W,1162
YIL107C,1308
YIL108W,1808
YIL109C,7748
YIL110W,716
YIL111W,575
YIL112W,1154
YIL113W,32
YIL114C,347
YIL115C,3966
YIL116W,1282
YIL117C,569
YIL118W,1661
YIL119C,1380
YIL120W,71
YIL121W,2213
YIL122W,333
YIL123W,21244
YIL124W,3931
YIL125W,25706
YIL126W,3907
YIL127C,485
YIL128W,1659
YIL129C,2387
YIL130W,1488
YIL131C,919
YIL132C,58
YIL133C,16331
YIL134C-A,0
YIL134W,130
YIL135C,982
YIL136W,3639
YIL137C,3696
YIL138C,2090
YIL139C,63
YIL140W,2446
YIL142W,4700
YIL143C,1255
YIL144W,946
YIL145C,1033
YIL146C,258
YIL147C,888
YIL149C,1961
YIL150C,333
YIL151C,590
YIL152W,148
YIL153W,722
YIL154C,609
YIL155C,6390
YIL156W,719
YIL156W-B,683
YIL157C,1212
YIL158W,514
YIL159W,528
YIL160C,83
YIL161W,296
YIL162W,4693
YIL164C,41
YIL165C,4
YIL166C,37
YIL168W,35
YIL174W,0
YIL175W,0
YIR001C,1005
YIR002C,642
YIR003W,1452
YIR004W,1092
YIR005W,225
YIR006C,7575
YIR007W,789
YIR008C,935
YIR009W,165
YIR010W,600
YIR011C,851
YIR012W,1961
YIR013C,0
YIR014W,184
YIR015W,115
YIR016W,130
YIR017C,348
YIR018C-A,16
YIR018W,227
YIR021W,496
YIR022W,1437
YIR023W,851
YIR024C,367
YIR025W,200
YIR026C,643
YIR027C,18
YIR028W,9
YIR029W,42
YIR030C,186
YIR031C,25
YIR032C,72
YIR033W,1658
YIR034C,8379
YIR035C,528
YIR036C,1050
YIR037W,4748
YIR038C,1864
YIR039C,503
YIR042C,20
YJL001W,3134
YJL002C,4710
YJL003W,465
YJL004C,581
YJL005W,2590
YJL006C,486
YJL008C,5150
YJL010C,1467
YJL011C,367
YJL012C,4049
YJL013C,371
YJL014W,4546
YJL016W,773
YJL019W,709
YJL020C,7843
YJL023C,231
YJL024C,675
YJL025W,79
YJL026W,24694
YJL027C,4
YJL028W,0
YJL029C,1177
YJL030W,400
YJL031C,598
YJL033W,1473
YJL034W,27364
YJL035C,190
YJL036W,767
YJL037W,15
YJL038C,4
YJL039C,4483
YJL041W,5324
YJL042W,3177
YJL043W,4
YJL044C,692
YJL045W,38
YJL046W,371
YJL047C,546
YJL047C-A,3925
YJL048C,1081
YJL049W,403
YJL050W,3239
YJL051W,842
YJL052C-A,0
YJL053W,1044
YJL054W,1075
YJL055W,2584
YJL056C,916
YJL057C,660
YJL058C,229
YJL059W,341
YJL060W,3001
YJL061W,1477
YJL062W,1569
YJL062W-A,908
YJL063C,1260
YJL065C,394
YJL066C,1350
YJL068C,2461
YJL069C,1130
YJL070C,726
YJL071W,445
YJL072C,399
YJL073W,576
YJL074C,1517
YJL076W,3269
YJL077C,2
YJL077W-B,0
YJL078C,6594
YJL079C,16350
YJL080C,17978
YJL081C,1324
YJL082W,1692
YJL083W,109
YJL084C,1618
YJL085W,746
YJL087C,1172
YJL088W,6543
YJL089W,79
YJL090C,399
YJL091C,1614
YJL092W,682
YJL093C,409
YJL094C,1162
YJL095W,767
YJL096W,840
YJL097W,2973
YJL098W,1245
YJL099W,660
YJL100W,293
YJL101C,1874
YJL102W,1348
YJL103C,513
YJL104W,1381
YJL105W,1
YJL106W,6
YJL107C,173
YJL109C,4868
YJL110C,743
YJL111W,3643
YJL112W,1168
YJL115W,867
YJL116C,390
YJL117W,1849
YJL118W,62
YJL121C,4103
YJL122W,675
YJL123C,2815
YJL124C,1539
YJL125C,780
YJL126W,250
YJL127C,379
YJL127C-B,205
YJL128C,1087
YJL129C,930
YJL130C,65517
YJL131C,495
YJL132W,443
YJL133C-A,1601
YJL133W,366
YJL134W,999
YJL136C,11595
YJL136W-A,0
YJL137C,566
YJL139C,494
YJL140W,1181
YJL141C,1781
YJL143W,1691
YJL144W,206
YJL145W,1473
YJL146W,889
YJL147C,272
YJL148W,1207
YJL149W,1028
YJL151C,4043
YJL153C,75266
YJL154C,2187
YJL155C,919
YJL156C,945
YJL157C,12223
YJL158C,37181
YJL160C,70
YJL161W,197
YJL162C,304
YJL163C,276
YJL164C,1191
YJL165C,1794
YJL166W,8582
YJL167W,14658
YJL168C,1263
YJL170C,7
YJL171C,4490
YJL172W,10048
YJL173C,1016
YJL174W,4064
YJL176C,1618
YJL178C,1634
YJL179W,685
YJL180C,836
YJL181W,612
YJL183W,1943
YJL184W,522
YJL185C,186
YJL186W,3930
YJL187C,510
YJL189W,15645
YJL190C,19316
YJL192C,2128
YJL193W,449
YJL194W,706
YJL196C,3824
YJL197W,1390
YJL198W,1491
YJL200C,16694
YJL201W,1041
YJL203W,315
YJL204C,920
YJL205C,192
YJL206C,194
YJL207C,2533
YJL208C,1096
YJL209W,314
YJL210W,290
YJL212C,547
YJL213W,6
YJL214W,5468
YJL216C,56
YJL217W,1302
YJL218W,123
YJR001W,1891
YJR002W,1506
YJR003C,654
YJR004C,6751
YJR005C-A,0
YJR005W,1419
YJR006W,624
YJR007W,5285
YJR008W,1914
YJR010C-A,711
YJR010W,3100
YJR011C,319
YJR012C,154
YJR013W,856
YJR014W,2457
YJR015W,2066
YJR016C,17236
YJR017C,934
YJR019C,1119
YJR021C,144
YJR022W,186
YJR024C,825
YJR025C,2019
YJR030C,790
YJR031C,1377
YJR032W,970
YJR033C,1567
YJR034W,360
YJR035W,477
YJR036C,136
YJR039W,220
YJR040W,1246
YJR041C,1597
YJR042W,1586
YJR043C,409
YJR044C,1491
YJR045C,66589
YJR046W,458
YJR048W,9643
YJR049C,967
YJR050W,293
YJR051W,1722
YJR052W,518
YJR053W,229
YJR054W,208
YJR055W,165
YJR056C,358
YJR057W,435
YJR058C,293
YJR059W,2498
YJR060W,1480
YJR061W,430
YJR062C,595
YJR063W,753
YJR064W,5144
YJR065C,6276
YJR066W,2358
YJR067C,221
YJR068W,1005
YJR069C,1834
YJR070C,4230
YJR072C,1951
YJR073C,16379
YJR074W,847
YJR075W,2664
YJR076C,2463
YJR077C,34684
YJR078W,351
YJR080C,2039
YJR082C,252
YJR083C,466
YJR084W,430
YJR085C,2624
YJR086W,1515
YJR088C,2298
YJR089W,510
YJR090C,1349
YJR091C,2298
YJR092W,3843
YJR093C,645
YJR094C,242
YJR094W-A,11230
YJR095W,182
YJR096W,857
YJR097W,126
YJR098C,301
YJR099W,591
YJR100C,561
YJR101W,1328
YJR102C,400
YJR103W,2783
YJR104C,29688
YJR105W,18445
YJR106W,437
YJR107W,9
YJR108W,21
YJR109C,13369
YJR110W,404
YJR111C,458
YJR112W,274
YJR112W-A,84
YJR113C,923
YJR116W,212
YJR117W,5240
YJR118C,1499
YJR119C,572
YJR120W,213
YJR121W,92637
YJR122W,439
YJR123W,53344
YJR124C,550
YJR125C,3437
YJR126C,1236
YJR127C,1162
YJR129C,269
YJR130C,789
YJR131W,1206
YJR132W,2082
YJR133W,2153
YJR134C,893
YJR135C,132
YJR135W-A,1025
YJR136C,259
YJR137C,5549
YJR138W,1082
YJR139C,19485
YJR140C,1093
YJR141W,148
YJR142W,1219
YJR143C,6740
YJR144W,1626
YJR147W,184
YJR148W,2247
YJR149W,586
YJR150C,1
YJR151W-A,0
YJR152W,6
YJR153W,2
YJR154W,97
YKL001C,1449
YKL002W,849
YKL003C,700
YKL004W,2039
YKL005C,651
YKL006C-A,545
YKL007W,2686
YKL008C,1690
YKL009W,1781
YKL010C,3027
YKL011C,344
YKL012W,484
YKL013C,2564
YKL014C,3318
YKL015W,419
YKL016C,14010
YKL017C,590
YKL018C-A,317
YKL018W,673
YKL019W,879
YKL020C,1759
YKL021C,1372
YKL022C,850
YKL023C-A,158
YKL023W,453
YKL024C,1518
YKL025C,1423
YKL026C,136
YKL027W,1183
YKL028W,883
YKL029C,816
YKL032C,2676
YKL033W,491
YKL033W-A,1921
YKL034W,1422
YKL035W,17044
YKL037W,0
YKL038W,1099
YKL039W,4701
YKL040C,1589
YKL041W,596
YKL042W,681
YKL043W,490
YKL045W,1223
YKL046C,2587
YKL047W,777
YKL048C,286
YKL049C,491
YKL050C,24
YKL051W,666
YKL052C,363
YKL053C-A,648
YKL054C,13262
YKL055C,163
YKL056C,24836
YKL057C,2946
YKL058W,617
YKL059C,540
YKL060C,195000
YKL061W,262
YKL062W,1764
YKL063C,793
YKL064W,1216
YKL065C,3204
YKL065W-A,12
YKL067W,7816
YKL068W,1628
YKL068W-A,253
YKL069W,779
YKL070W,0
YKL071W,5
YKL072W,418
YKL073W,2033
YKL074C,447
YKL075C,482
YKL077W,4587
YKL078W,279
YKL079W,761
YKL080W,7867
YKL081W,30992
YKL082C,954
YKL084W,90
YKL085W,34209
YKL086W,259
YKL087C,997
YKL088W,1111
YKL089W,276
YKL090W,102
YKL091C,901
YKL092C,999
YKL093W,1203
YKL094W,1583
YKL095W,310
YKL096C-B,0
YKL096W,4025
YKL096W-A,60446
YKL098W,202
YKL099C,548
YKL100C,3076
YKL101W,2428
YKL103C,5951
YKL104C,8021
YKL105C,857
YKL106C-A,0
YKL106W,516
YKL107W,36
YKL108W,268
YKL109W,6807
YKL110C,436
YKL112W,3104
YKL113C,1042
YKL114C,1147
YKL116C,520
YKL117W,8910
YKL119C,540
YKL120W,1484
YKL121W,445
YKL122C,1359
YKL124W,809
YKL125W,835
YKL126W,3386
YKL127W,3044
YKL128C,801
YKL129C,3111
YKL130C,1069
YKL132C,33
YKL133C,142
YKL134C,782
YKL135C,1899
YKL137W,720
YKL138C,936
YKL138C-A,391
YKL139W,695
YKL140W,1743
YKL141W,12453
YKL142W,5016
YKL143W,972
YKL144C,656
YKL145W,4735
YKL146W,1427
YKL148C,22720
YKL149C,306
YKL150W,16031
YKL151C,1345
YKL152C,76652
YKL154W,861
YKL155C,929
YKL156W,5176
YKL157W,10506
YKL159C,844
YKL160W,1377
YKL161C,48
YKL162C,305
YKL165C,2778
YKL166C,582
YKL167C,812
YKL168C,506
YKL170W,815
YKL171W,617
YKL172W,2167
YKL173W,1183
YKL174C,1081
YKL175W,2984
YKL176C,623
YKL178C,7079
YKL179C,1412
YKL180W,36908
YKL181W,3769
YKL182W,108715
YKL183C-A,0
YKL183W,372
YKL184W,3254
YKL185W,3292
YKL186C,803
YKL187C,40
YKL188C,102
YKL189W,834
YKL190W,1424
YKL191W,1116
YKL192C,4690
YKL193C,1989
YKL194C,696
YKL195W,3428
YKL196C,2185
YKL197C,675
YKL198C,293
YKL201C,1661
YKL203C,1950
YKL204W,2413
YKL205W,1822
YKL206C,722
YKL207W,2197
YKL208W,315
YKL209C,55
YKL210W,19955
YKL211C,3231
YKL212W,6760
YKL213C,1958
YKL214C,736
YKL215C,3069
YKL216W,10312
YKL217W,3166
YKL218C,686
YKL219W,1066
YKL220C,4
YKL221W,19
YKL222C,93
YKR001C,9222
YKR002W,1482
YKR003W,1453
YKR004C,295
YKR005C,21
YKR006C,1527
YKR007W,612
YKR008W,1867
YKR009C,282
YKR010C,653
YKR011C,1689
YKR013W,9062
YKR014C,2295
YKR015C,2
YKR016W,5068
YKR017C,302
YKR018C,3929
YKR019C,255
YKR020W,413
YKR021W,542
YKR022C,199
YKR023W,439
YKR024C,815
YKR025W,527
YKR026C,1238
YKR027W,672
YKR028W,1553
YKR029C,976
YKR030W,730
YKR031C,1311
YKR034W,1
YKR035W-A,1083
YKR036C,336
YKR037C,512
YKR038C,792
YKR039W,2917
YKR041W,27
YKR042W,23376
YKR043C,2690
YKR044W,201
YKR045C,186
YKR046C,2356
YKR048C,4755
YKR049C,343
YKR050W,53
YKR051W,331
YKR052C,385
YKR053C,55
YKR054C,1590
YKR055W,419
YKR056W,1162
YKR057W,9326
YKR058W,364
YKR060W,383
YKR061W,96
YKR062W,947
YKR063C,333
YKR064W,460
YKR065C,3017
YKR066C,5596
YKR067W,3455
YKR068C,948
YKR069W,455
YKR070W,1267
YKR071C,1859
YKR072C,1150
YKR074W,1256
YKR075C,120
YKR076W,771
YKR077W,1278
YKR078W,353
YKR079C,865
YKR080W,645
YKR081C,1801
YKR082W,3111
YKR083C,272
YKR084C,1856
YKR085C,909
YKR086W,557
YKR087C,669
YKR088C,984
YKR089C,1698
YKR090W,913
YKR091W,162
YKR092C,2998
YKR093W,8089
YKR095W,3566
YKR095W-A,314
YKR096W,1030
YKR097W,142
YKR098C,328
YKR099W,443
YKR100C,910
YKR101W,289
YKR103W,7
YKR104W,1
YLL001W,4033
YLL002W,339
YLL003W,222
YLL004W,589
YLL005C,2
YLL006W,874
YLL006W-A,0
YLL007C,617
YLL008W,2097
YLL009C,977
YLL010C,964
YLL011W,1202
YLL012W,374
YLL013C,5695
YLL014W,811
YLL015W,2181
YLL016W,43
YLL017W,0
YLL018C,17835
YLL018C-A,277
YLL019C,1731
YLL021W,2796
YLL022C,581
YLL023C,2078
YLL026W,30924
YLL027W,788
YLL028W,997
YLL029W,3115
YLL031C,2126
YLL032C,996
YLL033W,144
YLL034C,1012
YLL035W,351
YLL036C,936
YLL038C,293
YLL040C,6938
YLL041C,14145
YLL042C,14
YLL043W,1457
YLL046C,0
YLL048C,6713
YLL049W,175
YLL050C,15418
YLL051C,488
YLL052C,56
YLL054C,337
YLL055W,180
YLL056C,98
YLL057C,682
YLL058W,596
YLL060C,37
YLL061W,1547
YLL062C,602
YLL063C,132
YLR001C,1259
