,ORF,RNA_Prints,Ribo_Prints
3364,YJL117W,61.072128000000006,117.62712
3365,YJL116C,3.26831466,3.7586850600000004
3366,YJL115W,1.5262128,43.545095999999994
3367,YJL114W,1.8933298200000002,0.4233838290000001
3368,YJL113W,1.142190777,0.0
3369,YJL112W,36.467788500000005,36.358179
3370,YJL111W,47.9264208,346.39441500000004
3371,YJL110C,56.2395816,4.1318028
3372,YJL106W,6.9119739,0.412171902
3373,YJL105W,9.35148852,0.13768976430000002
3374,YJL108C,13.7279232,0.0
3375,YJL107C,12.5614224,11.097110399999998
3376,YJL104W,14.512455,60.1452
3377,YJL109C,283.229559,444.66630299999997
3378,YJL102W,11.4849774,29.038332
3379,YJL103C,6.3399465600000005,4.536725280000001
3380,YJL101C,62.5098264,90.6145191
3381,YJL100W,46.121116799999996,20.902128
3382,YJL099W,33.9179832,31.5387135
3383,YJL098W,44.4487716,104.10901919999999
3384,YJL097W,35.2059318,96.41595000000001
3385,YJL096W,21.423852,32.297275799999994
3386,YJL095W,25.25500467,23.03286633
3387,YJL094C,33.3979872,39.1472466
3388,YJL093C,28.4270832,9.059145
3389,YJL092W,38.5730175,27.3017595
3390,YJL091C,34.022764800000004,57.6904869
3391,YJL090C,23.6782035,11.24093295
3392,YJL089W,4.7082165,1.23259482
3393,YJL088W,19.258115399999998,42.177329099999994
3394,YJL084C,32.4232866,29.92408713
3395,YJL083W,16.258933349999996,8.526507
3396,YJL087C,31.1210424,68.4794088
3397,YJL086C,2.4536765700000003,1.3168503
3398,YJL085W,25.702560000000002,29.966227200000002
3399,YJL082W,34.3867248,62.681745600000006
3400,YJL081C,59.947188,55.622448
3401,YJL077W-B,1.413522,0.0
3402,YJL078C,35.0015526,119.48330519999999
3403,YJL079C,10.77669,53.36622
3404,YJL077C,5.0907384,1.38968676
3405,YJL077W-A,0.21194417999999998,0.28678941
3406,YJL080C,319.1310876,1184.6687339999999
3407,YJL074C,32.60952237,83.7864147
3408,YJL073W,19.00792338,40.1179566
3409,YJL076W,128.338644,161.038416
3410,YJL075C,11.9903763,0.6075398099999999
3411,YJL072C,22.4221068,20.3743194
3412,YJL071W,30.928215000000005,25.187070000000002
3413,YJL070C,18.933673079999995,14.369662649999999
3414,YJL068C,25.65315,48.89574
3415,YJL069C,53.172293999999994,119.401863
3416,YJL067W,3.32630064,3.27448251
3417,YJL066C,10.9576071,19.3516917
3418,YJL063C,16.531868999999997,50.6992851
3419,YJL062W-A,21.7291728,31.825332
3420,YJL065C,19.44684,12.6842688
3421,YJL064W,15.1399512,13.3072632
3422,YJL062W,34.3350918,77.1045012
3423,YJL061W,74.3173326,87.67270260000001
3424,YJL060W,35.3650845,64.856436
3425,YJL059W,20.9097978,12.8844816
3426,YJL058C,10.28040864,12.26074272
3427,YJL057C,22.4532168,16.753720559999998
3428,YJL055W,18.0465354,70.8988482
3429,YJL056C,29.7229137,10.949341109999999
3430,YJL054W,59.626015800000005,53.2993359
3431,YJL052C-A,0.0,0.0
3432,YJL053W,41.892606,34.973603999999995
3433,YJL052W,31.529039400000002,36.7668963
3434,YJL051W,51.7951758,27.1197429
3435,YJL050W,102.631977,293.437206
3436,YJL049W,11.01226995,24.608228699999998
3437,YJL048C,49.288105800000004,31.886762100000002
3438,YJL045W,4.1482137,1.649095635
3439,YJL046W,24.161013,10.9442325
3440,YJL047C,42.0221169,33.411377699999996
3441,YJL047C-A,222.45165,0.67982895
3442,YJL043W,1.64835684,0.0
3443,YJL044C,44.960151599999996,22.1117283
3444,YJL042W,35.095230060000006,39.40160388
3445,YJL041W,90.7263552,179.6993208
3446,YJL037W,0.8286435000000002,0.0
3447,YJL038C,1.1849112000000002,1.5544848
3448,YJL039C,115.67412839999999,201.0109968
3449,YJL036W,21.241128000000003,29.208808800000003
3450,YJL035C,6.835914719999999,11.3857365
3451,YJL030W,10.4802621,23.0096985
3452,YJL033W,81.9465831,178.33021830000004
3453,YJL032W,4.71933,0.88440345
3454,YJL031C,18.8159496,27.313773599999998
3455,YJL028W,0.24731716800000003,0.0
3456,YJL029C,67.7587422,49.034586899999994
3457,YJL027C,0.8509260300000001,0.28995511199999996
3458,YJL034W,489.448728,1589.747385
3459,YJL025W,20.233783499999998,6.067323149999999
3460,YJL024C,15.013322999999998,22.8790575
3461,YJL023C,17.146134,6.73311096
3462,YJL022W,1.86817074,0.83159625
3463,YJL019W,16.921174739999998,34.1836719
3464,YJL026W,251.39519999999996,584.3711999999999
3465,YJL026C-A,0.000116124204,22.742346
3466,YJL020C,41.4392616,204.377157
3467,YJL020W-A,1.24450944e-06,1.8996875400000002e-05
3468,YJL013C,16.301987999999998,12.27211056
3469,YJL016W,25.4250486,14.18163726
3470,YJL015C,6.6307529999999995,2.24281605e-06
3471,YJL014W,108.033192,371.92343999999997
3472,YJL011C,15.887339999999998,24.2588358
3473,YJL012C,194.2785036,369.57158400000003
3474,YJL010C,76.5730674,155.3186205
3475,YJL007C,2.6122981500000004,0.0
3476,YJL006C,33.423677999999995,22.5791712
3477,YJL003W,7.1349306,10.856727
3478,YJL009W,24.581145900000003,13.5595782
3479,YJL008C,124.6232904,412.46241000000003
3480,YJL004C,24.4924848,28.2179124
3481,YJL005W,43.00981842,48.84575412
3482,YJR001W,38.0548476,100.8103239
3483,YJL001W,65.103912,152.037
3484,YJL002C,135.3562866,302.008257
3485,YJR002W,47.867905799999996,162.7374078
3486,YJR004C,6.911217809999999,1.3737538710000001
3487,YJR003C,83.464212,53.7693
3488,YJR005C-A,0.12579850799999998,0.0
3489,YJR005W,76.061304,58.32523290000001
3490,YJR006W,25.6936392,36.1643136
3491,YJR008W,14.239322099999999,7.79515245
3492,YJR007W,193.763145,369.322365
3493,YJR010W,27.7521408,20.410368000000002
3494,YJR010C-A,20.858893499999997,24.5772315
3495,YJR011C,17.533459200000003,11.3676822
3496,YJR014W,59.87492099999999,155.736405
3497,YJR009C,598.0014,2286.5112000000004
3498,YJR012C,7.721251199999999,12.154334400000002
3499,YJR013W,24.866361599999998,35.921256
3500,YJR015W,88.1160735,186.73472999999998
3501,YJR021C,16.842640499999998,7.39316025
3502,YJR019C,14.87052,15.564150000000001
3503,YJR020W,1.42090101,1.19412468
3504,YJR017C,41.3068626,41.988536999999994
3505,YJR018W,13.4790249,13.708332
3506,YJR024C,57.923145,42.067651500000004
3507,YJR022W,0.9388500000000001,9.15849
3508,YJR023C,4.8045432,7.706541e-06
3509,YJR025C,38.6681148,71.95917
3510,YJR016C,582.9598320000001,1095.650646
3511,YJR028W,0.0,0.0
3512,YJR029W,0.0,0.1361298612
3513,YJR030C,34.3785894,24.134368199999997
3514,YJR026W,0.0,0.0
3515,YJR027W,0.684855804,0.0
3516,YJR031C,53.15494770000001,60.803704200000006
3517,YJR032W,26.3925234,57.4064304
3518,YJR033C,38.53238088,54.00046259999999
3519,YJR034W,8.6773047,13.897009500000001
3520,YJR035W,14.8893858,19.12351518
3521,YJR036C,6.73792611,3.5580334799999997
3522,YJR037W,0.156392064,3.0739968e-06
3523,YJR038C,0.53026677,7.9267947e-06
3524,YJR039W,17.4826674,10.10537154
3525,YJR040W,35.624159999999996,63.866555999999996
3526,YJR041C,83.89923,127.2260625
3527,YJR042W,34.608974999999994,107.23485299999999
3528,YJR043C,21.455401499999997,29.3432139
3529,YJR044C,18.580274999999997,34.3253925
3530,YJR047C,4.4600224200000005,5.319180599999999
3531,YJR046W,58.0017735,46.345662
3532,YJR049C,25.653990599999997,46.9962081
3533,YJR050W,23.5106976,15.076576799999998
3534,YJR051W,26.9524302,56.7009
3535,YJR048W,276.70005000000003,277.8567
3536,YJR052W,15.698977859999998,17.484136200000002
3537,YJR045C,476.486955,2283.2514
3538,YJR053W,11.309583,11.6989155
3539,YJR054W,31.2370002,12.142141379999998
3540,YJR055W,3.967524,10.037115
3541,YJR056C,15.946805699999999,13.524357599999998
3542,YJR057W,18.258596999999998,23.331189
3543,YJR058C,10.8938952,17.7562704
3544,YJR059W,37.326744,70.405335
3545,YJR061W,23.39670528,6.29199792
3546,YJR062C,22.249319400000005,23.0801772
3547,YJR060W,32.996832000000005,86.9105952
3548,YJR063W,39.30633,78.42214799999999
3549,YJR067C,3.03451302,11.146716
3550,YJR065C,102.82450500000002,211.11435
3551,YJR066W,74.4361569,92.7180975
3552,YJR064W,264.711903,424.197417
3553,YJR068W,47.797434,67.43243340000001
3554,YJR069C,22.146042599999998,98.832096
3555,YJR074W,21.4511814,30.813102900000004
3556,YJR073C,28.6343721,66.175002
3557,YJR072C,68.16566999999999,180.21143399999997
3558,YJR075W,89.16040380000001,160.95888600000004
3559,YJR070C,192.593628,399.85432199999997
3560,YJR071W,34.1943444,6.677645399999999
3561,YJR076C,52.25425919999999,128.240736
3562,YJR077C,109.27425600000001,489.065616
3563,YJR082C,6.543691200000001,10.749231
3564,YJR083C,20.127339,22.887951
3565,YJR084W,22.053554400000003,26.8554816
3566,YJR085C,26.7209358,68.776086
3567,YJR078W,5.2156291800000005,9.95250174
3568,YJR079W,6.19509,2.0812935000000004e-06
3569,YJR080C,42.897711,51.024915
3570,YJR089W,17.65874265,18.188509800000002
3571,YJR090C,55.5220224,47.5123968
3572,YJR086W,46.90404899999999,36.308988
3573,YJR087W,13.967834400000001,1.44158508
3574,YJR088C,39.4601559,90.202101
3575,YJR091C,49.4761176,64.0608696
3576,YJR093C,17.1731616,41.51988
3577,YJR094C,2.56342851,8.33787621
3578,YJR092W,60.46022640000001,84.1015776
3579,YJR095W,1.75314387,0.2787813
3580,YJR097W,5.8752357,7.007019
3581,YJR096W,30.0439875,24.913989899999997
3582,YJR098C,12.66889815,14.0104593
3583,YJR099W,11.6943147,20.990924099999997
3584,YJR100C,27.6873984,25.357778399999997
3585,YJR094W-A,682.3642500000001,691.2420300000001
3586,YJR102C,15.697827599999998,15.034139399999999
3587,YJR101W,73.8493164,64.23299100000001
3588,YJR103W,37.9636983,49.4051436
3589,YJR107W,9.11152011,0.278633061
3590,YJR106W,13.457077920000001,13.44300804
3591,YJR104C,375.0876,722.9727
3592,YJR108W,2.81990508,5.5564524
3593,YJR105W,252.41604299999997,704.9288399999999
3594,YJR110W,21.638182800000003,14.82489606
3595,YJR109C,115.87927590000001,354.65362200000004
3596,YJR112W,17.723682,17.5911498
3597,YJR111C,23.234380799999997,29.529467999999998
3598,YJR112W-A,12.509706000000001,3.98838
3599,YJR116W,8.452919999999999,25.342968
3600,YJR115W,0.9601668,1.4314068
3601,YJR113C,65.75471999999999,56.8481472
3602,YJR114W,22.3847298,11.6128749
3603,YJR117W,58.53086040000001,243.836136
3604,YJR118C,27.7026696,61.540271999999995
3605,YJR119C,17.48176263,7.681312619999999
3606,YJR120W,22.5439227,4.260718799999999
3607,YJR122W,24.0641568,18.627192
3608,YJR121W,487.51104,1247.519232
3609,YJR124C,49.154050500000004,51.847781100000006
3610,YJR125C,44.258994300000005,104.0453055
3611,YJR126C,39.5126508,64.384698
3612,YJR127C,24.237212879999998,13.49859831
3613,YJR128W,1.1063736,0.0
3614,YJR123W,2160.3385200000002,4857.1174200000005
3615,YJR130C,22.12128,25.008384
3616,YJR131W,20.557019999999998,49.58481
3617,YJR129C,22.75773,20.599818000000003
3618,YJR132W,96.4662498,142.7859987
3619,YJR133W,35.383446,44.323524
3620,YJR135C,12.987144,5.491512
3621,YJR134C,23.126112000000003,39.930562800000004
3622,YJR135W-A,23.4448104,38.843112
3623,YJR136C,37.4949954,13.1522208
3624,YJR138W,28.785628799999998,34.73931675
3625,YJR137C,63.204265799999995,83.1492675
3626,YJR141W,24.376147200000002,8.067771
3627,YJR142W,17.6184351,45.085943699999994
3628,YJR140C,40.173102899999996,53.3909922
3629,YJR140W-A,0.17099699999999998,2.22849e-06
3630,YJR139C,239.93064,622.8846000000001
3631,YJR144W,45.138465000000004,59.721624000000006
3632,YJR143C,186.21358350000003,455.547624
3633,YJR146W,3.5859491999999995,0.15728043
3634,YJR147W,18.0480429,6.24440292
3635,YJR149W,10.573428150000002,1.24716105
3636,YJR148W,135.828576,299.000208
3637,YJR150C,0.820050855,0.558867777
3638,YJR151C,1.488114138,0.0
3639,YJR151W-A,0.0,0.0
3640,YJR152W,20.445369599999996,1.1020896
3641,YJR145C,695.0998860000001,969.20088
3642,YJR153W,6.99065802,0.0
3643,YJR154W,6.0653552699999995,0.417330654
3644,YJR155W,5.74662339,0.139869642
3645,YJR156C,0.816879822,0.6958824509999999
3646,YJR157W,0.0,0.0
3647,YJR158W,0.0,0.0
3648,YJR159W,0.11654511000000002,0.13899493200000002
3649,YJR160C,0.11531741849999999,0.0
3650,YJR162C,0.0,0.0
3651,YKL225W,0.0,0.0
3652,YKL224C,0.0,0.0
3653,YKL223W,0.0,0.0
3654,YJR161C,1.27972224,1.9424793599999999
3655,YKL222C,11.2758084,3.29336292
3656,YKL221W,1.50542874,0.4143281399999999
3657,YKL220C,12.079891680000001,2.4697500000000003
3658,YKL219W,23.4666504,14.8248432
3659,YKL218C,9.46361871,12.1226094
3660,YKL217W,9.452742330000001,1.787283027
3661,YKL215C,23.905883430000003,95.2180515
3662,YKL216W,82.692792,210.91455
3663,YKL213C,33.361017600000004,75.870582
3664,YKL214C,36.976489199999996,36.725814
3665,YKL212W,145.45533600000002,304.88702400000005
3666,YKL211C,96.76768500000001,209.14315500000004
3667,YKL210W,197.89962000000003,673.212825
3668,YKL209C,168.3666687,338.57649810000004
3669,YKL208W,20.565648,13.4549424
3670,YKL206C,33.7451664,40.5259416
3671,YKL207W,62.791695600000004,107.764326
3672,YKL204W,33.532921800000004,105.8219649
3673,YKL205W,158.3818227,133.0296462
3674,YKL203C,43.886502,63.21637575
3675,YKL198C,23.7224052,24.0344793
3676,YKL202W,0.7537656599999999,5.0491701e-06
3677,YKL201C,23.65549137,15.83458308
3678,YKL197C,23.945737320000003,26.235479880000003
3679,YKL196C,47.8294776,134.093331
3680,YKL195W,47.408834399999996,137.334144
3681,YKL194C,31.3970949,29.292898800000003
3682,YKL193C,25.2106164,36.0525483
3683,YKL192C,30.9798216,147.790062
3684,YKL190W,20.0047584,67.717584
3685,YKL191W,98.674116,114.236838
3686,YKL189W,20.688,19.68312
3687,YKL188C,21.582083039999997,6.434872919999999
3688,YKL187C,13.56632685,1.645386177
3689,YKL186C,48.9830235,42.03298050000001
3690,YKL183C-A,4.6924113,2.7981597000000002
3691,YKL185W,95.9791992,115.7061639
3692,YKL183W,36.9890178,30.572871300000003
3693,YKL184W,83.7498186,147.13021799999999
3694,YKL181W,309.499212,333.54853199999997
3695,YKL179C,44.435076,66.31203599999999
3696,YKL178C,2.3897079900000002,0.6906348360000001
3697,YKL177W,0.16884335700000003,0.0
3698,YKL176C,96.3471261,16.02393996
3699,YKL175W,66.2773104,106.77184559999999
3700,YKL174C,27.4345752,56.777775
3701,YKL173W,36.5598033,60.141344100000005
3702,YKL182W,1685.3896799999998,4133.156868
3703,YKL172W,42.705454800000005,262.13373600000006
3704,YKL171W,15.36955251,9.98587674
3705,YKL168C,24.269085,17.421358499999997
3706,YKL167C,22.1353794,32.3464824
3707,YKL170W,13.273568699999998,38.749182899999994
3708,YKL169C,8.415168,3.4601932800000004
3709,YKL180W,1173.44205,2181.4386000000004
3710,YKL165C-A,2.4441534000000003,0.46025928000000005
3711,YKL166C,29.406698999999996,44.3589048
3712,YKL165C,58.616603999999995,133.522728
3713,YKL163W,7.828616159999998,27.5919228
3714,YKL162C-A,1.2452302800000001,0.6600450599999999
3715,YKL164C,154.144188,475.388892
3716,YKL162C,5.92644546,6.37511745
3717,YKL161C,20.882257199999998,4.56589266
3718,YKL160W,23.1401094,74.412258
3719,YKL159C,9.8508768,9.2006304
3720,YKL157W,142.6489473,329.859984
3721,YKL155C,25.5841347,40.9582785
3722,YKL154W,33.385464,48.398868
3723,YKL156W,238.912761,286.54173
3724,YKL156C-A,15.711462000000001,197.82945
3725,YKL151C,17.2754166,25.0578666
3726,YKL149C,17.6601474,18.567801
3727,YKL150W,115.93022400000001,154.32274800000002
3728,YKL148C,83.5289664,238.26162300000001
3729,YKL147C,1.6777834799999998,5.30918238
3730,YKL146W,62.93923020000001,65.27124450000001
3731,YKL145W,66.2556024,279.18961199999995
3732,YKL145W-A,0.00017465307,0.00017194026
3733,YKL144C,22.426791299999998,41.0402223
3734,YKL143W,18.5362896,81.38105279999999
3735,YKL142W,91.47534,84.6483
3736,YKL141W,49.0427142,79.642785
3737,YKL140W,36.7266177,72.0378036
3738,YKL139W,31.4340264,29.495188499999998
3739,YKL138C-A,7.314740999999999,22.12098
3740,YKL138C,25.623417600000003,26.630247599999997
3741,YKL137W,17.806824,19.0247904
3742,YKL133C,10.079082239999998,4.55955168
3743,YKL134C,30.3411003,36.8711724
3744,YKL136W,7.7245602,1.7327173500000002
3745,YKL135C,61.838983500000005,96.5803506
3746,YKL132C,11.960146559999998,0.901965768
3747,YKL131W,2.86738254,0.354813318
3748,YKL130C,50.8290432,50.3528025
3749,YKL129C,38.3209917,65.3484366
3750,YKL128C,71.83600320000001,84.5557152
3751,YKL127W,93.7185726,221.06607600000004
3752,YKL126W,86.10570810000002,114.22474290000001
3753,YKL125W,70.4158188,61.9886868
3754,YKL122C,32.3075088,55.71972
3755,YKL124W,14.438172000000002,12.7981698
3756,YKL123W,2.5542849600000004,3.9489507e-05
3757,YKL121W,30.5368029,10.268524890000002
3758,YKL117W,33.434578800000004,335.54492999999997
3759,YKL153W,659.1546000000001,251.65746
3760,YKL152C,2925.10296,6434.30544
3761,YKL120W,159.74107500000002,221.312325
3762,YKL119C,36.342820800000005,26.170257600000003
3763,YKL118W,1.3114764,3.11241528
3764,YKL114C,19.7984736,63.058713600000004
3765,YKL113C,17.9172762,62.579710500000004
3766,YKL116C,51.213155400000005,31.159618199999997
3767,YKL115C,4.7613522,1.45602963
3768,YKL112W,39.276997200000004,80.7056352
3769,YKL111C,4.3870848,0.38224368
3770,YKL110C,61.762229999999995,64.5916212
3771,YKL108W,12.63340806,19.213870200000002
3772,YKL109W,63.2781585,37.596033000000006
3773,YKL107W,2.8084605000000002,0.13956045
3774,YKL106C-A,0.441582,0.351096
3775,YKL105C,12.36529008,24.85182249
3776,YKL102C,0.49897889999999995,0.0
3777,YKL106W,66.3024336,80.59494480000001
3778,YKL103C,38.3862975,71.153121
3779,YKL104C,187.6205082,448.346484
3780,YKL101W,35.41978377,78.35351370000001
3781,YKL099C,38.5404225,58.0530621
3782,YKL098W,19.4629206,10.56360624
3783,YKL097C,0.60843207,0.0
3784,YKL100C,74.754792,90.3637224
3785,YKL100W-A,0.0003662919,0.8213345999999999
3786,YKL096C-B,0.41689649999999995,0.0
3787,YKL095W,7.749423089999999,13.723284600000001
3788,YKL096W,58.678343999999996,285.27696
3789,YKL094W,53.5740834,77.9843178
3790,YKL093W,18.789725999999998,1.9486284
3791,YKL096W-A,476.44551000000007,1703.17503
3792,YKL092C,24.735668099999998,29.63712765
3793,YKL091C,17.200134900000002,19.9552839
3794,YKL090W,28.873098000000002,9.54223488
3795,YKL088W,6.80941404,44.459672399999995
3796,YKL089W,14.551580999999997,18.043409999999998
3797,YKL087C,9.943695000000002,28.236127500000002
3798,YKL086W,0.6115008,1.60445184
3799,YKL084W,10.3480416,15.1329087
3800,YKL085W,83.47952099999999,173.91726
3801,YKL083W,3.35751255,3.9251145
3802,YKL082C,7.975977299999999,92.740086
3803,YKL079W,44.91711900000001,40.7951667
3804,YKL078W,45.9990432,55.957123200000005
3805,YKL080W,261.96436800000004,362.21002200000004
3806,YKL077W,96.62329439999999,217.15883100000002
3807,YKL076C,5.1492864,1.06516992
3808,YKL075C,19.2304596,24.5662857
3809,YKL074C,26.465472,29.358331200000006
3810,YKL073W,61.28136,157.3949286
3811,YKL072W,17.7006726,22.481161170000004
3812,YKL081W,1029.576786,2481.9895800000004
3813,YKL071W,8.8317279,0.14044073399999998
3814,YKL070W,10.321788000000002,0.0
3815,YKL069W,25.476528300000002,32.095915500000004
3816,YKL068W-A,15.025586699999998,21.7490397
3817,YKL068W,92.990304,116.64662399999999
3818,YKL066W,14.646227999999997,0.7217974800000001
3819,YKL067W,29.096806200000003,66.09187200000001
3820,YKL065W-A,2.9800836,0.9271674599999999
3821,YKL065C,67.605786,86.438232
3822,YKL064W,51.592554,57.01854000000001
3823,YKL063C,32.3075088,39.8200824
3824,YKL062W,36.9916809,55.112423400000004
3825,YKL061W,5.555961,11.043727200000001
3826,YKL059C,25.164960600000004,26.969779200000005
3827,YKL058W,25.2728838,34.3844163
3828,YKL057C,80.4343086,132.27742619999998
3829,YKL055C,5.75335386,5.04120078
3830,YKL053C-A,13.578055200000001,31.176450000000003
3831,YKL054C,115.91185440000001,745.508373
3832,YKL051W,41.618718,47.13315300000001
3833,YKL053W,6.4520625,0.000157322625
3834,YKL052C,22.8990927,22.2292068
3835,YKL050C,6.53821818,1.094411253
3836,YKL049C,15.256658999999999,26.517527999999995
3837,YKL048C,23.2729152,10.855065779999999
3838,YKL047W,33.296712899999996,35.7119301
3839,YKL056C,1410.47928,2552.21064
3840,YKL046C,12.056094,130.097475
3841,YKL045W,26.349119700000003,36.937901100000005
3842,YKL044W,1.3659127800000002,2.36950002
3843,YKL042W,15.3772164,29.593090800000002
3844,YKL043W,30.6315816,58.8960132
3845,YKL041W,5.44536,25.83603
3846,YKL040C,54.8746914,60.529822200000005
3847,YKL039W,90.2724144,183.89256
3848,YKL038W,48.07470239999999,17.7466221
3849,YKL034W,25.4047167,40.3067709
3850,YKL033W-A,82.33237799999999,103.12343999999999
3851,YKL033W,36.894058799999996,27.739741499999997
3852,YKL037W,0.75056751,0.7335636
3853,YKL035W,184.50150000000002,376.17
3854,YKL036C,7.3288212,15.3622914
3855,YKL031W,0.364868964,0.7252576199999999
3856,YKL032C,30.332413799999998,129.020892
3857,YKL028W,47.4615603,55.9138671
3858,YKL027W,45.56227200000001,78.397536
3859,YKL030W,15.6416478,4.69947546
3860,YKL029C,100.46040299999999,302.77232999999995
3861,YKL026C,5.044284,1.1458994399999998
3862,YKL025C,33.383988,52.445544000000005
3863,YKL023W,7.04578212,17.3662152
3864,YKL023C-A,35.499828,23.709491999999997
3865,YKL060C,5674.320000000001,14416.164
3866,YKL024C,103.89072,140.348535
3867,YKL022C,43.40115060000001,39.9850086
3868,YKL021C,18.7638927,112.7209608
3869,YKL018C-A,0.24998189999999998,15.65214
3870,YKL020C,53.3739222,39.8869983
3871,YKL019W,64.3174614,45.047919
3872,YKL018W,37.727810999999996,37.472885999999995
3873,YKL017C,22.100655600000003,24.0242004
3874,YKL015W,43.333542,22.559119799999998
3875,YKL016C,134.56537500000002,202.50195000000002
3876,YKL013C,42.939198000000005,93.12303599999998
3877,YKL014C,100.347663,183.9414165
3878,YKL012W,33.1126248,24.0800136
3879,YKL011C,34.157743200000006,15.7110156
3880,YKL010C,49.2520308,118.97791919999999
3881,YKL009W,86.939658,209.62768499999999
3882,YKL006C-A,24.7991058,7.76748
3883,YKL007W,52.6684515,94.22128500000001
3884,YKL008C,111.57395969999999,106.4809728
3885,YKL005C,25.3750245,20.221194
3886,YKL003C,24.7693248,27.939938400000003
3887,YKL004W,59.035509000000005,107.9673912
3888,YKL006W,340.12771799999996,865.9505399999999
3889,YKL002W,20.5677954,33.8341863
3890,YKL001C,21.168291899999996,21.132848099999997
3891,YKR001C,102.51976050000002,350.19958500000007
3892,YKR002W,26.6628279,70.6184193
3893,YKR003W,46.1398686,57.5164959
3894,YKR004C,16.1773038,8.883359099999998
3895,YKR005C,5.085420600000001,1.516259172
3896,YKR007W,19.832148000000004,22.797568500000004
3897,YKR006C,40.2280335,52.7468985
3898,YKR009C,15.489027929999999,5.336559929999999
3899,YKR008W,38.724735599999995,73.6750668
3900,YKR011C,23.7821094,27.390042
3901,YKR010C,26.5490028,24.261257999999998
3902,YKR014C,16.1885625,100.33982999999999
3903,YKR015C,4.03982034,1.514235318
3904,YKR012C,9.5374692,8.7619266
3905,YKR013W,35.287857,173.29455
3906,YKR017C,18.7079976,11.98225296
3907,YKR016W,53.024221499999996,122.7567411
3908,YKR020W,4.20798015,10.037115
3909,YKR019C,21.672604800000002,8.936632320000001
3910,YKR018C,56.933791199999995,123.04480319999999
3911,YKR021W,30.1700172,32.1507756
3912,YKR023W,8.089094699999999,25.0830594
3913,YKR022C,13.9082508,9.617935469999999
3914,YKR025W,14.669870999999999,57.526202399999995
3915,YKR024C,30.700685700000005,78.57759960000001
3916,YKR026C,63.2154996,82.5131448
3917,YKR027W,26.091721800000002,32.6256252
3918,YKR028W,53.739358200000005,98.66469359999999
3919,YKR029C,25.6376352,34.415505599999996
3920,YKR030W,19.972956,28.724543399999995
3921,YKR031C,35.39880828,58.28744999999999
3922,YKR032W,0.74637045,0.148357755
3923,YKR036C,22.234422,24.044319599999998
3924,YKR037C,27.187540799999997,19.985860799999998
3925,YKR033C,0.35163317999999993,0.78340122
3926,YKR034W,0.71740242,0.36286704000000003
3927,YKR035C,16.252551,60.9810762
3928,YKR035W-A,0.00053995524,0.00046497382500000005
3929,YKR038C,60.6008331,48.691643400000004
3930,YKR040C,1.46455848,1.06458912
3931,YKR041W,0.8021257199999999,1.62599808
3932,YKR039W,156.6011502,161.0491194
3933,YKR043C,46.184539199999996,271.06051199999996
3934,YKR045C,11.950468800000001,10.119264000000001
3935,YKR044W,34.4389932,8.7124788
3936,YKR042W,257.067054,1636.42626
3937,YKR046C,107.370744,158.843472
3938,YKR049C,10.481748000000001,11.6287344
3939,YKR050W,18.703937399999997,1.09481748
3940,YKR051W,15.557637599999998,7.892615009999999
3941,YKR052C,21.191034000000002,15.359373000000001
3942,YKR047W,31.719959999999997,5.0556402
3943,YKR048C,131.866878,270.442656
3944,YKR053C,12.781071,1.66288545
3945,YKR054C,38.4725628,42.897054870000005
3946,YKR055W,11.1376392,22.511448
3947,YKR056W,68.668224,122.43148799999999
3948,YKR058W,15.4471503,5.2243549499999995
3949,YKR060W,21.850042499999997,26.33928
3950,YKR059W,63.12509279999999,220.72445999999997
3951,YKR061W,17.6410008,4.29089778
3952,YKR057W,514.6442400000001,602.29488
3953,YKR063C,22.6715178,19.7273079
3954,YKR062W,31.1893974,41.098383899999995
3955,YKR064W,26.400297600000002,17.385658560000003
3956,YKR065C,47.38771619999999,81.082188
3957,YKR066C,47.6530284,127.00444200000001
3958,YKR069W,22.1461614,7.841102940000001
3959,YKR067W,28.6305336,44.567683200000005
3960,YKR068C,24.313457399999997,50.88687899999999
3961,YKR070W,45.8190117,60.34616189999999
3962,YKR073C,4.3460832,0.29618766300000005
3963,YKR071C,101.4623619,172.330965
3964,YKR074W,39.206700000000005,44.8887816
3965,YKR072C,69.7280004,65.536578
3966,YKR075C,7.2565416,15.693678000000002
3967,YKR075W-A,9.399132e-05,1.5937560000000002
3968,YKR076W,9.082146780000002,9.44298138
3969,YKR077W,5.4752334000000005,23.2021608
3970,YKR078W,21.4586754,15.54796296
3971,YKR079C,51.3249021,71.48204489999999
3972,YKR080W,19.288119599999998,20.6335269
3973,YKR081C,48.180492,180.73273499999996
3974,YKR082W,106.80361380000001,142.3950912
3975,YKR083C,6.3378114000000005,8.866914
3976,YKR084C,35.7403104,95.97506399999999
3977,YKR085C,39.787255200000004,35.0913696
3978,YKR086W,34.8222048,23.49718944
3979,YKR087C,32.7787944,24.068002200000002
3980,YKR088C,39.2197962,48.5844918
3981,YKR089C,37.3989186,35.1625047
3982,YKR091W,22.6431075,12.7991448
3983,YKR090W,29.9147961,37.7357715
3984,YKR092C,150.799605,250.235403
3985,YKR093W,326.472426,614.917716
3986,YKR095W-A,14.807980200000001,21.283130700000005
3987,YKR095W,61.2855432,152.034792
3988,YKR096W,36.1645284,39.9914892
3989,YKR097W,5.8899225,1.5150894
3990,YKR098C,10.23802662,8.917559999999998
