ORF,0_CHX,1_64xCHX,1_16xCHX,1_4xCHX,1xCHX,8xCHX,100xCHX
YDR524C,17.563329000000003,25.919711999999993,21.109032,17.525655000000004,14.452326000000001,16.8084,16.8685335
YDR524C-B,1526.073204,2007.1659,313.868535,538.5712590000002,300.85217700000004,226.65624300000002,756.653445
YDR525W-A,19.178159999999995,5.065440000000001,24.913439999999998,35.928,26.00616,25.010399999999997,19.15368
YDR527W,43.179840000000006,39.42972,50.74608,50.06892,42.390480000000004,42.9,49.77324
YDR528W,13.7376,24.052248,31.545600000000004,22.287984000000005,21.475176,17.366616,15.173688
YDR529C,36.167807999999994,13.983360000000001,58.950528,37.846656,40.845312,39.293952000000004,37.694592
YDR530C,12.222066,8.227914,13.98051,15.19812,13.224516,11.401524,11.880744
YDR531W,42.148512,40.071888,53.570496,53.050512,52.944528,52.526112,36.878016
YDR532C,6.71061,7.546686,15.183696,13.239414,7.218972,10.68834,11.085533999999999
YDR533C,14.427083999999999,32.070024,23.813328,36.802416,19.78851,24.764375999999995,22.139355
YDR534C,23.152743,1316.595831,99.934977,603.620211,170.913552,189.98611799999998,214.77823200000003
YDR536W,0.0,0.0,0.5266799999999999,0.44802000000000003,0.0,0.62415,0.07353
YDR538W,6.4829969999999975,3.424842,10.335762,6.846768,7.644294,7.499952,7.746353999999999
YDR539W,29.373624,29.004696,35.722512,44.433144,29.946672000000003,35.025479999999995,35.093520000000005
YDR540C,1.7604,0.60426,1.8241200000000002,2.4165,1.29492,2.8879200000000003,1.8821700000000001
YDR541C,4.723739999999999,9.812835,6.215175,6.227595,6.13341,4.558140000000001,3.22506
YEL001C,126.93787199999998,83.76215400000001,108.28880399999998,129.849204,121.469124,108.753912,120.47009100000001
YEL002C,206.39771100000002,136.106352,199.57325699999998,229.73894700000002,203.449671,225.07121700000008,202.6473645
YEL003W,45.03710399999999,50.632512000000006,71.243424,68.43144000000001,49.077168,48.387024,53.749584
YEL004W,9.968952000000002,12.545568,12.438552,13.865775,10.22826,11.337522000000002,7.143832499999999
YEL005C,2.722743,1.675077,5.990544,5.740089,3.5887230000000003,3.7339019999999996,3.2707725
YEL006W,11.345040000000001,12.573792,12.833855999999999,16.39512,9.811872,10.97208,10.721088
YEL007W,54.463218000000005,64.27812300000001,99.433692,78.17306699999999,85.256607,67.743855,49.49873699999999
YEL009C,26.83765800000001,118.39854599999998,35.021862,48.013038,38.895696,30.822318,95.137353
YEL011W,2.9356199999999997,10.854180000000003,18.54855,21.11193,10.938780000000003,18.27783,4.210965
YEL012W,9.466713,15.383655,22.798557000000002,28.205667,18.344096999999998,16.479530999999998,11.790521999999998
YEL013W,119.23983899999998,79.427799,115.65467100000001,114.32586599999999,103.440087,96.504246,80.16602400000001
YEL015W,65.75148,69.184368,80.147088,64.51941599999999,67.38926400000001,64.362096,68.307516
YEL016C,6.691229999999999,7.393698,10.980137999999998,11.765598,7.497438,7.4440859999999995,7.472985
YEL017C-A,2.366496,4.062828,2.043756,2.901096,1.6324440000000002,4.853376,4.387812
YEL017W,30.710004,44.800548,59.911176000000005,47.594117999999995,40.391676000000004,39.942474,31.618041
YEL018W,12.577320000000002,11.739,22.12056,21.075599999999998,9.583560000000002,14.023800000000001,12.618900000000002
YEL019C,5.93754,5.061984000000001,7.921812,7.389564,7.231176,6.987564,6.314214
YEL020C,6.0234570000000005,8.377974,8.251749000000002,7.028208,6.31125,5.254326,4.433022
YEL020W-A,29.437583999999998,13.476936,41.206176,29.887968,40.134336000000005,34.660031999999994,39.99006
YEL021W,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YEL022W,109.12769999999999,118.9389,124.89569999999999,131.99568,112.45212,115.46994000000002,93.92034000000001
YEL023C,0.036882000000000005,0.0,0.17416500000000001,0.29505600000000004,0.139332,0.12294,0.038931
YEL024W,23.53212,7.570584,24.995952,13.804991999999999,20.746367999999997,19.756224000000003,18.206208
YEL025C,9.998301,11.653388999999999,14.781648,15.773273999999999,12.077862000000001,10.169517,7.975812000000001
YEL026W,366.67097099999995,309.824247,408.87396,331.07909399999994,323.736081,316.822074,436.4345475
YEL027W,720.291138,572.6085750000001,437.77477799999997,577.026576,433.6939109999999,537.717621,583.580403
YEL029C,15.610875,10.471727999999999,17.374316999999998,15.900087,13.877481000000001,11.32434,12.607014
YEL030W,0.5669549999999999,1.5576750000000001,1.0449000000000002,1.92726,1.5305849999999999,1.364175,1.3428900000000001
YEL031W,537.1570560000001,574.198848,447.766464,495.47500799999995,496.68614399999996,472.40140800000006,420.89164800000003
YEL032W,70.138548,79.55431200000001,69.42996,72.8271,71.03084400000002,63.59796,62.41698
YEL033W,0.14112,0.0,0.43344,0.18480000000000002,0.0,0.15456,0.08526
YEL035C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YEL036C,52.394580000000005,71.750214,63.689625,48.670145999999995,47.906622,65.03781599999999,43.357041
YEL037C,194.60945700000005,178.403274,177.498342,176.19480900000002,181.651932,182.3031,205.46505000000002
YEL038W,35.109035999999996,32.877144,40.425768,40.527,38.934648,33.76224,31.424670000000003
YEL039C,0.40527,0.69597,2.1005640000000003,3.379302,1.6778520000000006,2.4942059999999993,0.604656
YEL040W,397.5692760000001,217.39676400000002,246.80213999999998,251.700696,278.239104,245.88532800000002,360.793602
YEL041W,2.6903040000000003,3.696192,7.081392000000001,6.937055999999999,4.525008000000001,2.64864,1.7231039999999997
YEL042W,198.638946,162.091485,150.538545,154.219293,156.193569,178.66575,196.756533
YEL043W,29.496654,30.105306,38.841759,39.639897000000005,34.988877,34.865424,33.0581295
YEL044W,25.848594000000002,32.609589,27.648186000000006,40.24332600000001,29.995872,24.695793,37.668687
YEL046C,499.749432,474.641952,390.604644,391.463676,435.53620800000004,383.44138799999996,470.844402
YEL047C,156.472794,182.31232500000002,121.38517800000001,172.25883,146.788092,157.892859,149.111064
YEL048C,8.251901999999998,33.371136,15.624818999999997,12.229137000000001,8.095841999999998,9.025776,9.649098
YEL050C,26.126928,26.360964,36.262578000000005,33.805200000000006,27.379848000000003,26.99097,29.114433
YEL051W,178.481103,159.57309899999998,172.49043300000002,194.91342600000002,152.635641,154.388895,205.74790349999998
YEL052W,23.057100000000002,22.656239999999997,24.20766,20.618280000000002,24.981840000000002,19.89,18.49464
YEL053C,20.284824,17.541132,18.338255999999998,22.544075999999997,19.485498,18.734616,17.326437000000002
YEL055C,178.09407000000002,211.767138,167.634918,162.55265400000002,148.085388,159.80896800000002,158.7547665
YEL056W,23.849856,28.99827,30.613104,30.368286,27.473886,24.504714000000007,19.610765999999998
YEL057C,0.543348,1.7227080000000001,1.155492,1.148472,0.92313,0.548964,1.134081
YEL058W,114.900012,96.370506,89.04843000000001,104.56641,91.33176599999999,86.965974,78.073686
YEL059C-A,1.742625,3.545775,5.945174999999999,4.557375,1.187325,2.117925,3.6973125
YEL060C,111.51496800000002,240.104628,150.403824,251.74915199999998,178.60788,174.450348,123.13468800000001
YEL061C,28.339311,30.057027,37.924887,40.594554,28.246218000000002,25.438413,28.1936655
YEL062W,10.803408,13.5366,16.5858,13.830432,12.690216000000003,12.315072,8.54238
YEL063C,88.00817400000003,55.321146,78.58290600000001,78.55808400000001,70.178886,77.806332,84.1066875
YEL064C,6.549776999999999,6.878781000000001,13.486278,14.206335000000001,9.496383,10.113987000000002,6.7943655
YEL065W,218.016432,650.5545719999999,394.641519,772.943505,420.53682000000003,462.548988,363.3956295
YEL066W,35.55684,29.61522,39.117059999999995,45.918359999999986,37.23624,37.39878000000001,33.378479999999996
YEL067C,0.172872,0.0,1.591716,3.38982,1.271844,0.8508359999999999,0.519792
YEL068C,7.277049000000001,8.445879000000001,9.67698,8.644013999999999,7.352639999999999,5.885442,5.405755500000001
YEL071W,681.0977459999999,644.5324619999999,587.34963,623.8850940000001,590.904174,575.0861550000001,488.87131650000003
YEL072W,0.627792,0.574896,2.1214079999999997,1.478304,0.7704719999999999,0.8240640000000001,0.73254
YEL073C,0.0,0.0,0.47790000000000005,0.20347200000000001,0.0,0.0,0.15471
YER001W,78.851472,23.688861,60.786684,46.773426,56.83129200000002,58.316853,56.119413
YER002W,83.24368799999999,130.54732800000002,76.94976,70.138008,54.53299200000001,69.93547199999999,127.07498400000001
YER003C,343.58892000000003,171.56226,278.01693,236.79111000000003,306.14409,292.5849,296.54262
YER004W,66.87098399999999,120.19572,76.17789599999999,91.82049600000002,75.6378,69.52344000000001,61.2915
YER005W,15.899306999999999,24.436737,18.655515,22.721679,13.648530000000001,13.167708000000001,16.2958905
YER006W,279.22526100000005,256.750884,222.83691000000002,215.18915100000004,235.77855,225.001665,350.885685
YER007C-A,101.91417600000001,105.04221,96.23741399999999,103.930008,90.73864799999998,98.102004,115.97067299999999
YER007W,6.590781000000001,14.735448,9.882279,9.169172999999997,7.612172999999998,8.926281,7.14663
YER008C,44.899134000000004,58.588677,51.826131,47.31375599999999,42.344127,47.061063000000004,34.803447
YER009W,412.41765599999997,315.388836,343.564578,348.08205599999997,381.511998,370.03289400000006,366.48063899999994
YER010C,14.707709999999999,10.903529999999998,24.055305,23.602695,18.292634999999997,15.081359999999998,11.428754999999999
YER011W,62.450775,292.893255,55.09453499999998,176.37228,78.759045,104.354415,192.653775
YER012W,100.442265,83.40925800000001,104.34545099999998,125.36761200000001,100.144959,91.58218799999999,105.33766499999999
YER013W,23.856282,32.97042,33.510186000000004,25.207416000000006,22.419198,27.387108,26.197560000000003
YER014C-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YER014W,19.414080000000002,26.244,20.241899999999998,29.082240000000002,18.83898,16.4268,16.63578
YER015W,4.16604,3.609525,7.087185000000001,5.448930000000001,7.594530000000001,4.925940000000001,3.96489
YER016W,29.05452,24.531570000000002,38.207025,37.21239,27.45234,31.90905,25.664377500000004
YER017C,35.060382,45.834300000000006,47.146464,39.568374000000006,37.108638,38.388797999999994,32.292036
YER018C,8.480844000000001,13.907412,19.238076,16.219763999999998,14.435550000000001,13.429224,8.251074
YER019C-A,94.07504700000001,61.414004999999996,129.113991,117.164406,96.384063,104.213037,74.8992405
YER019W,32.840034,64.055346,43.494654000000004,49.896029999999996,39.422093999999994,31.113498,25.261344
YER020W,19.01475,27.12555,25.50555,30.838050000000006,19.803150000000002,24.90615,19.062675
YER021W,193.11076799999998,215.103048,219.575388,214.203864,191.16934799999999,199.909668,158.227302
YER022W,30.522432000000002,47.096352,45.298608,31.337712,35.073552,38.330544,33.730920000000005
YER023W,304.020822,266.8901970000001,230.757471,261.78705,269.543799,227.231676,217.0275345
YER024W,2.306304,4.085928,5.65488,5.837832,4.105332000000001,5.247396,2.772
YER025W,587.48976,545.1035039999999,434.51812800000005,444.70324800000003,508.44340800000003,502.969104,560.199024
YER026C,116.98651799999999,156.19476,147.750138,171.572415,160.45779000000002,151.139787,117.1589505
YER027C,77.187462,72.24419400000001,101.39342400000002,97.97501999999999,81.563922,89.11300200000001,92.65931400000001
YER028C,7.166879999999999,8.06748,11.002725,13.057514999999999,8.500005,7.196505,9.3585375
YER029C,21.277773,24.303693000000006,35.581746,26.580816000000002,19.371207000000002,21.384743999999998,23.514708
YER030W,43.107834000000004,86.105712,39.835026,54.930876,30.808932000000006,46.99972199999999,59.740989000000006
YER031C,93.476544,57.27792,84.592032,87.747072,88.33708800000001,73.398528,81.0768
YER032W,27.136134000000002,30.20388,45.663636,35.823696,36.339372,30.943191,33.0466755
YER033C,5.8093379999999994,6.096897,14.827059000000002,12.481352999999999,9.938556,8.135658,7.1873594999999995
YER034W,14.983974,17.400114000000002,16.297506000000002,20.907144,17.679114000000002,19.925064,23.868729
YER035W,10.036332,14.039652,24.824964,33.538098,21.367829999999998,24.699696,15.606378000000001
YER036C,623.3868030000001,564.6409860000001,494.508573,449.59457399999997,534.526629,522.549807,536.695068
YER037W,5.439546,7.690326,19.526723999999998,22.123332,8.976072,13.780955999999998,4.09584
YER038C,4.98294,8.488575,8.005905,7.273530000000001,5.400045,3.4219350000000004,4.6906875
YER039C,0.0,0.0,0.1905,0.16200000000000003,0.0,0.2715,0.0375
YER039C-A,1.121718,1.8126630000000001,1.519641,1.8120059999999998,0.9710460000000001,0.216591,0.6923685
YER040W,19.574718,19.607613,39.45207,29.476113,28.75023,27.120831000000003,26.355474
YER041W,2.6995200000000006,2.5763999999999996,3.28092,4.7082,3.1737599999999997,3.19884,2.48292
YER042W,62.19441,26.430765000000008,49.95777,44.60868,52.777725,49.656405,50.5563375
YER043C,1679.13,1394.0207999999998,1162.5403500000002,1151.0235,1398.8943000000002,1436.5215,1415.582325
YER044C,39.44640900000001,26.010036,34.88924399999999,46.747707000000005,31.097343000000002,35.76893999999999,35.016192000000004
YER044C-A,0.188958,2.076084,1.044177,0.592641,0.555831,0.992643,0.357057
YER045C,7.42497,7.39851,10.986780000000001,8.75385,6.510629999999997,9.08901,7.911540000000001
YER046W,2.2861440000000006,10.893743999999998,3.868128,4.941648,4.977936,2.296512,2.0003759999999997
YER047C,17.354748,25.571448000000004,25.897422,21.61935,19.043885999999997,19.550358000000003,19.911354
YER048C,110.905032,100.650312,128.69320800000003,118.525512,116.06061600000001,131.677896,164.084928
YER048W-A,30.436575,28.070790000000002,59.27886,57.20577,36.376545,39.33227999999999,45.0777375
YER049W,189.243,236.803365,146.97873,146.690415,151.90137,147.642435,169.225425
YER050C,26.885657999999996,18.786684,45.621051,39.041208,32.970522,34.668963,38.24307
YER051W,5.3451059999999995,15.316524,13.106898000000001,12.219498000000002,6.225111,11.482955999999998,7.77954
YER052C,157.646016,152.965296,149.48208000000002,153.13795199999998,163.61452799999998,147.060144,173.009232
YER053C,3.185784,2.215059,6.4997940000000005,9.490530000000001,3.1153500000000003,4.895163,3.2882745
YER053C-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YER054C,0.648918,1.049139,1.0557269999999999,2.3963850000000004,1.966518,2.254743,0.8029125
YER055C,311.636778,236.213574,216.25502399999996,202.87542000000002,177.49207800000002,171.158088,192.95649000000003
YER057C,131.59575,56.956379999999996,116.15526,127.30497,124.71419999999998,120.09543000000001,147.698655
YER058W,3.4749,4.98636,12.899087999999999,10.986516,5.533272,7.6580639999999995,5.780483999999998
YER059W,19.313796,12.835869,31.923588,25.510074,21.345963,25.299152999999997,18.931738499999998
YER060W,7.231959000000001,14.190954,12.513494999999999,11.109,10.98204,7.533488999999999,9.002257499999999
YER061C,16.827798,6.9227609999999995,16.786599,11.255301,8.986698,9.797388000000002,9.325593000000001
YER063W,65.93652,69.70572899999999,79.08703200000001,86.771304,61.772454,71.888283,82.6167645
YER064C,81.261576,144.45288,135.59990399999995,104.350356,103.653594,99.50338199999999,84.240651
YER065C,1.7158499999999999,1.047924,1.9317959999999998,2.0941739999999998,0.9826380000000001,1.501578,1.03788
YER066W,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YER067W,2.392578,1.240272,9.980496,15.761465999999999,4.31811,6.962436,1.4679630000000001
YER068W,67.01436,47.508047999999995,73.00490400000001,67.547088,74.536056,73.46530800000001,68.476716
YER069W,35.541504,71.199648,47.92607999999999,82.806624,45.963936000000004,55.191456000000024,61.969536
YER070W,402.26361,326.435466,311.24690100000004,406.408128,377.03379,327.848976,287.61861450000004
YER071C,12.446127,10.015728000000001,19.704939000000003,18.880836,14.845284,15.314675999999999,17.450371499999996
YER072W,569.7814199999998,229.81296,406.20957000000004,406.8838799999999,334.93629000000004,353.16567,393.644745
YER073W,201.039312,212.55705899999998,136.56087300000004,116.91083699999997,135.15417300000001,122.053107,123.96074850000001
YER074W-A,10.447968000000001,13.356402,15.848682,16.433052,8.256257999999999,11.127540000000002,9.245301
YER075C,25.774176,45.461544,36.827417999999994,40.121652000000005,29.007095999999997,29.165954999999997,30.261246000000003
YER076C,3.5860049999999997,4.980411,6.123933,4.425012000000001,3.556917,2.644281,3.111507
YER077C,13.677339000000002,22.253321999999997,30.023175,22.023885,18.714618,22.255389,16.467789
YER078C,17.183232,15.27552,18.193920000000002,17.903616000000003,16.226304,17.2416,14.98368
YER078W-A,0.0,0.0,0.419265,0.0,0.0,0.29865,0.09454499999999999
YER079W,7.920729000000001,8.772747,19.417275,23.386817999999998,13.943091,17.885415000000002,9.6453375
YER080W,91.78847999999999,91.532256,123.12882,121.804368,112.561464,106.60802400000001,81.64973400000001
YER081W,16.05567,8.48115,9.9546,11.35473,11.78478,8.991570000000001,17.297175
YER082C,87.39751500000001,86.45012999999999,72.56403,70.18308,77.89036500000002,71.849745,108.1409175
YER083C,61.976772,39.577824,66.922284,63.526320000000005,61.817184000000005,59.79745200000001,50.93817299999999
YER084W,0.43498800000000004,0.0,0.667962,1.5174269999999999,0.355653,0.6346799999999999,0.2885085
YER085C,0.13311,0.0,0.0,0.173826,0.0,0.14563800000000002,0.0
YER086W,227.988279,197.04319199999998,187.01550899999998,180.78044699999998,202.303701,169.449321,177.718308
YER087C-B,73.82352,116.040723,79.759182,84.856212,42.54663000000001,58.396476,83.508624
YER087W,13.889543999999997,9.930747,17.176713,17.017461,15.400707,13.860117,11.8582155
YER088C,71.23604400000002,108.30543899999999,123.55794,99.315381,99.943437,98.05524300000003,80.570325
YER089C,75.66758999999999,67.37292000000001,71.160345,86.51790000000001,80.28783,82.76256,82.1090025
YER090W,261.486396,203.969112,228.70668,241.00688399999999,251.438664,246.80265599999998,245.628414
YER091C,1069.595136,331.024896,649.1243519999999,428.17996800000003,675.2977920000001,751.5002880000001,572.3550720000001
YER092W,16.77186,28.793394,23.578128000000003,24.480414,19.012644,19.357380000000003,21.94668
YER093C,17.73009,24.706215,25.530471000000002,21.314745,19.988208000000007,19.035162,19.3678695
YER093C-A,3.0255119999999995,5.84361,8.927496,5.378273999999999,6.261336,4.653773999999999,4.25178
YER094C,111.90991199999999,136.30917000000002,124.52205599999999,140.6259,126.37729200000001,118.89393,107.97386999999999
YER095W,30.933942,39.209379,39.62682,32.675886,27.912006,28.873203,27.4326105
YER096W,1.725219,1.5805529999999999,2.4731729999999996,2.256174,1.834488,1.132704,1.437426
YER098W,3.938835,4.636455,7.4292,7.798395,4.278585,5.04642,2.8776824999999997
YER099C,43.643985,58.292784,39.464766,40.210269,38.88960900000001,39.81024299999999,39.497304
YER100W,71.614818,80.071761,88.17253500000001,98.292102,90.6612,99.17838300000001,95.32528199999999
YER101C,12.046880999999999,10.675008,16.824516,17.226639,16.871063999999997,14.665206,12.558909
YER103W,9.417378,10.387664999999998,17.069721,21.807345,15.165798,18.117168,6.9694769999999995
YER104W,6.697614000000001,11.718630000000001,16.111392000000002,16.065621,9.730413,10.498488,10.586268
YER105C,104.404176,121.091472,129.26808,123.06672,104.470992,109.093824,83.53670400000001
YER106W,0.120897,0.0,0.9280889999999999,0.474498,0.444501,0.13180499999999998,0.2713365
YER107C,52.941168,29.79972,51.055902,47.972718,49.63509,44.012232000000004,50.02213499999999
YER109C,4.0776,7.195200000000001,9.8232,9.6864,7.8456,6.0168,5.184
YER110C,1110.7304100000001,794.99496,790.085562,808.065522,934.6170360000001,986.782314,991.664976
YER111C,27.516288,23.873268,57.91417200000001,46.715988,42.04242,46.843985999999994,35.317602
YER112W,50.863212000000004,24.54302400000001,57.612036,55.22406,49.70701199999999,50.48420400000001,66.237852
YER113C,27.471192,20.673386999999998,33.45029100000001,31.295355000000004,28.656830999999997,25.806206999999997,22.324585499999998
YER114C,83.530881,101.750463,95.71058099999999,87.478353,83.54025,95.90108399999998,98.18243550000001
YER115C,1.9088640000000001,2.9796479999999996,4.596480000000001,3.57408,1.9157760000000001,1.7084160000000002,1.5912
YER116C,6.0794250000000005,19.61355,14.2824,14.885474999999998,11.107800000000001,11.11275,7.544625
YER118C,50.232,24.909551999999998,51.027984,43.461168,47.432256,38.036112,42.58956
YER119C,20.759964,26.065797,28.899884999999998,33.578016000000005,25.221228,25.799090999999997,13.669356
YER120W,317.128245,316.93273500000004,315.021735,326.756745,317.592765,294.29694,347.9648025
YER121W,0.706905,0.0,1.62771,3.1691700000000003,1.6718700000000002,0.993945,0.9173549999999999
YER122C,176.52991200000002,126.745086,203.13033,188.69565,185.029182,186.22812,216.412755
YER123W,27.6822,35.7588,38.4426,39.200174999999994,30.847949999999997,38.444174999999994,39.8089125
YER124C,176.25186599999998,276.577308,284.55877800000013,281.18710200000004,205.02992999999998,197.35842000000002,168.000903
YER125W,179.1639,138.16008000000002,255.76722,214.32113999999999,216.6831,228.72618000000003,215.8569
YER126C,151.187886,129.21525599999998,134.91454200000004,117.16430399999999,125.75214000000001,135.34762799999996,234.385593
YER127W,76.42691400000001,61.361915999999994,49.531805999999996,51.182544000000014,48.14634599999999,49.299822,72.65395199999999
YER128W,6.21486,4.70934,9.475596,10.760184,7.253424,6.187932000000001,9.654300000000001
YER129W,21.829014000000004,29.928312,36.573714,26.077545,21.87702,25.933526999999998,26.146125
YER130C,15.274044,35.140824,33.56773200000001,40.299659999999996,22.392252,25.186787999999996,29.242061999999997
YER132C,22.331928,20.079791999999998,26.59941,29.82501599999999,25.547010000000004,25.904826,25.91535
YER133W,207.194106,122.91040500000001,224.56936199999998,226.21636800000002,184.84215,196.599369,195.27350099999998
YER134C,18.770298,20.575692000000004,27.396666,32.494944,18.317607,18.361641000000002,17.714556
YER136W,186.86086799999998,134.51520000000002,187.74498,206.06996399999997,188.13415200000003,202.350456,135.382362
YER137C,3.0024990000000003,5.709531,3.6166770000000006,6.523071,2.8889609999999997,4.84995,6.0213135
YER139C,9.456366,12.1218,14.13075,13.684014000000001,8.504328,10.343028,11.378829
YER140W,12.204983999999996,9.952476,18.444498,15.259572,12.768111000000001,15.142601999999998,12.3679065
YER141W,40.300224,26.432411999999996,48.752109,44.392485,32.995224,43.44721800000001,29.6911725
YER142C,7.512912,11.648934,13.021965,12.199572,11.441331,9.012465,8.0417205
YER143W,34.756722,44.317845,59.805603000000005,61.002513,48.772152,51.155676000000014,42.63123149999999
YER144C,13.540799999999999,33.905196000000004,22.395516,21.716058,17.888364,16.077282,12.514359
YER145C,219.665925,1048.587525,250.32159000000001,468.40194,247.674105,296.80384499999997,269.079975
YER146W,45.946824000000014,67.14899399999999,66.530568,69.74142,47.21526,44.846742,63.51768
YER147C,11.060625,17.686875,12.560625,15.0075,11.426249999999996,9.073125,8.56875
YER148W,88.967319,71.43963000000001,80.495205,78.84242700000001,76.69728599999999,75.234657,91.439256
YER149C,21.339648,28.879758,22.597596,22.913345999999997,21.201981,15.716772,19.320111
YER150W,2.49426,1.268586,4.467318000000001,7.247658000000001,4.248288,4.698416999999999,2.8860555
YER151C,116.44858500000001,63.889914000000005,103.528722,96.79078200000001,109.529871,96.83734499999998,102.48242399999998
YER152C,24.307668,22.362948,26.604036,38.019276000000005,31.519116,24.551424,20.293686
YER153C,3.30021,8.497620000000001,5.509530000000001,6.310485000000001,3.034755,2.5719300000000005,2.19708
YER154W,34.946145,47.782098,47.170344,46.309536,42.999294,36.940995,37.003862999999996
YER155C,149.930208,119.53701600000001,181.142904,162.56748000000002,153.26676,152.3562,120.61668
YER156C,135.44609400000002,51.340194,99.270387,52.570764000000004,88.80443999999999,82.46853,138.46404149999998
YER157W,27.385092,43.16123399999999,44.28243,35.514966,27.389904,32.531526,27.180582
YER158C,4.415208000000001,13.06998,11.747484,14.185836,7.702506,8.994005999999999,7.495866
YER159C,20.151417000000002,24.401949000000002,30.794049,32.280105000000006,22.017567,25.007268,22.571406
YER161C,17.287506,30.089058,28.985856,27.031956,16.851636,17.644218000000002,21.573561
YER162C,8.516399999999999,12.364634999999998,13.82103,12.949005000000001,8.695334999999998,11.694194999999995,9.84369
YER163C,15.775032000000001,16.09098,25.823856000000003,22.815360000000002,16.933275000000002,14.828586,12.616251
YER164W,93.37551599999999,119.42529300000001,113.048364,111.395739,101.09658,111.36048299999999,102.22917899999999
YER165W,1886.578128,1580.3658659999999,1418.677302,1388.4710220000004,1559.0463359999997,1530.378114,2022.4691070000001
YER166W,101.219508,94.58881199999999,108.65664,125.02116000000001,97.71080400000001,92.1978,83.393028
YER167W,24.703739999999996,31.264992,42.281352000000005,30.155688,29.654712,32.571108,32.55066
YER168C,52.617024,66.07814700000002,62.431845,54.671556,54.6453,40.970847,46.29261
YER169W,29.638836,40.603962,34.643199,32.149386,26.296217999999996,30.083562,37.72758900000001
YER170W,9.757776,13.286766000000002,15.109908,14.189184000000001,14.235966000000001,14.215625999999999,11.164625999999998
YER171W,33.30225,35.49903,42.442257000000005,37.618689,38.450661,37.244769,31.595071500000003
YER172C,76.36539599999999,95.536272,88.395072,85.71387599999998,84.67515599999999,84.00648,80.344992
YER173W,5.5143,10.37322,9.044640000000001,10.66626,5.41926,5.57568,5.05296
YER174C,23.408280000000005,5.1303,28.481984999999998,11.071305,18.169935000000002,21.245175,18.1254675
YER175C,8.955,18.2826,21.9231,44.1486,17.3637,17.604,26.989200000000004
YER175W-A,0.18199500000000002,1.25004,1.676895,3.21354,0.0,1.792065,0.27159
YER176W,55.69047000000001,55.323576,69.612246,39.284586,52.479305999999994,53.233290000000004,56.54711699999999
YER177W,713.390808,711.46362,702.1766159999999,695.2389000000001,736.993836,823.954476,718.335408
YER178W,647.7257609999999,748.2037259999998,494.28010199999994,607.0369529999999,534.35004,509.945091,503.4905295
YER179W,0.5577750000000001,2.187885,2.2009499999999997,1.2492150000000002,1.31856,0.7838999999999999,1.3160475
YER180C,0.082008,0.0,0.0,0.1608,0.3015,0.0,0.0
YER180C-A,6.206448,5.629044,14.831904,14.929170000000001,6.246696,9.606114,9.538260000000001
YER182W,10.708215000000001,6.270285,12.616275,10.256924999999999,10.688369999999999,15.797355,10.518585
YER183C,14.040336000000002,17.530704,24.886680000000002,21.36324,19.565904,14.379324,15.23538
YER184C,2.807145,6.6827700000000005,3.1028849999999997,3.083805,1.514475,2.086875,2.1333824999999997
YER185W,0.362064,0.0,0.18513600000000002,0.6320159999999999,0.444144,1.321488,0.9083519999999999
YER186C,0.20077799999999998,0.0,0.5553629999999999,0.31590300000000004,0.443922,0.264327,0.2763
YER187W,0.04686,0.0,0.0,0.0,0.0,0.153786,0.0
YFL001W,24.078821999999995,39.940436999999996,20.715123,29.812127999999998,24.963935999999997,23.410335,28.3003905
YFL002C,41.354910000000004,56.276184,43.510974,49.263512999999996,37.406982000000006,37.472538000000014,49.01858850000001
YFL003C,0.595962,0.511578,2.747754,2.3390190000000004,0.9598679999999999,1.956654,0.7581374999999999
YFL004W,352.594425,257.576103,314.707467,277.713342,272.13251399999996,300.70317,268.349787
YFL005W,146.915856,95.50288800000001,144.314136,144.37051200000002,127.90936799999999,144.97056,142.86132
YFL007W,139.02768,124.562112,140.07609599999998,148.59206400000002,141.09878400000002,139.59369600000005,104.330256
YFL008W,56.578674,63.27998999999999,75.54244200000001,67.524402,48.950502,61.319616,60.545397
YFL009W,39.48048,54.53135999999999,42.95772,49.959,36.93222,36.0126,35.518860000000004
YFL010C,180.99287999999999,127.38762,148.927668,191.600724,217.57114800000002,156.081396,206.039832
YFL010W-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YFL011W,0.19035600000000003,1.0485989999999998,0.528402,0.7482960000000001,0.8434740000000001,0.375789,0.400404
YFL012W,0.23109900000000003,0.0,0.425544,0.18103500000000003,0.6798869999999999,0.30306599999999995,0.227523
YFL013C,39.137175,49.14756,61.590375,48.910554,35.33884200000001,46.59870600000001,47.6142975
YFL014W,5.09322,4.94604,27.48603,56.70951,16.277250000000002,23.63361,27.95595
YFL016C,38.00832,31.606272000000004,66.243072,61.685759999999995,52.34841600000001,61.037568,32.742144
YFL017C,23.91456,17.417759999999998,35.880480000000006,36.42288,24.660960000000003,27.6432,28.261680000000002
YFL017W-A,16.467984,27.519336,25.666757999999998,22.106448,17.507178,23.011560000000003,25.394148
YFL018C,264.585,126.1065,253.9125,243.087,251.8635000000001,269.14050000000003,243.768
