ORF,RNA_Prints,Ribo_Prints,,,,,,,,,,,,,,,,,,,,,,,,,
YOL097C,170746,128251,,,,,,,,,,,,,,,,,,,,,,,,,
YOL098C,66923,71400,,,,,,,,,,,,,,,,,,,,,,,,,
YOL100W,27091,7466,,,,,,,,,,,,,,,,,,,,,,,,,
YOL101C,15274,7643,,,,,,,,,,,,,,,,,,,,,,,,,
YOL102C,35236,17835,,,,,,,,,,,,,,,,,,,,,,,,,
YOL104C,9261,30,,,,,,,,,,,,,,,,,,,,,,,,,
YOL105C,14681,3338,,,,,,,,,,,,,,,,,,,,,,,,,
YOL107W,22799,11205,,,,,,,,,,,,,,,,,,,,,,,,,
YOL108C,25179,5162,,,,,,,,,,,,,,,,,,,,,,,,,
YOL109W,260249,431766,,,,,,,,,,,,,,,,,,,,,,,,,
YOL110W,9419,2815,,,,,,,,,,,,,,,,,,,,,,,,,
YOL111C,61413,69648,,,,,,,,,,,,,,,,,,,,,,,,,
YOL112W,27140,3565,,,,,,,,,,,,,,,,,,,,,,,,,
YOL113W,27544,1009,,,,,,,,,,,,,,,,,,,,,,,,,
YOL114C,6035,1476,,,,,,,,,,,,,,,,,,,,,,,,,
YOL115W,44287,20882,,,,,,,,,,,,,,,,,,,,,,,,,
YOL116W,21279,6792,,,,,,,,,,,,,,,,,,,,,,,,,
YOL117W,15949,3110,,,,,,,,,,,,,,,,,,,,,,,,,
YOL119C,30023,16445,,,,,,,,,,,,,,,,,,,,,,,,,
YOL120C,77183,63176,,,,,,,,,,,,,,,,,,,,,,,,,
YOL122C,40290,28553,,,,,,,,,,,,,,,,,,,,,,,,,
YOL123W,106983,113556,,,,,,,,,,,,,,,,,,,,,,,,,
YOL124C,48872,24684,,,,,,,,,,,,,,,,,,,,,,,,,
YOL125W,37670,14363,,,,,,,,,,,,,,,,,,,,,,,,,
YOL126C,15688,13721,,,,,,,,,,,,,,,,,,,,,,,,,
YOL128C,14569,3366,,,,,,,,,,,,,,,,,,,,,,,,,
YOL129W,63620,41546,,,,,,,,,,,,,,,,,,,,,,,,,
YOL131W,87,27,,,,,,,,,,,,,,,,,,,,,,,,,
YOL132W,570,158,,,,,,,,,,,,,,,,,,,,,,,,,
YOL133W,32817,15697,,,,,,,,,,,,,,,,,,,,,,,,,
YOL135C,28896,13720,,,,,,,,,,,,,,,,,,,,,,,,,
YOL136C,41044,10948,,,,,,,,,,,,,,,,,,,,,,,,,
YOL137W,28598,14457,,,,,,,,,,,,,,,,,,,,,,,,,
YOL138C,26893,8360,,,,,,,,,,,,,,,,,,,,,,,,,
YOL139C,104758,157238,,,,,,,,,,,,,,,,,,,,,,,,,
YOL140W,17151,2551,,,,,,,,,,,,,,,,,,,,,,,,,
YOL141W,5503,9737,,,,,,,,,,,,,,,,,,,,,,,,,
YOL143C,47726,49821,,,,,,,,,,,,,,,,,,,,,,,,,
YOL144W,30007,9837,,,,,,,,,,,,,,,,,,,,,,,,,
YOL145C,75636,42350,,,,,,,,,,,,,,,,,,,,,,,,,
YOL146W,20573,10737,,,,,,,,,,,,,,,,,,,,,,,,,
YOL147C,16754,15753,,,,,,,,,,,,,,,,,,,,,,,,,
YOL148C,32530,8092,,,,,,,,,,,,,,,,,,,,,,,,,
YOL149W,33198,12765,,,,,,,,,,,,,,,,,,,,,,,,,
YOR001W,70010,37506,,,,,,,,,,,,,,,,,,,,,,,,,
YOR002W,51456,25414,,,,,,,,,,,,,,,,,,,,,,,,,
YOR003W,9411,2198,,,,,,,,,,,,,,,,,,,,,,,,,
YOR005C,17539,3016,,,,,,,,,,,,,,,,,,,,,,,,,
YOR006C,31583,14339,,,,,,,,,,,,,,,,,,,,,,,,,
YOR007C,302867,209681,,,,,,,,,,,,,,,,,,,,,,,,,
YOR008C,50866,53178,,,,,,,,,,,,,,,,,,,,,,,,,
YOR009W,5102,3537,,,,,,,,,,,,,,,,,,,,,,,,,
YOR010C,4825,1835,,,,,,,,,,,,,,,,,,,,,,,,,
YOR011W,1430381,1038423,,,,,,,,,,,,,,,,,,,,,,,,,
YOR012W,2590,1263,,,,,,,,,,,,,,,,,,,,,,,,,
YOR014W,44742,45168,,,,,,,,,,,,,,,,,,,,,,,,,
YOR016C,31365,11758,,,,,,,,,,,,,,,,,,,,,,,,,
YOR017W,25821,7224,,,,,,,,,,,,,,,,,,,,,,,,,
YOR018W,28042,9715,,,,,,,,,,,,,,,,,,,,,,,,,
YOR019W,10732,1216,,,,,,,,,,,,,,,,,,,,,,,,,
YOR020C,95297,63692,,,,,,,,,,,,,,,,,,,,,,,,,
YOR021C,78320,49764,,,,,,,,,,,,,,,,,,,,,,,,,
YOR022C,15493,5641,,,,,,,,,,,,,,,,,,,,,,,,,
YOR023C,53707,18985,,,,,,,,,,,,,,,,,,,,,,,,,
YOR025W,63762,27219,,,,,,,,,,,,,,,,,,,,,,,,,
YOR026W,29747,4080,,,,,,,,,,,,,,,,,,,,,,,,,
YOR027W,275101,502874,,,,,,,,,,,,,,,,,,,,,,,,,
YOR028C,24761,8404,,,,,,,,,,,,,,,,,,,,,,,,,
YOR030W,17075,2983,,,,,,,,,,,,,,,,,,,,,,,,,
YOR032C,627,172,,,,,,,,,,,,,,,,,,,,,,,,,
YOR033C,35698,5529,,,,,,,,,,,,,,,,,,,,,,,,,
YOR034C,20238,7547,,,,,,,,,,,,,,,,,,,,,,,,,
YOR036W,23060,8144,,,,,,,,,,,,,,,,,,,,,,,,,
YOR037W,24208,6127,,,,,,,,,,,,,,,,,,,,,,,,,
YOR038C,22984,11312,,,,,,,,,,,,,,,,,,,,,,,,,
YOR039W,54786,19886,,,,,,,,,,,,,,,,,,,,,,,,,
YOR040W,13529,4416,,,,,,,,,,,,,,,,,,,,,,,,,
YOR042W,75821,61713,,,,,,,,,,,,,,,,,,,,,,,,,
YOR044W,11199,3020,,,,,,,,,,,,,,,,,,,,,,,,,
YOR046C,130551,125535,,,,,,,,,,,,,,,,,,,,,,,,,
YOR047C,30825,14544,,,,,,,,,,,,,,,,,,,,,,,,,
YOR048C,54190,40076,,,,,,,,,,,,,,,,,,,,,,,,,
YOR049C,76334,4049,,,,,,,,,,,,,,,,,,,,,,,,,
YOR051C,115063,45255,,,,,,,,,,,,,,,,,,,,,,,,,
YOR052C,47325,32927,,,,,,,,,,,,,,,,,,,,,,,,,
YOR054C,51669,13922,,,,,,,,,,,,,,,,,,,,,,,,,
YOR056C,39692,27807,,,,,,,,,,,,,,,,,,,,,,,,,
YOR057W,46904,16477,,,,,,,,,,,,,,,,,,,,,,,,,
YOR058C,23189,11539,,,,,,,,,,,,,,,,,,,,,,,,,
YOR059C,34281,4277,,,,,,,,,,,,,,,,,,,,,,,,,
YOR060C,9661,1144,,,,,,,,,,,,,,,,,,,,,,,,,
YOR061W,45433,18596,,,,,,,,,,,,,,,,,,,,,,,,,
YOR062C,53981,3864,,,,,,,,,,,,,,,,,,,,,,,,,
YOR063W,474767,750159,,,,,,,,,,,,,,,,,,,,,,,,,
YOR064C,17656,3553,,,,,,,,,,,,,,,,,,,,,,,,,
YOR065W,34015,30343,,,,,,,,,,,,,,,,,,,,,,,,,
YOR066W,20266,20511,,,,,,,,,,,,,,,,,,,,,,,,,
YOR067C,40792,34761,,,,,,,,,,,,,,,,,,,,,,,,,
YOR069W,45329,33904,,,,,,,,,,,,,,,,,,,,,,,,,
YOR070C,29025,15074,,,,,,,,,,,,,,,,,,,,,,,,,
YOR073W,23777,5233,,,,,,,,,,,,,,,,,,,,,,,,,
YOR074C,39199,33648,,,,,,,,,,,,,,,,,,,,,,,,,
YOR075W,27196,6943,,,,,,,,,,,,,,,,,,,,,,,,,
YOR076C,32075,13061,,,,,,,,,,,,,,,,,,,,,,,,,
YOR077W,10747,6789,,,,,,,,,,,,,,,,,,,,,,,,,
YOR078W,57682,20961,,,,,,,,,,,,,,,,,,,,,,,,,
YOR079C,21476,9633,,,,,,,,,,,,,,,,,,,,,,,,,
YOR080W,21088,2279,,,,,,,,,,,,,,,,,,,,,,,,,
YOR083W,18272,10463,,,,,,,,,,,,,,,,,,,,,,,,,
YOR084W,29214,199,,,,,,,,,,,,,,,,,,,,,,,,,
YOR085W,34116,71594,,,,,,,,,,,,,,,,,,,,,,,,,
YOR087W,38319,20962,,,,,,,,,,,,,,,,,,,,,,,,,
YOR089C,44965,23747,,,,,,,,,,,,,,,,,,,,,,,,,
YOR090C,45938,18366,,,,,,,,,,,,,,,,,,,,,,,,,
YOR091W,87172,71242,,,,,,,,,,,,,,,,,,,,,,,,,
YOR092W,21347,10383,,,,,,,,,,,,,,,,,,,,,,,,,
YOR093C,23539,6479,,,,,,,,,,,,,,,,,,,,,,,,,
YOR094W,12063,6306,,,,,,,,,,,,,,,,,,,,,,,,,
YOR095C,74440,53440,,,,,,,,,,,,,,,,,,,,,,,,,
YOR097C,16882,5566,,,,,,,,,,,,,,,,,,,,,,,,,
YOR098C,58408,77021,,,,,,,,,,,,,,,,,,,,,,,,,
YOR099W,71470,82707,,,,,,,,,,,,,,,,,,,,,,,,,
YOR100C,1713,46,,,,,,,,,,,,,,,,,,,,,,,,,
YOR101W,56048,24153,,,,,,,,,,,,,,,,,,,,,,,,,
YOR103C,26170,15814,,,,,,,,,,,,,,,,,,,,,,,,,
YOR104W,15865,7015,,,,,,,,,,,,,,,,,,,,,,,,,
YOR106W,21811,6609,,,,,,,,,,,,,,,,,,,,,,,,,
YOR107W,2293,256,,,,,,,,,,,,,,,,,,,,,,,,,
YOR110W,33311,17042,,,,,,,,,,,,,,,,,,,,,,,,,
YOR111W,12867,5632,,,,,,,,,,,,,,,,,,,,,,,,,
YOR112W,38123,20651,,,,,,,,,,,,,,,,,,,,,,,,,
YOR113W,14305,12006,,,,,,,,,,,,,,,,,,,,,,,,,
YOR114W,7592,2869,,,,,,,,,,,,,,,,,,,,,,,,,
YOR115C,32934,9138,,,,,,,,,,,,,,,,,,,,,,,,,
YOR126C,23192,10049,,,,,,,,,,,,,,,,,,,,,,,,,
YOR127W,33982,13665,,,,,,,,,,,,,,,,,,,,,,,,,
YOR128C,138619,110125,,,,,,,,,,,,,,,,,,,,,,,,,
YOR129C,17264,3205,,,,,,,,,,,,,,,,,,,,,,,,,
YOR130C,19206,4464,,,,,,,,,,,,,,,,,,,,,,,,,
YOR131C,27765,15408,,,,,,,,,,,,,,,,,,,,,,,,,
YOR132W,58768,28692,,,,,,,,,,,,,,,,,,,,,,,,,
YOR134W,1761,84,,,,,,,,,,,,,,,,,,,,,,,,,
YOR136W,228939,187347,,,,,,,,,,,,,,,,,,,,,,,,,
YOR137C,11006,1430,,,,,,,,,,,,,,,,,,,,,,,,,
YOR138C,42598,22402,,,,,,,,,,,,,,,,,,,,,,,,,
YOR140W,6505,14818,,,,,,,,,,,,,,,,,,,,,,,,,
YOR141C,38210,29303,,,,,,,,,,,,,,,,,,,,,,,,,
YOR142W,70799,110184,,,,,,,,,,,,,,,,,,,,,,,,,
YOR143C,24628,6487,,,,,,,,,,,,,,,,,,,,,,,,,
YOR144C,23731,7273,,,,,,,,,,,,,,,,,,,,,,,,,
YOR145C,79083,64152,,,,,,,,,,,,,,,,,,,,,,,,,
YOR147W,16104,5790,,,,,,,,,,,,,,,,,,,,,,,,,
YOR148C,22254,3295,,,,,,,,,,,,,,,,,,,,,,,,,
YOR149C,20111,5577,,,,,,,,,,,,,,,,,,,,,,,,,
YOR150W,36765,13169,,,,,,,,,,,,,,,,,,,,,,,,,
YOR151C,55530,46531,,,,,,,,,,,,,,,,,,,,,,,,,
YOR152C,25580,2678,,,,,,,,,,,,,,,,,,,,,,,,,
YOR154W,30198,5308,,,,,,,,,,,,,,,,,,,,,,,,,
YOR155C,32140,17411,,,,,,,,,,,,,,,,,,,,,,,,,
YOR156C,12787,7920,,,,,,,,,,,,,,,,,,,,,,,,,
YOR157C,122570,125893,,,,,,,,,,,,,,,,,,,,,,,,,
YOR158W,41285,17358,,,,,,,,,,,,,,,,,,,,,,,,,
YOR160W,28819,15079,,,,,,,,,,,,,,,,,,,,,,,,,
YOR161C,114263,23670,,,,,,,,,,,,,,,,,,,,,,,,,
YOR162C,22194,5145,,,,,,,,,,,,,,,,,,,,,,,,,
YOR163W,50476,28705,,,,,,,,,,,,,,,,,,,,,,,,,
YOR164C,46750,36650,,,,,,,,,,,,,,,,,,,,,,,,,
YOR165W,59338,46493,,,,,,,,,,,,,,,,,,,,,,,,,
YOR166C,30861,5933,,,,,,,,,,,,,,,,,,,,,,,,,
YOR168W,165540,187627,,,,,,,,,,,,,,,,,,,,,,,,,
YOR172W,21298,3320,,,,,,,,,,,,,,,,,,,,,,,,,
YOR173W,16331,2813,,,,,,,,,,,,,,,,,,,,,,,,,
YOR174W,24921,6114,,,,,,,,,,,,,,,,,,,,,,,,,
YOR175C,73632,43290,,,,,,,,,,,,,,,,,,,,,,,,,
YOR176W,59872,64176,,,,,,,,,,,,,,,,,,,,,,,,,
YOR177C,2516,517,,,,,,,,,,,,,,,,,,,,,,,,,
YOR178C,17949,1404,,,,,,,,,,,,,,,,,,,,,,,,,
YOR179C,22007,10040,,,,,,,,,,,,,,,,,,,,,,,,,
YOR180C,9989,358,,,,,,,,,,,,,,,,,,,,,,,,,
YOR181W,37398,33936,,,,,,,,,,,,,,,,,,,,,,,,,
YOR184W,184490,186446,,,,,,,,,,,,,,,,,,,,,,,,,
YOR185C,27203,14817,,,,,,,,,,,,,,,,,,,,,,,,,
YOR186W,2219,88,,,,,,,,,,,,,,,,,,,,,,,,,
YOR187W,113766,93223,,,,,,,,,,,,,,,,,,,,,,,,,
YOR188W,40776,27379,,,,,,,,,,,,,,,,,,,,,,,,,
YOR189W,20281,11439,,,,,,,,,,,,,,,,,,,,,,,,,
YOR190W,2317,215,,,,,,,,,,,,,,,,,,,,,,,,,
YOR191W,33869,15599,,,,,,,,,,,,,,,,,,,,,,,,,
YOR193W,18773,2398,,,,,,,,,,,,,,,,,,,,,,,,,
YOR194C,65407,27069,,,,,,,,,,,,,,,,,,,,,,,,,
YOR195W,31294,19272,,,,,,,,,,,,,,,,,,,,,,,,,
YOR196C,29254,15281,,,,,,,,,,,,,,,,,,,,,,,,,
YOR197W,98771,81131,,,,,,,,,,,,,,,,,,,,,,,,,
YOR198C,176940,227106,,,,,,,,,,,,,,,,,,,,,,,,,
YOR201C,34497,13022,,,,,,,,,,,,,,,,,,,,,,,,,
YOR205C,26239,4331,,,,,,,,,,,,,,,,,,,,,,,,,
YOR206W,93100,58139,,,,,,,,,,,,,,,,,,,,,,,,,
YOR207C,97301,81521,,,,,,,,,,,,,,,,,,,,,,,,,
YOR208W,17838,3148,,,,,,,,,,,,,,,,,,,,,,,,,
YOR209C,118456,52872,,,,,,,,,,,,,,,,,,,,,,,,,
YOR211C,41053,21433,,,,,,,,,,,,,,,,,,,,,,,,,
YOR212W,106942,35576,,,,,,,,,,,,,,,,,,,,,,,,,
YOR213C,16542,4227,,,,,,,,,,,,,,,,,,,,,,,,,
YOR214C,107,114,,,,,,,,,,,,,,,,,,,,,,,,,
YOR215C,18484,12537,,,,,,,,,,,,,,,,,,,,,,,,,
YOR216C,43183,18731,,,,,,,,,,,,,,,,,,,,,,,,,
YOR217W,44246,32141,,,,,,,,,,,,,,,,,,,,,,,,,
YOR219C,36587,14368,,,,,,,,,,,,,,,,,,,,,,,,,
YOR220W,37751,23188,,,,,,,,,,,,,,,,,,,,,,,,,
YOR222W,24945,5291,,,,,,,,,,,,,,,,,,,,,,,,,
YOR223W,21160,14908,,,,,,,,,,,,,,,,,,,,,,,,,
YOR224C,89052,78027,,,,,,,,,,,,,,,,,,,,,,,,,
YOR226C,17858,25117,,,,,,,,,,,,,,,,,,,,,,,,,
YOR228C,13402,5277,,,,,,,,,,,,,,,,,,,,,,,,,
YOR229W,18392,12752,,,,,,,,,,,,,,,,,,,,,,,,,
YOR230W,312632,221167,,,,,,,,,,,,,,,,,,,,,,,,,
YOR231W,35235,12182,,,,,,,,,,,,,,,,,,,,,,,,,
YOR232W,88509,56270,,,,,,,,,,,,,,,,,,,,,,,,,
YOR233W,46295,14313,,,,,,,,,,,,,,,,,,,,,,,,,
YOR236W,28876,16729,,,,,,,,,,,,,,,,,,,,,,,,,
YOR237W,3180,817,,,,,,,,,,,,,,,,,,,,,,,,,
YOR242C,2777,60,,,,,,,,,,,,,,,,,,,,,,,,,
YOR243C,57346,48415,,,,,,,,,,,,,,,,,,,,,,,,,
YOR244W,34747,5776,,,,,,,,,,,,,,,,,,,,,,,,,
YOR245C,27275,9224,,,,,,,,,,,,,,,,,,,,,,,,,
YOR246C,67083,17980,,,,,,,,,,,,,,,,,,,,,,,,,
YOR247W,147291,342519,,,,,,,,,,,,,,,,,,,,,,,,,
YOR249C,26694,5989,,,,,,,,,,,,,,,,,,,,,,,,,
YOR250C,32684,10837,,,,,,,,,,,,,,,,,,,,,,,,,
YOR251C,53602,41301,,,,,,,,,,,,,,,,,,,,,,,,,
YOR252W,24747,16558,,,,,,,,,,,,,,,,,,,,,,,,,
YOR253W,54574,21296,,,,,,,,,,,,,,,,,,,,,,,,,
YOR254C,159721,105661,,,,,,,,,,,,,,,,,,,,,,,,,
YOR255W,74,0,,,,,,,,,,,,,,,,,,,,,,,,,
YOR257W,24448,16177,,,,,,,,,,,,,,,,,,,,,,,,,
YOR258W,6877,1747,,,,,,,,,,,,,,,,,,,,,,,,,
YOR259C,143076,80261,,,,,,,,,,,,,,,,,,,,,,,,,
YOR260W,91464,30872,,,,,,,,,,,,,,,,,,,,,,,,,
YOR261C,127792,60997,,,,,,,,,,,,,,,,,,,,,,,,,
YOR262W,30465,18228,,,,,,,,,,,,,,,,,,,,,,,,,
YOR265W,29772,21988,,,,,,,,,,,,,,,,,,,,,,,,,
YOR266W,17410,4514,,,,,,,,,,,,,,,,,,,,,,,,,
YOR267C,58366,33634,,,,,,,,,,,,,,,,,,,,,,,,,
YOR269W,12031,3386,,,,,,,,,,,,,,,,,,,,,,,,,
YOR271C,87532,123871,,,,,,,,,,,,,,,,,,,,,,,,,
YOR272W,64896,49471,,,,,,,,,,,,,,,,,,,,,,,,,
YOR273C,105306,31033,,,,,,,,,,,,,,,,,,,,,,,,,
YOR274W,26274,7014,,,,,,,,,,,,,,,,,,,,,,,,,
YOR275C,30440,6570,,,,,,,,,,,,,,,,,,,,,,,,,
YOR276W,45263,95875,,,,,,,,,,,,,,,,,,,,,,,,,
YOR278W,28215,8904,,,,,,,,,,,,,,,,,,,,,,,,,
YOR279C,15157,3799,,,,,,,,,,,,,,,,,,,,,,,,,
YOR280C,29177,21043,,,,,,,,,,,,,,,,,,,,,,,,,
YOR281C,42168,19747,,,,,,,,,,,,,,,,,,,,,,,,,
YOR283W,28218,14179,,,,,,,,,,,,,,,,,,,,,,,,,
YOR284W,14609,4443,,,,,,,,,,,,,,,,,,,,,,,,,
YOR285W,118529,95823,,,,,,,,,,,,,,,,,,,,,,,,,
YOR286W,43600,38766,,,,,,,,,,,,,,,,,,,,,,,,,
YOR287C,16940,9182,,,,,,,,,,,,,,,,,,,,,,,,,
YOR288C,24707,10983,,,,,,,,,,,,,,,,,,,,,,,,,
YOR289W,9091,3599,,,,,,,,,,,,,,,,,,,,,,,,,
YOR291W,33276,17957,,,,,,,,,,,,,,,,,,,,,,,,,
YOR292C,32315,5791,,,,,,,,,,,,,,,,,,,,,,,,,
YOR294W,42434,75697,,,,,,,,,,,,,,,,,,,,,,,,,
YOR295W,12328,3853,,,,,,,,,,,,,,,,,,,,,,,,,
YOR296W,17335,4721,,,,,,,,,,,,,,,,,,,,,,,,,
YOR297C,21866,10329,,,,,,,,,,,,,,,,,,,,,,,,,
YOR298C-A,270004,280141,,,,,,,,,,,,,,,,,,,,,,,,,
YOR298W,3296,84,,,,,,,,,,,,,,,,,,,,,,,,,
YOR301W,35578,20061,,,,,,,,,,,,,,,,,,,,,,,,,
YOR303W,50453,13584,,,,,,,,,,,,,,,,,,,,,,,,,
YOR305W,36140,4247,,,,,,,,,,,,,,,,,,,,,,,,,
YOR306C,22304,8687,,,,,,,,,,,,,,,,,,,,,,,,,
YOR307C,44974,13864,,,,,,,,,,,,,,,,,,,,,,,,,
YOR308C,13791,9826,,,,,,,,,,,,,,,,,,,,,,,,,
YOR310C,189709,190867,,,,,,,,,,,,,,,,,,,,,,,,,
YOR311C,46385,22460,,,,,,,,,,,,,,,,,,,,,,,,,
YOR313C,9320,824,,,,,,,,,,,,,,,,,,,,,,,,,
YOR315W,64530,25331,,,,,,,,,,,,,,,,,,,,,,,,,
YOR316C,50682,21439,,,,,,,,,,,,,,,,,,,,,,,,,
YOR319W,19101,3200,,,,,,,,,,,,,,,,,,,,,,,,,
YOR320C,67057,24904,,,,,,,,,,,,,,,,,,,,,,,,,
YOR322C,39844,17243,,,,,,,,,,,,,,,,,,,,,,,,,
YOR323C,167131,168664,,,,,,,,,,,,,,,,,,,,,,,,,
YOR324C,20444,6152,,,,,,,,,,,,,,,,,,,,,,,,,
YOR327C,61923,36710,,,,,,,,,,,,,,,,,,,,,,,,,
YOR329C,39562,20878,,,,,,,,,,,,,,,,,,,,,,,,,
YOR330C,31166,14471,,,,,,,,,,,,,,,,,,,,,,,,,
YOR332W,229799,237674,,,,,,,,,,,,,,,,,,,,,,,,,
YOR334W,13922,3434,,,,,,,,,,,,,,,,,,,,,,,,,
YOR335C,204655,332370,,,,,,,,,,,,,,,,,,,,,,,,,
YOR336W,23154,23131,,,,,,,,,,,,,,,,,,,,,,,,,
YOR337W,16296,7366,,,,,,,,,,,,,,,,,,,,,,,,,
YOR338W,1077,243,,,,,,,,,,,,,,,,,,,,,,,,,
YOR339C,862,152,,,,,,,,,,,,,,,,,,,,,,,,,
YOR340C,67500,43966,,,,,,,,,,,,,,,,,,,,,,,,,
YOR341W,111484,153784,,,,,,,,,,,,,,,,,,,,,,,,,
YOR342C,60701,17327,,,,,,,,,,,,,,,,,,,,,,,,,
YOR344C,46441,27242,,,,,,,,,,,,,,,,,,,,,,,,,
YOR346W,31231,9896,,,,,,,,,,,,,,,,,,,,,,,,,
YOR348C,8304,111,,,,,,,,,,,,,,,,,,,,,,,,,
YOR349W,15308,7281,,,,,,,,,,,,,,,,,,,,,,,,,
YOR350C,17026,4487,,,,,,,,,,,,,,,,,,,,,,,,,
YOR351C,131,60,,,,,,,,,,,,,,,,,,,,,,,,,
YOR352W,19378,8426,,,,,,,,,,,,,,,,,,,,,,,,,
YOR353C,32920,8234,,,,,,,,,,,,,,,,,,,,,,,,,
YOR354C,52487,16615,,,,,,,,,,,,,,,,,,,,,,,,,
YOR355W,72770,30868,,,,,,,,,,,,,,,,,,,,,,,,,
YOR356W,66717,32962,,,,,,,,,,,,,,,,,,,,,,,,,
YOR357C,23796,9625,,,,,,,,,,,,,,,,,,,,,,,,,
YOR358W,14287,5215,,,,,,,,,,,,,,,,,,,,,,,,,
YOR359W,11698,16149,,,,,,,,,,,,,,,,,,,,,,,,,
YOR360C,29749,9000,,,,,,,,,,,,,,,,,,,,,,,,,
YOR361C,237759,241837,,,,,,,,,,,,,,,,,,,,,,,,,
YOR362C,133993,77327,,,,,,,,,,,,,,,,,,,,,,,,,
YOR365C,636,169,,,,,,,,,,,,,,,,,,,,,,,,,
YOR367W,31963,14107,,,,,,,,,,,,,,,,,,,,,,,,,
YOR368W,18186,3844,,,,,,,,,,,,,,,,,,,,,,,,,
YOR369C,743245,593174,,,,,,,,,,,,,,,,,,,,,,,,,
YOR370C,88666,32710,,,,,,,,,,,,,,,,,,,,,,,,,
YOR371C,13943,10041,,,,,,,,,,,,,,,,,,,,,,,,,
YOR372C,38863,23636,,,,,,,,,,,,,,,,,,,,,,,,,
YOR373W,31010,18828,,,,,,,,,,,,,,,,,,,,,,,,,
YOR377W,35962,13819,,,,,,,,,,,,,,,,,,,,,,,,,
YOR378W,4076,2591,,,,,,,,,,,,,,,,,,,,,,,,,
YOR380W,12884,2858,,,,,,,,,,,,,,,,,,,,,,,,,
YPL001W,30972,12423,,,,,,,,,,,,,,,,,,,,,,,,,
YPL002C,17061,4353,,,,,,,,,,,,,,,,,,,,,,,,,
YPL003W,40397,5687,,,,,,,,,,,,,,,,,,,,,,,,,
YPL004C,291735,212077,,,,,,,,,,,,,,,,,,,,,,,,,
YPL005W,11788,1915,,,,,,,,,,,,,,,,,,,,,,,,,
YPL006W,28738,21683,,,,,,,,,,,,,,,,,,,,,,,,,
YPL007C,31652,7198,,,,,,,,,,,,,,,,,,,,,,,,,
YPL008W,28941,3972,,,,,,,,,,,,,,,,,,,,,,,,,
YPL009C,82074,50816,,,,,,,,,,,,,,,,,,,,,,,,,
YPL010W,45038,28959,,,,,,,,,,,,,,,,,,,,,,,,,
YPL011C,31063,7967,,,,,,,,,,,,,,,,,,,,,,,,,
YPL012W,74991,78352,,,,,,,,,,,,,,,,,,,,,,,,,
YPL013C,31420,16680,,,,,,,,,,,,,,,,,,,,,,,,,
YPL014W,19245,8452,,,,,,,,,,,,,,,,,,,,,,,,,
YPL015C,36586,12609,,,,,,,,,,,,,,,,,,,,,,,,,
YPL016W,32757,30942,,,,,,,,,,,,,,,,,,,,,,,,,
YPL017C,3993,1282,,,,,,,,,,,,,,,,,,,,,,,,,
YPL018W,21656,7488,,,,,,,,,,,,,,,,,,,,,,,,,
YPL020C,30302,8272,,,,,,,,,,,,,,,,,,,,,,,,,
YPL021W,206,0,,,,,,,,,,,,,,,,,,,,,,,,,
YPL022W,34188,8081,,,,,,,,,,,,,,,,,,,,,,,,,
YPL023C,57500,34988,,,,,,,,,,,,,,,,,,,,,,,,,
YPL024W,20362,4348,,,,,,,,,,,,,,,,,,,,,,,,,
YPL027W,291,57,,,,,,,,,,,,,,,,,,,,,,,,,
YPL028W,282566,278613,,,,,,,,,,,,,,,,,,,,,,,,,
YPL029W,25598,7435,,,,,,,,,,,,,,,,,,,,,,,,,
YPL030W,21756,23907,,,,,,,,,,,,,,,,,,,,,,,,,
YPL031C,45221,21986,,,,,,,,,,,,,,,,,,,,,,,,,
YPL032C,52474,48619,,,,,,,,,,,,,,,,,,,,,,,,,
YPL033C,171,194,,,,,,,,,,,,,,,,,,,,,,,,,
YPL034W,9902,424,,,,,,,,,,,,,,,,,,,,,,,,,
YPL037C,145512,151431,,,,,,,,,,,,,,,,,,,,,,,,,
YPL038W,21368,7695,,,,,,,,,,,,,,,,,,,,,,,,,
YPL039W,15903,3611,,,,,,,,,,,,,,,,,,,,,,,,,
YPL040C,17792,7962,,,,,,,,,,,,,,,,,,,,,,,,,
YPL041C,4810,4302,,,,,,,,,,,,,,,,,,,,,,,,,
YPL042C,28273,3108,,,,,,,,,,,,,,,,,,,,,,,,,
YPL043W,58038,59506,,,,,,,,,,,,,,,,,,,,,,,,,
YPL045W,29425,5341,,,,,,,,,,,,,,,,,,,,,,,,,
YPL046C,8601,7797,,,,,,,,,,,,,,,,,,,,,,,,,
YPL047W,12258,2548,,,,,,,,,,,,,,,,,,,,,,,,,
YPL048W,252918,254760,,,,,,,,,,,,,,,,,,,,,,,,,
YPL049C,93663,57805,,,,,,,,,,,,,,,,,,,,,,,,,
YPL050C,77352,31509,,,,,,,,,,,,,,,,,,,,,,,,,
YPL051W,12712,5465,,,,,,,,,,,,,,,,,,,,,,,,,
YPL053C,70486,32345,,,,,,,,,,,,,,,,,,,,,,,,,
YPL054W,2129,1301,,,,,,,,,,,,,,,,,,,,,,,,,
YPL055C,43820,23674,,,,,,,,,,,,,,,,,,,,,,,,,
YPL057C,69652,18243,,,,,,,,,,,,,,,,,,,,,,,,,
YPL059W,46396,33894,,,,,,,,,,,,,,,,,,,,,,,,,
YPL060W,16947,3388,,,,,,,,,,,,,,,,,,,,,,,,,
YPL061W,1342706,1387883,,,,,,,,,,,,,,,,,,,,,,,,,
