ORF,RNA_Prints
YLR452C,7016.76900806831
YMR005W,4905.65637041462
YOL099C,196.712498921172
YLR363C,3185.39131734505
YIL023C,4549.6203400829
YGL115W,9407.7059571355
YKL138C,4095.79558924363
YOL109W,98037.0689262583
YGL002W,3476.33540874907
YOR312C,71469.167932171
YLR179C,17118.9497521152
YNL230C,1481.86147725389
YHL028W,2659.11215089441
YCR015C,2314.48035956031
YPR199C,2636.40993077146
YMR313C,3713.93330811495
YLR361C,2741.6424853889
YBR077C,3892.18237332334
YOR298W,539.970670378828
YDR380W,7506.98605881094
YMR135W-A,17.7639066637066
YGL226C-A,5198.09310336294
YDL177C,2195.35583747634
YOL084W,725.19703231588
YLR069C,6731.73691156474
YDR060W,19348.0786279333
YDL096C,190.534037650028
YGR149W,2990.16948737158
YPL213W,2784.28036133755
YPL203W,2898.36544100121
YLL041C,4607.62222589154
YGL258W-A,95.9002223822246
YBL026W,5706.88688330666
YBR076C-A,839.505051140271
YNR021W,14987.1147187963
YGR080W,4077.45530048221
YBL055C,4303.0289944073
YBR195C,3116.11166583716
YCR096C,674.736851273296
YIL172C,504.995602053998
YPL191C,1463.61135264146
YMR013C,3370.92552297928
YPL148C,1405.37743062525
YFL038C,23286.0821795001
YPL088W,3139.66287789992
YPL240C,22489.5451678777
YGL145W,4329.81062812286
YIL037C,197.206801590712
YPR060C,7137.05722622728
YNL004W,7994.28161526692
YLR232W,92.2510747948622
YHR069C,7165.74601954296
YEL043W,5347.72801576107
YEL018W,2852.61149151558
YLR323C,1936.9412963818
YPL053C,8400.61720708887
YGL172W,6370.73556360725
YPL283C,3665.21658703407
YJR070C,18094.8591773728
YDL143W,22699.4586399409
YKL162C,894.557296450504
YDR257C,4976.2736344265
YHL027W,6541.89264188961
YMR290C,11851.274669274
YAR068W,366.040402813511
YGR296C-A,183.039354536515
YDL021W,1452.98532778474
YPL211W,11146.7395687491
YDR452W,11442.7973071489
YBL071W-A,3366.89884479988
YAL038W,504581.534659412
YBR074W,8774.38100629366
YOL047C,116.781673456189
YMR024W,5052.09604436013
YLR147C,2254.31205848113
YDL018C,3440.58756894778
YML012W,21074.7482745764
YIL061C,1678.54940950634
YHR187W,3758.64780773699
Q0250,11132.0341691658
YGR155W,48082.6090526044
YLR155C,2351.42418217681
YLR136C,2105.26674054285
YKR015C,181.79714140268
YLR320W,2911.87554972142
YDL060W,10475.8369477241
YIL069C,24526.9040587902
YHR075C,1563.54624247169
YIL085C,7159.97053882458
YGL195W,65203.5435506707
YOL119C,4259.41004091636
YDR062W,13015.1142780875
YNL289W,6701.43257742797
YJR105W,35099.8193507447
YER161C,3692.91351021326
YNR036C,7785.2745054674
YMR247C,8597.73206608016
YAL067C,193.365993182676
YOR316C-A,85.451094766875
YMR111C,1853.51669167593
YJL096W,3681.02718696969
YBR136W,5293.0312061024
YKL059C,2965.97715847356
YMR090W,2080.85575304462
YGR018C,182.414252760922
YNR061C,5126.71030420428
YGR235C,5245.94117091351
YGR119C,9972.82908994374
YER121W,215.60617843509
YJL204C,3026.16761941834
YMR294W-A,420.985911221793
YER180C-A,43894.1423580331
YNL154C,10105.1853169274
YMR306C-A,96.3579414268743
YGR209C,26027.6964101072
YBL064C,4935.56592268403
YDL012C,2797.31857205771
YOR392W,6.53211625895589
YDL181W,3755.87043257597
YMR133W,98.136736781995
YKL029C,15201.2259403111
YPR106W,3096.73790355682
YNL039W,4481.21924302476
YDL149W,1533.78293411729
YLR007W,3534.82882213932
YGR187C,6868.5450084714
YER170W,1841.46933649176
YBR282W,3716.16526409843
YDR009W,460.786119731119
YPL269W,2107.59380342825
Q0110,13756.1759161079
YER013W,3881.62674733682
YHR137W,9558.57239783301
YER060W,2406.89592926908
YDR407C,6499.9146647015
YHL034W-A,853.155045279418
YGR058W,1552.19397974704
YGL009C,74737.5092340998
YIR041W,18.9421900234446
YIL008W,4690.66852274586
YHR101C,1590.89262697212
YBR192W,3973.21675186347
YBL009W,3897.69230228153
YDR279W,3238.79837141405
YLR243W,5440.49643192326
YER029C,3280.94087760517
YOL048C,1782.43937101622
YJL025W,1641.77537250714
YDR246W,2028.6948141822
YDR427W,13509.7986151105
YLR187W,2673.5164879917
YER182W,2328.04013051029
YDL024C,175.126633295157
YNL163C,7987.05889490118
YMR137C,1777.72706090555
YOL148C,3894.3358237942
YMR228W,2924.12822919814
YJR069C,5710.2904728102
YBR232C,27.7906889541498
YDR411C,4129.33984390389
YIL066C,495.4436473884
YNL061W,12274.751010147
YDR309C,4722.20382268048
YER095W,4960.88357537043
YCR054C,3241.55760054525
YJL138C,20953.149248629
YDR499W,2530.55557432105
YKR004C,1754.31000319954
YJL063C,4436.48855919457
YMR206W,161.681906040668
YMR154C,1370.35575384709
YLR410W,11161.0347101487
YER092W,4223.55289997494
YBR101C,10099.1421331207
YDR544C,3.4171935861228
YIL042C,1522.71067579669
YOL004W,14541.9367517074
YHR112C,3372.96693207854
YPL261C,44.4336217939719
YGL029W,5131.33360985336
YGR160W,3055.381077304
YJR060W,5455.73167725556
YDR437W,482.320579600511
YHL022C,217.683235553703
YGR017W,7201.8009161418
YGL175C,496.86989765102
YLR305C,12907.7925206394
YIL124W,8238.83194796507
YOR343C,50.8570422049874
YGR234W,53018.5031694564
YCR004C,10972.0229267342
YKL115C,292.32017560056
YKL028W,6216.141960417
YPR173C,9989.39688110177
YPR137W,8014.48264372763
YAL011W,2282.70457659206
YJL108C,929.700389693606
YHR039C-A,25178.7617769945
YLR238W,2189.1150523497
YNL067W,37527.4985932479
YLR020C,4975.88095253111
YEL020C,2432.02707626401
YEL016C,3220.12658152925
YPL060W,1523.31518774188
YER087W,2883.53625017825
YIL156W-B,3643.64943961134
YOL087C,5156.66018042492
YNL304W,1930.8494963098
YHR056C,3295.22643017633
YNL092W,441.385038064668
YPL152W,2353.76842410794
YKL033W,3773.24451280777
YJR110W,2706.43524358581
YLR427W,4272.29562266289
YLR049C,5460.22192826855
YHR214W,408.574903983683
YGL243W,3348.2700514304
YBR025C,41029.5063042639
YNL208W,16459.7269626613
YER055C,43569.7680604574
YJR123W,228559.817257968
YHR065C,10383.6327954973
YNL128W,393.05384104258
YDR405W,3225.97409601959
YGL163C,3205.30586329182
YMR139W,3437.36748463859
YDR426C,98.6053669156889
YJL128C,5351.31986156522
YDR442W,36.4742967975115
YJR002W,10569.213233124
YDL217C,2837.51627899035
YPL094C,12631.4004988501
YOL085C,45.9874542407352
YJL157C,8370.49667379842
YER120W,16515.823367542
YAL037C-A,975.450360271632
YGL207W,18993.9740394758
YLR315W,606.168193042935
YDR516C,6125.23016023191
YPL106C,79318.2701575065
YFR042W,2762.27722579498
YLR256W,19933.4716390484
YPR191W,8836.85688251887
YNR077C,5.1634664427197
YMR241W,16772.8047954597
YJR029W,48698.9479678918
YOR147W,3231.68789638611
YJL189W,115927.769123171
YHR079C-A,23.5705666996651
YAL059C-A,286.16734898951
YBR260C,3541.41935575245
YOL079W,153.808236657859
YLR396C,3846.65468166675
YNR037C,3781.50259095713
YPL243W,14677.6155508061
YDL109C,1409.43473790258
YLR440C,5253.49033763515
YBR018C,591.276255908422
YCR043C,4951.10683321579
YDL248W,3807.90335467296
YPL270W,5337.86015165699
YBR054W,4811.47456449916
YNL062C,7189.57731555938
YNL164C,3602.72432229512
YMR298W,6078.2742793483
YMR003W,1856.14999219111
YML106W,23955.7287346258
YGR296W,4042.87841511068
YIL029W-A,78.9646227428053
YMR037C,3932.94019508876
YKL094W,7519.52412723326
YHR012W,4824.94638517955
YOR066W,2645.82737115367
YLR367W,28139.9472006605
YDR497C,29906.1166362973
YOR129C,2331.80131845313
YOL161C,10.1746044164017
YJL027C,54.4135612103582
YJR147W,2665.09043637506
YDR041W,5982.10416747074
YDR409W,2320.77502779215
YMR272C,8337.05648631891
YJL039C,13907.1721886359
YKL143W,7157.39984985368
YDL081C,136616.898217025
YDR307W,3332.49485318
YBL100C,361.234106564674
YIL019W,4318.69332067133
YIL082W-A,354.489180854327
YDR390C,5779.74568076388
YNL041C,4838.74081825678
YDL201W,5853.53897845354
YNL200C,1901.85625110453
YMR028W,2439.67703646962
YKR041W,18004.6241850543
YER073W,17511.4733487113
YGR144W,307.882002611589
YEL006W,4313.45049995809
YKL225W,0.750551267728599
YJR007W,15708.3285984953
YNL238W,6198.09304536706
YBR053C,4410.29276152798
YCR073W-A,3954.11413681575
YJL075C,230.700980774607
YGL109W,126.550393354202
YHR211W,9564.7329272978
YOR269W,2231.58860968973
YML039W,59725.8428891509
YLL060C,1264.08344970742
YPL163C,7417.85809076803
YDR500C,66417.9740513411
YKL118W,76.8880399053932
YLL003W,3786.99544078796
YBR103C-A,15.3955032435012
YMR258C,4987.04472796598
YAL064W-B,69.4732391871112
YML069W,10987.5058200484
YML125C,10656.9385070627
YOL057W,7897.03924703226
YPL283W-B,162.39871768245
YKL145W,18539.4347913068
YFR030W,8427.6864441572
YGR146C,2264.44800895703
YIL150C,1299.84489897758
YDL126C,52886.6858439635
YOL083C-A,16.1171300233212
YDL006W,4147.53588076087
YMR025W,1287.60296969358
YOR227W,4930.79414230783
YGR287C,967.398381705192
YDL233W,1815.94668731253
YCL057C-A,5751.02704268363
YOR362C,14342.477740384
YNL266W,269.882738635518
YMR276W,13393.5740265738
YOR217W,6725.02032815089
YGR061C,50030.7943118044
YBR049C,7118.77733145189
YML124C,12901.5077055809
YPL246C,6968.34711375677
YDL178W,8088.44328962345
YOR111W,1715.52920353121
YLR156W,35.8400661136606
YNL240C,3994.41941502011
YMR096W,4679.97667463519
YLR431C,1371.79454980386
YLR152C,2508.01102765077
YKL019W,5398.85374254447
YGR168C,2672.1181708647
YGR027C,160219.532416602
YJL048C,3395.29585825482
YGL250W,1097.25917961261
Q0105,6910.63792818645
YEL031W,27299.7997749023
YDL147W,19928.1935890777
YJL129C,7028.63922020833
YJL188C,11848.3185188807
YKL191W,8730.74631456507
YDR320C-A,4583.51561515062
YIL099W,221.120264765675
YJR135C,1631.83245131777
YBR102C,3561.5334858289
YGR161C-C,10543.8655718225
YIR013C,56.0243890385299
YDR144C,7790.23133876461
YIL094C,22590.9588245034
YMR032W,3293.8722796222
YIL002W-A,6380.31199949509
YPL112C,5456.07073529004
YAL049C,5608.19029833574
YMR078C,3639.04474543063
YJL077W-A,419.217566803988
YJL085W,3445.83660919743
YKL209C,14553.266844612
YKL128C,8143.97225329852
YMR010W,4546.52671212677
YBR193C,2213.45115156835
YCR023C,4522.37485945863
YHL009C,2181.2532436093
YDL086W,7399.62359524789
YOR201C,4237.4414813878
YPR109W,3032.14781256879
YIL038C,8301.28890278726
YDR001C,6826.3608276313
YPL137C,8515.80739132968
YML082W,3709.99262329666
YPL233W,2158.95944062502
YNL269W,18.2800945068319
YJL004C,4301.81240064093
YOR286W,5653.59258649643
YOR218C,134.06817308601
YOR315W,7757.10044088315
YNL010W,22338.7175601002
YJL070C,2198.87318538633
YIL087C,1296.99327554469
YKR100C,4203.18614240846
YLR388W,58177.5454526246
YNL079C,30105.5127288055
YHR061C,1609.65687387511
YLR415C,126.20850494785
YHR104W,5687.62568480277
YLL008W,15214.6640166657
YPR123C,361.434594733152
YPL111W,7809.13899188477
YFL067W,127.614400401778
YBR158W,14897.3239109452
YGL146C,430.603452803367
YBR182C,1312.4057851559
YEL077W-A,153.8829019387
YER043C,63728.1472087073
YPR015C,252.547227622877
YMR054W,6452.29553381085
YDL016C,1083.04021660649
YER026C,14619.1566096011
YDR264C,13105.9403859058
YOL036W,5602.59490436781
YMR231W,3824.77198272048
YPR100W,5731.43511169611
YDL139C,1385.9795624389
YDR095C,42.110395689302
YOL028C,1928.94203699697
YNR033W,5672.5491944819
YKL149C,2548.09040728218
YBR072C-A,72.191405629753
YBL093C,5517.11012368624
YPR122W,5039.6233743722
YOL009C,1737.38109063939
YEL075W-A,246.816965221321
YER124C,19412.7349381795
YGR253C,16215.6196378002
YBR209W,24.6258822171724
YOL158C,12103.8703740468
YHR214C-D,5.08696477147648
YDR055W,11326.309077568
YMR190C,3824.72523193304
YDL110C,2829.38336811112
YNL187W,1344.92446941719
YOR049C,1595.87376114211
YNL274C,2178.26718303293
YMR027W,9421.14521994429
YGR051C,30.9869079833154
YJR032W,4724.37770633344
YGR135W,17949.4177651711
YIL044C,5064.17049593389
YPL257W-B,54620.2480793126
YJL211C,129.49413799759
YBR011C,56641.1968947687
YDR419W,2692.88096711491
YBR110W,5581.40698241346
YOR009W,965.150787843158
YGR089W,5371.96855140353
YEL028W,354.011432910133
YLR247C,7331.30678018262
YEL067C,206.729778029507
YPR036W-A,58835.6663415502
YDR266C,6185.9578147579
YDR512C,2406.71674951843
YPL208W,5293.1096422439
YLR450W,5917.7095791908
YOR319W,2810.83959502864
YML051W,3625.26496468342
YGL117W,3859.70470446186
YCL014W,5582.11548330995
YFL010W-A,530.399658473357
YLR371W,5821.9485327567
YAL056C-A,96.8801976153668
YDL051W,16246.2799365764
YLL040C,21761.5342471636
YKR070W,5564.87714490956
YJL072C,2954.81003490844
YHR081W,4844.92518142758
YOR061W,7448.90005601666
YDR090C,2332.02715693894
YOR318C,259.268662589422
YDR038C,2004.21391796492
YPL256C,6312.60461270407
YOR070C,3463.91000297743
YNL024C,1047.68867212943
YDR040C,2463.39112074128
YLL066W-B,22.2485972870674
YJL217W,9416.19818336131
YLR397C,5883.0934566236
YGL093W,4340.83637720802
YDR523C,199.145177620021
YHL017W,5167.34104586515
YKL098W,2667.98928572453
YOR204W,27775.8310283018
YCR008W,7248.4044462083
YMR046W-A,268.568750539548
YOR298C-A,34949.156136486
YOL059W,9700.03685967132
YOR250C,3175.60718687983
YGR110W,598.120585626534
YHL036W,1397.04801051548
YOR165W,9391.11660839325
YJR088C,7137.00138356565
YLR378C,15129.2987239497
YCR014C,2262.93754465344
YHR020W,34567.3728088362
YMR235C,20432.3276392987
YGL099W,7666.11107508018
YBL050W,7232.4345686068
YJR039W,2229.67526169018
YHR069C-A,145.52284408957
YJL148W,11917.9228291471
YNL185C,3135.66731830689
YEL075C,556.904390459276
YFR036W,846.789806115131
YMR067C,3555.66622762366
YML086C,8079.16199186608
YMR167W,2570.14644821572
YDR016C,3593.93405902088
YOR122C,24609.6009879987
YGR062C,2551.47802346047
YIL113W,808.181993310825
YNL234W,1127.20538589135
YJL142C,724.112946312182
YKR093W,8524.3365530973
YCR072C,5940.77104137233
YDR414C,2543.46106378693
YPL045W,3869.19431041083
YGR189C,17903.27979599
YBR118W,204439.216758407
YDR342C,10724.5417127747
YMR050C,45904.8709209354
YER113C,4734.71573610454
YDR471W,56770.2573038702
YCR086W,1509.65346250142
YOR380W,1740.37031802478
YHR039C,11304.6259196098
YFL044C,2689.71807322952
YBR245C,8575.55598802314
YIL009W,7199.37922117743
YNL046W,3098.39259472188
YDR318W,2438.02570541869
YLR025W,5110.40980438621
YOR355W,8362.05342716256
YPL265W,17092.5432411038
YDR076W,1088.49143322077
YGL152C,235.102546739087
YFR055W,8791.4729042902
YNL013C,18.4864991095208
YDL128W,6376.8447957416
YHR090C,3279.55750634597
YDR214W,11575.1893004641
YLR184W,8.84555575148913
YPR061C,693.693082155408
YOL090W,6939.46739354763
YGR267C,10289.0321193473
YGR185C,21602.968722743
YIL020C-A,606.088785731098
YML050W,1297.47249775026
YLR169W,161.227695743636
YBR056C-B,32.7561806357824
YLR322W,70.3500983874423
YDR034W-B,464.01642410781
YNL078W,4369.59254771633
YMR158W,2959.69754241719
YLR349W,193.839675220121
YOR262W,4454.17232300856
YKR018C,9285.24031008728
YML132W,1581.72754379291
YDR470C,2440.85121859018
YHR016C,3795.54929800838
YFL004W,18435.5380343405
YDL045W-A,2772.72162998287
YNL290W,6205.29433812196
YMR132C,1931.00982210182
YBR012W-A,8837.93862358194
YDR358W,2689.40024691408
YGL085W,2158.95972083478
YBR010W,53541.9316856199
YML008C,24038.7267706634
YGR023W,1162.44545935665
YLR206W,5915.23505215102
YKR089C,5378.68328893979
YLL059C,247.00949451391
YGL088W,187787.491680264
YIL119C,2521.97048871969
YDR073W,2388.18687301872
YOR180C,1070.39212616615
YPL170W,4243.73918766421
YGL139W,4718.58116536189
YLR287C,6132.59461621153
YMR290W-A,334.802591012125
YBR248C,10543.0101932217
YAL044W-A,2893.66466327229
YGR114C,119.169851043229
YGL140C,7845.43530361476
YGR180C,35984.1335732206
YPL018W,2123.26687204302
YPL229W,1215.93956290562
YBR196C-A,219.803401499043
YDR079W,2379.27425767449
YDR183W,2022.30326991845
YER118C,4749.36956415556
YDR205W,2871.38681611105
YGL260W,0.956619758349617
YBL067C,5215.86004256334
YNL162W,41288.9522262687
YOR093C,5488.50674723851
YKL144C,4178.44288525202
YNL284C-B,30168.3239995071
YLL055W,1761.75758124974
YGR038C-A,9324.04631447694
YLR343W,421.379136050931
YMR064W,3828.85013089436
YGR193C,5656.88141097643
YOL029C,2220.31548587213
YML041C,2653.56590629135
YMR260C,33533.4031136887
YOR060C,1549.66618658334
YKL101W,11267.8883507953
YMR321C,1624.07429312316
YNL024C-A,4835.06600177786
YJR015W,7995.00672334727
YMR151W,107.379321914867
YHR191C,2270.76660927011
YDL170W,2830.22645627209
YDR185C,731.916993738447
YEL073C,816.828098964347
YPL153C,2135.77915805406
YML072C,27738.4263817246
YGR036C,2414.26846023361
YKL086W,239.368007988354
YGL226W,1598.27155323731
YBR283C,20840.2451942951
YPR096C,135.656362963361
YGR196C,4278.25974160376
YDR450W,82674.4016823396
YNL330C,6336.90141143453
YLR393W,1051.7140565044
YHR189W,419.269957527039
YJR030C,3043.19637591167
YDR513W,8573.96681806381
YPR069C,23051.8734458296
YGR170W,4911.40016226105
YNL339C,4506.75137331399
YNL064C,31248.4132857502
YBR061C,4304.20151321194
YOR010C,757.618211102225
YPL002C,2486.75984341683
YJR053W,1119.96716547766
YHR010W,123616.012463846
YER102W,47890.1002531228
YKL074C,4354.76314749286
YKR023W,2882.07017621691
YGR126W,477.540999181076
YAL036C,10886.9501857999
YKL082C,8916.11619316683
YGL010W,1714.64151318516
YHR195W,4131.57680551078
YGL003C,2902.63619869694
YGR237C,3142.67303514599
YIL131C,3932.25412838115
YPR111W,2334.1218391507
YKL044W,585.530805104583
YDR287W,2208.46955003494
YMR002W,15323.4283759547
YOR296W,3395.26769990927
YDR122W,5390.85070558304
YHR032C-A,44.9718542717706
YBL106C,2257.97598430438
YOR035C,2806.03873223912
YDR200C,2534.41420512409
YIL127C,6608.96041074215
YBL068W,6956.77096728531
YIR042C,999.515594536451
YOR118W,4250.56300901226
YPR055W,4330.34275232447
YMR281W,1955.91828223656
YBR019C,621.162964377382
YOR239W,9650.64859175935
YNL103W-A,155.22607402723
YBR001C,3778.44977368238
YOR256C,4585.91798740882
YER139C,1852.34349275068
YNL174W,480.980430103918
YGR232W,4588.07144926132
YBR160W,5247.44622312307
YMR006C,7630.97564276281
YHR064C,49700.8193011533
YMR174C,607.411878114409
YKR002W,4448.749887962
YPL120W,2262.37981014189
YOR151C,24028.1084991121
YOL053W,2446.70854178892
YPR025C,3854.57325678733
YLL064C,17.3844877918405
YOL123W,15560.0748404453
YKR088C,5208.05781956929
YLR121C,1915.56559968283
YGL094C,5403.28744013777
YDR431W,16.6275970536799
YDR081C,4375.62559851161
YCR012W,442462.123085214
YKR044W,2736.24572217799
YNL220W,30247.697175812
YJL186W,9680.70189381996
YGR263C,1959.65973790877
YIL024C,536.239672011379
YPR070W,3740.83066132568
YJR084W,3060.40550522191
YMR087W,1583.80793806054
YLR019W,4047.50561430159
YER050C,4733.7452663037
YDR068W,4843.00527511366
YGR059W,137.481973584302
YER046W-A,62.3895046098719
YLR067C,2935.78216111773
YMR082C,6.11650404269123
YKL080W,25690.7814262725
YIL137C,7675.56298291194
YGL246C,6559.95035180573
YBL075C,2650.08112056031
YHR108W,11375.1341396778
YER035W,2607.12808376189
YMR299C,2847.49218573122
YML093W,10572.3986480385
YOR155C,4100.44535928255
YNL146W,403.633139957616
YGL143C,2572.47668043872
YNL239W,9106.24526875305
YNR073C,100.04036935123
YLL018C-A,3452.25358482982
YJL095W,3802.1209101717
YMR030W,1033.70409801022
YGR271C-A,7224.08763744424
YDL117W,5983.29043128614
YOL075C,2909.7573360563
YOL056W,3431.61125018502
YML053C,2896.31611215191
YCR045W-A,721.102465810379
YIL022W,8092.15608298779
YBL005W-A,2828.10134713821
YMR073C,2723.44548407852
YDR224C,36600.6015114624
YHL048C-A,21.1270180945087
YER171W,6344.01213497307
YNL141W,10879.5085679214
YDL010W,2764.90289744459
YDR106W,274.784886777314
YHR078W,4035.58508238145
YDR270W,3303.98288050372
YOR098C,8409.69830165841
YDR067C,3286.72927010431
YIL026C,4696.10070395392
YGR009C,5035.38876953458
YJL175W,41.7469158152987
YGR204C-A,41.415615705033
YCR003W,4017.75161911014
YML017W,5157.36376855691
YGL122C,6643.65557125795
YMR128W,10603.2190372419
YEL013W,11297.4039814222
YLR268W,4778.18666685789
YER160C,35070.6418560518
YDL069C,1279.95859550548
YEL055C,12500.6113607147
YMR065W,2049.15113304226
YIR020W-A,11.778452928045
YMR169C,1163.03607449246
YIL068C,4889.90976709872
YPR183W,11723.8544694308
YLR387C,8391.59606440986
YLR125W,381.80569308177
YOL024W,61.9738705069848
YGR012W,4045.42378672715
YNL095C,1947.18386402689
YKL092C,3599.57319910866
YBR007C,2733.66780924433
YPL124W,1880.59026271988
YGL253W,75445.4467082686
YAL015C,2575.98867778245
YOR196C,5091.15895977666
YOL076W,7331.49054321354
YDR233C,23770.7705775234
YCR075W-A,1331.59934759592
YEL040W,33463.5791346476
YNL250W,2685.51852267112
YMR252C,1285.6795614347
YER074W,61446.5884290202
YDR269C,9.7886697119509
YLR312W-A,5258.79788472976
YGR206W,1655.7932667329
YJL106W,1165.2331146614
YKL189W,2069.02794664358
YER152C,6660.43974591482
YCL033C,3450.02991778137
YOR041C,174.124798052511
YGR006W,1162.2874352695
YPL041C,1116.66957318342
YOL131W,10.7629716037749
YLR088W,5583.32977712828
YCR045C,322.447772687649
YKL163W,1096.55126518376
YCR079W,1646.26589405591
YPR149W,20259.0251963678
YNL306W,7948.3207187926
YLR040C,2097.19771804331
YBR034C,11098.0859424589
YPL187W,2635.73655198029
YHR030C,7468.08514360819
YPR108W-A,16575.6006917106
YDR384C,6431.12275140865
YMR052W,1183.12419441285
YGR124W,40637.3502279343
YCR031C,83711.9428031348
YIL123W,17047.9483239848
YOR163W,4602.82569841613
YJL178C,7508.32917087262
YOR051C,14095.1113454828
YOL105C,2053.36217963053
YLR352W,2054.17307562056
YHR214C-B,40991.4231259164
YKL018C-A,2034.90173443941
YPR112C,11474.1478982627
YPL251W,132.791517146895
YER090C-A,72.7247472168506
YDR354C-A,23.7402712868277
YNR038W,5021.72728620492
YDL192W,49370.106178999
YLR334C,73.5868215813456
YGR121W-A,126.024116350339
YPR157W,1372.14324755537
YIL109C,18434.5973859186
YGL257C,5930.7152739988
YFL066C,1384.54028684627
YGR161C-D,34351.5839565792
YER099C,5577.50419043886
YDR316W-B,51182.0678173644
YBR299W,330.551846211845
YNL182C,8831.09916604744
YPR163C,33531.614850117
YML042W,1125.51063046168
YLR009W,10999.854736516
YGR152C,4915.18667545198
YDL124W,11815.1732329988
YDR170C,24791.4809319594
YDR268W,2850.14371265972
YIL138C,9831.51990522259
YOL064C,9209.33542791062
YER091C,62282.9375468039
YOL110W,1804.89599179735
YHR132W-A,4136.0725962304
YMR129W,10553.8140849205
YLR153C,30731.5120568939
YOL128C,3642.83633240836
YDR194W-A,12.8812023089264
YLR074C,6487.64577318884
YJL016W,3410.29819805284
YOR085W,6292.78744075897
YJL197C-A,30.5746581465155
YJL190C,138242.118226629
YPL204W,7279.25731658704
YOR284W,1332.70503001211
YOR159C,3607.74495246449
YER072W,27633.4288407702
YDL004W,9771.3683067438
YOR188W,4963.02786973484
YKL002W,6061.81431955589
YJL164C,2256.22447671997
YNL130C,9117.2085079559
YER100W,5746.44422999346
YMR110C,5811.30798468772
YDR228C,4387.93186499073
YFL048C,9146.81525512217
YPR117W,6591.38805295745
YMR323W,60.0202504869477
YBR247C,7060.47730238616
YLR024C,4207.53043239383
YKL018W,3116.73763119612
YKR026C,7711.86455136098
YNL091W,9437.26305780049
YLL024C,108669.322906862
YDL159W,2281.36843213887
YLR122C,118.437599530317
YLR347C,12427.9458879274
YDR159W,5070.28671708359
YPR031W,2900.8575257015
YOR040W,1411.94069467838
YGL187C,9486.11394623785
YDR323C,2280.74118688818
YJR095W,113.129820081073
YDR485C,3938.18507759649
YNL029C,2603.15408216401
YOL020W,8335.24129176582
YJL013C,2815.60227190882
YGR011W,635.970410621902
YNL136W,2855.27130524208
YLL057C,376.908317436513
YER064C,9480.48226514667
YDL058W,10926.9656196346
YBL057C,6263.17741466669
YKR035C,489.385044090966
YBL087C,58433.4942123987
YGL130W,4724.23496192148
YBR295W,2926.22993570316
YMR035W,2232.92528032643
YKR086W,4214.36692574265
YPL181W,5211.63933336334
YOR075W,3372.55440335042
YDR024W,1142.44827063094
YIL142C-A,211.235767304594
YMR159C,422.083702187739
YOR211C,5483.88210264361
YKL183W,4446.44522493243
YGL084C,5381.53108363785
YDR541C,1817.64974155372
YPL245W,6100.1984752468
YGR118W,65335.7400358919
YLR437C-A,39.0590541328893
YDR369C,2236.34868235859
YOL049W,10616.7976800842
YJR140W-A,26.4405374231779
YMR088C,4316.82127983804
YJR044C,3361.13396681508
YDR436W,2105.2087726119
YIL083C,4178.27885720818
YOR124C,8037.48991509857
YHR133C,9731.01696546793
YDR230W,93.8162949047325
YDR381C-A,2326.50255713115
YDL064W,4296.9219066871
YBR076W,132.935445098378
YIL058W,101.292022252437
YJL103C,863.143962511232
YGR024C,6742.64192438523
YDR127W,36197.2512150691
YNL051W,3612.74832141793
YML097C,4123.37151325884
YIL147C,6376.84231850329
YMR097C,2874.49474043925
YBR051W,15.2241276245247
YNL059C,7160.32436205605
YLR033W,5724.6810337877
YJR033C,3990.73468322862
YMR253C,1801.63828955953
YPR050C,189.076491243109
YGL249W,293.566199668398
YFR032C-B,5946.36633011023
YLR023C,3278.99579588152
YHL040C,5246.51495473249
YFL040W,72.83282634127
YBL098W,3791.0516756023
YJR009C,128966.101244034
YPR180W,4027.76740296354
YJL196C,12055.9260582873
YGR148C,64898.7368023731
YMR204C,1262.79210110874
YHR105W,929.042886184611
YLR085C,3036.14423165762
YCR053W,31996.5052436337
YLR137W,1983.08424737831
YHR114W,4037.2325954225
YDL074C,9711.61829961313
YDR069C,2476.48745191461
YPR010C,35264.3727177903
YOR346W,5010.35403719424
YGR257C,4824.32016505011
YOR279C,2395.75471464263
YLR306W,1651.7009011575
YGR242W,69.5816194043797
YJL112W,5194.04165435385
YLR398C,7677.85262829765
YBR036C,9284.43552463957
YPL092W,4142.55563445816
YLR309C,7415.27011960429
YEL022W,10973.4564353006
YDR282C,2142.03266863361
YIR018C-A,135.08977864481
YPL227C,6400.18999118722
YLR446W,1257.82583177907
YGR273C,15.7560620014712
YMR184W,3338.98655703709
YBL081W,2516.8122256849
YLR160C,2361.15498880855
YJR142W,3474.8014306395
YHR194W,2113.3372569332
YFR046C,1626.67339082969
YGL027C,8088.53482077093
YLR423C,1400.2845452386
YMR286W,3159.73259778265
YBR182C-A,38.0680667817884
YDL036C,3300.99055240543
YBR213W,1360.83929061855
YOL159C-A,809.497602037626
YHR037W,5923.10373157922
YLR107W,3656.99762693434
YNR045W,1892.26384392075
YER137W-A,54.5730664565343
YMR072W,10996.6476795836
YPL205C,91.8167754242631
YER166W,10993.934770041
YAL026C-A,967.836096878487
YDL186W,66.924766187557
YLR163W-A,24.9290707416812
YDR152W,7481.91673099861
YCR082W,7958.72330521058
YDR216W,2663.67596971566
YER063W,6213.64010950159
YNL090W,4681.65981595392
