ORF,RNA_Prints,Ribo_Prints
YIL033C,1671,410
YIL034C,1462,231
YIL035C,1369,195
YIL036W,1636,139
YIL037C,48,0
YIL038C,2129,301
YIL039W,2343,352
YIL040W,729,108
YIL041W,4234,983
YIL042C,1165,156
YIL043C,6265,1158
YIL044C,1385,139
YIL045W,207,16
YIL046W,2178,178
YIL046W-A,53,0
YIL047C,3660,42
YIL048W,2094,215
YIL049W,133,12
YIL050W,1736,187
YIL051C,2847,754
YIL052C,13658,2112
YIL053W,7948,2911
YIL054W,1,0
YIL055C,315,23
YIL056W,877,98
YIL057C,13,1
YIL060W,14799,13
YIL061C,856,82
YIL062C,2310,471
YIL063C,814,78
YIL064W,1878,229
YIL065C,1905,242
YIL066C,155,12
YIL067C,1268,137
YIL068C,1372,158
YIL069C,31219,3633
YIL070C,3466,839
YIL071C,360,15
YIL072W,97,2
YIL073C,169,16
YIL074C,8290,2000
YIL075C,12687,2089
YIL076W,1073,232
YIL077C,523,53
YIL078W,13047,2297
YIL079C,554,73
YIL083C,1521,185
YIL084C,400,58
YIL085C,1450,92
YIL087C,387,62
YIL088C,1982,177
YIL089W,173,18
YIL090W,1145,96
YIL091C,1394,205
YIL092W,332,20
YIL093C,1635,252
YIL094C,11944,1845
YIL095W,602,74
YIL096C,526,51
YIL097W,282,44
YIL098C,812,106
YIL099W,83,0
YIL101C,444,68
YIL102C,0,0
YIL102C-A,150,12
YIL103W,944,142
YIL104C,551,89
YIL105C,1048,161
YIL105W-A,59,5
YIL106W,746,107
YIL107C,650,71
YIL108W,1413,222
YIL109C,6184,969
YIL110W,1010,152
YIL111W,173,26
YIL112W,1503,127
YIL113W,39,2
YIL114C,621,72
YIL115C,3737,339
YIL116W,2804,604
YIL117C,259,53
YIL118W,1197,306
YIL119C,409,34
YIL120W,196,4
YIL121W,125,7
YIL122W,201,24
YIL123W,8253,1590
YIL124W,1344,281
YIL125W,10301,1434
YIL126W,6519,572
YIL127C,590,77
YIL128W,1871,348
YIL129C,5209,272
YIL130W,1007,122
YIL131C,1451,153
YIL132C,173,5
YIL133C,11075,2452
YIL134C-A,37,1
YIL134W,2122,20
YIL135C,787,101
YIL136W,850,114
YIL137C,2506,404
YIL138C,2020,248
YIL139C,252,5
YIL140W,1254,212
YIL142W,5089,1366
YIL143C,1773,238
YIL144W,604,77
YIL145C,1327,277
YIL146C,211,13
YIL147C,1776,79
YIL148W,42409,3475
YIL149C,2220,150
YIL150C,505,58
YIL151C,1411,69
YIL152W,208,19
YIL153W,1180,123
YIL154C,526,139
YIL155C,3767,568
YIL156W,1697,229
YIL156W-B,740,182
YIL157C,2112,410
YIL158W,258,16
YIL159W,734,38
YIL160C,48,14
YIL161W,243,20
YIL162W,3216,603
YIL163C,11,0
YIL164C,619,75
YIL165C,618,66
YIL166C,112,3
YIL169C,756,89
YIL172C,578,84
YIL173W,1834,129
YIL176C,21,0
YIL177C,4395,45
YIR001C,583,123
YIR002C,1373,112
YIR003W,1391,195
YIR004W,1588,241
YIR005W,167,18
YIR006C,6413,550
YIR007W,123490,3689
YIR008C,595,109
YIR009W,229,26
YIR010W,707,85
YIR011C,896,167
YIR012W,3144,498
YIR013C,5,0
YIR014W,228,21
YIR015W,267,13
YIR016W,602,6
YIR017C,1929,233
YIR018C-A,6,0
YIR018W,566,30
YIR019C,1005,240
YIR020C,131,0
YIR021W,767,101
YIR021W-A,484,53
YIR022W,926,120
YIR023W,1115,77
YIR024C,428,66
YIR025W,381,52
YIR026C,739,136
YIR027C,96,5
YIR028W,59,2
YIR029W,547,93
YIR030C,300,30
YIR031C,562,28
YIR032C,676,86
YIR033W,1197,91
YIR034C,4262,1368
YIR035C,1217,206
YIR036C,1400,258
YIR037W,2083,496
YIR038C,991,190
YIR039C,292,20
YIR041W,43,2
YIR042C,430,34
YJL001W,4650,912
YJL002C,4031,639
YJL003W,400,48
YJL004C,481,48
YJL005W,3898,253
YJL006C,686,125
YJL008C,8702,1629
YJL010C,1568,345
YJL011C,327,40
YJL012C,12052,2328
YJL013C,612,21
YJL014W,5215,1373
YJL016W,817,52
YJL019W,937,92
YJL020C,4192,659
YJL023C,199,16
YJL024C,728876,3190
YJL025W,395,21
YJL026W,7872,1893
YJL027C,8,1
YJL028W,4,0
YJL029C,1375,178
YJL030W,346,72
YJL031C,591,76
YJL033W,2146,382
YJL034W,18239,3042
YJL035C,377,32
YJL036W,1079,153
YJL037W,101,0
YJL038C,10,1
YJL039C,4105,451
YJL041W,3242,560
YJL042W,3196,299
YJL043W,20,0
YJL044C,958,106
YJL045W,116,20
YJL046W,1064,151
YJL047C,656,75
YJL047C-A,3434,297
YJL048C,1307,151
YJL049W,434,49
YJL050W,5431,713
YJL051W,854,91
YJL052C-A,1,0
YJL052W,91327,20645
YJL053W,962,90
YJL054W,3259,397
YJL055W,1938,325
YJL056C,665,21
YJL057C,589,50
YJL058C,240,30
YJL059W,187,26
YJL060W,3071,623
YJL061W,1373,151
YJL062W,1366,220
YJL062W-A,1868,588
YJL063C,2187,347
YJL065C,921,152
YJL066C,1273,258
YJL068C,1556,446
YJL069C,1411,253
YJL070C,702,68
YJL071W,924,68
YJL072C,535,53
YJL073W,1189,149
YJL074C,2113,269
YJL076W,4846,346
YJL077C,19,0
YJL077W-A,321,1
YJL077W-B,190,0
YJL078C,1883,309
YJL079C,3036,554
YJL080C,14335,2366
YJL081C,2127,276
YJL082W,2199,248
YJL083W,432,27
YJL084C,1546,151
YJL085W,1064,156
YJL087C,1079,196
YJL088W,6876,1772
YJL089W,163,1
YJL090C,435,29
YJL091C,792,140
YJL092W,2127,111
YJL093C,1063,37
YJL094C,1120,150
YJL095W,1307,80
YJL096W,2008,334
YJL097W,649,327
YJL098W,2540,267
YJL099W,658,86
YJL100W,1024,69
YJL101C,5597,592
YJL102W,2509,204
YJL103C,681,32
YJL104W,722,107
YJL105W,46,0
YJL106W,52,1
YJL107C,159,15
YJL108C,176,20
YJL109C,6694,640
YJL110C,1192,70
YJL111W,6378,815
YJL112W,1295,110
YJL115W,684,100
YJL116C,132,18
YJL117W,2560,361
YJL118W,237,10
YJL121C,2760,895
YJL122W,632,98
YJL123C,2291,267
YJL124C,1324,225
YJL125C,891,140
YJL126W,189,36
YJL127C,508,43
YJL127C-B,272,2
YJL128C,1409,159
YJL129C,2007,82
YJL130C,66153,8868
YJL131C,342,33
YJL132W,113,23
YJL133C-A,1787,494
YJL133W,714,40
YJL134W,847,156
YJL136C,16709,3439
YJL136W-A,0,0
YJL137C,428,72
YJL138C,50265,7542
YJL139C,880,65
YJL140W,1482,144
YJL141C,912,102
YJL143W,2513,422
YJL144W,113,17
YJL145W,1223,233
YJL146W,920,103
YJL147C,480,92
YJL148W,1619,141
YJL149W,464,90
YJL151C,1434,335
YJL153C,6986,1694
YJL154C,2112,240
YJL155C,430,98
YJL156C,1333,172
YJL157C,1687,158
YJL158C,10182,2811
YJL159W,13053,3270
YJL160C,15,1
YJL161W,26,3
YJL162C,310,33
YJL163C,199,28
YJL164C,704,52
YJL165C,751,34
YJL166W,1716,138
YJL167W,11355,2923
YJL168C,1614,122
YJL170C,127,15
YJL171C,1515,410
YJL172W,2803,657
YJL173C,781,106
YJL174W,1707,312
YJL176C,1816,180
YJL177W,13605,1926
YJL178C,841,152
YJL179W,737,85
YJL180C,876,95
YJL181W,386,44
YJL183W,3069,391
YJL184W,587,64
YJL185C,228,19
YJL186W,1803,493
YJL187C,931,34
YJL189W,20175,4306
YJL190C,25267,3050
YJL191W,12401,2764
YJL192C,1448,284
YJL193W,290,44
YJL194W,895,107
YJL196C,2252,449
YJL197W,2354,229
YJL198W,1149,147
YJL200C,16412,2593
YJL201W,700,82
YJL203W,395,56
YJL204C,366,51
YJL205C,280,29
YJL206C,472,43
YJL207C,3406,344
YJL208C,1540,222
YJL209W,744,27
YJL210W,1520,90
YJL212C,312,4
YJL213W,513,71
YJL214W,87,22
YJL216C,199,11
YJL217W,2937,597
YJL218W,203,36
YJL219W,34,8
YJL221C,578,82
YJL222W,1829,129
YJL223C,25,0
YJL225C,4823,54
YJR001W,3358,398
YJR002W,2617,375
YJR003C,852,112
YJR004C,261,0
YJR005C-A,2,0
YJR005W,1839,223
YJR006W,1013,146
YJR007W,3671,1019
YJR008W,640,93
YJR009C,175512,44378
YJR010C-A,352,46
YJR010W,14538,4867
YJR011C,481,46
YJR012C,358,21
YJR013W,875,217
YJR014W,1481,312
YJR015W,1771,305
YJR016C,15864,3793
YJR017C,1959,267
YJR019C,678,206
YJR021C,416,15
YJR022W,43,12
YJR024C,1425,210
YJR025C,1982,377
YJR030C,1384,55
YJR031C,1843,155
YJR032W,1134,230
YJR033C,1709,196
YJR034W,1110,189
YJR035W,784,60
YJR036C,164,4
YJR039W,530,39
YJR040W,1125,135
YJR041C,1962,271
YJR042W,3023,328
YJR043C,495,66
YJR044C,796,92
YJR045C,32681,6972
YJR046W,1287,137
YJR047C,13583,1519
YJR048W,14432,3041
YJR049C,930,128
YJR050W,320,34
YJR051W,1219,173
YJR052W,729235,3185
YJR053W,264,35
YJR054W,434,23
YJR055W,779,10
YJR056C,235,33
YJR057W,664,84
YJR058C,754,113
YJR059W,1418,169
YJR060W,453,88
YJR061W,1099,60
YJR062C,633,68
YJR063W,989,135
YJR064W,7229,1151
YJR065C,3267,615
YJR066W,3864,294
YJR067C,388,89
YJR068W,1385,204
YJR069C,1058,377
YJR070C,6155,1558
YJR072C,3039,1059
YJR073C,13479,4025
YJR074W,1853,259
YJR075W,1672,250
YJR076C,3812,401
YJR077C,23688,4961
YJR078W,997,238
YJR079W,111,29
YJR080C,1734,202
YJR082C,232,7
YJR083C,198,26
YJR084W,525,85
YJR085C,997,189
YJR086W,285,40
YJR088C,1471,269
YJR089W,995,88
YJR090C,1886,187
YJR091C,2420,175
YJR092W,3407,343
YJR093C,654,63
YJR094C,85,7
YJR094W-A,16093,2876
YJR095W,55,7
YJR096W,461,72
YJR097W,319,33
YJR098C,470,37
YJR099W,383,57
YJR100C,680,121
YJR101W,2001,243
YJR102C,235,38
YJR103W,1180,189
YJR104C,18314,4837
YJR105W,11149,2982
YJR106W,566,35
YJR107W,237,0
YJR108W,30,1
YJR109C,10646,2805
YJR110W,498,38
YJR111C,279,68
YJR112W,397,57
YJR112W-A,342,13
YJR113C,3587,624
YJR115W,89,2
YJR116W,300,52
YJR117W,3243,563
YJR118C,576,112
YJR119C,511,73
YJR120W,1775,40
YJR121W,52891,7008
YJR122W,1528,172
YJR123W,39984,8424
YJR124C,597,65
YJR125C,1263,247
YJR126C,2131,192
YJR127C,1517,44
YJR129C,710,81
YJR130C,1279,136
YJR131W,815,111
YJR132W,2521,326
YJR133W,2764,703
YJR134C,1176,138
YJR135C,347,15
YJR135W-A,844,194
YJR136C,648,35
YJR137C,38702,6014
YJR138W,1731,133
YJR139C,13385,3994
YJR140C,2600,215
YJR141W,337,25
YJR142W,510,100
YJR143C,6339,991
YJR144W,1650,327
YJR145C,85092,15317
YJR146W,576,8
YJR147W,942,18
YJR148W,1157,206
YJR149W,511,61
YJR150C,3,0
YJR151C,322,0
YJR151W-A,1,0
YJR152W,224,19
YJR153W,5,0
YJR154W,152,2
YJR155W,255,1
YJR156C,75,12
YJR158W,30,1
YJR159W,263,6
YJR160C,195,6
YJR161C,1505,200
YKL001C,10913,1941
YKL002W,1867,186
YKL003C,1421,131
YKL004W,2481,218
YKL005C,1034,73
YKL006C-A,446,26
YKL006W,32363,5381
YKL007W,1441,127
YKL008C,725,103
YKL009W,2422,436
YKL010C,3950,433
YKL011C,237,22
YKL012W,1055,107
YKL013C,3121,312
YKL014C,3799,405
YKL015W,1802,88
YKL016C,7882,1850
YKL017C,968,404
YKL018C-A,453,41
YKL018W,610,120
YKL019W,1934,207
YKL020C,2567,294
YKL021C,1095,270
YKL022C,1198,258
YKL023C-A,1279,116
YKL023W,687,82
YKL024C,3478,432
YKL025C,1213,135
YKL026C,162,8
YKL027W,1243,310
YKL028W,1656,157
YKL029C,7458,1279
YKL032C,1125,163
YKL033W,1087,59
YKL033W-A,1106,201
YKL034W,1123,182
YKL035W,4489,931
YKL037W,79,0
YKL038W,2130,91
YKL039W,2571,593
YKL040C,1368,289
YKL041W,744,94
YKL042W,445,67
YKL043W,2808,117
YKL044W,360,1
YKL045W,921,111
YKL046C,2679,432
YKL047W,728,82
YKL048C,677,50
YKL049C,546,98
YKL050C,286,1
YKL051W,602,84
YKL052C,831,139
YKL053C-A,2031,116
YKL054C,5627,981
YKL055C,159,6
YKL056C,44083,7787
YKL057C,2398,349
YKL058W,1284,116
YKL059C,591,76
YKL060C,151607,59903
YKL061W,607,53
YKL062W,1530,166
YKL063C,525,38
YKL064W,2734,165
YKL065C,1312,209
YKL065W-A,29,0
YKL067W,2739,615
YKL068W,2533,191
YKL068W-A,967,33
YKL069W,1206,191
YKL070W,3,0
YKL071W,40,4
YKL072W,664,64
YKL073W,2730,375
YKL074C,714,116
YKL075C,1002,143
YKL077W,2330,319
YKL078W,787,95
YKL079W,899,106
YKL080W,5318,1046
YKL081W,23078,6088
YKL082C,1225,138
YKL084W,332,16
YKL085W,6444,1786
YKL086W,47,8
YKL087C,1884,460
YKL088W,897,105
YKL089W,489,59
YKL090W,221,22
YKL091C,483,51
YKL092C,1261,92
YKL093W,148,20
YKL094W,1625,237
YKL095W,382,46
YKL096C-B,1,0
YKL096W,326,104
YKL096W-A,17506,9784
YKL098W,760,19
YKL099C,567,86
YKL100C,1927,263
YKL101W,3936,216
YKL103C,2440,560
YKL104C,5229,1067
YKL105C,1316,113
YKL106C-A,15,0
YKL106W,1538,85
YKL107W,24,3
YKL108W,303,47
YKL109W,4356,438
YKL110C,662,68
YKL112W,2770,454
YKL113C,1382,236
YKL114C,1232,204
YKL116C,1575,145
YKL117W,7580,1814
YKL119C,999,79
YKL120W,2695,591
YKL121W,604,35
YKL122C,723,80
YKL124W,515,106
YKL125W,745,86
YKL126W,2125,359
YKL127W,2584,583
YKL128C,1293,188
YKL129C,1629,227
YKL130C,625,211
YKL132C,187,0
YKL133C,183,24
YKL134C,1051,132
YKL135C,1772,348
YKL137W,598,148
YKL138C,614,61
YKL138C-A,372,18
YKL139W,521,65
YKL140W,673,146
YKL141W,3305,447
YKL142W,1529,400
YKL143W,1186,219
YKL144C,492,73
YKL145W,8049,1535
YKL146W,2099,211
YKL148C,14512,2828
YKL149C,441,44
YKL150W,2481,599
YKL151C,878,124
YKL152C,81112,11690
YKL154W,722,101
YKL155C,1644,261
YKL156W,4959,785
YKL157W,6740,1104
YKL159C,215,31
YKL160W,2529,106
YKL161C,226,5
YKL162C,203,64
YKL163W,441,79
YKL164C,7889,2032
YKL165C,2103,320
YKL166C,690,102
YKL167C,859,148
YKL168C,624,62
YKL170W,1462,321
YKL171W,891,56
YKL172W,2877,661
YKL173W,1804,173
YKL174C,940,120
YKL175W,1333,215
YKL176C,3022,60
YKL178C,129,7
YKL179C,1587,144
YKL180W,22314,3437
YKL181W,7863,1143
YKL182W,83785,10426
YKL183C-A,4,0
YKL183W,795,166
YKL184W,2742,330
YKL185W,1692,176
YKL186C,653,180
YKL187C,271,1
YKL188C,287,15
YKL189W,345,55
YKL190W,1886,267
YKL191W,3376,284
YKL192C,3700,814
YKL193C,1923,270
YKL194C,1511,269
YKL195W,4367,920
YKL196C,2112,374
YKL197C,903,81
YKL198C,641,52
YKL201C,2289,249
YKL203C,3346,218
YKL204W,1921,253
YKL205W,1820,191
YKL206C,737,149
YKL207W,1720,310
YKL208W,361,83
YKL209C,6072,742
YKL210W,16316,3692
YKL211C,3293,741
YKL212W,5821,866
YKL213C,2512,302
YKL214C,520,77
YKL215C,2149,325
YKL216W,2671,453
YKL217W,491,26
YKL218C,805,115
YKL219W,431,72
YKL220C,145,0
YKL221W,38,3
YKL222C,390,11
YKL224C,47,1
YKR001C,7138,1022
YKR002W,1380,270
YKR003W,1300,204
YKR004C,375,20
YKR005C,146,5
YKR006C,1917,290
YKR007W,443,96
YKR008W,1067,133
YKR009C,304,30
YKR010C,700,64
YKR011C,986,312
YKR013W,3239,623
YKR014C,1162,194
YKR015C,29,0
YKR016W,5417,742
YKR017C,336,53
YKR018C,4312,580
YKR019C,434,33
YKR020W,365,33
YKR021W,905,97
YKR022C,248,13
YKR023W,440,39
YKR024C,1228,211
YKR025W,601,59
YKR026C,694,142
YKR027W,901,113
YKR028W,4283,381
YKR029C,757,97
YKR030W,325,29
YKR031C,3059,251
YKR034W,151,10
YKR035W-A,1033,174
YKR036C,1227,98
YKR037C,462,138
YKR038C,326283,1807
YKR039W,3826,721
YKR041W,253941,363
YKR042W,18295,2442
YKR043C,2786,665
YKR044W,414,43
YKR045C,433,21
YKR046C,4308,1518
YKR048C,6028,1232
YKR049C,692,51
YKR050W,999,15
YKR051W,313,27
YKR052C,299,43
YKR053C,304,13
YKR054C,6026,228
YKR055W,533,133
YKR056W,2168,335
YKR057W,27872,2860
YKR058W,375,37
YKR059W,48830,7532
YKR060W,624,61
YKR061W,297,18
YKR062W,1004,123
YKR063C,774,63
YKR064W,803,48
YKR065C,1761,337
YKR066C,1743,382
YKR067W,1519,248
YKR068C,963,236
YKR069W,4310,693
YKR070W,928,125
YKR071C,3396,486
YKR072C,1678,206
YKR074W,1756,225
YKR075C,237,38
YKR076W,615,49
YKR077W,437,121
YKR078W,232,32
YKR079C,1461,157
YKR080W,4232,1090
YKR081C,2389,373
YKR082W,2817,342
YKR083C,260,71
YKR084C,2067,305
YKR085C,2337,264
YKR086W,951,72
YKR087C,568,113
YKR088C,961,118
YKR089C,1536,98
YKR090W,1009,98
YKR091W,157,10
YKR092C,3517,537
YKR093W,1927,410
YKR094C,34382,2962
YKR095W,4553,389
YKR095W-A,656,102
YKR096W,1783,118
YKR097W,69,8
YKR098C,471,35
YKR099W,892,74
YKR100C,1368,111
YKR101W,398,52
YKR102W,666,0
YKR103W,427,5
YKR104W,108,0
YKR105C,2,0
YKR106W,128,12
YLL001W,4413,648
YLL002W,272,27
YLL003W,735,28
YLL004W,562,67
YLL005C,1,0
YLL006W,784,107
YLL006W-A,189,6
YLL007C,349,45
YLL008W,3113,383
YLL009C,1819,444
YLL010C,698,71
YLL011W,2089,380
YLL012W,1433,216
YLL013C,5086,426
YLL014W,1263,154
YLL015W,2637,265
YLL018C,9301,2305
YLL018C-A,246,18
YLL019C,2605,170
YLL021W,3701,398
YLL022C,819,161
YLL023C,633,137
YLL024C,125477,25193
YLL025W,102,6
YLL026W,10221,1915
YLL027W,1526,320
YLL028W,6638,1081
YLL029W,3677,394
YLL031C,1985,250
YLL032C,603,132
YLL033W,144,6
YLL034C,2279,333
YLL035W,790,91
YLL036C,1206,187
YLL038C,567,61
YLL039C,12018,2149
YLL040C,6462,597
YLL041C,9708,1712
YLL042C,77,7
YLL043W,1548,289
YLL045C,36885,6220
YLL046C,8,0
YLL048C,9601,881
YLL049W,723,25
YLL050C,6083,1747
YLL051C,508,19
YLL052C,1492,348
YLL053C,1490,148
YLL054C,790,69
YLL055W,509,150
YLL056C,209,0
YLL057C,101,20
YLL058W,410,47
YLL060C,213,5
YLL061W,2588,106
YLL062C,959,220
YLL063C,1,0
YLL064C,5,0
YLL066C,904,13
YLL066W-B,66,0
YLL067C,958,14
YLR001C,834,114
YLR002C,1752,205
YLR003C,839,56
YLR004C,196,4
YLR005W,977,79
YLR006C,615,53
YLR007W,443,32
YLR008C,1867,184
YLR009W,2334,305
YLR010C,40866,408
YLR011W,259,21
YLR012C,4,1
YLR013W,6,0
YLR014C,640,25
YLR015W,648,76
YLR016C,427,37
YLR017W,1370,288
YLR018C,580,47
YLR019W,1107,55
YLR020C,1172,121
YLR021W,369,63
YLR022C,692,115
YLR023C,3687,288
YLR024C,2070,149
YLR025W,762,113
YLR026C,593,98
YLR027C,9332,2371
YLR028C,3192,494
YLR029C,26749,5854
YLR030W,95,11
YLR031W,59,3
YLR032W,932,103
YLR033W,1046,160
YLR034C,988,265
YLR035C,352,24
YLR036C,59,3
YLR037C,41,1
YLR038C,5899,1069
YLR039C,1045,116
YLR040C,34,11
YLR042C,95,19
YLR043C,4407,894
YLR044C,252975,60756
YLR045C,1546,195
YLR046C,184,8
YLR047C,429,44
YLR048W,29597,7234
YLR049C,893,128
YLR050C,464,69
YLR051C,657,66
YLR052W,475,60
YLR053C,21,4
YLR054C,74,0
YLR055C,1742,191
YLR056W,9944,1856
YLR057W,856,95
YLR058C,35627,10426
YLR059C,707,164
YLR060W,9079,1749
YLR061W,19681,6811
YLR063W,2071,581
YLR064W,346,53
YLR065C,631,78
YLR066W,1216,312
YLR067C,1030,75
YLR068W,275,44
YLR069C,6561,1030
YLR070C,273,45
YLR071C,2013,192
YLR072W,891,125
YLR073C,365,37
YLR074C,1701,212
YLR075W,45975,10300
YLR077W,1437,185
YLR078C,842,78
YLR079W,853,74
YLR080W,179,8
YLR081W,144,14
YLR082C,286,39
YLR083C,3322,509
YLR084C,2842,231
YLR085C,609,108
YLR086W,1941,178
YLR087C,3800,144
YLR088W,1231,155
YLR089C,2974,507
YLR090W,1815,322
YLR091W,325,17
YLR092W,6528,1008
YLR093C,659,84
YLR094C,559,36
YLR095C,1479,206
YLR096W,1520,158
YLR097C,480,28
YLR098C,548,43
YLR099C,943,139
YLR099W-A,781,31
YLR100W,2681,307
YLR102C,329,77
YLR103C,806,108
YLR104W,207,41
YLR105C,536,46
YLR106C,18226,1247
YLR107W,696,84
YLR108C,590,48
YLR109W,10264,2961
YLR110C,113995,21590
YLR113W,2484,564
YLR114C,2501,207
YLR115W,1702,157
YLR116W,802,72
YLR117C,1166,113
YLR118C,687,100
YLR119W,177,19
YLR120C,2592,464
YLR121C,703,100
YLR125W,189,0
YLR126C,521,68
YLR127C,517,44
YLR128W,262,30
YLR129W,4577,510
YLR130C,1344,62
YLR131C,1093,66
YLR132C,413,18
YLR133W,2299,283
YLR134W,18708,2047
YLR135W,343,29
YLR136C,20,0
YLR137W,358,31
YLR138W,2838,228
YLR139C,885,179
YLR141W,456,54
YLR142W,1386,230
YLR143W,323653,1551
YLR144C,720,118
YLR145W,343,71
YLR146C,503,105
YLR146W-A,491,81
YLR147C,331,51
YLR148W,1193,160
YLR149C,503,61
YLR150W,41529,7547
YLR151C,304,60
YLR152C,687,54
YLR153C,19905,5258
YLR154C,272,50
YLR154C-G,85,2
YLR154C-H,4557,19
YLR154W-C,4,0
YLR155C,7042,15
YLR156C-A,48,0
YLR156W,177,0
YLR157C,7044,15
YLR157C-C,2963,1
YLR157W-D,665,1
YLR157W-E,153,0
YLR158C,7049,15
YLR159C-A,48,0
YLR159W,185,0
YLR160C,7043,15
YLR161W,152,1
YLR162W,5,1
YLR162W-A,26,0
YLR163C,3144,779
YLR164W,103,0
YLR165C,138,6
YLR166C,1049,111
YLR167W,67873,4899
YLR168C,3847,575
YLR170C,907,96
YLR172C,2862,494
YLR173W,968,125
YLR174W,839,67
YLR175W,9960,1586
YLR176C,390,48
YLR177W,1030,22
YLR178C,574,46
YLR179C,8922,1475
YLR180W,35315,10378
YLR181C,819,112
YLR182W,1184,133
YLR183C,947,119
YLR185W,9692,7235
YLR186W,1424,280
YLR187W,1370,161
YLR188W,2228,156
YLR189C,1439,101
YLR190W,2346,213
YLR191W,622,103
YLR192C,3974,677
YLR193C,721,115
YLR194C,1273,320
YLR195C,1446,274
YLR196W,2611,439
YLR197W,7943,1160
YLR199C,1382,229
YLR200W,362,81
YLR201C,643,116
YLR203C,3678,813
YLR204W,1009,223
YLR205C,1182,214
YLR206W,2436,255
YLR207W,1298,165
YLR208W,3331,840
YLR209C,1003,193
YLR210W,786,64
YLR211C,328,15
YLR212C,1458,198
YLR213C,23,3
YLR214W,417,20
YLR215C,574,111
YLR216C,3657,855
YLR218C,645,61
YLR219W,1020,155
YLR220W,2211,312
YLR221C,779,106
YLR222C,2243,310
YLR223C,1385,106
YLR224W,920,35
YLR225C,537,121
YLR226W,631,96
YLR227C,134,9
YLR228C,824,69
YLR229C,2520,413
YLR231C,1515,237
YLR233C,391,13
YLR234W,664,74
YLR237W,796,126
YLR238W,417,33
YLR239C,1232,199
YLR240W,1165,154
YLR241W,1636,189
YLR242C,152,19
YLR243W,623,121
YLR244C,3251,991
YLR245C,292,50
YLR246W,1166,13
YLR247C,2925,176
YLR248W,2539,260
YLR249W,188335,35488
YLR250W,1620,289
YLR251W,104,13
YLR253W,3416,334
YLR254C,229,26
YLR256W,32378,255
YLR257W,2053,193
YLR258W,966,129
YLR259C,26314,5081
YLR260W,1126,162
YLR261C,796,103
YLR262C,950,107
YLR262C-A,1176,136
YLR263W,171,0
YLR264C-A,0,2
YLR264W,5875,663
YLR265C,190,12
YLR266C,626,15
YLR267W,76,2
YLR268W,1103,115
YLR270W,1547,479
YLR271W,145,21
YLR272C,1647,102
YLR273C,497,26
YLR274W,1689,237
YLR275W,255,19
YLR276C,1652,222
YLR277C,853,121
YLR278C,1102,58
YLR281C,237,23
YLR283W,482,28
YLR284C,133,20
YLR285C-A,838,156
YLR285W,1323,262
YLR286C,8926,1759
YLR287C,867,130
YLR287C-A,14367,1717
YLR288C,399,23
YLR289W,617,63
YLR290C,262,37
YLR291C,1744,266
YLR292C,797,166
YLR293C,8055,2855
YLR295C,7459,1182
YLR297W,102,20
YLR298C,385,32
YLR299W,1817,326
YLR300W,11877,2675
YLR301W,2553,646
YLR303W,36699,13197
YLR304C,43728,9079
YLR305C,3689,340
YLR306W,366,37
YLR307C-A,25,1
YLR307W,33,10
YLR308W,1,0
YLR309C,2067,274
YLR310C,3437,254
YLR312C,188,33
YLR312W-A,1620,290
YLR313C,480,59
YLR314C,4191,585
YLR315W,139,23
YLR316C,475,71
YLR318W,125,11
YLR319C,902,112
YLR320W,678,13
YLR321C,876,190
YLR323C,320,48
YLR324W,947,131
YLR325C,18600,1808
YLR326W,318,85
YLR327C,859,208
YLR328W,1132,120
YLR329W,79,1
YLR330W,4419,651
YLR332W,693,118
YLR333C,6748,1020
YLR335W,607433,6677
YLR336C,1524,167
YLR337C,1088,166
YLR340W,74651,12437
YLR341W,8,1
YLR342W,48463,5261
YLR342W-A,1896,98
YLR343W,125,0
YLR344W,8187,1320
YLR345W,1368,159
YLR346C,47,8
YLR347C,3940,566
YLR348C,1326,165
YLR350W,933,305
YLR351C,2105,294
YLR352W,728,111
YLR353W,1118,61
YLR354C,18751,2773
YLR355C,92113,18996
YLR356W,375,80
YLR357W,1409,192
YLR358C,9,0
YLR359W,11458,3643
YLR360W,283,13
YLR361C,1219,125
YLR361C-A,223,31
YLR362W,658,81
YLR363C,345,38
YLR363W-A,534,58
YLR364W,678,115
YLR367W,9617,1629
YLR368W,779,64
YLR369W,840,143
YLR370C,1075,185
YLR371W,2050,106
YLR372W,4684,580
YLR373C,1678,229
YLR375W,940,63
YLR376C,129,9
YLR377C,78,0
YLR378C,7133,1139
YLR380W,2376,491
YLR381W,588,32
YLR382C,2742,345
YLR383W,1454,117
YLR384C,7156,727
YLR385C,335,36
YLR386W,1604,188
YLR387C,2278,312
YLR388W,6117,870
YLR389C,2780,333
YLR390W,341,60
YLR390W-A,3489,1101
YLR392C,423,50
YLR393W,629,78
YLR394W,418,28
YLR395C,4833,375
YLR396C,1161,147
YLR397C,1372,272
YLR398C,3879,452
YLR399C,4311,368
YLR401C,1768,249
YLR403W,1567,111
YLR404W,297,37
YLR405W,913,89
YLR406C,8865,836
YLR406C-A,5,0
YLR407W,576,84
YLR408C,265,25
YLR409C,2509,370
YLR410W,3601,325
YLR411W,5856,5
YLR412C-A,13,0
YLR412W,659,32
YLR413W,643,120
YLR414C,1452,249
YLR415C,308,10
YLR417W,778,116
YLR418C,1535,292
YLR419W,2036,220
YLR420W,1888,363
YLR421C,1680,206
YLR422W,3144,258
