ORF,Ribo_Prints
YIR037W,20385
YIR038C,1705
YIR039C,161
YIR040C,11
YIR041W,2866
YIR042C,344
YJL001W,15259
YJL002C,4095
YJL003W,971
YJL004C,1317
YJL005W,4415
YJL006C,3926
YJL007C,8
YJL008C,26142
YJL009W,71
YJL010C,12182
YJL011C,2467
YJL012C,43826
YJL013C,656
YJL014W,19805
YJL015C,40
YJL016W,1405
YJL019W,1105
YJL020C,20697
YJL020W-A,12
YJL022W,22
YJL023C,619
YJL024C,2164
YJL025W,623
YJL026C-A,11
YJL026W,72726
YJL027C,29
YJL028W,8
YJL029C,3169
YJL030W,894
YJL031C,2697
YJL032W,19
YJL033W,9776
YJL034W,10233
YJL035C,901
YJL036W,2298
YJL037W,77
YJL038C,39
YJL039C,5016
YJL041W,22325
YJL042W,3720
YJL043W,118
YJL044C,2461
YJL045W,507
YJL046W,515
YJL047C-A,45
YJL047C,1338
YJL048C,816
YJL049W,1989
YJL050W,20468
YJL051W,603
YJL052C-A,4
YJL052W,143136
YJL053W,3698
YJL054W,1580
YJL055W,9989
YJL056C,3446
YJL057C,1637
YJL058C,1322
YJL059W,133
YJL060W,2349
YJL061W,4222
YJL062W-A,2768
YJL062W,731
YJL063C,2790
YJL064W,34
YJL065C,6224
YJL066C,2058
YJL067W,9
YJL068C,8294
YJL069C,9082
YJL070C,843
YJL071W,304
YJL072C,2059
YJL073W,499
YJL074C,3280
YJL075C,61
YJL076W,14557
YJL077C,21
YJL077W-A,17
YJL077W-B,2
YJL078C,3660
YJL079C,4249
YJL080C,69418
YJL081C,6502
YJL082W,2120
YJL083W,1207
YJL084C,2253
YJL085W,1819
YJL086C,95
YJL087C,4111
YJL088W,295
YJL089W,333
YJL090C,1132
YJL091C,1021
YJL092W,1121
YJL093C,524
YJL094C,1300
YJL095W,1699
YJL096W,1612
YJL097W,1190
YJL098W,4233
YJL099W,1956
YJL100W,2693
YJL101C,4172
YJL102W,474
YJL103C,179
YJL104W,1707
YJL105W,99
YJL106W,64
YJL107C,600
YJL108C,10546
YJL109C,8638
YJL110C,3890
YJL111W,27157
YJL112W,1763
YJL115W,4043
YJL116C,550
YJL117W,3982
YJL118W,259
YJL119C,171
YJL120W,21
YJL121C,13702
YJL122W,8739
YJL123C,8214
YJL124C,7761
YJL125C,4295
YJL126W,1112
YJL127C-B,121
YJL127C,2320
YJL127W-A,7
YJL128C,4408
YJL129C,649
YJL130C,74606
YJL131C,390
YJL132W,330
YJL133C-A,23754
YJL133W,2077
YJL134W,2239
YJL135W,60
YJL136C,88078
YJL136W-A,2
YJL137C,884
YJL138C,136489
YJL139C,545
YJL140W,9060
YJL141C,1655
YJL142C,7
YJL143W,6860
YJL144W,171
YJL145W,10438
YJL146W,2397
YJL147C,1024
YJL148W,8710
YJL149W,1678
YJL150W,12
YJL151C,5620
YJL152W,59
YJL153C,243
YJL154C,4477
YJL155C,989
YJL156C,2232
YJL156W-A,3
YJL157C,6927
YJL158C,40478
YJL159W,92538
YJL160C,431
YJL161W,87
YJL162C,873
YJL163C,515
YJL164C,1453
YJL165C,2931
YJL166W,3879
YJL167W,39701
YJL168C,6811
YJL169W,11
YJL170C,82
YJL171C,1939
YJL172W,1898
YJL173C,5263
YJL174W,2310
YJL175W,39
YJL176C,7522
YJL177W,109500
YJL178C,3067
YJL179W,5467
YJL180C,1154
YJL181W,1067
YJL182C,11
YJL183W,2254
YJL184W,5121
YJL185C,782
YJL186W,1261
YJL187C,2657
YJL188C,107
YJL189W,450824
YJL190C,206403
YJL191W,58995
YJL192C,2484
YJL193W,1140
YJL194W,4077
YJL195C,50
YJL196C,2308
YJL197C-A,17
YJL197W,3447
YJL198W,3689
YJL199C,477
YJL200C,1595
YJL201W,2209
YJL202C,4
YJL203W,2715
YJL204C,2652
YJL205C,372
YJL206C,935
YJL207C,3127
YJL208C,2670
YJL209W,653
YJL210W,745
YJL211C,51
YJL212C,1326
YJL213W,101
YJL214W,304
YJL215C,12
YJL216C,112
YJL217W,12009
YJL218W,701
YJL219W,130
YJL220W,24
YJL221C,224
YJL222W-A,6
YJL222W-B,1
YJL222W,558
YJL223C,87
YJL225C,693
YJL225W-A,8
YJR001W,9932
YJR002W,15718
YJR003C,1088
YJR004C,5476
YJR005C-A,110
YJR005W,3091
YJR006W,2549
YJR007W,16248
YJR008W,153
YJR009C,400664
YJR010C-A,2168
YJR010W,1781
YJR011C,2431
YJR012C,1215
YJR013W,760
YJR014W,14688
YJR015W,3244
YJR016C,14816
YJR017C,8391
YJR018W,30
YJR019C,1638
YJR020W,10
YJR021C,1268
YJR022W,818
YJR023C,14
YJR024C,4242
YJR025C,3287
YJR030C,1217
YJR031C,3056
YJR032W,7831
YJR033C,1700
YJR034W,2235
YJR035W,1838
YJR036C,275
YJR037W,21
YJR038C,24
YJR039W,1587
YJR040W,845
YJR041C,3882
YJR042W,6893
YJR043C,2132
YJR044C,567
YJR045C,31591
YJR046W,3070
YJR047C,9354
YJR048W,4667
YJR049C,3616
YJR050W,1916
YJR051W,646
YJR052W,2152
YJR053W,1225
YJR054W,335
YJR055W,863
YJR056C,1985
YJR057W,4116
YJR058C,1249
YJR059W,6049
YJR060W,17343
YJR061W,417
YJR062C,1056
YJR063W,4835
YJR064W,25791
YJR065C,15418
YJR066W,3028
YJR067C,1406
YJR068W,8303
YJR069C,11161
YJR070C,69172
YJR071W,15
YJR072C,10756
YJR073C,1321
YJR074W,3816
YJR075W,9267
YJR076C,10049
YJR077C,23016
YJR078W,340
YJR079W,74
YJR080C,1222
YJR082C,571
YJR083C,2262
YJR084W,1402
YJR085C,4887
YJR086W,3288
YJR087W,16
YJR088C,8602
YJR089W,1069
YJR090C,3112
YJR091C,3457
YJR092W,10485
YJR093C,4296
YJR094C,766
YJR094W-A,85151
YJR095W,589
YJR096W,1829
YJR097W,1675
YJR098C,772
YJR099W,1306
YJR100C,754
YJR101W,1731
YJR102C,812
YJR103W,4226
YJR104C,63159
YJR105W,46754
YJR106W,425
YJR107W,63
YJR108W,492
YJR109C,10140
YJR110W,912
YJR111C,2175
YJR112W-A,1036
YJR112W,5224
YJR113C,4144
YJR114W,25
YJR115W,104
YJR116W,853
YJR117W,2516
YJR118C,1048
YJR119C,743
YJR120W,76
YJR121W,10235
YJR122W,566
YJR123W,514420
YJR124C,1163
YJR125C,7105
YJR126C,1325
YJR127C,2008
YJR128W,16
YJR129C,1110
YJR130C,1105
YJR131W,665
YJR132W,7151
YJR133W,4451
YJR134C,4229
YJR135C,960
YJR135W-A,5511
YJR136C,1101
YJR137C,4892
YJR138W,5232
YJR139C,33651
YJR140C,1508
YJR140W-A,5
YJR141W,695
YJR142W,3851
YJR143C,2323
YJR144W,11767
YJR145C,274588
YJR146W,27
YJR147W,1012
YJR148W,15213
YJR149W,218
YJR150C,137
YJR151C,233
YJR151W-A,0
YJR152W,1074
YJR153W,61
YJR154W,346
YJR155W,196
YJR156C,337
YJR157W,3
YJR158W,74
YJR159W,480
YJR160C,153
YJR161C,716
YJR162C,7
YKL001C,2685
YKL002W,7511
YKL003C,1842
YKL004W,1248
YKL005C,2616
YKL006C-A,885
YKL006W,140913
YKL007W,5114
YKL008C,3379
YKL009W,20188
YKL010C,5180
YKL011C,640
YKL012W,2856
YKL013C,6826
YKL014C,6919
YKL015W,1476
YKL016C,11976
YKL017C,1883
YKL018C-A,844
YKL018W,7270
YKL019W,7208
YKL020C,5448
YKL021C,5939
YKL022C,2739
YKL023C-A,7576
YKL023W,3994
YKL024C,12286
YKL025C,2579
YKL026C,67
YKL027W,4988
YKL028W,3099
YKL029C,11678
YKL030W,66
YKL031W,102
YKL032C,10170
YKL033W-A,7084
YKL033W,925
YKL034W,1627
YKL035W,23556
YKL036C,163
YKL037W,45
YKL038W,1803
YKL039W,1602
YKL040C,2784
YKL041W,3684
YKL042W,4406
YKL043W,1426
YKL044W,60
YKL045W,3093
YKL046C,1156
YKL047W,3462
YKL048C,1627
YKL049C,3446
YKL050C,250
YKL051W,453
YKL052C,3679
YKL053C-A,1228
YKL053W,40
YKL054C,29693
YKL055C,274
YKL056C,170475
YKL057C,5067
YKL058W,5775
YKL059C,2571
YKL060C,982211
YKL061W,1153
YKL062W,3315
YKL063C,1938
YKL064W,4090
YKL065C,1734
YKL065W-A,26
YKL066W,30
YKL067W,5818
YKL068W-A,5276
YKL068W,6654
YKL069W,3257
YKL070W,89
YKL071W,63
YKL072W,2351
YKL073W,1425
YKL074C,5443
YKL075C,1993
YKL076C,13
YKL077W,2760
YKL078W,39565
YKL079W,2010
YKL080W,29043
YKL081W,182542
YKL082C,13384
YKL083W,2
YKL084W,2008
YKL085W,6855
YKL086W,616
YKL087C,4996
YKL088W,4186
YKL089W,1502
YKL090W,800
YKL091C,1450
YKL092C,1646
YKL093W,361
YKL094W,6076
YKL095W,3277
YKL096C-B,8
YKL096W-A,159411
YKL096W,13739
YKL097C,74
YKL098W,629
YKL099C,7096
YKL100C,865
YKL100W-A,0
YKL101W,5022
YKL102C,28
YKL103C,5081
YKL104C,20719
YKL105C,2087
YKL106C-A,58
YKL106W,3215
YKL107W,145
YKL108W,2178
YKL109W,1905
YKL110C,4325
YKL111C,13
YKL112W,7443
YKL113C,4884
YKL114C,2558
YKL115C,133
YKL116C,1926
YKL117W,28858
YKL118W,16
YKL119C,2506
YKL120W,3883
YKL121W,976
YKL122C,4420
YKL123W,27
YKL124W,1478
YKL125W,7965
YKL126W,5768
YKL127W,13843
YKL128C,7426
YKL129C,3726
YKL130C,4210
YKL131W,27
YKL132C,125
YKL133C,259
YKL134C,734
YKL135C,2550
YKL136W,19
YKL137W,1692
YKL138C-A,12292
YKL138C,1697
YKL139W,3707
YKL140W,732
YKL141W,5050
YKL142W,4682
YKL143W,8244
YKL144C,5264
YKL145W-A,0
YKL145W,43900
YKL146W,1608
YKL147C,12
YKL148C,2363
YKL149C,725
YKL150W,1100
YKL151C,1129
YKL152C,588204
YKL153W,25
YKL154W,1294
YKL155C,794
YKL156C-A,30
YKL156W,67084
YKL157W,14502
YKL159C,705
YKL160W,8498
YKL161C,117
YKL162C-A,30
YKL162C,923
YKL163W,2156
YKL164C,34332
YKL165C-A,67
YKL165C,529
YKL166C,2912
YKL167C,1903
YKL168C,1426
YKL169C,79
YKL170W,953
YKL171W,749
YKL172W,27630
YKL173W,3670
YKL174C,939
YKL175W,1023
YKL176C,1739
YKL177W,25
YKL178C,2427
YKL179C,5406
YKL180W,201254
YKL181W,14333
YKL182W,127626
YKL183C-A,2
YKL183W,3923
YKL184W,11185
YKL185W,5820
YKL186C,6791
YKL187C,396
YKL188C,222
YKL189W,1443
YKL190W,3537
YKL191W,9139
YKL192C,13322
YKL193C,5482
YKL194C,455
YKL195W,3448
YKL196C,10983
YKL197C,1373
YKL198C,1957
YKL201C,772
YKL202W,4
YKL203C,3815
YKL204W,12654
YKL205W,9842
YKL206C,7332
YKL207W,1997
YKL208W,784
YKL209C,215
YKL210W,75935
YKL211C,9170
YKL212W,23826
YKL213C,4903
YKL214C,4494
YKL215C,4643
YKL216W,35567
YKL217W,437
YKL218C,428
YKL219W,209
YKL220C,81
YKL221W,56
YKL222C,344
YKL223W,13
YKL224C,2759
YKL225W,43
YKR001C,25165
YKR002W,4575
YKR003W,5751
YKR004C,867
YKR005C,157
YKR006C,2509
YKR007W,1837
YKR008W,4056
YKR009C,666
YKR010C,1195
YKR011C,2224
YKR012C,39
YKR013W,11718
YKR014C,4409
YKR015C,257
YKR016W,2798
YKR017C,1091
YKR018C,6069
YKR019C,1235
YKR020W,2892
YKR021W,1252
YKR022C,809
YKR023W,1558
YKR024C,5784
YKR025W,8632
YKR026C,7329
YKR027W,1602
YKR028W,6058
YKR029C,2422
YKR030W,1357
YKR031C,3756
YKR032W,40
YKR033C,24
YKR034W,474
YKR035C,26
YKR035W-A,7447
YKR036C,601
YKR037C,2858
YKR038C,3410
YKR039W,772
YKR040C,20
YKR041W,285
YKR042W,40729
YKR043C,26946
YKR044W,383
YKR045C,1243
YKR046C,1502
YKR047W,35
YKR048C,45262
YKR049C,937
YKR050W,517
YKR051W,341
YKR052C,2812
YKR053C,118
YKR054C,2902
YKR055W,2360
YKR056W,9755
YKR057W,57647
YKR058W,337
YKR059W,138099
YKR060W,3649
YKR061W,175
YKR062W,5955
YKR063C,1582
YKR064W,1350
YKR065C,3473
YKR066C,4385
YKR067W,994
YKR068C,5713
YKR069W,893
YKR070W,1743
YKR071C,13831
YKR072C,8318
YKR073C,9
YKR074W,9245
YKR075C,1276
YKR075W-A,22
YKR076W,881
YKR077W,2797
YKR078W,969
YKR079C,1547
YKR080W,12095
YKR081C,19935
YKR082W,7881
YKR083C,2180
YKR084C,8778
YKR085C,4505
YKR086W,2176
YKR087C,1094
YKR088C,899
YKR089C,3380
YKR090W,4680
YKR091W,783
YKR092C,14765
YKR093W,5259
YKR094C,207559
YKR095W-A,4365
YKR095W,11021
YKR096W,1482
YKR097W,706
YKR098C,351
YKR099W,4235
YKR100C,989
YKR101W,813
YKR102W,428
YKR103W,385
YKR104W,82
YKR105C,85
YKR106W,157
YLL001W,4948
YLL002W,680
YLL003W,408
YLL004W,1483
YLL005C,105
YLL006W-A,9
YLL006W,939
YLL007C,1299
YLL008W,18335
YLL009C,6994
YLL010C,3899
YLL011W,10384
YLL012W,620
YLL013C,3832
YLL014W,3196
YLL015W,833
YLL018C-A,2767
YLL018C,80588
YLL019C,1486
YLL019W-A,6
YLL020C,0
YLL021W,8972
YLL022C,4473
YLL023C,641
YLL024C,593433
YLL025W,3526
YLL026W,29728
YLL027W,5180
YLL028W,9750
YLL029W,10357
YLL030C,13
YLL031C,317
YLL032C,1228
YLL033W,306
YLL034C,9598
YLL035W,1852
YLL036C,2990
YLL037W,18
YLL038C,1927
YLL039C,11485
YLL040C,8449
YLL041C,3393
YLL042C,242
YLL043W,1520
YLL044W,10
YLL045C,206459
YLL046C,124
YLL047W,12
YLL048C,2680
YLL049W,570
YLL050C,54711
YLL051C,330
YLL052C,505
YLL053C,291
YLL054C,642
YLL055W,207
YLL056C,273
YLL057C,1892
YLL058W,1705
YLL059C,63
YLL060C,224
YLL061W,600
YLL062C,987
YLL063C,705
YLL064C,46
YLL065W,6
YLL066C,319
YLL066W-A,16
YLL066W-B,0
YLL067C,330
YLL067W-A,10
YLR001C,339
YLR002C,13977
YLR003C,8181
YLR004C,197
YLR005W,2794
YLR006C,1332
YLR007W,1140
YLR008C,5297
YLR009W,17576
YLR010C,261
YLR011W,740
YLR012C,41
YLR013W,38
YLR014C,695
YLR015W,2035
YLR016C,2399
YLR017W,15716
YLR018C,3012
YLR019W,3550
YLR020C,564
YLR021W,1771
YLR022C,7388
YLR023C,844
YLR024C,1569
YLR025W,4609
YLR026C,4932
YLR027C,34803
YLR028C,14685
YLR029C,220681
YLR030W,229
YLR031W,132
YLR032W,2761
YLR033W,6439
YLR034C,2443
YLR035C,4885
YLR036C,283
YLR037C,896
YLR038C,3915
YLR039C,2286
YLR040C,2175
YLR041W,31
YLR042C,2401
YLR043C,18725
YLR044C,1640847
YLR045C,4419
YLR046C,98
YLR047C,337
YLR048W,218681
YLR049C,3874
YLR050C,1512
YLR051C,5815
YLR052W,4599
YLR053C,30
YLR054C,313
YLR055C,5717
YLR056W,10644
YLR057W,441
YLR058C,72243
YLR059C,7253
YLR060W,66390
YLR061W,127539
YLR062C,22
YLR063W,2700
YLR064W,1022
YLR065C,814
YLR066W,1642
YLR067C,546
YLR068W,7064
YLR069C,992
YLR070C,281
YLR071C,4017
YLR072W,1591
YLR073C,4160
YLR074C,46092
YLR075W,481588
YLR076C,50
YLR077W,1057
YLR078C,2892
YLR079W,2266
YLR080W,212
YLR081W,281
YLR082C,1827
YLR083C,2587
YLR084C,3489
YLR085C,1609
YLR086W,4139
YLR087C,746
YLR088W,1377
YLR089C,2343
YLR090W,4072
YLR091W,476
YLR092W,437
YLR093C,1655
YLR094C,7289
YLR095C,5929
YLR096W,3886
YLR097C,1374
YLR098C,600
YLR099C,2113
YLR099W-A,3293
YLR100W,12147
YLR101C,7
YLR102C,1364
YLR103C,1657
YLR104W,719
YLR105C,1225
YLR106C,15266
YLR107W,1768
YLR108C,1313
YLR109W,129292
YLR110C,372522
YLR111W,21
YLR112W,376
YLR113W,14830
YLR114C,5638
YLR115W,1925
YLR116W,3836
YLR117C,1979
YLR118C,3510
YLR119W,1504
YLR120C,4437
YLR120W-A,1
YLR121C,1295
YLR122C,4
YLR123C,4
YLR124W,189
YLR125W,122
YLR126C,1478
YLR127C,1576
YLR128W,1171
YLR129W,11173
YLR130C,855
YLR131C,3576
YLR132C,421
YLR133W,4706
YLR134W,73332
YLR135W,1183
YLR136C,1460
YLR137W,863
YLR138W,814
YLR139C,1539
YLR140W,21
YLR141W,2546
YLR142W,509
YLR143W,4624
YLR144C,1854
YLR145W,2097
YLR146C,2715
YLR146W-A,2486
YLR147C,3008
YLR148W,3440
YLR149C-A,0
YLR149C,449
YLR150W,273352
YLR151C,501
YLR152C,280
YLR153C,22845
YLR154C-G,16
YLR154C-H,0
YLR154C,3718
YLR154W-A,0
YLR154W-B,0
YLR154W-C,0
YLR154W-E,0
YLR154W-F,0
YLR155C,262
YLR156C-A,0
YLR156W,93
YLR157C-C,0
YLR157C,238
YLR157W-D,7
YLR157W-E,92
YLR158C,238
YLR159C-A,0
YLR159W,83
YLR160C,261
YLR161W,103
YLR162W-A,0
YLR162W,60
YLR163C,3083
YLR163W-A,8
YLR164W,90
YLR165C,445
YLR166C,2899
YLR167W,663682
YLR168C,1617
YLR169W,22
YLR170C,3871
YLR171W,21
YLR172C,15453
YLR173W,414
YLR174W,89
YLR175W,50067
YLR176C,1231
YLR177W,670
YLR178C,1298
YLR179C,43134
YLR180W,109700
YLR181C,4489
YLR182W,3768
YLR183C,3364
YLR184W,80
YLR185W,130342
YLR186W,11635
YLR187W,2713
YLR188W,1199
YLR189C,2086
YLR190W,5688
YLR191W,1171
YLR192C,20217
YLR193C,1859
YLR194C,3293
YLR195C,11557
YLR196W,14886
YLR197W,56650
YLR198C,2
YLR199C,4198
YLR200W,5288
YLR201C,2202
YLR202C,66
YLR203C,1636
YLR204W,1648
YLR205C,759
YLR206W,11183
YLR207W,1221
YLR208W,16803
YLR209C,6563
YLR210W,3119
YLR211C,445
YLR212C,4282
YLR213C,502
YLR214W,3184
YLR215C,1947
YLR216C,30120
YLR217W,17
YLR218C,2016
YLR219W,2211
YLR220W,8159
YLR221C,8978
YLR222C-A,10
YLR222C,11119
YLR223C,4600
YLR224W,1279
YLR225C,4915
YLR226W,2712
YLR227C,243
YLR228C,1704
YLR229C,9905
YLR230W,100
YLR231C,4857
YLR232W,11
YLR233C,242
YLR234W,1450
YLR235C,10
YLR236C,4
YLR237W,779
YLR238W,1939
YLR239C,565
YLR240W,2036
YLR241W,644
YLR242C,776
YLR243W,5223
YLR244C,48463
YLR245C,1807
YLR246W,124
YLR247C,2835
YLR248W,9653
YLR249W,895457
YLR250W,6523
YLR251W,72
YLR252W,15
YLR253W,1800
YLR254C,2682
YLR255C,30
YLR256W,7386
YLR257W,14695
YLR258W,2794
YLR259C,42549
YLR260W,2493
YLR261C,11
YLR262C-A,18780
YLR262C,6005
YLR263W,242
YLR264C-A,3
YLR264W,38738
YLR265C,752
YLR266C,445
YLR267W,148
YLR268W,5312
YLR269C,60
YLR270W,3481
YLR271W,466
YLR272C,1800
YLR273C,455
YLR274W,5044
YLR275W,2253
YLR276C,13137
YLR277C,1817
YLR278C,2028
YLR279W,65
YLR280C,9
YLR281C,107
YLR282C,8
YLR283W,582
YLR284C,577
YLR285C-A,82
YLR285W,3768
YLR286C,9811
YLR286W-A,21
YLR287C-A,114315
YLR287C,5223
YLR288C,442
YLR289W,324
YLR290C,1114
YLR291C,7786
YLR292C,8753
YLR293C,79492
YLR294C,1203
YLR295C,6852
YLR296W,5
YLR297W,739
YLR298C,2559
YLR299C-A,4
YLR299W,555
YLR300W,11729
YLR301W,13436
YLR302C,6
YLR303W,26773
YLR304C,8776
YLR305C,3653
YLR306W,1602
YLR307C-A,54
YLR307W,242
YLR308W,31
YLR309C,5800
YLR310C,3580
YLR311C,3
YLR312C,158
YLR312W-A,4480
YLR313C,572
YLR314C,39242
YLR315W,922
YLR316C,2047
YLR317W,46
YLR318W,516
YLR319C,1591
YLR320W,784
YLR321C,6566
YLR322W,4
YLR323C,1687
YLR324W,861
YLR325C,101547
YLR326W,924
YLR327C,246
YLR328W,4361
YLR329W,94
YLR330W,12110
YLR331C,182
YLR332W,687
YLR333C,36301
YLR334C,11
YLR335W,16709
YLR336C,4977
YLR337C,5567
YLR338W,93
YLR339C,55
YLR340W,243371
YLR341W,114
YLR342W-A,5
YLR342W,21686
YLR343W,77
YLR344W,44617
YLR345W,1042
YLR346C,746
YLR347C,14960
YLR347W-A,30
YLR348C,2324
YLR349W,102
YLR350W,3449
YLR351C,7193
YLR352W,809
YLR353W,1310
YLR354C,83180
YLR355C,352118
YLR356W,703
YLR357W,6938
YLR358C,20
YLR359W,18479
YLR360W,644
YLR361C-A,1399
YLR361C,373
YLR362W,1492
YLR363C,2598
YLR363W-A,2500
YLR364C-A,8
YLR364W,807
YLR365W,82
YLR366W,18
YLR367W,47476
YLR368W,662
YLR369W,1149
YLR370C,16524
YLR371W,1962
YLR372W,4652
YLR373C,4232
YLR374C,44
YLR375W,3011
YLR376C,314
YLR377C,100
YLR378C,7167
YLR379W,18
YLR380W,10274
YLR381W,524
YLR382C,809
YLR383W,1369
YLR384C,15544
YLR385C,1488
YLR386W,9935
YLR387C,7231
YLR388W,54847
YLR389C,7429
YLR390W-A,10434
YLR390W,2577
YLR392C,1143
YLR393W,574
YLR394W,116
YLR395C,5126
YLR396C,2361
YLR397C,6892
YLR398C,11553
YLR399C,9835
YLR399W-A,6
YLR400W,29
YLR401C,10511
YLR402W,39
YLR403W,5179
YLR404W,203
YLR405W,2673
YLR406C-A,5
YLR406C,46428
YLR407W,3228
YLR408C,1522
YLR409C,8336
YLR410W,15916
YLR411W,149
YLR412C-A,9
YLR412W,722
YLR413W,2789
YLR414C,1407
YLR415C,25
YLR416C,14
YLR417W,1536
YLR418C,12251
YLR419W,3408
YLR420W,8421
YLR421C,11071
YLR422W,1919
YLR423C,468
YLR424W,915
YLR425W,959
YLR426W,464
YLR427W,3239
YLR428C,11
YLR429W,15958
YLR430W,3643
YLR431C,820
YLR432W,69279
YLR433C,4080
YLR434C,70
YLR435W,11851
YLR436C,2180
YLR437C-A,14
YLR437C,5661
YLR438C-A,5779
YLR438W,17623
YLR439W,3720
YLR440C,4398
YLR441C,270006
YLR442C,2968
YLR443W,573
YLR444C,15
YLR445W,45
YLR446W,1829
YLR447C,24175
YLR448W,88895
YLR449W,45307
YLR450W,924
YLR451W,2708
YLR452C,7270
YLR453C,968
YLR454W,1011
YLR455W,4214
YLR456W,840
YLR457C,560
YLR458W,15
YLR459W,2062
YLR460C,863
YLR461W,45
YLR462W,79
YLR463C,12
YLR464W,223
YLR465C,8
YLR466C-A,7
YLR466C-B,5
YLR466W,435
YLR467C-A,13
YLR467W,871
YML001W,7344
YML002W,410
YML003W,242
YML004C,19432
YML005W,2893
YML006C,1742
YML007C-A,27
YML007W,6330
YML008C,44545
YML009C-A,14
YML009C,560
YML009W-B,20
YML010W,24546
YML011C,1423
YML012C-A,34
YML012W,8065
YML013W,2689
YML014W,5840
YML015C,3490
YML016C,1389
YML017W,10042
YML018C,1132
YML019W,463
YML020W,682
YML021C,2356
YML022W,15315
YML023C,889
YML024W,170273
YML025C,1803
YML026C,141484
YML027W,4334
YML028W,217678
YML029W,1592
YML030W,1807
YML031C-A,10
YML031W,840
YML032C,6089
YML034C-A,20
YML034W,3502
YML035C,10039
YML036W,1771
YML037C,1260
YML038C,1178
YML041C,2269
YML042W,239
YML043C,1150
YML046W,1565
YML047C,95
YML047W-A,10
YML048W,5331
YML049C,3385
YML050W,624
YML051W,659
YML052W,4622
YML053C,1896
YML054C-A,6
YML054C,427
YML055W,2301
YML056C,26624
YML057C-A,27
YML057W,8126
YML058W-A,640
YML058W,20662
YML059C,1090
YML060W,3080
YML061C,2154
YML062C,3724
YML063W,203163
YML064C,6427
YML065W,3591
YML066C,60
YML067C,1007
YML068W,597
YML069W,12181
YML070W,16633
YML071C,2898
YML072C,4053
YML073C,139651
YML074C,103250
YML075C,1663
YML076C,1383
YML077W,2465
YML078W,12387
YML079W,5609
YML080W,4893
YML081C-A,1316
YML081W,2838
YML082W,2322
YML083C,142
YML084W,52
YML085C,23496
YML086C,5239
YML087C,168
YML088W,2613
YML089C,378
YML090W,5
YML091C,1352
YML092C,14060
YML093W,16989
YML094C-A,40
YML094W,3266
YML095C,1820
YML096W,2051
YML097C,3868
YML098W,1150
YML099C,1147
YML099W-A,33
YML100W-A,10
YML100W,4768
YML101C-A,1359
YML101C,691
YML102W,3195
YML103C,7496
YML104C,596
YML105C,11197
YML106W,16252
YML107C,1494
YML108W,3651
YML109W,3071
YML110C,3488
YML111W,3476
YML112W,4095
YML113W,2944
YML114C,2895
YML115C,1868
YML116W-A,98
YML116W,1296
YML117W,5638
YML118W,177
YML119W,1790
YML120C,880
YML121W,2299
YML122C,41
YML123C,33874
YML124C,8128
YML125C,6020
YML126C,49070
YML127W,5084
YML128C,584
YML129C,3908
YML130C,2592
YML131W,2875
YML132W,832
YML133C,422
YML133W-A,14
YML133W-B,9
YMR001C-A,30
YMR001C,4730
YMR002W,49127
YMR003W,547
YMR004W,3521
YMR005W,3473
YMR006C,1537
YMR007W,35
YMR008C,1090
YMR009W,2285
YMR010W,1178
YMR011W,5733
YMR012W,41139
YMR013C-A,0
YMR013C,323
YMR013W-A,94
YMR014W,4856
YMR015C,1752
YMR016C,2851
YMR017W,119
YMR018W,45
YMR019W,1145
YMR020W,1162
YMR021C,1027
YMR022W,3197
YMR023C,380
YMR024W,2306
YMR025W,380
YMR026C,870
YMR027W,9413
YMR028W,2612
YMR029C,2660
YMR030W-A,6
YMR030W,1024
YMR031C,5776
YMR031W-A,43
YMR032W,2773
YMR033W,5949
YMR034C,452
YMR035W,539
YMR036C,1009
YMR037C,3480
YMR038C,25398
YMR039C,7173
YMR040W,77
YMR041C,1164
YMR042W,1735
YMR043W,7232
YMR044W,4418
YMR046W-A,0
YMR047C,11957
YMR048W,1074
YMR049C,21063
YMR052C-A,4
YMR052W,1767
YMR053C,366
YMR054W,1803
YMR055C,1704
YMR056C,198
YMR057C,27
YMR058W,6097
YMR059W,1665
YMR060C,1499
YMR061W,6275
YMR062C,1083
YMR063W,547
YMR064W,755
YMR065W,609
YMR066W,710
YMR067C,2633
YMR068W,704
YMR069W,287
YMR070W,3024
YMR071C,1419
YMR072W,11507
YMR073C,3092
YMR074C,5172
YMR075C-A,7
YMR075W,2640
YMR076C,3784
YMR077C,2717
YMR078C,1555
YMR079W,27272
YMR080C,9376
YMR081C,101
YMR082C,21
YMR083W,9102
YMR084W,126
YMR085W,107
YMR086C-A,17
YMR086W,3384
YMR087W,488
YMR088C,790
YMR089C,1905
YMR090W,497
YMR091C,9934
YMR092C,11600
YMR093W,15192
YMR094W,335
YMR095C,115
YMR096W,308
YMR097C,603
YMR098C,910
YMR099C,17566
YMR100W,1895
YMR101C,53
YMR102C,4179
YMR103C,447
YMR104C,962
YMR105C,941
YMR105W-A,16
YMR106C,871
YMR107W,122
YMR108W,11277
YMR109W,7170
YMR110C,3324
YMR111C,1797
YMR112C,1142
YMR113W,1704
YMR114C,864
YMR115W,818
YMR116C,342858
YMR117C,1574
YMR118C,109
YMR119W-A,40
YMR119W,837
YMR120C,16051
YMR121C,27737
YMR122C,17
YMR122W-A,21564
YMR123W,3046
YMR124W,2641
YMR125W,7790
YMR126C,554
YMR127C,1073
